mP1	mP2	mP3	mP4	mP5	mP6
0.0	0.717075	0.7787930000000001	0.7982899999999999	0.0	0.8394309999999999
189.395	202.767	256.191	212.24200000000002	226.987	208.05
125.749	95.2712	121.948	136.365	119.947	131.44299999999998
1.7845900000000001	0.772608	1.6782099999999998	0.0	0.801064	0.45221999999999996
0.0	0.0	0.0	0.0	0.0	0.0
66.2473	66.6131	69.6669	75.5309	61.3924	54.8744
0.0	0.0	0.0	0.0	0.0	0.0
15.225	10.4075	13.5639	23.9449	13.6684	12.9956
219.74	217.253	216.167	198.295	225.255	199.03599999999997
243.708	247.717	265.717	214.49	263.183	150.363
362.26599999999996	324.218	287.233	378.545	434.092	363.083
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.26683	0.0	1.33212
0.0	0.0	15.0473	0.0	0.0	0.0
14.4799	13.0601	24.3968	16.284000000000002	16.791	18.3463
45.5878	61.1193	35.9557	48.1961	34.3256	52.1706
0.0	0.0	0.0	0.0	0.0	0.0
6.376580000000001	3.6808400000000003	3.66451	5.12216	3.18034	2.87261
464.043	469.975	404.005	435.474	420.36	490.084
56.7577	67.0153	153.654	56.3685	47.8665	61.0169
8.00572	7.592060000000001	6.0945	11.0242	7.187189999999999	9.27392
60.3616	65.3313	87.1725	62.3406	71.6083	54.6278
13.5094	14.3968	101.633	13.0222	13.9941	14.22
91.9996	85.8429	77.8244	86.2517	89.0046	84.7356
114.179	95.7903	104.59100000000001	100.93700000000001	105.161	100.14200000000001
121.955	149.077	125.286	140.27700000000002	132.487	111.149
27.6909	31.9688	13.6401	29.2343	31.9624	30.7409
123.154	129.9	166.34900000000002	110.07799999999999	98.5006	104.40299999999999
0.0	9.053460000000001	4.91634	0.0	0.0	5.29914
37.4158	38.2119	36.0876	56.4114	61.1515	45.7046
5.02861	8.708210000000001	18.9154	9.69448	4.514469999999999	5.09705
15.3459	8.85835	4.81039	19.7233	18.3692	5.18494
18.7211	20.4386	24.494	29.8149	26.3065	18.9759
356.026	339.098	371.07300000000004	406.102	332.94199999999995	427.031
329.046	306.82599999999996	256.41700000000003	247.865	268.032	271.135
109.223	109.12200000000001	78.6145	101.90899999999999	113.141	89.1356
6.21988	5.38558	5.84911	3.59732	2.2335700000000003	3.78272
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
10.4372	8.52807	8.43263	12.8948	12.4054	9.38722
0.49283699999999997	0.0	0.0	0.0	0.8848959999999999	0.999091
0.0	0.0	0.0	0.0	0.0	0.0
10.4929	10.9026	10.8542	13.1488	13.1882	5.317880000000001
28.6655	39.7128	39.7612	41.4474	57.903	37.046
0.0	29.9707	4.65004	23.8323	39.9531	25.0605
0.0	0.0	0.0	0.0	0.0	0.0
68.7398	61.8086	65.5745	64.3491	53.7009	55.6063
0.0	0.0	0.0	0.0	0.0	0.0
252.91400000000002	280.246	349.273	330.73900000000003	273.10200000000003	344.199
1831.93	2401.74	1793.59	2065.46	2063.18	1918.92
0.0	0.0	0.0	0.0	0.0	0.0
0.712336	0.0	0.0	0.0	0.0	0.0
4.9448	0.0	0.0	0.0	0.0	0.0
73.3075	95.8106	81.9448	73.3301	69.5376	93.9331
0.0	0.0	0.0	0.651081	0.0	0.0
180.321	202.59599999999998	168.399	191.861	173.088	179.614
0.0	0.0	0.0	0.0	0.0	0.0
334.624	431.95099999999996	297.561	379.414	427.19	342.06800000000004
0.0	0.0	0.0	0.0	0.0	0.0
8.75617	11.6252	4.39158	4.501519999999999	5.76466	5.9169
703.507	655.144	537.9159999999999	606.649	611.307	637.0169999999999
13.1444	13.5492	12.3609	12.6703	5.05735	9.51665
3.33357	0.0	0.0	0.0	0.0	3.37895
115.59299999999999	106.76	119.573	131.851	115.881	132.78799999999998
8.48354	6.5294300000000005	11.9667	6.36032	15.2323	9.07673
2.24527	1.08006	0.469208	1.92382	2.01571	0.505741
0.0	0.0	0.0	0.0	0.0	0.0
81.4438	20.1484	109.413	100.93700000000001	52.2262	70.7591
6.08981	7.909439999999999	5.7268	7.33771	6.15057	8.48746
9.74345	13.4984	3.66506	7.5136199999999995	12.2461	0.0
88.7291	72.3952	103.49799999999999	87.9961	86.5506	99.4494
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
10.7222	4.21999	6.4164900000000005	6.10733	7.0006699999999995	3.95205
0.0	0.0	0.0	0.0	0.0	0.0
166.26	134.74	117.069	135.0	150.732	141.128
33.5873	40.454	25.7136	40.6774	35.7587	36.4451
0.0	2055.14	0.0	0.0	0.0	2405.81
3.48021	0.0	3.27276	0.0	0.0	0.0
6.765439999999999	6.26197	16.4539	7.64582	7.330360000000001	5.20226
0.0	0.0	0.0	0.0	0.0	0.0
107.00200000000001	84.2269	91.4762	121.896	104.795	88.7389
82.4134	149.85399999999998	85.2508	111.21700000000001	147.974	91.8886
0.0	0.0	0.0	0.0	0.0	1.04691
2.16265	5.14954	4.5759	4.16929	3.88306	2.19208
0.0	0.0	0.0	0.0	0.0	0.0
0.0	3.0491599999999996	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
1.307	1.21874	0.472725	1.1629399999999999	2.16621	0.6114390000000001
1.4281	0.0	1.34297	0.0	1.28209	0.0
923.7080000000001	931.6469999999999	734.2289999999999	923.095	940.2669999999999	892.278
27.9894	14.5411	52.641999999999996	21.5839	60.3065	45.3926
12.625	7.287719999999999	15.8299	20.2828	0.0	4.265619999999999
62.5409	60.756	44.4683	55.8741	72.5797	44.8384
4.23336	4.88736	5.3080099999999995	4.08067	3.80053	5.72131
7.7453	8.94186	12.9486	14.1023	9.271189999999999	8.72302
43.8831	42.953	41.2673	33.1046	22.2675	40.6125
94.65299999999999	79.6959	81.0304	93.756	80.8731	69.4747
0.0	1275.18	815.7180000000001	514.547	457.829	1376.82
3868.27	3717.29	3561.01	3856.24	3896.49	3630.75
133.89	63.235	188.863	123.195	92.8823	123.375
0.521879	1.1296899999999999	0.49077	3.0183400000000002	2.8111200000000003	0.264491
51.5979	29.7846	0.0	82.8949	38.602	8.7167
1298.83	1512.81	1537.61	1537.98	1225.23	1476.9
0.0	0.0	7.0410699999999995	0.0	0.0	0.0
6.03287	6.716130000000001	14.5884	7.476789999999999	9.28466	11.3564
0.0	0.0	185.72	1.73063	0.0	12.7388
0.0	1.2485600000000001	0.0	0.0	1.29455	0.0
56.4194	37.0598	59.7645	57.51	50.0687	56.53
57.6894	52.8056	57.3505	42.8981	53.2707	50.121
27.5005	25.6434	31.8292	17.3326	16.1426	17.1537
0.0	0.0	0.0	0.0	0.0	0.0
79.1168	97.8636	74.4007	87.15799999999999	60.8808	68.7374
34.1511	44.3555	8.02885	24.6895	61.3188	51.924
56.9507	63.8151	63.0069	76.6938	59.3986	61.1215
0.0	0.0	0.0	0.0	0.0	0.0
52.0288	54.7035	54.7521	68.0638	58.9426	56.5039
0.488275	0.0	0.229584	1.4119899999999999	1.09588	0.0
59.425	38.5906	56.7045	69.9174	66.6865	62.8912
27.1775	30.0688	15.6185	40.7514	28.4653	27.5474
0.0	0.0	0.0	1.7491599999999998	1.62907	3.67861
0.0	0.0	0.0	0.0	5.00195	0.0
0.0	0.0	0.0	0.0	0.0	0.0
306.943	331.908	203.516	196.33900000000003	208.257	258.073
125.99799999999999	95.3885	132.135	103.01299999999999	111.931	100.96600000000001
12.4376	9.871830000000001	11.2088	9.49128	10.7007	10.5057
167.03599999999997	260.336	109.20700000000001	174.813	179.949	178.985
46.2371	26.6901	36.2341	55.7118	34.5914	35.1498
309.942	246.00400000000002	248.002	292.212	300.22	289.35900000000004
25.480999999999998	20.0202	45.2616	32.2944	20.334	21.0449
482.58	744.028	465.39	538.748	612.2819999999999	601.452
7.064	24.4659	6.642919999999999	6.80922	19.0253	0.0
2.55399	0.737136	12.8093	10.6681	3.05714	0.862916
41.8216	41.8001	29.1323	39.8155	34.0692	32.1856
1.18391	1.6401700000000001	430.417	1.8259400000000001	1.91315	1.20002
193.322	154.813	203.86599999999999	182.041	164.52700000000002	150.64600000000002
22.8955	18.9984	17.9423	25.7481	26.5497	44.4804
0.0	0.0	0.0	0.0	0.0	0.0
0.0	2.09708	1.13879	1.1673	1.0871600000000001	1.22745
109.734	121.994	140.775	101.85799999999999	116.758	124.273
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
114.28	81.1906	79.9118	79.0878	84.1809	83.1638
51.2794	53.1227	43.0559	61.7874	66.5884	47.3365
27.2191	40.0657	15.3579	49.851000000000006	41.5414	38.6254
6.4166099999999995	9.44507	7.54265	8.65925	7.48872	6.82914
7.771789999999999	7.402260000000001	5.11596	5.993180000000001	3.4885900000000003	4.72654
0.0	0.0	0.0	0.0	0.0	0.0
486.87300000000005	342.523	572.313	351.98400000000004	382.457	308.437
2.97432	10.3014	11.1881	0.0	2.67021	3.0148
148.216	154.97899999999998	148.54399999999998	169.565	176.80200000000002	113.325
40.6422	23.9297	33.6332	32.9081	35.0273	46.1388
39.5887	44.5059	40.1583	32.9059	43.2319	33.4177
1265.05	2040.31	1194.25	2037.88	1814.5	1706.39
35.7995	37.196999999999996	13.4662	37.9591	30.5322	32.6581
15.0603	10.4322	19.8276	17.4205	10.8164	15.2653
314.94599999999997	173.896	201.74	246.389	270.45099999999996	305.353
41.288000000000004	49.76	39.8762	39.7989	44.5801	34.498000000000005
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	2.94313	0.664588
41.707	42.1314	41.5978	46.9031	28.933000000000003	46.1178
4.75462	2.47012	2.68272	3.6665	0.853698	3.85546
17.2231	13.4926	6.941319999999999	12.6491	12.517000000000001	16.6262
137.067	150.16899999999998	123.63600000000001	122.686	134.982	143.895
513.452	494.91	1270.88	499.602	404.423	436.974
17.2293	25.0626	16.2022	14.6149	16.7051	11.1768
72.6886	67.4342	70.0994	63.6322	70.9167	71.0466
21.3554	18.4909	11.4757	23.5259	10.9554	9.2769
500.397	579.654	675.6469999999999	816.408	625.286	714.546
60.8972	50.1566	50.2833	64.4277	53.3374	75.2757
57.2791	48.0462	31.9822	63.8403	48.2088	43.5441
0.0	0.0	0.956307	0.0	0.0	0.0
901.3610000000001	807.2280000000001	823.029	800.077	870.053	877.47
0.0	0.0	0.0	0.0	0.0	0.0
133.058	127.863	107.76799999999999	133.44799999999998	120.834	142.665
20.9119	15.8436	19.6654	10.0788	23.4673	15.8974
247.642	314.675	322.1	288.312	274.29400000000004	280.35200000000003
2.7858	4.82426	1.30987	1.34266	1.2504899999999999	4.235580000000001
0.0	0.0	0.0	0.0	0.0	0.0
40.5392	44.7261	47.3459	46.6404	49.8955	45.0675
0.0	2.16787	0.0	0.0	0.0	0.0
158.019	62.0512	102.773	57.3356	166.632	175.424
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
49.448	28.5436	62.0006	31.7764	59.1897	50.121
48.9998	28.9747	25.8492	43.7765	31.1148	30.2846
54.8098	62.9334	51.5426	75.8039	69.5301	60.3868
3.24249	8.42269	3009.57	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
35.111	38.5085	60.5331	53.0233	32.5719	35.5889
93.4771	77.4195	95.5488	78.3527	105.81200000000001	94.7494
27.2817	17.7167	38.4831	52.5954	24.4923	41.4795
51.5979	48.8009	56.7336	62.745	67.7019	57.9325
124.648	113.55	106.229	124.53299999999999	118.897	108.57700000000001
175.815	159.844	99.2009	144.053	86.8116	133.656
157.954	175.498	219.521	196.722	185.726	174.27200000000002
138.69299999999998	134.946	166.729	152.986	163.02100000000002	133.334
395.584	68.5046	297.603	305.053	213.083	400.968
128.099	130.04	101.07799999999999	134.833	150.691	137.304
54.2377	46.4127	41.9265	53.6284	47.78	44.161
0.0	0.0	0.0	0.0	0.0	1.52074
84.214	67.1613	54.1854	71.5636	58.6923	52.7885
1799.06	1505.3	1323.37	1644.77	1412.06	1619.22
87.3303	117.734	70.8213	96.4907	120.04700000000001	82.4273
247.424	236.041	217.87400000000002	246.389	245.3	218.24599999999998
114.51100000000001	131.2	121.82600000000001	136.025	146.936	120.17299999999999
0.0	0.0	0.0	0.0	0.0	0.0
47.3629	35.5935	37.8166	51.6844	43.3226	34.4205
0.0	0.0	0.0	0.0	0.0	0.0
2.8734900000000003	4.97612	0.0	0.0	0.0	2.9126
0.0	1.79331	0.0	0.0	0.0	0.0
57.8904	58.4795	45.3663	46.501999999999995	25.9857	39.1189
44.9421	46.6155	42.9235	44.6749	48.9628	35.8262
3.7996300000000005	7.6766	8.33732	12.2086	7.959339999999999	2.56757
51.7229	40.6383	52.2426	59.0902	60.1929	58.2521
0.0	0.6450520000000001	0.350286	0.0	0.334405	0.0
287.575	302.48400000000004	253.292	265.49	384.531	210.40599999999998
31.8988	25.5741	28.3308	20.4988	24.9251	19.1603
23.0019	24.8957	18.9269	35.336999999999996	30.9751	25.5007
61.2214	40.7765	39.8575	40.8553	46.5062	33.414
0.0	4.82426	0.0	0.0	0.0	5.6474400000000005
24.9997	33.1063	29.0412	31.1857	21.1235	34.2835
52.7445	91.3394	29.7603	83.8896	68.6601	77.5205
5.57161	9.648530000000001	36.6764	21.4826	0.0	5.6474400000000005
0.0	0.0	9.62078	0.0	0.0	0.0
454.469	474.564	414.599	408.969	450.023	503.506
34.6098	49.6829	83.508	42.5798	35.9772	38.312
0.0	0.0	0.0	0.0	0.0	0.0
206.68200000000002	155.86700000000002	115.99	151.02700000000002	179.56400000000002	125.021
42.9729	41.5354	44.1705	45.758	45.7568	42.5448
4.036569999999999	0.0	0.0	0.0	0.0	0.0
73.753	62.2769	75.0885	63.4548	73.8731	52.5151
42.9088	55.4755	48.0896	54.9594	55.9356	44.6844
0.0	0.0	0.0	0.0	0.0	0.0
65.0731	71.8066	65.1789	71.7703	65.2128	67.186
10.2264	11.3846	6.869160000000001	17.8375	12.2411	9.872010000000001
388.74	353.585	336.39099999999996	393.191	303.117	352.871
581.345	491.283	438.98199999999997	499.144	514.13	489.259
0.0	0.0	0.0	0.0	0.0	0.0
12.625	5.46579	17.8087	6.08484	11.3342	6.39843
0.0	3.7366099999999998	4.0582199999999995	8.31963	0.0	0.0
12.8298	19.4405	1757.46	13.3976	12.4778	21.674
0.0	1.79331	0.0	0.0	0.0	0.0
105.48899999999999	164.41099999999997	128.961	91.5159	123.115	106.925
15.1618	27.4496	11.6656	34.5443	35.885	16.7652
1.76338	4.58054	1.6582599999999998	0.0	0.0	0.0
144.638	123.984	130.575	135.935	137.64	102.624
31.788	61.1648	86.3579	108.948	66.5884	60.8613
0.0	0.0	0.0	0.0	0.0	0.0
345.07300000000004	363.091	304.046	362.275	338.077	346.72900000000004
0.0	0.0	0.0	0.0	0.0	0.0
1.16921	1.0123799999999998	2.19903	0.0	0.0	0.0
32.264	37.6532	67.2772	40.5656	64.2271	38.3906
19.7792	0.0	0.0	0.0	17.7569	20.0484
5.13746	3.70696	18.5196	4.95216	4.61219	4.33948
53.315	41.0343	55.7077	60.9091	35.4547	48.0361
7.900589999999999	9.721210000000001	5.474469999999999	8.41729	6.7195	6.32221
570.8	466.205	475.88699999999994	544.464	484.14	525.893
0.0	2.3731400000000002	1.2887	2.6419099999999998	1.23027	1.38904
0.0	0.0	0.0	0.0	0.0	0.0
0.0	3.4482199999999996	0.0	0.0	0.0	4.03659
33.8106	55.6234	63.5903	78.2187	72.8489	41.125
128.597	137.745	117.28299999999999	128.768	143.814	131.471
32.8678	34.0536	32.2294	35.338	38.3343	28.9016
34.6019	32.1199	25.7969	27.6447	36.3814	38.5486
425.2	372.745	355.094	374.17900000000003	325.702	405.25699999999995
5.24867	3.8270699999999995	3.37713	5.0593699999999995	6.944039999999999	5.0401
2.7187900000000003	5.885269999999999	3.83509	1.31037	3.6612199999999997	1.3779
151.946	163.322	179.843	151.516	117.595	146.048
0.0	0.0	5.45726	0.0	5.20985	0.0
81.4539	104.45299999999999	87.264	103.363	109.226	87.788
91.5672	107.571	72.5645	88.2646	85.3112	71.1189
265.075	223.66400000000002	230.197	235.308	217.94	219.333
0.0	0.0	0.0	0.0	0.0	0.0
134.9	127.46	115.715	127.179	133.791	133.964
91.1512	75.8296	63.0277	80.1109	82.6338	88.7686
0.0	0.0	0.0	0.0	0.0	0.9501620000000001
0.0	0.0	0.0	0.0	0.0	0.0
240.045	257.687	305.204	236.109	214.40200000000002	242.071
8347.16	8804.85	7146.22	7898.7	7860.79	7948.61
98.6221	91.0864	108.2	126.75299999999999	103.295	103.29700000000001
25.3379	28.6164	34.4464	27.0789	27.1979	26.7995
40.4345	26.8416	34.8555	29.2321	34.4853	32.7879
168.62900000000002	160.672	153.269	166.628	175.458	168.063
3.52885	5.3471400000000004	2.48887	5.10236	9.82095	5.18648
229.188	230.387	190.799	224.704	288.55	245.832
1.96157	3.3969199999999997	1.84464	1.89083	3.5220300000000004	0.0
19.637	24.9471	13.6228	16.7566	22.5423	15.3361
175.46099999999998	141.797	156.001	170.157	136.518	162.759
101.10600000000001	93.8257	72.482	81.2892	86.902	84.0999
20.0112	17.327	14.7274	18.4508	13.2786	15.8741
165.826	162.612	175.355	164.338	156.046	178.208
78.033	83.5192	126.37899999999999	88.7997	86.5954	77.9966
39.006	36.4229	45.3117	38.8279	38.6799	53.4912
2.16957	0.0	0.0	0.0	0.0	0.0
275.591	271.922	246.105	317.134	341.39300000000003	284.756
41.9559	59.681999999999995	132.45600000000002	40.4426	40.3566	42.5269
78.8516	86.7529	80.2738	84.0267	69.8154	92.7568
14.7606	21.3012	27.7614	20.8681	24.736	12.9666
1.6441599999999998	4.55558	0.927689	7.607310000000001	7.380260000000001	0.333307
113.024	134.563	177.144	104.40799999999999	122.60700000000001	143.203
194.196	159.429	147.44899999999998	165.00599999999997	194.357	212.878
58.3761	55.8978	94.2925	57.5947	49.3248	54.2978
57.8371	54.8036	47.2059	69.4259	49.9643	61.3896
11.2336	7.6425	12.0731	16.2427	15.1276	14.6398
208.657	207.475	173.26	207.68200000000002	227.545	192.363
26.3091	33.2467	23.4034	44.5516	30.9602	28.469
0.0	0.0	0.0	2.06117	0.0	0.0
8.4768	14.1149	15.3298	16.9707	15.8056	15.2015
6.13989	6.0757900000000005	9.89809	14.3733	8.66191	6.22346
5.95076	3.6804	1.59887	0.0	1.5263799999999998	6.03176
0.45486899999999997	0.393855	0.427754	0.876925	0.40836100000000003	0.0
0.0	0.0	0.0	0.0	0.0	0.0
7.95144	12.0485	127.117	5.74849	8.92307	12.0895
6.12781	8.8431	4.80211	8.86019	7.335039999999999	6.2112099999999995
130.463	114.684	85.32	119.374	124.259	108.073
52.2332	41.7479	51.1805	43.3074	43.9414	42.9477
0.6741	0.0	0.633917	0.9746799999999999	0.302589	0.34163699999999997
242.074	217.27200000000002	212.375	234.766	215.998	190.011
238.233	216.783	206.4	209.44099999999997	219.81599999999997	273.89599999999996
118.34100000000001	112.729	110.50200000000001	116.32600000000001	116.28200000000001	107.602
642.5509999999999	721.0010000000001	542.591	655.717	698.9939999999999	631.359
32.4467	23.5887	25.619	33.3418	32.4269	19.2366
0.0	1.19485	81.7542	2.66035	1.23885	0.0
245.96400000000003	243.525	213.247	217.085	221.282	236.68900000000002
0.0	0.0	0.0	0.0	0.0	0.0
42.0308	50.9503	39.9904	61.0106	49.2754	38.092
32.1323	16.6933	16.1157	20.6489	21.1544	41.2549
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.57569	0.0	0.0
30.3001	23.3207	27.7024	17.8489	17.3791	28.1531
107.82600000000001	117.13799999999999	140.446	134.924	131.072	97.0742
9.344510000000001	16.1822	5.85832	9.00747	5.59273	12.6289
0.0	0.0	0.0	0.0	0.0	0.0
178.965	182.577	107.477	175.072	189.699	158.95
201.169	187.726	155.753	203.84799999999998	204.532	181.93099999999998
4.79819	3.46216	3.7601400000000003	5.39599	3.58967	2.43175
0.0	0.0	0.0	0.0	0.0	0.0
6.8204199999999995	0.0	0.0	6.57442	0.0	6.91325
406.88699999999994	450.173	382.63199999999995	452.13199999999995	385.579	504.074
182.577	204.795	206.813	198.658	206.12900000000002	176.65
32.9653	38.6178	31.9121	52.3375	36.5583	41.2762
153.27200000000002	161.97299999999998	151.702	164.418	142.296	129.66899999999998
89.5821	80.7271	129.136	80.1252	80.4229	85.3932
37.3538	40.0058	25.5789	49.5651	41.2284	37.9567
70.2273	66.1954	60.1893	64.2668	62.248999999999995	67.5789
65.72399999999999	54.7607	65.3047	52.5954	37.8517	46.5073
2.13445	0.0	20.0721	0.0	0.0	2.1635
772.063	688.938	852.86	766.966	674.9639999999999	741.564
21.4617	22.0242	24.6673	32.1808	25.6898	28.1994
74.4723	54.0825	53.4661	80.2771	40.9775	69.8042
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
270.289	249.972	245.067	258.20599999999996	261.353	275.441
47.6534	36.5005	45.6745	65.3685	29.6177	34.3687
203.179	203.91400000000002	221.465	227.00900000000001	174.114	196.584
614.163	683.955	613.095	690.377	659.946	685.732
51.7711	55.1715	71.155	69.0976	85.8052	44.4025
100.471	83.3372	87.1654	90.6332	66.2517	75.9279
132.99200000000002	138.067	105.28399999999999	123.617	112.085	112.10600000000001
1.7819099999999999	0.0	1.6756900000000001	0.0	0.0	0.0
0.0	0.0	0.0	0.941522	0.0	1.9800900000000001
37.2466	32.2505	32.0068	37.1412	32.2853	41.659
168.987	130.524	122.79700000000001	146.233	120.678	118.73299999999999
4.41788	3.3471300000000004	4.67384	2.12927	3.4704099999999998	2.7987599999999997
0.0	1.19485	41.526	0.0	0.0	1.39873
0.0	9.603439999999999	3.47667	7.12741	0.0	3.7473699999999996
5.587999999999999	6.048080000000001	5.2549	7.40638	4.3895800000000005	2.83203
46.8918	45.6772	44.464	51.9806	50.8677	51.0947
30.8693	38.6081	40.8559	46.287	45.1621	41.7192
458.39	525.9590000000001	669.077	455.411	509.985	498.835
257.943	232.72799999999998	244.605	256.997	216.975	239.482
355.87699999999995	368.73800000000006	401.876	358.83	362.26800000000003	371.286
156.389	136.879	127.954	127.89200000000001	118.098	128.188
1.43849	1.2455399999999999	3.38185	2.7732099999999997	1.29141	2.1871
60.603	59.9703	55.1116	64.1947	56.2003	57.3776
185.831	143.42700000000002	169.93200000000002	165.53900000000002	172.296	177.643
367.469	348.971	296.688	313.345	333.17199999999997	353.986
93.2448	124.77600000000001	119.573	81.7107	53.2707	85.9218
525.4259999999999	478.93199999999996	450.148	524.832	586.716	528.19
76.0739	68.0654	88.2316	68.4414	97.8907	105.383
1998.74	1640.5	2016.65	2328.04	1850.46	1857.12
93.936	82.0372	75.3907	91.3286	73.4267	83.7232
52.716	59.5611	46.5508	59.4903	51.3661	60.6014
8.73254	18.903	21.3512	16.8352	18.0313	12.392000000000001
318.756	326.529	332.036	279.369	299.813	262.452
173.283	194.08900000000003	155.47899999999998	132.554	195.528	149.86
104.242	81.002	93.0008	54.1057	83.9854	111.079
124.156	102.66	123.066	129.382	113.47	122.445
24.3436	57.9654	28.6156	35.1984	21.8547	30.8437
82.45200000000001	94.655	63.5978	102.696	86.4974	79.8181
338.086	282.117	207.63	331.065	287.69	272.752
35.6705	30.3956	25.025	32.2009	31.5151	30.416999999999998
19.8871	24.9632	30.4316	17.5818	20.2836	16.817999999999998
129.898	128.671	120.20100000000001	108.184	137.142	151.68
60.0357	47.1473	42.0145	49.7954	48.8837	63.6832
167.872	140.139	149.55700000000002	171.49599999999998	151.43	167.715
440.718	560.91	448.56800000000004	484.536	499.736	522.066
46.7509	36.7434	82.5171	24.9589	27.1196	34.2646
1313.93	1368.57	1093.41	1245.63	1388.99	1236.17
26.0529	33.4485	16.0516	19.9174	32.2609	15.4802
136.014	136.649	146.458	132.11	146.343	147.33700000000002
381.66900000000004	373.505	235.072	438.32199999999995	389.49199999999996	386.86400000000003
28.9452	87.7192	68.0494	55.8024	51.9715	58.6783
50.2861	60.9574	66.204	77.5559	72.2315	40.7764
9.75413	22.522	21.4029	25.0729	14.5947	23.0694
247.24	323.494	294.503	285.987	246.62400000000002	306.295
289.624	296.649	279.003	279.178	240.987	282.82599999999996
0.0	2.62135	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
20.5256	25.8508	21.0568	21.5839	10.0511	13.2395
20.1144	26.1246	18.9154	9.69448	0.0	61.1647
52.3183	42.2805	50.8395	46.2287	47.7519	48.6111
40.093	55.5442	60.3249	77.2939	50.3912	73.1496
21.5382	16.7842	28.355999999999998	18.6852	25.1368	21.8313
2.27347	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.450549	0.0	0.0	0.48563
138.274	137.42600000000002	87.0646	166.898	164.076	130.406
15.7813	15.0309	43.0376	10.6485	4.250319999999999	7.99804
0.0	0.0	0.0	0.0	0.0	4.73585
0.0	0.0	0.0	0.0	0.0	0.0
21.9769	76.1162	27.5558	56.4913	32.8832	44.552
57.6894	99.9025	85.2508	63.5527	66.5884	25.0605
7.6777	6.64785	8.25146	8.45803	6.8927	12.2292
188.207	158.436	127.825	156.222	164.271	127.179
0.0	0.0	0.0	0.0	0.0	0.0
9.40002	13.2261	40.8835	14.7241	12.6584	9.52796
20.7642	12.447000000000001	22.5305	21.5549	10.0376	19.4278
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.08456	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.0445200000000001	0.0
4.97875	9.405660000000001	34.9019	7.8532	5.28238	2.29387
0.0	0.0	0.0	0.0	0.0	0.0
2.67287	3.47151	1.2567700000000002	2.57646	2.39958	2.70925
24.5959	15.9726	17.3473	17.7816	27.6014	6.23267
1429.82	1359.36	1197.58	1416.84	1447.08	1443.49
200.81599999999997	233.58599999999998	233.213	214.563	221.554	223.169
66.6907	44.4194	62.7153	23.0768	46.0554	45.0656
37.7603	51.3784	55.8005	72.7968	62.9563	103.887
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
2.6139900000000003	2.26337	0.0	0.0	4.69346	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
19.0315	4.70822	8.94853	11.7933	8.54284	11.0232
0.0	0.0	0.0	0.0	0.0	0.0
6.3761	7.59117	5.246519999999999	10.7557	10.0173	9.69433
0.0	0.0	0.0	0.0	1.3765	0.0
0.0	0.0	1.0479	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
13.8658	13.4184	4.6021	10.2209	5.85795	13.2278
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
115.611	90.455	86.4515	127.553	105.041	91.7709
157.616	155.20600000000002	209.252	145.97299999999998	202.54	178.55599999999998
397.939	460.775	398.575	365.42800000000005	509.454	467.796
46.0092	55.0336	53.9717	62.6383	52.3765	58.6548
0.0	0.0	0.0	1.6847599999999998	0.0	0.0
15.894	41.2862	19.9288	61.283	66.5884	80.5517
23.9358	28.0793	25.4134	37.958	27.7271	28.1747
21.191999999999997	14.6795	15.943	20.4277	22.8303	17.1844
98.0107	86.0511	85.4007	72.6736	72.607	78.5032
38.2823	13.2589	21.6002	66.4229	48.1155	15.5214
87.4995	92.0378	84.7217	85.5931	106.48299999999999	81.4638
