mK1	mK2	mK3	mK4	mK5	mK6
304.948	273.735	333.02	338.21	236.15400000000002	264.073
62.3265	62.2635	97.2757	81.4414	87.9753	70.7808
692.572	593.2719999999999	754.702	926.57	583.706	674.7080000000001
0.0	0.0	0.0	1.37337	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
11.5759	21.9074	7.67328	10.7351	14.18	17.4914
0.0	7.17077	0.0	2.30478	3.62983	9.19064
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.9344950000000001	0.0	0.0	1.4191200000000002	0.0
5859.72	4382.96	5947.68	5650.49	4900.29	4394.29
15.5564	113.515	26.2482	44.3034	110.81700000000001	103.921
192.38099999999997	752.035	324.603	483.42800000000005	380.67800000000005	856.7719999999999
72.2841	102.691	77.4981	73.1606	113.235	85.5095
172.15	292.698	196.748	138.65	221.274	288.32099999999997
358.876	228.958	405.009	200.07299999999998	207.995	324.892
13.0428	73.6456	27.5087	98.3243	68.8231	72.6078
198.107	175.077	171.96200000000002	193.755	163.148	170.84400000000002
67.1713	99.0429	63.3796	68.1093	75.7858	75.7712
5.7829999999999995	39.1842	7.806080000000001	2.90638	27.4637	42.4952
0.0	0.0	0.0	1.29259	0.0	0.0
78.9818	120.78299999999999	72.8795	73.7374	85.7407	104.425
623.169	330.00699999999995	488.13699999999994	957.065	561.861	338.371
55.5054	103.322	84.0973	79.7015	135.983	85.7613
2.94273	2.55631	0.6206550000000001	1.23245	5.82299	2.45728
52.8314	37.5496	35.1165	10.0574	27.4553	18.7159
703.591	695.1519999999999	757.4069999999999	711.1460000000001	732.76	709.954
79.2467	107.512	101.749	101.287	98.2932	114.947
2.4664200000000003	13.9266	4.161569999999999	2.06593	6.50732	2.74606
0.0	0.9017209999999999	0.0	1.73895	2.73869	1.15572
2.2767	5.93321	3.2012099999999997	0.0	2.00225	6.759539999999999
3.96662	18.9516	11.7125	6.645060000000001	15.6981	13.249
9.01223	11.2735	6.38663	6.03907	10.4621	16.4558
11.5128	14.3493	8.02357	9.6434	23.7717	11.7035
101.25299999999999	59.583999999999996	56.213	72.2269	42.2257	45.0933
290.051	375.375	504.38300000000004	376.82599999999996	343.586	289.98400000000004
104.177	115.837	130.075	108.204	115.44	102.07
2376.83	1404.67	2414.2	2646.66	1721.33	1907.62
2.94461	40.9271	4.9684099999999995	4.93294	27.1913	26.2277
29.3618	19.1297	18.5782	36.8912	21.7876	36.7772
31.5972	77.1978	25.8238	34.7373	65.1288	60.4651
0.0	0.0	0.0	0.0	0.0	0.0
124.904	159.012	158.062	173.168	235.793	161.844
147.4	165.917	145.371	194.762	210.87900000000002	184.915
65.6184	51.8198	59.1331	49.9667	33.4446	33.2082
0.0	2.17981	3.1754599999999997	2.10186	4.9653599999999996	2.79382
0.0	0.730308	0.0	0.0	0.0	1.8720400000000001
0.0	0.0	0.0	0.0	0.0	0.0
1.28254	3.3423800000000004	0.0	1.07428	1.6919	1.42795
2.21128	0.0	0.0	1.85221	8.75122	4.92398
0.0	0.0	0.0	0.0	0.0	0.0
218.625	307.48400000000004	274.467	263.78700000000003	254.071	250.65599999999998
5.36877	6.99567	2.26467	8.994010000000001	3.5411900000000003	5.97748
2.53133	17.5915	6.406630000000001	16.9624	0.0	16.91
24.1916	42.6303	19.2429	22.5793	22.7951	32.3213
192.38099999999997	501.35699999999997	162.30100000000002	0.0	0.0	0.0
4.40503	1.17741	2.28694	1.84487	2.23501	2.2636
2650.58	2711.04	2873.34	2704.81	2436.34	2325.98
53.2087	52.1858	42.7172	33.786	45.2851	58.286
9.53956	17.6096	10.06	6.9917300000000004	12.5844	17.2593
139.13299999999998	164.135	101.43799999999999	125.17299999999999	122.361	126.221
114.205	159.442	116.995	157.157	145.276	122.61200000000001
54.1374	99.0956	44.0416	71.259	94.3724	109.787
3.2515099999999997	8.47363	2.7431200000000002	2.7235400000000003	17.1573	7.24032
0.0	0.0	0.0	0.0	0.0	0.0
15.4765	26.8884	28.2894	45.372	23.819000000000003	40.2061
18.2199	25.1377	8.13767	15.2614	11.3108	26.2521
19622.9	101274.0	19476.2	41574.8	68522.0	68113.4
1306.62	11.3221	1405.39	1073.3	21.4921	18.1391
40.9321	69.6921	53.8703	75.4285	71.2759	51.0417
45.2661	77.3334	29.2779	44.2352	40.8047	43.6786
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.1388200000000002	0.0	0.0
58.7868	97.994	54.2866	49.2411	63.9267	62.7985
9.97058	1.33251	20.0585	19.2729	0.0	0.853925
154.263	112.67200000000001	185.179	180.643	89.0948	138.428
251.62	260.868	196.44400000000002	241.71400000000003	312.589	276.231
0.0	0.0	0.0	0.0	0.0	0.0
122.926	108.376	135.269	110.76799999999999	104.348	118.84200000000001
26.6667	29.7836	18.212	55.3097	21.776999999999997	35.3454
132.717	163.832	120.805	108.241	195.81	147.764
81.479	78.0824	82.3782	101.29	67.3917	77.0375
62.9435	63.9314	92.3157	78.6787	51.0977	56.0639
0.0	1.9252099999999999	0.311619	0.309394	0.48726800000000003	0.41125
8.51147	25.0252	11.5995	9.46016	18.5697	27.5183
4.89104	6.0696900000000005	0.0	4.09685	4.60869	4.6676400000000005
3.91284	14.7291	5.50174	6.55495	10.3235	7.2607800000000005
78.9775	58.0518	54.6699	62.7608	58.7713	47.3479
0.0	0.0	0.0	0.0	0.0	0.0
45.6414	49.2404	60.242	41.3133	56.3248	57.3731
120.876	416.77099999999996	158.629	121.87299999999999	320.882	336.45
40.3626	40.8459	35.4559	35.2027	35.1311	42.6224
157.453	104.991	161.834	182.04	166.752	128.392
1.4464700000000001	3.7696	6.10156	2.4232	9.5408	6.44189
52.1953	58.7208	49.8093	60.2045	69.9838	74.3086
1.16242	1.00978	0.0	0.0	0.7667229999999999	1.94133
1.13611	1.97385	0.9584729999999999	4.75815	4.4962	2.52984
0.0	0.0	0.0	0.0	0.0	0.0
65.7383	90.6977	65.2468	82.5957	63.7652	66.7335
0.0	0.41866899999999996	0.0	0.0	0.0	0.0
111.039	137.957	145.96200000000002	129.779	168.622	152.379
97.4473	124.45700000000001	84.1684	102.516	88.7611	103.975
153.905	137.213	105.92299999999999	145.028	120.214	113.86
31.4092	69.6947	81.7988	42.3232	58.5485	58.1571
32.1539	41.8974	37.8673	32.3038	33.4675	39.7311
3462.86	2005.43	0.0	966.8560000000001	0.0	1285.16
57.0018	37.1375	74.1865	58.2268	36.2223	69.2693
0.0	0.0	0.0	0.0	0.0	0.0
3.1996900000000004	7.643689999999999	0.67485	2.01009	4.22096	0.0
370.43	256.664	337.624	299.199	286.508	274.953
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
3.99013	9.90334	1.44268	3.8196800000000004	4.5117400000000005	5.71181
103.65	116.779	104.93299999999999	112.866	106.072	128.341
42.3079	60.3292	64.6512	82.2429	101.09299999999999	80.8778
425.26300000000003	503.755	573.1030000000001	439.48	531.856	436.585
27.5092	21.9851	26.4571	20.7381	21.048000000000002	26.9528
334.41900000000004	459.186	518.758	432.087	350.599	405.092
155.285	152.88	115.72200000000001	121.399	174.122	236.285
0.0	0.0	0.0	0.19325499999999998	0.0	0.5137550000000001
246.488	282.013	223.16400000000002	236.678	293.439	307.902
24.7435	29.5548	18.7873	24.8709	18.7687	23.4166
7.90607	6.8679	6.669919999999999	6.6223	0.0	8.80245
9.81775	11.7775	9.07152	10.1816	12.3346	15.6155
24.4552	54.8801	20.9754	18.7772	17.2058	16.3368
0.0	0.0	0.0	0.0	0.0	0.0
22.6331	19.660999999999998	31.8238	18.958	49.7618	25.1992
6.803260000000001	5.41741	0.9565899999999999	1.89952	0.747894	3.1560799999999998
169.975	76.5123	123.844	94.4852	55.0378	79.1396
5.25358	8.47547	8.23115	4.40051	11.8807	18.3833
2.90387	10.0902	4.89966	3.64851	15.3229	11.3159
0.0	0.0	0.0	4.51802	0.0	0.0
72.7312	57.9775	74.3531	81.7061	76.7564	63.8292
644.737	374.88800000000003	636.0459999999999	718.6089999999999	651.611	549.955
10.8767	27.7547	17.7786	15.9434	34.9739	21.1922
19.357	50.4454	33.5203	26.4541	20.1595	44.2376
80.1153	97.9774	87.6012	87.3507	80.2981	80.2289
0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.72733	0.838767	0.0	1.31155	1.10694
18.9108	22.7459	12.8859	15.8401	27.8252	25.9137
0.0	2.50678	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
129.668	145.12	163.756	192.572	114.387	134.627
39.6511	30.6172	33.4514	36.9029	34.8713	34.3363
45.8525	74.4675	21.8644	40.0769	89.4166	75.4669
4.32587	5.6367400000000005	8.5155	13.8899	5.7066	12.0408
59.1656	47.1941	37.0436	49.5584	35.8343	41.43
12.0507	14.5808	6.172540000000001	7.209960000000001	10.7873	12.9378
163.958	196.706	164.878	190.459	179.726	194.578
49.7927	57.016999999999996	43.9169	42.6554	58.2213	37.7988
0.0	0.0	0.0	0.0	2.45995	0.0
49.1641	53.8494	68.5273	39.3904	28.1984	40.4587
9.007439999999999	17.3881	7.599080000000001	7.54483	11.8824	6.31436
220.32	638.658	161.628	104.30799999999999	322.23400000000004	109.318
189.671	561.771	123.441	80.193	262.126	136.762
0.7178399999999999	0.623578	0.0	0.601278	1.89392	3.99614
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	2.80088	0.0	0.0	0.0	0.0
300.17400000000004	437.55400000000003	332.625	373.404	393.175	424.277
2.07605	10.2195	3.50291	4.6372	9.128969999999999	10.7867
31.7429	32.5882	24.3452	31.4228	34.260999999999996	22.4903
116.928	145.849	80.9399	67.8055	134.47299999999998	93.46600000000001
0.0	0.0	0.0	0.0	0.0	0.0
0.0	3.71375	3.6067	14.3238	0.0	0.0
1604.74	1402.17	1543.84	1469.94	940.863	1128.43
18.2971	31.7889	22.0518	21.0186	23.4476	19.7896
76.8211	94.1113	69.7951	62.6971	51.9697	52.6344
0.0	0.0	0.0	0.0	0.0	0.0
146.731	144.459	123.789	204.842	90.3304	76.2382
128.64	129.869	126.126	93.1909	146.767	129.67700000000002
0.0	0.0	0.0	0.0	0.0	0.0
85.8984	79.8161	86.1682	83.0472	71.5973	70.8954
18.8771	27.42	23.4967	26.6987	30.6175	28.5973
384.76199999999994	643.717	429.798	441.65	493.471	452.185
196.77599999999998	280.19599999999997	239.601	258.281	291.697	289.10400000000004
23.9442	37.7952	20.6931	29.8397	30.0459	29.585
0.575991	0.0	0.485932	0.48246300000000003	0.0	0.0
38.945	46.0478	48.371	44.4011	35.6774	31.3159
149.261	108.915	134.31799999999998	100.02	60.3834	79.7684
120.82700000000001	183.12400000000002	130.13	163.655	152.61	191.77200000000002
79.9038	75.9773	107.492	87.7315	75.4946	66.1213
26.0808	57.7364	18.4541	35.94	61.0417	48.7086
0.0	0.0	0.0	0.0	4.80351	0.0
168.226	132.64600000000002	120.088	153.916	81.9397	138.313
30.4685	68.2049	42.5114	33.3737	68.0196	62.626999999999995
0.418979	0.727923	0.0	0.350946	0.0	1.39945
38.6768	52.6368	47.1315	41.7555	56.4072	57.8943
9.34645	4.05957	0.0	7.82879	6.16483	5.203069999999999
3.42518	1.9836099999999999	0.9632129999999999	0.9563360000000001	3.01229	1.2711700000000001
25.7909	38.3361	35.2969	30.2442	30.9986	40.8392
13.1169	15.1926	8.60689	13.4286	26.9166	24.3401
1079.4	1545.57	1163.34	1046.89	1410.3	1555.41
1568.03	1286.29	1667.19	1589.5	1105.49	1412.42
0.0	0.0	0.0	0.0	0.0	0.0
5.13587	6.13451	12.4569	8.066089999999999	8.468919999999999	5.71817
0.0	0.0	0.0	0.0	0.0	0.0
57.4813	63.4287	87.8131	74.1733	77.8776	60.5391
31.3966	32.0868	26.4876	25.525	41.4178	23.6469
0.0	0.0	0.0	0.0	0.0	0.0
502.298	612.609	627.222	766.24	601.186	598.135
21.1945	32.574	13.7544	30.0435	30.1101	27.2279
79.0252	66.3974	87.4351	103.088	73.4867	77.8883
3324.34	3897.21	3674.5	3068.16	3969.2	4035.4
0.0	1.6505599999999998	1.20223	1.59153	1.25326	2.1154900000000003
0.0	0.0	0.0	0.0	0.0	0.0
417.095	492.93	519.637	422.49199999999996	371.08099999999996	561.582
16.2576	21.1841	12.3441	14.9795	21.4466	25.3411
251.699	214.817	279.29400000000004	280.657	246.912	224.01
3.3385	8.337819999999999	3.16857	4.1946	6.05561	11.151
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.89864	3.2048799999999997
3.24694	1.41029	0.0	1.35985	2.14165	1.8075400000000001
21.0284	36.0404	19.6584	12.8533	26.9905	30.373
1.00635	2.62262	0.0	0.842943	3.98268	2.2409
701.425	828.2	818.688	924.074	741.143	678.5939999999999
161.6	65.8926	314.401	298.344	65.2591	106.484
193.732	131.67700000000002	170.28	163.632	88.7536	116.42200000000001
90.9842	96.9518	77.7819	68.0813	76.8157	85.0919
128.254	222.825	0.0	0.0	0.0	0.0
1.11096	0.0	0.0	0.0	0.0	0.0
19.8116	56.1592	18.4733	15.7212	56.3967	34.8281
274.39	365.561	320.522	341.07	381.69300000000004	341.24
17.0584	21.4044	11.1932	26.9894	12.5017	14.7719
0.332456	0.2888	0.0	0.278472	0.438569	0.740298
1011.78	1118.25	1053.96	620.697	977.543	888.5039999999999
33.5017	47.6223	28.2636	43.3682	48.2125	27.1273
58.1338	51.7785	64.813	64.72	35.7234	41.4567
0.0	0.726341	0.0	0.0	0.551507	0.0
0.0	1.08991	0.0	2.10186	0.0	0.0
74.4034	81.6893	52.3084	71.8434	85.8826	101.24799999999999
463.725	407.19599999999997	387.585	471.402	523.669	496.32
15.8483	24.6663	17.8272	11.6155	12.1956	17.6452
43.9728	44.565	37.0975	26.6013	33.838	36.7188
50.4586	67.8287	59.659	57.0735	66.0781	63.5608
115.176	138.533	102.506	112.376	116.875	188.828
15.8121	13.7358	13.3398	13.2446	0.0	0.0
40.338	96.4693	43.5376	38.1654	98.8858	76.0039
0.9354020000000001	0.8125720000000001	0.0	0.0	1.23396	1.04146
55.6842	90.6977	62.6369	55.3877	74.9878	71.0389
0.0	0.0	0.0	0.0	0.0	0.0
127.15	184.665	147.496	126.473	183.459	163.686
52.4676	110.689	41.1023	43.948	71.6861	100.14200000000001
25.2028	45.2462	24.0972	21.1104	48.7622	28.0602
51.0399	27.2847	26.4982	46.0407	54.3826	43.7128
42.2786	11.7803	55.8577	29.3999	4.20929	22.2038
63.8455	60.7438	67.5425	69.6068	38.7697	53.0311
0.0	0.0	0.0	0.0	0.0	0.0
42.7513	31.5669	32.4603	44.7618	47.9372	38.0787
442.653	334.851	418.11199999999997	381.42	301.748	348.99699999999996
2.8500900000000002	7.427510000000001	4.80893	7.16189	7.51956	19.0394
361.219	480.32099999999997	400.079	425.957	543.065	465.083
0.0	334.23800000000006	108.20100000000001	107.428	0.0	0.0
241.19400000000002	119.727	145.345	216.46	136.362	153.452
13.7007	12.8934	12.5218	17.214000000000002	16.5676	11.4406
185.747	92.2035	44.7728	100.02	52.5073	103.40299999999999
0.0	0.0	0.0	0.0	0.0	0.0
748.1489999999999	1169.83	766.423	1083.24	1015.14	832.9730000000001
596.774	418.82	604.159	668.2489999999999	505.499	659.19
0.0	0.0	0.0	0.0	0.0	0.0
64.0646	95.6825	32.239000000000004	60.251999999999995	56.3418	85.0932
131.621	234.433	118.23100000000001	158.631	243.584	280.436
12.4923	15.1926	14.7547	10.4638	3.2959099999999997	13.9086
542.515	421.14	603.761	647.793	578.631	514.063
20.7047	53.0584	23.581	26.0141	27.3132	36.8834
151.685	170.333	146.695	127.055	156.17600000000002	181.24
76.5941	47.8594	77.0884	52.9013	47.8617	43.3872
18.7978	30.0108	10.7153	9.362160000000001	18.7658	17.5352
8.58018	13.5917	5.10962	1.69105	6.658119999999999	6.1813400000000005
165.59400000000002	289.814	246.53400000000002	248.85299999999998	343.735	287.39799999999997
54.8843	61.0865	53.5378	44.5357	54.3018	63.0166
57.7143	50.1357	24.3452	24.1714	38.0678	64.2579
4.39949	0.0	5.46974	1.93953	0.30545900000000004	0.51561
20.4903	31.1494	28.8109	15.7329	31.5355	30.4179
0.0	12.314	0.0	0.0	26.7142	24.8013
33.8076	60.8341	38.7079	30.3407	54.155	56.4609
196.364	139.892	170.92	186.235	154.875	145.751
0.48095299999999996	1.6711900000000002	1.21726	0.402857	1.26893	0.535482
19.6229	21.057	20.45	22.2377	22.8407	12.8516
34.6768	56.4485	31.1629	30.5615	47.3361	45.6587
27.2528	28.2562	30.4083	40.5004	32.4722	21.5335
0.0	0.0	0.0	0.0	0.0	0.0
65.3755	7.986210000000001	47.3978	60.7493	8.0852	10.2358
95.9915	114.916	126.913	107.60600000000001	101.43	138.778
317.27299999999997	319.99	339.394	353.235	359.602	353.665
182.088	400.53	195.84	220.605	313.72	338.283
235.63400000000001	337.465	247.146	234.713	291.941	319.074
130.047	155.44	133.22299999999998	123.26299999999999	171.555	171.463
134.625	158.095	166.157	121.118	157.862	124.90700000000001
0.0	0.0	0.0	0.0	0.0	0.0
18.1378	46.6378	21.4226	32.816	59.3389	37.1573
132.641	185.359	156.064	116.677	172.051	167.93
392.894	185.15099999999998	266.47	388.24800000000005	260.843	305.922
361.44300000000004	297.1	510.676	402.85699999999997	325.563	327.78
64.8148	27.8356	38.7066	54.9003	35.546	38.9196
0.0	1.1979799999999998	4.6538	4.62058	7.277	1.5354299999999999
0.0	0.0	0.0	0.0	0.0	0.0
38.6442	52.5439	22.6797	98.5151	66.494	26.1895
859.539	928.712	1102.45	1125.98	1533.95	1637.98
0.0	0.0	0.45398999999999995	0.9014969999999999	0.709889	1.19828
75.1813	79.7524	79.1305	74.6297	66.039	86.1199
46.0946	48.3838	51.0399	49.8711	39.2713	58.8051
0.0	0.0	0.0	0.0	0.0	0.0
2.10253	1.82644	0.886893	0.880561	1.38681	2.34091
0.0	0.0	0.0	2.55107	0.0	6.78183
1072.49	958.0060000000001	1080.03	906.812	1009.28	1061.07
0.0	1.50445	1.46108	1.45065	2.28464	1.92822
3089.28	4338.03	3189.0	2878.85	4346.87	3779.08
108.456	188.429	98.0344	110.31200000000001	132.85399999999998	172.50400000000002
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
26.7196	92.8438	40.5754	31.3333	35.248000000000005	35.6988
0.0	0.0	0.8773049999999999	0.871041	1.37181	1.1578
0.295971	0.257106	0.249694	0.247912	0.0	0.0
0.0	0.570696	0.0	0.0	0.0	0.0
0.670317	1.74689	0.0	1.12295	1.7685400000000002	0.0
13.2221	26.4174	22.3095	17.7202	29.6519	33.8587
26.9533	23.2282	15.8812	23.2934	27.6549	25.9604
0.0	1.96322	0.476656	0.946506	2.23599	0.629054
0.0	2.55143	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.565153
80.5316	202.375	90.5868	122.06200000000001	292.14799999999997	177.19
3.92348	8.8615	1.9860099999999998	3.2863900000000004	14.4922	14.8523
0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.1612200000000001	0.563873	0.0	0.0	0.0
12.2054	31.8081	25.0072	20.4471	20.7015	27.1786
182.762	223.521	186.64700000000002	207.47099999999998	190.33900000000003	203.483
0.0	0.0	0.0	0.0	0.0	0.0
0.0	2.67747	0.0	0.0	4.06599	3.43166
34.2373	144.459	99.0314	86.0338	70.9739	108.912
148.94	131.539	123.55799999999999	141.39	114.613	107.787
0.0	1.30223	0.421562	0.41855200000000004	0.659183	0.0
216.738	224.46099999999998	187.019	196.328	215.135	199.65099999999998
105.006	144.314	127.59299999999999	116.837	177.805	151.811
373.423	35.4594	384.54900000000004	293.79200000000003	24.9298	26.0903
1.22341	0.0	0.0	0.0	0.806949	0.681059
1.62119	2.81661	2.73542	4.07383	2.13864	3.6099900000000003
50.3664	124.066	51.8045	50.8567	101.939	112.92200000000001
0.0	1002.71	0.0	966.8560000000001	0.0	1285.16
0.0	0.839091	0.814902	0.809084	0.0	0.0
187.86	234.752	238.155	256.65	247.822	237.122
312.336	117.96600000000001	297.871	170.622	179.143	166.315
45.6014	2.4758400000000003	26.4491	28.6476	0.0	0.0
9.27476	11.3529	4.26797	6.35625	7.22982	9.85694
247.347	114.596	97.3808	386.74199999999996	174.024	128.516
60.3341	68.9624	48.8913	50.5372	48.1738	46.8455
123.875	84.5493	234.12099999999998	166.42	145.374	85.9757
1.10458	0.0	0.0	0.0	0.0	0.0
66.5243	82.7785	48.5387	49.6982	68.7829	74.0667
0.0	0.0	0.0	1.82082	0.0	0.0
54.966	75.033	52.9964	46.0407	20.7172	17.4851
240.17	308.691	246.037	270.966	281.265	270.129
0.411364	0.0	0.0	0.0	0.0	0.458003
158.292	163.256	218.56900000000002	207.077	189.264	186.8
0.0	3.8418099999999997	0.0	0.0	5.83415	0.0
3.58103	3.1108	4.531680000000001	3.49948	3.93669	1.32902
30.1555	23.2851	24.0272	25.2589	28.7304	16.7873
11.2844	18.3404	14.4336	10.9766	14.8862	17.022000000000002
221.71400000000003	310.411	221.75799999999998	231.662	354.79699999999997	293.508
10.6141	20.7458	17.9091	8.89063	31.5044	29.5439
6104.2	5248.44	5597.21	5165.27	4293.77	4885.91
18.4834	48.1688	10.9154	6.192830000000001	30.4786	10.2895
51.3016	45.7077	55.4877	55.0915	48.588	54.18899999999999
104.995	66.1255	112.384	96.7405	53.6715	77.4455
8.097669999999999	17.2661	15.5263	14.7988	22.3357	10.655
0.12697	0.551487	0.535589	0.425412	2.51245	0.848196
243.28599999999997	259.58	242.058	313.425	275.58799999999997	298.84
0.0	0.0	0.0	0.0	0.0	3.8593300000000004
278.888	211.983	313.71	194.669	194.171	215.63
1414.57	1548.31	1365.24	1554.55	1224.14	1499.35
49.6878	65.2981	41.9189	59.7615	70.5893	49.6474
0.9515959999999999	0.0	0.80281	0.0	3.7659800000000003	4.23795
605.602	603.21	683.779	659.827	546.615	499.361
191.127	202.63400000000001	177.74900000000002	185.304	198.528	217.82299999999998
1226.02	2147.05	1408.45	1687.9	1746.39	1974.93
47.1522	55.7063	66.83	45.8151	59.7142	48.2984
2.63686	4.00856	3.89301	5.521730000000001	3.4785	2.20187
0.0	0.0	0.0	0.0	0.0	0.0
54.3686	69.0274	47.6319	66.5589	57.9293	69.8455
17.6035	31.6761	10.6079	12.6386	36.492	15.3995
4.76978	7.25103	3.0180000000000002	4.99409	4.71915	3.98293
6.70317	4.65837	2.2620400000000003	1.12295	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
24.5014	33.1085	13.7803	45.6064	28.7304	33.3414
0.0	3.9909	0.0	0.0	3.0302700000000002	0.0
70.5659	72.8165	72.5215	54.8088	75.0355	69.5195
0.0	0.0	0.0	0.0	0.0	0.0
196.46	180.11	235.136	210.112	240.334	183.16099999999997
24.1194	83.8089	23.2551	40.4059	68.1811	72.8895
66.6348	89.0056	89.4622	90.0238	72.7801	74.1897
1308.61	1456.19	1547.07	1580.21	1420.92	1585.85
0.0	0.0	0.0	0.0	0.0	0.0
108.069	196.658	117.89399999999999	112.37100000000001	175.745	170.11
44.038999999999994	60.4044	28.028000000000002	45.9483	43.8264	39.5698
5.05158	18.2843	7.1029100000000005	7.0521899999999995	13.3279	16.873
37.9769	34.173	44.5483	43.4699	33.9312	28.3008
7.852289999999999	25.011	6.62455	4.38483	20.7172	32.0561
0.0	0.0	0.0	0.0	0.0	0.0
18.9694	20.5981	35.2075	39.7229	30.0288	15.8401
71.9	86.3729	81.6972	77.5872	80.3226	77.8883
0.0	0.0	0.0	0.0	0.0	0.0
25.5334	63.4822	23.7695	30.2373	49.943999999999996	54.8961
39.8889	31.4025	36.806999999999995	41.7648	49.3319	33.3086
72.9023	126.65899999999999	128.13299999999998	55.9759	168.3	209.68400000000003
0.0	0.0	0.0	0.0	0.0	0.0
75.5469	50.3646	85.9679	58.8649	64.8949	52.8147
0.0	0.0	0.0	0.0	0.0	0.0
161.234	214.86700000000002	168.484	158.07299999999998	232.032	169.31400000000002
113.255	91.4268	109.059	128.403	93.566	106.99
16.6437	40.3977	10.7375	23.7819	32.934	22.8908
0.0	0.0	0.0	0.0	0.0	0.0
74.8149	74.2751	99.1842	143.238	169.19	142.795
0.0	4.94353	1.6003399999999999	0.0	1.2512	0.0
505.32300000000004	392.642	547.495	508.284	393.727	411.787
2.70483	5.87413	2.28192	1.13281	8.028360000000001	7.52875
5.46408	13.0531	9.219489999999999	5.72104	3.60405	6.08359
856.525	906.913	877.668	837.5310000000001	640.121	879.965
0.0	0.0	0.0	1.00714	1.58616	0.0
111.456	167.75799999999998	140.578	155.28799999999998	179.05700000000002	172.01
144.286	117.96600000000001	133.66	97.1595	93.3034	100.79700000000001
331.792	305.921	256.343	303.757	309.457	315.619
267.132	262.024	294.388	282.378	295.18	259.007
0.0	0.0	0.0	2.73123	0.0	0.0
14.163	20.5054	7.9657100000000005	23.7265	21.7975	21.0251
167.73	247.69799999999998	108.05799999999999	154.54399999999998	261.496	241.07299999999998
28.081	40.5414	36.0361	31.969	42.2613	38.9709
317.64099999999996	202.842	287.916	308.032	192.054	185.248
70.1991	124.27799999999999	94.4572	94.5271	114.87700000000001	141.476
71.9665	56.3873	67.8571	70.9185	66.0835	73.056
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.51664	0.0	0.0
12.1824	22.9292	14.56	15.3064	16.0708	23.7364
1.1500700000000001	0.99905	0.646834	1.28443	3.5400099999999997	2.1341
20.5511	14.8771	14.4482	2.86901	31.629	15.2541
0.0	0.0	2.87259	0.0	8.98355	3.79103
235.638	195.796	243.452	214.53900000000002	256.789	212.926
0.0	0.0	0.0	0.0	0.0	0.0
2.04842	7.11775	4.32036	3.43161	4.05336	3.42101
44.6101	33.9082	48.9256	41.103	50.0215	45.9428
337.407	215.96900000000002	284.652	297.494	234.263	177.945
0.0	0.0	0.0	0.0	4.33821	10.9843
1.3907100000000001	3.62426	0.0	1.16489	0.0	0.0
166.662	193.03599999999997	182.264	180.96200000000002	122.14299999999999	213.048
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
229.507	263.872	256.265	169.62400000000002	204.80900000000003	165.342
0.0	1.14596	0.0	0.0	0.0	0.0
2.30396	2.00142	0.64791	0.0	3.03935	1.71012
156.374	209.122	204.83	239.56	200.857	146.613
0.0	3.4877	0.0	1.6814900000000002	2.64819	0.0
89.2071	82.1896	76.3995	72.4576	115.897	78.2532
0.404729	0.351582	0.0	0.0	1.6017299999999999	0.0
35.0847	82.2895	53.2783	85.2244	92.5661	85.9376
116.755	86.825	117.902	140.02700000000002	74.6771	95.5251
463.24300000000005	880.528	457.88300000000004	500.716	834.971	752.37
0.0	0.0	0.0	0.0	0.0	0.0
3.04026	14.0855	5.12981	5.94205	5.34754	3.38496
0.0	0.0	0.0	0.0	0.0	0.0
60.6793	76.671	67.4802	99.3424	74.5892	90.5906
383.509	333.149	374.298	324.385	327.358	385.129
0.0	0.0	0.0	0.0	0.0	0.0
1241.68	2162.82	1741.71	1827.47	1497.4	1394.33
122.796	90.6709	67.3378	87.4284	157.941	119.62899999999999
0.0	6.64849	2.93493	2.33118	7.342789999999999	12.3945
4.93285	18.8544	4.161569999999999	5.78461	5.20585	3.2952800000000004
94.2411	113.8	106.572	109.73	133.138	124.274
171.66299999999998	172.261	158.14	164.44799999999998	153.57299999999998	136.205
12.8373	0.929299	0.90251	4.0323	0.0	0.595532
53.2748	107.985	56.1813	81.8109	76.1356	118.63
0.0	1.16055	0.0	0.0	0.0	0.0
0.500992	0.0	0.0	0.0	0.660899	0.0
27.483	119.37100000000001	23.1859	103.59200000000001	72.5101	30.599
