Gene	Brain_Female1	Brain_Male1	Brain_Male2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Testis_Male1	Testis_Male2
ENSMMUG00000017527	8.4	7.28	6.99	2.46	2.42	22.11	53.29	35.99	34.67	57.37	120.05	14.34	15.56
Locus_18369	0	0	0	0	0	0	0	0	0	0	0	0.53	1
ENSMMUG00000009620	0.51	1.2	1.48	0.44	0.3	0.86	0.5	0.19	0.19	0.21	0.16	1.62	0.73
ENSMMUG00000002781	0.33	0.32	0.3	0	0.05	6.42	2.66	0.1	0.19	0	0	35.84	39.36
Locus_499997	0.52	0.7	0.2	0.35	0.2	0	0	0	0	0	0	0	0
Locus_115391	0.63	0	0.49	0.43	0	0	0	0	0	0	0	0.25	0
ENSMMUG00000020959	2.85	2.81	1.65	0.58	1.69	0.48	0	0.42	0.21	0.94	0.53	66.18	51.8
ENSMMUG00000032508	0	0.02	0	0	0	0	0	0	0	0	0	0.48	0.14
ENSMMUG00000017954	0	0.12	0.1	1.33	1.13	0.88	0	0.19	0	0	0	0.03	0
blastnHuman.XLOC_005877	0	0	0	0	0	0	0	0	0	0	0	0.24	0
blastnOrangutan.Locus_11274	0	0.24	0	0	0	0	0	0	0	0	0	0.16	0
Locus_447437	0.3	0.09	0	0.1	0	0	0.19	0.22	0.43	0	0.19	3.04	1.69
ENSMMUG00000012136	2.71	3.89	4.39	1.68	1.95	0	0	0	0.36	0	0	0.1	0.16
ENSMMUG00000014792	6.44	4.45	3.35	7.62	5.65	5.27	3.3	7.21	5.97	6.12	4.52	17.65	22
Locus_245308	0.33	0.45	0.25	0.78	0.13	2.76	1.61	0.84	0.59	0.54	0.61	1.9	1.24
ENSMMUG00000006731	1.71	2.02	1.06	15.88	14.91	2.16	1.88	6.61	7.21	11.68	8.75	2.73	3.24
Locus_313135	0	0	0	0	0	0	0	0	0	0	0	0.64	0.34
ENSMMUG00000018341	9.68	9.8	10.61	5.1	4.23	0.07	0.12	0.84	0.45	0.51	0.19	3.21	5.77
ENSMMUG00000007408	11.25	12.73	11.35	7.45	12.67	3.38	7.98	14.75	17.01	9.05	41.33	17.05	10.2
ENSMMUG00000032545	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012377	184.63	194.46	226.01	14.72	23.01	0.15	0.11	0	0	0	0	2.79	5.96
ENSMMUG00000002822	0.06	0.24	0.09	0.25	0.64	54.07	17.63	0.83	0.78	2.02	5.91	1.38	0.65
ENSMMUG00000013158	7.38	5.53	6.08	6.28	7.24	6.81	6.89	4.24	6.29	4.58	4.22	36.31	69.78
blastnOrangutan.CUFF.113271	0	0.11	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000008701	0.59	1.34	0.34	0	0	0	0	4.31	2.77	0	0	0.09	0.09
ENSMMUG00000012219	0	0	0	0	0	0	0	0.38	0	0	0	0.11	0
Locus_39501	0	0.79	0	1.06	0.41	0	0	0	0	0	0	2.6	0.66
ENSMMUG00000002752	0.28	1.51	0.86	0.5	0.07	0	0.12	0	0	0	0	4.85	7.18
blastnHuman.ENSG00000231134	0.31	0.09	0	0	0	0.52	0.4	0	0	0	0.38	0.25	0.19
ENSMMUG00000017339	0.69	0.67	0.49	0.47	0.39	0.91	0.32	0.43	0.5	6.7	1.35	0.71	0.37
ENSMMUG00000006121	2.34	3.05	2.21	4.57	3.66	1.98	2.03	1.97	3.94	2.21	1.68	2.21	1.46
ENSMMUG00000017291	0.74	1.19	0.66	2.03	0.9	2.37	2.99	2.33	2.95	2.53	0.5	20.3	23.26
ENSMMUG00000032109	5.14	5.35	5.29	0.16	0.19	0	0	7.1	9.47	0	0	0	0.04
blastnPan.Locus_72665	0	0.09	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012605	3.82	3.67	5.54	0.83	1.25	4.72	3.66	80.5	76.94	0	0.58	38.78	48.1
ENSMMUG00000028949	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnPan.CUFF.125468	0	0.06	0	0.15	0	0	0	0	0	0.35	0.27	0	0
ENSMMUG00000032031	0.24	0	0.37	0	0.19	0	0.31	0	0.69	0.39	0	0.05	0
blastnMouse.Locus_92679	0	0	0	0	0	1.01	0	0	0	0	0	0.24	0
ENSMMUG00000012040	1.24	1.05	0.96	2.37	5.89	1080.9	577.72	6.89	5.74	4.89	7.43	5.03	3.61
CUFF.333658	0.68	0.89	1.23	0	1.8	1.92	1.19	1.33	2.3	0	0	0.09	0.14
ENSMMUG00000031534	0	0	0	0	0	0	0	0	0	0	0	2.3	1.46
blastnHuman.Locus_193424	0	0	0	0	0	0	0	0	0	0	0	0.06	0.09
ENSMMUG00000032592	0	0	0	0	0	0	0	0	0	0	0.81	0.26	0
ENSMMUG00000031868	0	0	0	0	0	0	0	0	0	0	0	2.2	0.37
ENSMMUG00000028967	0.75	0.15	0.19	0.51	0	0.42	0.98	1.09	1.44	1.23	0.31	0.15	0.32
ENSMMUG00000013868	5.06	4.44	3.6	8.19	7.08	3.93	3.85	5.32	4.61	4.37	1.89	5.33	2.2
ENSMMUG00000010383	0.85	0.51	0.87	0.38	0	0	0	0.41	0	0	0	0.79	1.61
ENSMMUG00000016961	0.33	0.61	0.65	0.4	0.26	0.14	0.11	0	0	0	0	0	0
ENSMMUG00000014114	0	0	0	0	0.13	0	0	0	0	0	0	0	0
ENSMMUG00000015110	3.08	3.6	3.57	2.66	1.75	0.16	0.88	0	0.28	0.08	0.06	0.17	0.27
ENSMMUG00000031889	4.11	5.73	5.77	3.6	3.97	9.77	3.54	3.39	5.21	4.23	6.26	5.7	12.39
ENSMMUG00000004723	9.19	11.72	10.14	16.6	15.94	22.76	18.95	18.43	24.81	12.66	12.64	16.99	19.21
ENSMMUG00000014348	17.36	20.41	24.79	8.43	13.7	42.78	43.77	30.7	32.86	22.99	56.47	8.56	10.01
ENSMMUG00000032599	0	0	0	0	0	0	2.27	37.09	26.69	0	0	3.35	2.19
CUFF.209803	0.57	1.39	2.21	0.39	0.45	0	0	0	0.83	0	0	1.49	15.58
ENSMMUG00000020641	0.84	1.56	1.81	3.44	1.7	3.15	3.18	1.37	2.84	1.69	1.98	5.13	5.74
ENSMMUG00000005646	12.9	12.01	10.25	26.35	32.15	15.35	12.44	6.83	3.63	10.16	13.23	81.25	92.84
blastnHuman.ENSG00000225269	0	0	0	0	0	0	0	0	0	0	0	0.02	0
blastnHuman.ENSG00000236751	0	0.06	0	0	0	0.34	0.26	0.29	0.87	0	0	0.24	0
ENSMMUG00000010857	5.18	4.89	2.85	8.83	5.91	12.44	8.74	8.15	4.32	7.2	1.62	4.28	4.35
ENSMMUG00000030476	0	0	0	0	0	0	0	0	0	0	0	0.52	0.31
ENSMMUG00000022606	60.69	59.58	64.2	47.59	74.64	52.14	59.43	46.4	56.19	55.45	144.84	104.38	84.29
ENSMMUG00000000578	0	0	0	0	0	0	0.07	0	0	0.09	0.06	0.34	0.13
blastnPan.Locus_45847	0	0	0	0	0	0	0	0	0	0	0	0.25	0.19
blastnGorilla.Locus_135223	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000015317	10.81	9.39	11.44	4.23	5.27	13.89	9.45	17.04	27.82	4.26	3.58	5.75	6.27
ENSMMUG00000001811	2.94	2.26	2.12	0.09	0.05	0.12	0	1.6	1.98	1.46	0.26	6.81	20.89
ENSMMUG00000030218	22.11	23.5	18.29	16.51	13.78	35.14	18.37	3.36	3.64	7.02	2.6	120.97	130.41
Locus_429792	0.59	0.83	0.55	0.16	0	0	0	0	0.17	0	0	0.21	0.15
ENSMMUG00000018298	0	0	0	0.09	0	0	0.18	1.17	0.39	0.88	0	0.99	0.25
Locus_371655	0	0	0	0	0	0	0	0	0	0	0	0.91	0
blastnMouse.ENSMUSG00000091171	0	0.13	0	0	0.18	0	0	0	0	0	0	0.09	0.14
blastnHuman.Locus_118936	0.42	0.13	0	0	0	0	0	0	0	0	0	0.08	0
ENSMMUG00000015177	15.51	9.82	36.45	0	0	0	0	0	0	0	0	28.11	35.73
ENSMMUG00000029548	5.07	5.59	5.32	5.68	6.01	0	0	0	0	0	0	0.15	0
ENSMMUG00000020739	0	0.07	0	0	0	0.94	1.61	1.47	0.48	447.92	258.59	23.33	37.04
ENSMMUG00000012761	0.4	0.43	0.88	0.18	0.37	0.23	0.26	0.29	0.19	1.32	0.5	0.75	0.43
blastnGorilla.Locus_106128	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000029178	2.23	2.51	2.69	0	0.33	3.35	3.25	1.69	0.36	0.14	2.48	3.82	1.26
Locus_142584	0.59	0.27	0.68	1	0.23	0	0	0	0	0	0	0.65	0.56
ENSMMUG00000002605	1.83	2.82	2.54	0.69	0.87	60.44	34.35	4.94	12.55	33.34	25.2	14.06	13.89
blastnHuman.ENSG00000234018	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_18137	0	0.17	0	0	0	0	0	0	0	0	0	0.57	0.36
blastnHuman.ENSG00000254638	0	0.17	0	0	0	0.47	0	0	0	0	0	0.17	0.36
Locus_73726	1.26	0.92	0.39	2.58	3.2	9.8	6.62	0.37	0.73	12.04	4.41	0.41	0
ENSMMUG00000006114	39.36	32.48	47.52	13.82	23.15	32.65	34.38	22.42	22.48	20.47	39.25	91.93	82.66
ENSMMUG00000003750	3.58	2.88	2.1	2.44	2.06	5.08	7.77	7.54	7.5	2.82	1.5	1.69	1.36
Locus_473146	0	0	0.29	0	0	0.63	0	0.55	0.54	0	0	0.23	0
ENSMMUG00000011015	0	0	0	0	0.06	0.27	1.36	0	0	0.26	0.1	8.07	5.97
blastnHuman.XLOC_000027	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_289113	0	0	0	0	0	0	0.13	0	0	0	0	16.98	10.44
blastnOrangutan.Locus_228463	0	0	0.72	0.32	0	0	0	0	0	0	0	0.09	0
ENSMMUG00000009748	4.98	3.02	4.02	2.66	3.43	2.56	1.42	1.58	2.19	2.49	0.81	101.67	171.22
blastnGorilla.Locus_73029	0	0	0	0	0	0	0	0	1.15	0	0	0	0
blastnHuman.Locus_61838	0	0.24	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000003665	1.83	1.46	1.81	0.73	0.8	94.89	77.29	9.98	14.36	33.99	13.42	13.41	12.34
blastnGorilla.Locus_225258	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_69217	0	0	0	0	0	0	0	0	0	1.05	0	0	0
ENSMMUG00000009838	3.99	5.8	7.53	5.88	4.33	8.17	8.09	5.13	4.67	7.03	4.73	5.54	4.58
ENSMMUG00000023566	2.57	2.09	2.9	2.37	1.32	9.98	6.65	2.24	1.81	2.29	0.09	38.69	52.56
blastnGorilla.Locus_338986	0	0	0	0	0	0	0	0	0	0	0	0.1	0.33
ENSMMUG00000004415	2.26	2.02	2.92	0	0	0.21	0.82	0	0	0	0	1.92	2.79
ENSMMUG00000023371	0.39	2.3	1.92	0.53	0.83	0	0.17	0.38	0	0.21	0	19.9	6.62
ENSMMUG00000003290	3.69	4.08	4.4	4.15	3.4	6.07	6.15	7.74	6.93	11.33	12.47	6.25	9.93
Locus_221800	0	0	0	0	0	0	0	0	0	0	0	0.28	1.47
ENSMMUG00000013791	0.03	0.02	0	0	0	0.05	0.03	0.08	0.04	0	0	11.49	19.69
Locus_473434	0.04	0.02	0.06	0	0	0	0	0.06	0.11	0.06	0.1	1.98	0.89
ENSMMUG00000001388	8.19	7.68	8.84	0.78	0.75	1.29	2.25	0.56	0.55	2.51	0.71	1.45	1.69
ENSMMUG00000004249	0.57	0.37	0.19	0	0	0	0	0	0.35	0	0	0.07	0.31
ENSMMUG00000010158	3.12	5.59	3.99	8.24	6.02	5.63	6.42	9.37	7.08	7.62	2.54	3.77	2.38
blastnHuman.Locus_183808	0	0	0	0	0	0	0	0	0	0	0	0	0.12
ENSMMUG00000020091	12.21	16.09	16.04	13.8	8.39	7.32	5.8	6.34	3.33	6.97	3.86	15.86	16.24
blastnGorilla.Locus_464433	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000031429	0.32	0.69	0.75	0.22	0.51	3.29	6.37	2.85	0.47	9.07	9.72	1.56	0
blastnHuman.ENSG00000235570	0	0	0	0	0	0	0	0	0	0	0	0.45	0.81
ENSMMUG00000018044	32.78	41.46	47.91	29.68	27.37	0.1	0	1.02	0.51	0	0	0.49	0.41
ENSMMUG00000013133	0.72	0.98	0.83	0.98	1.04	2.63	1.73	1.4	1.73	1.58	0.75	1.99	3.41
ENSMMUG00000004131	39.24	37.35	30.11	7.97	12.19	6.3	8.81	4.92	2.12	20.41	21.45	12.98	20.61
CUFF.126252	0	0	0	0	0	0	0	0	0	0	0	0.71	0.25
ENSMMUG00000017843	18.78	18.08	18.39	31.84	30.04	20.57	16.11	9.12	13.12	5.61	6.29	119.04	181.81
ENSMMUG00000011314	68.46	64.48	81.66	10.05	13.59	0.31	0.38	0.11	0.16	0	0.5	1.76	0.74
blastnPan.Locus_26069	0	0	0	0	0	0	0.55	0	0	0	0	0	0
Locus_19270	0.4	0	0.31	0	0	0	0	0	0	0	0	4.27	5.85
ENSMMUG00000005800	0	0	0.07	0	0	0	0	0	0	0	0	0.28	0.11
ENSMMUG00000030072	0	0.29	0.74	0	0	0	1.26	0	1.39	0	0	0	0.3
blastnHuman.ENSG00000229154	0.93	0.28	0.18	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000006088	0	4.86	2.26	1	5.77	14.78	9.56	2.13	2.11	9.6	14.57	64.13	58.25
ENSMMUG00000001544	8.36	9	12.54	4.62	3.71	3.81	4.27	8.81	7.62	3.58	2.51	57.15	51.51
blastnMouse.CUFF.32811	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnGorilla.CUFF.78899	0.53	0.48	0.41	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000030473	0.27	0.08	0.21	0.18	0.43	5.92	2.12	1.58	2.73	3.55	1.68	0.16	0.34
blastnGorilla.Locus_106310	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012105	21.71	20.24	20.5	18.83	17.11	80.67	32.97	16.94	25.92	26.64	9.72	248.84	388.84
ENSMMUG00000008537	1.08	1.16	0.04	3.97	1.92	1	0.71	1.73	1.71	0.97	1.81	0.23	0.03
Locus_39869	0	0	0	0	0	0	0	0	0	0	0	1.89	0.92
ENSMMUG00000017356	29.12	28.18	34.82	0.63	0.66	0.07	0.06	0.64	0.51	0	0	0.76	0.25
blastnMouse.Locus_66004	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.CUFF.1139	0	0	0.23	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000005290	0	0.01	0.06	0.05	0.03	0	0	0	0.11	0.06	0.05	0.54	0.39
ENSMMUG00000004886	7.38	7.46	9.18	7.99	7.46	0.09	0	0	0	0	0.06	0.06	0.03
ENSMMUG00000019086	90.8	106.58	119.08	144.37	269.64	0	0	0	0	0.19	0	0.96	0.29
ENSMMUG00000006531	19.56	18.43	18.94	16.26	20.01	8.09	16.44	14.89	26.6	8.42	8.53	15.14	13.36
ENSMMUG00000012492	6.15	12.37	20.54	6.87	10.18	2.36	6.6	6.54	5.66	21.15	90.76	5.11	1.24
ENSMMUG00000015192	20.46	14.44	16.7	18.23	10.44	26.11	13.86	33.92	17.77	31.98	31.37	24.89	29.47
blastnMouse.CUFF.218452	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000017989	0.98	1.36	1.37	0.55	1.26	0.52	0.81	0.78	0.9	0.29	0.83	4.86	2.81
ENSMMUG00000019781	0	0.06	0.28	0	0	0	0	0	0	0	0	0.04	0
ENSMMUG00000018259	9.51	9.96	12.34	9.83	6.51	17.97	9.11	9.24	7.49	13.42	8.24	8.7	12.46
ENSMMUG00000020939	120.84	110.3	90.56	54.63	124.27	36.88	33.54	10.65	11.49	3.63	8.26	17.4	20.27
blastnGorilla.Locus_370935	0	0	0	0	0	0	0	0	0	0	0	0.7	0
blastnHuman.XLOC_013194	0	0	0	0	0	0	0	0	0	0	0	0.25	0.39
ENSMMUG00000017715	1.21	1.09	0.94	1.22	0.86	0.32	0.21	0.75	0.6	0.26	0.04	4.71	6.75
blastnHuman.CUFF.335282	0	0	0	0	0.22	0	0	0	0	0	0	0	0
ENSMMUG00000030835	0.44	0.4	0.34	0	0	0.75	0	0	0	0.73	0	0.09	0
ENSMMUG00000013414	64.14	80.09	57.68	11.26	15.64	58.34	54.34	13.67	10.18	38.82	64.41	9.84	5.83
ENSMMUG00000022007	2.91	3.74	2.59	4.04	3.19	5.49	3.5	2.34	4.28	2.64	1.58	7.03	9.48
ENSMMUG00000020359	76.74	93.5	89.59	56.68	93.84	0.97	0.55	17.38	11.41	8.46	32.48	9.91	7.18
ENSMMUG00000023015	0.15	0.13	0	0	0	0	0	0	0.11	0.72	1.18	1.14	0.46
ENSMMUG00000006048	41.97	46.56	41.56	32.91	30.33	10.26	10.19	16.98	26.95	15.16	11.28	140.95	176.9
ENSMMUG00000032503	1.31	0	0	0	0.52	2.22	1.72	0	0	0	0	0.13	0
ENSMMUG00000023191	0	0	0	0	0	0	0	0	0	0	0	0.1	0
ENSMMUG00000001883	0.84	0.47	0.84	0.61	0.46	0.43	0.08	4.89	0.93	0.63	0.48	1.24	2.32
Locus_61812	0	0	0.06	0	0	0	0	0	0	0	0	9.09	10
ENSMMUG00000021017	30.73	25.52	32.66	21.75	22.65	13.49	11.28	14.9	19.95	15.74	8.44	7.35	7.12
blastnOrangutan.Locus_228255	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000015720	0	0.09	0	0.07	0	0	0.13	0	0	0	0.86	0.81	0.44
blastnMouse.ENSMUSG00000086437	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_312802	0	0	0	0	0	0	0	0	0	0	0	2.55	1.34
Locus_339819	0.12	0	0.27	0	0	0	0	0	0	0	0	1.58	2.35
blastnHuman.XLOC_011673	1.49	0	0	0	1.18	0	0	0	0	0	0	0	0
blastnMouse.Locus_40292	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000002769	29.16	27.07	28.78	15.96	24.04	43.87	39.03	36.88	32.31	58.47	92.95	35.73	46.6
ENSMMUG00000003532	0.56	0.4	0.15	0	0.15	0	1.48	0.55	1.63	1.24	1.64	0.34	0
Locus_372196	0	0.5	0	0	0.32	0	0	0	0	0	0	0.9	0
ENSMMUG00000020283	28.56	20.02	24.83	22.52	26.02	54.94	54.5	33.39	50.15	62.46	54.14	41.3	45.06
blastnPan.Locus_81127	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000002991	8.78	9.56	7.84	12.16	10.39	4.61	5.8	7.23	5.08	8.98	6.17	5.85	3.96
ENSMMUG00000019322	15.54	14.48	13.58	21.43	20.71	15.68	15.25	14.86	22.19	34.63	21	60.31	94.95
ENSMMUG00000010288	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000015670	4.47	3.93	2.94	1.54	2.73	6.87	12	19.93	15.75	28.45	39.55	17.44	12.93
Locus_115177	0	0.04	0	0.09	0.1	0	0	0	0	0	0	1.68	2.41
blastnHuman.Locus_46661	0	0.16	0	0	0	0	0	0	0	0	0.08	0.04	0.04
ENSMMUG00000016296	19	17.38	17.19	15.95	18.74	20.49	13.89	12.55	15.46	11.15	11.16	6.78	6.73
ENSMMUG00000007095	14.02	11.01	13.44	12.67	11.32	6.96	7.81	18.3	14.74	21.33	31.51	5.5	5.34
Locus_474207	0	0	0	0	0	0	0	0	0	0	0	0	5.11
ENSMMUG00000013440	55.26	39.67	50.89	34.84	41.82	59.54	39.1	36.4	37.18	35.2	66.9	69.04	92.21
ENSMMUG00000004941	12.34	10.89	12.85	4.64	6.01	12.29	21.78	12.5	14.66	42.17	41.1	6.04	3.91
ENSMMUG00000004476	4.46	5.81	6.33	6.74	4.75	6.24	3.31	3.96	4.9	4.2	3.04	23.93	40.99
blastnHuman.ENSG00000228889	0.11	0.32	0.08	0.15	0.08	0	0	0.31	0.31	0.35	0.8	0.98	0.81
Locus_500100	0	0.08	0	0	0	0	0	0	0	0	0	1.38	1.94
blastnGorilla.Locus_59871	0	0.23	0	0	0	0	0	0	0	0	0	0.15	0.32
blastnOpossum.Locus_88213	0	0	0	0	0	0	0	0	0	0	0	0.24	0.77
blastnMouse.Locus_54369	0.8	0.73	0.62	1.65	0.64	0	0	0	0	0	0	0	0
ENSMMUG00000001081	0	0	0.22	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000001651	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_39236	0	0	0	0	0	0	0	0.44	0.33	0.25	0.95	4.76	2.46
ENSMMUG00000003896	1.95	2.79	2.36	5.33	5.67	0.8	2.99	4.69	4.67	0.33	0.63	1.05	0.95
ENSMMUG00000008682	4.43	4.86	4.13	3.13	3.26	8.77	3	5.59	1.33	3.52	1.53	11.86	10.74
Locus_428505	0	0	0	0	0.77	0.41	0	0.71	0.35	0	0.61	0.83	0.15
Locus_39130	0	0.14	0.36	0	0.37	0.78	0	0	0	0	0	1.02	0.88
ENSMMUG00000000308	1.38	2.26	2.48	4.62	4.45	2.13	2.86	2.85	4.81	3.4	2.15	58.29	77.13
blastnHuman.Locus_192568	0	0.21	0	0	0	0	0	0	0	0	0	0	0
Locus_20123	0	0	0	0	0	0	0	0	0	0	0	1.56	0
ENSMMUG00000019361	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_127002	0	0	0	0	0	0	0	0	0	0	0	2.69	1.19
blastnGorilla.Locus_105798	0	0.18	0	0	0	0	0	0	0	0	0	0.12	0
ENSMMUG00000012362	22.44	26.29	28.51	0.2	0.23	0.07	0	0	0	0	0	0.28	0.29
ENSMMUG00000022151	5.72	6.19	6	5.29	3.55	8.27	17.66	22.1	14.18	20.82	25.49	40.08	40.63
Locus_499505	0	0	0	0.14	0	0.34	0	0.29	0	0	0.25	8.68	6.79
blastnHuman.ENSG00000248457	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000009304	0	0.07	0	0.27	0.38	0.4	1.46	1.4	2.31	65.2	78.48	0.08	0
blastnMouse.Locus_82066	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_184361	0	0	0	0	0	3.15	0	0	0	0	1.17	0.19	0
Locus_19024	0	0	0	0	0	0	0	0	0	0.43	0	0.58	0
ENSMMUG00000009345	7.1	7.1	9.05	6.36	6.51	12.94	11.52	19.12	22.56	19.79	16.26	42.74	52.02
ENSMMUG00000007823	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_292110	0	0	0	0.7	0	0	0	0	0	0	0	0	0
ENSMMUG00000008414	0.83	3.77	5.77	0	1.31	2.8	5.43	13.33	3.6	1.36	0	2	1.58
ENSMMUG00000032382	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000009985	150.63	143.48	226.34	106.26	103.67	239.88	252.79	211.97	211.92	435.67	731.02	179.31	161.85
blastnHuman.Locus_131072	0	0	0	0	0.29	0	0	0	0	0	0	0.15	0.23
ENSMMUG00000013681	63.68	49.28	70.67	69.38	93.61	56.79	79.35	16.78	21.18	28.63	53.36	306.36	364.6
blastnPan.Locus_145626	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012468	13.21	0.34	0.58	11.33	0	21.68	0	25.4	0	43.47	1.41	1.67	1.44
ENSMMUG00000012088	1.82	0	0	0	1.44	0	0	2.66	2.63	0	0	1.46	0
blastnGorilla.Locus_319163	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000029156	3.82	3.63	2.82	2.78	3.85	1.32	3.18	2.67	2.51	1.71	3.9	7.58	9.79
ENSMMUG00000022027	15.13	15.24	13.12	18.47	13.82	11.75	5.88	6.78	9.05	7.08	2.53	8.69	9.59
ENSMMUG00000004174	24.6	35.07	50.85	8.97	17.73	13.16	15.01	12.83	9.16	10.42	70.26	24.88	18.83
ENSMMUG00000014531	30.29	24.26	23.43	35.88	43.88	108.13	153.61	99.5	69.48	82.75	99.94	17.56	15.22
ENSMMUG00000007032	0.14	0.08	0.2	0.21	0.08	0.04	0.03	0	0	0	0	2.21	2.33
ENSMMUG00000013163	33.52	28.07	27.83	17.43	21.79	19.04	31.06	34.39	34.89	41.73	72.8	7.72	7.76
ENSMMUG00000004377	0	0	0	0	0	0	0	0	0	0	0	2.33	3.11
blastnHuman.Locus_145730	0	0	0	0	0	0	0	0	0	0.74	0	0	0
ENSMMUG00000008231	4.27	4.85	4.2	6.57	5.1	6.76	6.67	9.83	7.95	7.92	7.03	2.22	1.55
ENSMMUG00000019742	8.29	8.7	6.93	9.01	8.39	8.39	6.35	4.78	6.05	2.29	0.91	6	7.91
ENSMMUG00000005279	12.58	14.3	15.4	10.57	9.98	40.75	20.06	11.69	13.22	13.48	14.81	12.2	12.08
ENSMMUG00000007499	15.63	18.17	17.33	14.86	13.06	19.59	9.5	15.11	10.42	7.62	5.54	70.03	65.96
ENSMMUG00000002469	6.82	8.6	8.99	6.56	5.4	5.95	6.26	4.05	4.47	6.61	6.66	11.66	14.04
ENSMMUG00000003139	21.03	20.63	19.26	19.67	25.17	21.13	30.27	11.11	10.43	1.78	3	3.25	1.47
ENSMMUG00000009805	7.9	8.2	8.71	8.44	13.45	2.6	6.14	3.78	2.73	2.88	2.79	52.59	51.58
blastnPan.CUFF.372614	1.29	1.3	1.66	1.17	1.36	1.45	0	1.26	3.11	0	0.54	0.43	0.27
blastnHuman.XLOC_000358	0	0.04	0	0	0	0	0	0	0	0	0	0.17	0
ENSMMUG00000008791	36.58	39.49	32.48	31.52	23.15	17.7	18.43	16.6	15.03	33.89	29.98	14.76	15.88
ENSMMUG00000020086	26.18	26.21	33.44	20.92	33.81	55.28	55.55	74.33	49.6	408.89	1102.93	25.86	18.45
blastnHuman.Locus_70226	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000237844	0	0	0	0	0	0	0	0	0	0	0	0.36	0.32
Locus_18702	0	0	0	0	0	0	0	0	0	0	0	1.06	0.34
ENSMMUG00000015585	9.02	13.96	12.21	7.05	13.24	51.43	17.5	71.77	34.82	351.9	1415.35	3.58	1.79
ENSMMUG00000017070	5.37	5.26	5.26	5.67	5.19	5.06	3.85	6.3	5.06	3.7	3.35	27.82	35.22
blastnGorilla.Locus_415093	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000002427	4.43	3.17	4.33	2.51	2.66	1.8	11.68	0.23	0.15	70.41	147.23	1.14	0.78
Locus_222342	0	0	0	0.25	0	0	0	0	0	0	0	0.94	0.23
ENSMMUG00000003868	5.59	4.02	5.36	5.06	5.48	8.62	9.88	9.07	4.57	6.6	6.68	38.07	39.53
Locus_140878	0	0	0	0	0	0	0	5.94	3.92	1.11	2.53	0.54	0
Locus_372812	0	0.09	0	0	0	0.47	0	0.41	0.41	0.46	0	3.78	0.89
Locus_102422	0	0	0	7.3	8.67	0	0.34	0	0	0	0.65	0	0
blastnPan.Locus_176914	0	0	0	0	0	0	0	0	0	0	0	0.18	0
blastnMouse.ENSMUSG00000068680	0	0	0	0	0	0	0	0	0	0	0	0.16	0.17
ENSMMUG00000004035	8.86	6.99	5.18	12.57	13.17	7.98	4.13	3.46	4.99	5.51	1.48	7.67	13.73
ENSMMUG00000029787	10.43	10.18	11.43	11.06	7.32	27.23	10.26	11.45	11.09	11.83	4.15	7.6	12.22
blastnGorilla.CUFF.193709	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021514	4.08	3.5	5.43	4.17	5.02	0	0.3	0.33	0	7.08	63.67	0.73	1.29
