Gene	Brain_Female1	Brain_Female2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Testis_Male1
blastnMouse.Locus_111005	0	0	0	0	0	0	0	1	0	0	1
ENSGGOG00000017122	0	4	0	0	0	0	0	2	0	0	12
ENSGGOG00000008477	281	880	148	136	58	38	33	18	17	74	219
ENSGGOG00000022870	234	786	157	73	46	31	197	241	238	289	460
Locus_464291	0	0	0	0	1	1	0	0	0	0	1
ENSGGOG00000022769	234	850	119	79	124	32	301	616	112	170	719
blastnHuman.Locus_17807	0	0	0	0	0	0	0	0	0	0	1
blastnMacaque.Locus_427138	0	0	0	0	0	0	0	0	0	0	0
Locus_106210	0	0	0	0	0	0	0	0	6	10	6
ENSGGOG00000014999	1424	3131	1369	620	463	241	528	633	496	419	9666
blastnHuman.XLOC_009932	0	0	0	0	0	0	0	0	0	0	29
Locus_134624	0	0	0	0	0	0	0	0	0	0	488
ENSGGOG00000001937	34	214	8	2	54	10	1	0	6	13	26
ENSGGOG00000026142	0	0	0	0	0	0	0	0	0	0	0
blastnOrangutan.Locus_194110	1	0	1	0	1	0	0	0	0	0	2
ENSGGOG00000009658	82	153	9	20	72	119	108	164	158	385	322
ENSGGOG00000001680	9	35	13	4	0	2	731	808	0	5	82
blastnPan.Locus_73247	0	0	0	0	0	0	0	0	0	0	2
ENSGGOG00000004988	90	235	60	56	42	9	126	375	134	214	603
Locus_439359	13	18	20	10	0	0	0	0	0	0	6
ENSGGOG00000015568	5	38	7	1	6	5	65	253	24	77	1872
blastnHuman.ENSG00000240842	0	0	0	0	0	0	0	0	0	0	2
ENSGGOG00000022856	0	0	0	0	0	0	7	13	0	0	35
blastnHuman.Locus_37629	0	0	0	0	0	0	0	0	0	0	23
ENSGGOG00000024842	0	4	2	0	0	1	1	1	1	1	3
blastnPan.Locus_105648	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000022192	1	10	1	1	1	0	0	1	0	1	6
ENSGGOG00000015923	0	0	0	0	0	0	0	0	0	1	0
ENSGGOG00000011807	160	410	120	87	70	37	116	126	170	107	372
ENSGGOG00000025086	0	1	0	0	0	0	0	0	0	0	2
ENSGGOG00000005560	1	3	0	4	0	1	0	3	0	1	8
blastnHuman.Locus_120113	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000255270	0	1	0	0	0	0	0	0	1	0	0
ENSGGOG00000014484	542	2066	408	315	136	105	428	478	373	434	2421
CUFF.269639	11	21	18	5	0	0	62	24	14	3	28
blastnHuman.ENSG00000226286	1	0	0	0	4	1	2	1	0	0	0
blastnMacaque.Locus_371607	0	1	0	0	0	0	0	0	0	0	0
ENSGGOG00000002269	175	439	531	423	149	327	827	1034	431	1046	1884
ENSGGOG00000002964	20	119	18	20	1	2	1	3	1	7	63
ENSGGOG00000000086	0	1	2	1	0	0	0	0	0	0	0
blastnHuman.XLOC_003506	0	0	0	0	0	0	0	0	0	0	27
Locus_371442	0	1	0	0	0	0	0	0	0	0	37
Locus_441345	0	0	0	0	0	1	0	0	0	0	5
blastnMacaque.Locus_394627	3	17	16	11	0	0	0	0	0	0	0
ENSGGOG00000012591	1	1	2	1	2	5	3	3	13	39	2
ENSGGOG00000008825	351	557	74	30	0	0	9	10	0	0	213
blastnHuman.XLOC_008282	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_37903	0	0	0	0	0	0	0	0	0	0	0
Locus_132810	0	0	0	0	0	0	0	0	0	0	6
ENSGGOG00000002163	312	681	131	163	32	72	496	490	343	541	1058
ENSGGOG00000014010	1	3	2	1	0	0	15	50	675	269	119
ENSGGOG00000012949	233	485	132	165	45	30	441	628	168	272	390
ENSGGOG00000011751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
blastnHuman.ENSG00000225140	8	49	9	5	2	1	3	3	0	0	2
blastnMacaque.Locus_289694	0	1	0	0	0	0	0	0	0	0	1
Locus_59161	2	6	0	0	0	0	0	0	0	0	51
blastnMouse.Locus_72296	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_475055	0	1	1	0	0	0	1	0	0	0	2
ENSGGOG00000016172	1	15	0	0	0	0	0	0	0	0	3
blastnPan.CUFF.191659	4	1	0	0	0	0	0	2	0	0	13
ENSGGOG00000001378	55	167	23	44	34	52	96	67	91	422	595
blastnHuman.ENSG00000236528	0	0	1	0	0	1	0	0	0	0	0
ENSGGOG00000027819	31	130	43	16	58	47	25	42	16	51	117
Locus_352597	0	0	0	0	1	0	0	0	5	4	0
blastnHuman.XLOC_008549	0	0	0	0	0	0	0	0	0	1	0
ENSGGOG00000010336	20	49	6	11	36	7	69	184	248	274	6
ENSGGOG00000002589	71	227	60	91	262	41	25	47	94	106	1637
blastnMacaque.Locus_116031	0	0	0	0	0	0	0	0	0	0	1
blastnHuman.Locus_146671	0	0	0	1	0	0	0	0	0	0	0
blastnMacaque.Locus_373573	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000015060	50	117	24	32	12	2	35	61	11	18	1621
blastnMouse.Locus_2933	1	2	1	2	0	3	6	6	1	0	9
blastnMacaque.Locus_189778	0	2	1	0	0	0	0	0	0	0	0
Locus_441252	1	3	0	3	0	0	1	0	0	0	9
ENSGGOG00000025605	1	2	3	0	0	0	0	0	0	0	4
ENSGGOG00000011022	233	374	17	18	26	15	198	161	52	72	351
ENSGGOG00000000159	0	0	2	0	0	0	0	0	0	0	1
ENSGGOG00000003527	0	0	0	0	0	1	2	1	1	4	17
ENSGGOG00000011146	38	22	0	1	2	0	2	0	0	4	1122
Locus_61044	0	1	0	0	0	0	0	0	0	0	22
ENSGGOG00000000154	475	797	52	103	33	28	491	562	250	286	735
blastnMouse.CUFF.233986	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000013475	1392	3385	1135	797	166	109	653	793	857	1122	7409
ENSGGOG00000034876	6	13	1	0	4	2	44	54	14	18	633
blastnMacaque.Locus_340062	0	0	0	0	0	0	0	0	0	7	2
ENSGGOG00000008591	291	645	163	142	28	23	94	133	64	104	1501
ENSGGOG00000024711	0	0	0	0	0	0	0	2	1	9	0
ENSGGOG00000016296	401	704	160	182	58	75	636	511	460	487	9546
ENSGGOG00000006028	1009	2557	956	626	349	273	1013	1131	1111	1028	1427
blastnHuman.ENSG00000235537	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000008488	2	11	0	14	1	1	178	197	162	236	1205
blastnMouse.ENSMUSG00000089916	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000015676	1	0	0	0	0	1	1	3	0	1	43
ENSGGOG00000022694	0	0	0	0	0	0	34	2	44	83	7
blastnOrangutan.CUFF.93209	0	0	0	0	0	0	0	0	1	1	2
blastnMacaque.Locus_272639	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_136029	1	0	0	0	0	0	0	2	0	0	4
ENSGGOG00000023146	1030	2141	622	457	82	57	344	800	477	850	2515
ENSGGOG00000026901	0	1	0	0	0	0	0	0	0	0	0
blastnPlatypus.Locus_189761	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000026737	17	67	9	4	26	29	87	104	47	67	214
ENSGGOG00000014373	36	66	46	56	12	14	40	52	42	59	318
ENSGGOG00000016915	5	100	4	2	0	0	2	11	0	2	49
ENSGGOG00000012899	96	303	67	67	365	2347	127	100	61	634	2683
ENSGGOG00000003608	30	59	1	1	0	4	30	26	359	433	21
blastnHuman.ENSG00000238034	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000003353	926	2574	801	606	436	220	1479	1755	1120	1500	3247
ENSGGOG00000003460	0	0	1	0	1	0	4	2	3	11	1431
Locus_135358	0	0	0	1	0	0	0	0	0	2	4
ENSGGOG00000014503	58	108	106	29	18	4	8	12	19	7	78
ENSGGOG00000000488	3610	9080	1905	879	7	16	22	5	12	13	97
Locus_59021	0	0	0	0	0	0	0	0	0	0	32
ENSGGOG00000012134	1	0	0	0	0	0	0	0	0	0	1
blastnMouse.Locus_81005	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000008742	2241	4753	1134	770	399	277	1534	2175	880	1763	35206
blastnHuman.Locus_62270	0	0	0	0	0	0	0	0	0	0	2
ENSGGOG00000028037	0	0	0	1	0	0	1	1	0	1	0
ENSGGOG00000028463	1389	2906	660	232	153	71	318	314	102	274	1649
ENSGGOG00000007367	240	360	167	54	38	22	88	108	98	106	1670
ENSGGOG00000005781	1771	2984	949	400	586	299	583	890	590	600	2326
blastnHuman.CUFF.141975	2	0	1	0	5	2	4	5	5	3	11
blastnMacaque.Locus_116080	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000008281	731	1385	701	364	327	125	941	1691	955	1076	5391
ENSGGOG00000006350	55	123	23	22	5	2	26	39	29	31	1300
blastnHuman.Locus_17590	0	0	0	0	0	0	0	0	0	0	7
blastnMacaque.Locus_192186	0	0	0	0	0	0	0	0	0	0	0
blastnPlatypus.Locus_94636	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000011676	2035	5998	2254	1644	649	405	276	302	338	845	3267
ENSGGOG00000013431	39	156	27	47	44	14	1010	3137	181	419	37
ENSGGOG00000013776	202	539	154	81	51	32	195	183	542	400	961
ENSGGOG00000006829	752	2333	673	398	739	153	487	664	316	356	1891
ENSGGOG00000027615	1217	3144	919	767	493	392	1601	1989	1447	1891	10321
blastnHuman.ENSG00000254039	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000016393	1036	2319	171	142	344	45	8	13	0	0	343
blastnMouse.Locus_71868	0	0	0	0	0	0	0	0	0	0	4
ENSGGOG00000009843	0	8	0	2	0	0	101	121	107	86	4
blastnMacaque.CUFF.401761	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000001602	2120	5683	927	1602	1437	4089	8442	9167	10525	23991	41901
ENSGGOG00000000581	625	2100	186	195	606	234	8	9	11	18	73
ENSGGOG00000006738	18111	31291	15406	4591	1749	1283	22734	25469	2431	2688	19247
ENSGGOG00000000831	1071	3196	1150	735	40	32	55	38	11	14	254
blastnMacaque.Locus_314137	0	0	0	0	0	0	0	0	0	0	0
Locus_392897	0	0	0	0	0	0	0	0	0	0	6
ENSGGOG00000008231	563	1221	466	305	167	148	551	658	431	773	7671
ENSGGOG00000014107	90	205	165	63	31	18	52	51	34	34	933
blastnMacaque.Locus_474720	5	5	1	1	0	0	0	1	0	0	11
blastnMacaque.Locus_245973	0	3	0	1	0	0	0	0	0	0	1
blastnMacaque.Locus_61517	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000001513	1033	1808	423	293	895	297	816	1139	401	690	2865
ENSGGOG00000027947	905	1373	715	514	488	422	767	1014	459	716	1662
ENSGGOG00000000408	1814	4629	1603	1101	280	236	994	881	964	1017	2695
ENSGGOG00000002590	130	375	36	9	291	322	282	313	955	1549	1713
blastnHuman.ENSG00000253961	2	0	0	0	0	0	0	0	2	0	2
Locus_224410	0	0	0	0	0	0	0	0	0	0	12
ENSGGOG00000014917	40	112	88	95	23	18	35	25	103	95	86
blastnOrangutan.CUFF.137977	0	1	0	0	1	0	0	0	0	0	0
blastnHuman.ENSG00000224972	1	0	2	0	0	1	2	0	1	0	1
CUFF.293373	1	6	2	0	0	0	0	0	4	2	5
blastnHuman.ENSG00000241818	0	1	2	1	0	0	0	0	0	0	13
ENSGGOG00000012335	388	927	544	294	121	87	236	294	227	235	1660
ENSGGOG00000004841	1460	2927	888	684	325	210	969	1698	947	1660	2662
ENSGGOG00000008563	458	741	698	1200	202	175	3417	4390	4541	14739	11613
ENSGGOG00000007809	0	1	2	1	0	0	3	7	0	0	1
blastnMacaque.Locus_115100	0	0	0	0	0	0	0	0	0	0	0
Locus_391763	0	0	0	0	0	0	4	1	0	1	0
Locus_371826	0	0	0	0	0	0	0	1	0	0	17
blastnPan.Locus_2357	0	0	0	0	0	0	7	8	0	0	0
blastnHuman.Locus_101642	0	0	0	0	0	0	0	0	0	0	2
blastnMacaque.Locus_449465	0	2	0	0	0	0	0	0	0	0	5
ENSGGOG00000008450	4532	6929	2727	1499	1185	655	3615	6549	3700	4510	22789
ENSGGOG00000011796	116	270	62	30	122	103	116	100	220	241	285
ENSGGOG00000003972	1	2	1	1	0	0	17	5	759	815	67
blastnPan.CUFF.13106	1	0	0	0	0	0	0	1	0	0	7
blastnHuman.Locus_23154	0	0	0	0	0	0	0	0	0	0	0
blastnMouse.Locus_66505	0	0	0	0	0	0	0	0	0	0	2
ENSGGOG00000002277	181	545	372	232	95	80	161	216	101	160	2021
blastnPan.CUFF.454510	0	0	0	0	0	0	0	0	2	1	13
blastnChicken.Locus_50131	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.CUFF.206298	0	1	0	0	0	0	0	0	0	2	0
ENSGGOG00000015515	14	25	4	0	0	4	12	29	25	61	1818
blastnHuman.ENSG00000255772	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000015946	349	740	138	61	240	180	778	273	1737	8156	1367
Locus_441821	0	0	0	0	4	0	0	0	0	0	0
ENSGGOG00000016034	50	121	45	19	7	3	10	15	11	21	840
blastnMacaque.Locus_271844	0	1	0	0	0	0	0	0	0	0	2
ENSGGOG00000002285	100	196	62	75	10	9	177	176	6330	7308	726
ENSGGOG00000011206	41	128	46	22	13	7	40	62	42	55	799
blastnHuman.CUFF.434212	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000007268	314	327	12	16	11	2	22	30	68	44	20
ENSGGOG00000010660	0	0	0	6	1	0	493	353	4587	4849	3
ENSGGOG00000006027	53	186	89	84	20	27	70	112	81	115	1720
ENSGGOG00000007317	306	428	144	74	10	9	148	123	96	272	6146
ENSGGOG00000026147	1	2	0	0	0	1	0	0	0	0	3
blastnOrangutan.Locus_127207	0	0	0	0	0	0	0	0	0	0	0
Locus_18364	0	0	0	0	0	0	0	0	0	0	33
ENSGGOG00000002256	310	564	192	43	0	0	1	0	0	1	71
ENSGGOG00000011651	89	199	146	26	17	13	26	23	37	38	166
ENSGGOG00000025804	804	1597	892	230	272	84	174	166	90	112	3742
ENSGGOG00000014113	684	2007	578	329	485	148	113	134	353	221	2188
blastnMacaque.Locus_101021	0	0	0	2	0	0	0	0	0	0	1
ENSGGOG00000002292	2	3	1	1	1	0	0	1	2	3	11
ENSGGOG00000013478	0	1	2	1	0	0	1	1	0	0	155
ENSGGOG00000025957	0	1	0	0	0	0	0	0	0	0	1
ENSGGOG00000006010	52	201	38	22	8	8	88	45	44	70	1077
ENSGGOG00000006219	0	2	0	3	0	3	3	2	16	4	35
ENSGGOG00000007944	2	3	0	0	0	0	1	0	1	2	1
blastnHuman.ENSG00000249877	0	0	0	0	0	0	0	0	0	0	3
ENSGGOG00000026805	198	369	118	74	219	99	490	562	1226	886	1845
ENSGGOG00000000878	122	171	124	54	23	4	87	88	105	74	541
ENSGGOG00000010947	26	38	237	103	0	1	2	1	0	0	114
ENSGGOG00000005103	37	70	40	31	17	5	49	93	103	128	1672
Locus_225937	52	78	211	86	3	3	3	1	0	0	89
ENSGGOG00000010857	1246	2751	948	559	494	438	786	983	526	522	3280
ENSGGOG00000007138	11	91	2	0	6	4	23	10	67	116	21
blastnPan.Locus_54610	0	0	0	0	0	0	0	0	0	0	6
ENSGGOG00000009063	627	2681	253	275	3072	1937	867	1512	3202	4942	279
ENSGGOG00000008828	1051	1743	1656	992	92	93	288	619	517	581	919
ENSGGOG00000017133	11	20	1	0	0	0	25	33	0	0	480
blastnMacaque.CUFF.35406	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000022908	230	457	175	155	118	41	117	146	130	72	1290
blastnMacaque.Locus_427600	0	1	0	0	1	0	0	0	0	0	0
ENSGGOG00000013686	0	1	0	0	0	0	3	1	0	0	622
ENSGGOG00000024800	0	1	0	0	1	0	0	1	1	7	2
ENSGGOG00000007928	2	11	1	1	0	0	0	0	1	0	6
ENSGGOG00000009279	2	5	0	0	0	0	3	11	0	1	138
blastnMacaque.Locus_140425	0	1	0	0	0	0	0	0	0	0	0
blastnOrangutan.Locus_79585	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000023941	0	0	0	0	0	0	4	0	23	23	5
blastnHuman.ENSG00000224666	0	0	0	0	0	0	0	0	0	1	2
ENSGGOG00000005120	421	736	90	52	42	29	544	202	139	139	805
ENSGGOG00000016169	575	1047	313	224	55	61	197	204	321	450	1524
ENSGGOG00000017114	535	656	207	84	64	35	336	568	472	401	831
ENSGGOG00000014492	239	462	155	145	210	142	345	465	308	572	1252
Locus_197127	0	0	0	0	0	0	1	3	0	0	5
ENSGGOG00000028062	36	31	14	4	32	7	13	14	1	3	73
ENSGGOG00000010316	1202	1440	2015	464	185	83	399	309	1244	345	2215
ENSGGOG00000006656	4	4	1	0	0	0	1	0	0	0	8
blastnHuman.Locus_17868	0	4	0	0	0	0	1	0	0	0	68
blastnHuman.CUFF.63014	0	0	0	0	0	0	0	0	0	0	2
ENSGGOG00000011609	489	880	549	291	545	261	652	850	637	1224	1967
blastnHuman.Locus_102836	0	0	0	0	0	0	0	0	0	0	4
ENSGGOG00000000848	1424	2153	529	350	69	61	317	314	218	233	2744
ENSGGOG00000009905	64	114	63	33	12	10	11	13	4	7	85
Locus_318844	0	0	0	0	0	0	1	1	0	0	15
blastnHuman.Locus_69860	3	6	4	4	0	0	0	0	0	0	5
blastnHuman.Locus_166506	1	2	0	0	0	0	0	2	0	0	1
ENSGGOG00000002811	0	2	0	1	0	0	0	0	0	0	0
ENSGGOG00000006371	525	1223	650	467	132	108	322	460	348	322	1266
ENSGGOG00000027813	0	0	0	0	0	1	6231	6154	288	1253	63
ENSGGOG00000027332	0	0	0	0	257	30	0	0	0	0	139
ENSGGOG00000004531	1072	2580	880	509	20	11	34	31	244	120	595
ENSGGOG00000016202	5	18	0	1	0	0	6	8	0	1	15
blastnHuman.Locus_12315	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000228553	0	0	0	0	0	0	0	0	0	0	1
Locus_338151	0	2	0	1	0	0	0	1	0	0	5
Locus_106300	0	0	0	0	15	2	1	0	0	1	0
ENSGGOG00000011285	6	3	2	6	3	9	30	26	25	59	40
ENSGGOG00000023987	1926	2160	245	39	0	0	1	1	0	0	5
ENSGGOG00000026310	1	1	0	0	1	0	1	0	0	0	0
ENSGGOG00000001817	0	0	0	0	0	0	0	0	0	0	18
ENSGGOG00000000775	100	342	49	78	89	119	152	104	229	533	107
blastnHuman.ENSG00000237104	0	1	0	0	0	0	0	0	0	0	7
Locus_149161	1	0	0	0	0	0	0	0	0	0	6
ENSGGOG00000007951	111	296	75	62	14	8	80	101	76	81	286
blastnPan.CUFF.69031	1	2	0	0	0	0	1	0	0	0	1
Locus_391157	0	0	0	0	0	0	0	0	0	0	44
blastnMacaque.Locus_209682	1	3	2	1	0	0	0	0	0	1	8
ENSGGOG00000016103	80	234	42	44	22	12	56	60	27	74	161
ENSGGOG00000008228	158	594	17	10	99	57	166	51	336	363	287
ENSGGOG00000007452	0	0	0	0	24	9	576	708	14	12	16586
Locus_294288	0	0	0	0	0	0	0	0	9	2	3
ENSGGOG00000022695	34	77	9	10	0	0	13	10	1	4	520
ENSGGOG00000023228	202	590	26	70	48	106	56	100	25	208	1748
blastnMacaque.Locus_314867	0	1	0	0	0	0	0	0	0	0	4
ENSGGOG00000015419	1606	2995	1361	724	649	380	563	721	449	469	2948
blastnHuman.ENSG00000254689	0	0	0	0	0	0	0	0	0	0	2
ENSGGOG00000011235	726	1770	703	261	0	0	1	0	0	2	43
ENSGGOG00000004693	0	0	0	5	0	0	0	3	8315	7423	27
ENSGGOG00000008558	143	220	664	158	20	6	107	100	19	86	229
blastnMacaque.Locus_210047	0	0	0	0	0	0	0	0	0	0	1
Locus_224835	1	0	0	0	0	0	0	0	1	1	17
ENSGGOG00000027549	18	111	2	3	0	0	0	1	1	0	4404
ENSGGOG00000027886	5	21	5	5	1	3	2	1	3	3	5
ENSGGOG00000024704	23	71	10	10	9	1	48	38	24	31	83
ENSGGOG00000010838	829	1508	677	304	312	172	459	525	609	594	1569
blastnMacaque.Locus_429709	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000034894	17	30	0	3	1	3	72	198	0	20	537
blastnMacaque.Locus_40083	0	1	0	0	0	0	0	0	0	0	1
blastnMacaque.Locus_312506	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000013297	270	429	168	87	1	2	182	290	482	409	852
ENSGGOG00000034996	410	645	19	4	1	1	8	6	2	7	45
ENSGGOG00000000884	0	1	0	0	0	1	0	0	0	0	796
ENSGGOG00000000769	32	120	19	17	15	22	457	309	103	127	1254
Locus_463498	1	1	0	2	0	0	0	0	1	0	165
ENSGGOG00000006278	0	0	0	0	0	0	0	0	0	0	18
ENSGGOG00000006213	6	12	5	12	9	1	13	13	8	8	153
ENSGGOG00000023441	0	0	0	0	0	0	0	0	0	0	4
blastnPan.Locus_97786	0	0	0	0	0	0	0	0	0	0	0
Locus_416370	0	0	0	0	0	0	0	0	0	0	77
blastnMacaque.Locus_19818	0	0	0	0	0	0	0	0	0	0	0
Locus_339238	0	0	0	0	0	0	0	0	1	0	10
ENSGGOG00000007003	841	1482	450	208	172	102	469	550	365	418	6549
blastnMouse.Locus_98575	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000014845	2760	2881	2188	2543	3	0	20	26	3	12	217
ENSGGOG00000013578	787	1830	760	457	247	126	626	643	1691	665	1496
blastnOrangutan.Locus_61284	0	1	0	0	0	0	0	0	0	2	1
Locus_224887	1	1	0	0	0	0	0	0	0	1	2
blastnPan.CUFF.61807	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000000376	195	441	146	117	29	28	143	149	98	157	1107
ENSGGOG00000027988	1	6	6	2	1	0	0	1	1	0	10
ENSGGOG00000005782	38	110	25	12	3	9	22	36	8	28	126
ENSGGOG00000003725	118	258	185	124	19	18	33	44	16	51	131
ENSGGOG00000016728	1130	1964	1344	459	250	169	691	765	606	350	16680
ENSGGOG00000013868	335	1019	389	213	125	61	238	214	289	213	951
ENSGGOG00000002921	106	195	12	11	26	23	23	28	33	62	183
blastnHuman.Locus_126281	1	2	0	0	0	0	0	1	0	0	13
ENSGGOG00000005420	97	231	54	79	34	21	86	90	54	89	887
blastnPan.Locus_55801	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_138767	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000024151	851	1336	861	228	154	90	116	146	101	83	238
ENSGGOG00000024713	0	0	43	19	0	0	0	0	0	0	13
ENSGGOG00000015736	0	4	3	1	0	0	0	0	0	0	3
blastnHuman.CUFF.401724	0	2	1	0	0	0	0	0	0	0	2
ENSGGOG00000022496	457	880	217	235	192	141	616	763	193	551	5242
ENSGGOG00000026900	71	93	25	34	122	216	38	41	31	66	143
Locus_73725	1	3	0	0	0	0	0	0	0	0	49
ENSGGOG00000027647	288	662	279	222	72	38	1582	1493	1638	1017	805
ENSGGOG00000010656	7	26	1	7	4	6	11	28	3	7	30
ENSGGOG00000004576	371	1373	207	351	1098	1653	1113	1083	528	1345	1477
blastnHuman.ENSG00000235072	11	67	25	13	2	1	1	5	2	1	45
ENSGGOG00000004993	259	531	159	187	32	44	273	260	134	122	1638
blastnHuman.Locus_193120	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000245466	2	2	3	1	0	0	0	0	0	0	2
blastnHuman.ENSG00000228392	0	1	0	0	0	0	0	0	0	0	1
ENSGGOG00000006858	385	740	177	256	75	161	425	459	283	493	3597
ENSGGOG00000000005	1177	1928	1245	1097	273	87	253	327	113	173	523
ENSGGOG00000003317	3	2	1	5	0	0	0	0	0	0	14
ENSGGOG00000004433	214	369	124	83	50	36	236	301	162	246	2782
blastnHuman.XLOC_011801	0	0	0	0	0	0	0	0	0	0	1
Locus_72760	0	1	0	0	0	0	0	0	0	0	14
blastnHuman.ENSG00000234497	1	3	0	1	0	0	0	0	0	0	82
ENSGGOG00000022413	86	149	68	39	33	16	74	75	49	34	533
Locus_318737	13	11	8	3	2	3	4	6	14	6	23
blastnMacaque.Locus_115944	0	0	0	0	0	0	0	0	0	0	14
ENSGGOG00000008162	906	1955	975	304	962	353	859	991	2985	1215	1032
ENSGGOG00000001178	1	4	3	2	0	1	5	2	1	1	73
ENSGGOG00000022097	121	127	35	14	41	16	61	76	76	74	201
ENSGGOG00000016258	924	1579	520	276	160	102	429	404	280	230	1758
ENSGGOG00000008508	1282	2601	637	512	2525	944	458	1480	111	105	857
Locus_292178	0	3	0	0	0	0	0	0	0	0	9
ENSGGOG00000026039	340	1509	180	130	297	372	263	655	462	944	3502
blastnPan.Locus_129752	0	0	0	0	0	0	0	0	0	0	2
ENSGGOG00000004736	224	572	518	139	51	41	399	259	132	129	265
blastnChicken.Locus_110303	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000005041	0	0	0	0	0	0	0	0	1	0	0
Locus_226185	0	0	0	0	2	0	0	0	0	0	25
blastnMacaque.Locus_313652	0	0	0	0	0	0	0	0	0	0	0
Locus_415646	0	0	0	0	0	0	7	3	0	0	4
ENSGGOG00000000973	366	1245	161	140	285	153	10	11	13	30	223
ENSGGOG00000022108	75	188	35	30	21	14	109	111	97	122	513
ENSGGOG00000010282	745	1527	413	234	38	41	244	147	44	123	958
ENSGGOG00000001230	1577	3049	231	180	19	14	28	27	66	190	225
blastnMouse.Locus_34388	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000013154	45	124	31	45	33	18	192	267	208	351	438
ENSGGOG00000028522	98	212	107	50	24	11	86	73	49	34	343
ENSGGOG00000017054	27	24	43	22	0	0	0	0	0	0	17
ENSGGOG00000000138	0	0	0	0	1	0	0	1	17	116	95
ENSGGOG00000001877	25	83	35	15	2	0	40	9	11	11	37
blastnHuman.CUFF.385030	0	0	0	2	0	0	0	0	0	0	1
ENSGGOG00000027102	19	52	9	13	1	3	14	21	2	6	949
Locus_293700	0	6	7	5	0	0	3	3	8	2	236
ENSGGOG00000015438	678	937	511	263	305	199	307	374	144	128	399
Locus_19381	0	0	0	0	0	0	0	0	0	0	30
ENSGGOG00000005597	15	17	2	0	0	0	1	1	0	2	425
blastnHuman.ENSG00000224215	1	2	0	0	0	2	1	2	0	0	31
Locus_391736	2	1	3	2	0	0	1	0	0	0	5
blastnMacaque.Locus_448142	0	0	0	0	0	0	0	0	0	0	0
CUFF.273325	0	0	0	0	0	0	0	0	0	1	44
Locus_371047	1	2	0	0	0	1	0	0	0	0	48
ENSGGOG00000001208	1291	3362	1582	959	472	303	978	1224	789	703	3561
ENSGGOG00000001965	477	1321	444	225	203	86	251	272	131	137	1018
ENSGGOG00000027022	1	3	1	0	0	0	0	0	0	1	3
blastnMacaque.Locus_312867	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000010030	0	0	0	0	0	0	0	0	0	0	39
ENSGGOG00000013451	322	686	278	83	56	25	136	129	116	56	915
ENSGGOG00000012261	5	0	2	1	0	1	8	25	2	3	916
Locus_353822	0	0	0	0	0	0	0	0	0	0	470
blastnHuman.XLOC_005615	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000227071	0	0	0	0	0	0	0	0	0	0	4
blastnMacaque.Locus_426992	0	0	0	0	0	0	0	0	0	0	6
ENSGGOG00000022827	173	388	127	62	92	88	278	388	503	363	2373
ENSGGOG00000005880	0	5	2	2	0	0	0	1	5	0	13
blastnHuman.ENSG00000253142	0	1	0	0	0	0	0	0	0	0	2
blastnMouse.ENSMUSG00000085862	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000002731	156	371	51	104	118	151	679	725	667	555	2920
ENSGGOG00000009375	2	2	0	0	1	0	0	0	0	1	17
