Gene	Brain_Female1	Brain_Male1	Brain_Male2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Testis_Male1	Testis_Male2
ENSMMUG00000007867	50	191	60	65	58	73	13	43	79	14	7	80	14
Locus_339585	0	1	0	2	1	0	2	0	0	0	0	10	5
Locus_427102	0	4	0	0	0	0	0	0	0	0	0	9	6
Locus_429418	0	0	0	0	0	0	0	0	0	0	0	5	1
ENSMMUG00000017296	497	1913	722	635	465	289	436	571	325	707	257	1473	436
Locus_429562	0	0	0	0	0	0	0	2	0	0	0	15	10
ENSMMUG00000001133	2	8	5	8	4	207	117	1	4	0	0	68	28
Locus_221453	0	0	0	0	0	0	0	0	0	0	0	141	107
Locus_60897	0	1	0	0	0	0	0	0	0	0	0	1	3
ENSMMUG00000005284	288	919	440	354	291	225	193	157	106	134	170	429	177
ENSMMUG00000003689	63	206	45	151	64	33	50	57	44	24	9	647	115
ENSMMUG00000018206	110	288	155	620	641	2	22	6	2	4	1	12	2
blastnPan.Locus_97738	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000010394	45	163	78	27	32	42	93	68	113	68	112	57	33
blastnOrangutan.Locus_165310	0	2	0	0	1	3	12	1	0	0	2	3	0
ENSMMUG00000011387	6	8	1	4	5	0	1	0	2	3	5	830	125
blastnHuman.ENSG00000234699	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000004390	299	1050	418	180	249	154	161	125	91	124	309	628	285
blastnGorilla.Locus_294448	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_427718	0	0	0	0	0	0	0	0	1	0	0	24	5
ENSMMUG00000031828	0	3	0	0	0	0	0	0	0	0	0	1	1
ENSMMUG00000009197	79	487	110	43	82	0	0	0	0	0	0	3	2
ENSMMUG00000006167	0	0	0	0	0	0	0	0	0	0	0	557	219
blastnHuman.ENSG00000231477	0	0	0	0	0	0	1	0	0	0	0	2	0
blastnMouse.ENSMUSG00000087001	2	1	0	0	0	2	0	1	0	2	4	7	0
blastnGorilla.Locus_257202	1	4	0	1	2	0	0	0	0	0	0	2	0
ENSMMUG00000031195	0	0	0	0	0	0	0	0	0	0	0	5	0
ENSMMUG00000011133	140	399	132	36	74	48	97	83	50	85	385	758	464
Locus_101332	0	0	0	0	0	0	0	0	0	0	0	54	17
ENSMMUG00000018154	372	1163	436	198	175	7	7	288	71	0	0	110	33
ENSMMUG00000029976	13	59	29	13	16	10	3	10	3	14	7	173	71
Locus_100592	0	1	0	0	0	0	0	0	0	0	0	15	4
ENSMMUG00000017846	394	1218	538	508	457	710	581	477	512	439	459	2148	1011
ENSMMUG00000009848	187	605	268	252	195	109	99	88	135	91	91	1501	652
blastnGorilla.Locus_339238	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMMUG00000003356	242	1018	457	4	3	86	203	326	349	135	71	2088	498
ENSMMUG00000018322	53	173	70	35	34	142	215	323	174	166	334	18	0
ENSMMUG00000011490	0	0	0	0	0	1	1	0	1	2	0	3	0
ENSMMUG00000014038	97	382	108	260	130	58	29	57	62	63	29	918	409
blastnHuman.ENSG00000249658	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSMMUG00000011557	468	1453	460	309	376	463	955	722	503	103	373	1007	108
ENSMMUG00000018045	319	830	358	332	303	336	289	203	192	415	502	5981	1978
ENSMMUG00000014699	29	119	13	41	93	18	92	43	9	9	22	2737	514
ENSMMUG00000017216	36	190	66	24	141	3	9	2	7	3	23	90	15
blastnHuman.Locus_69397	0	0	0	0	0	0	0	0	1	0	0	9	3
ENSMMUG00000011244	516	1631	730	562	457	225	244	265	409	241	504	1451	643
ENSMMUG00000003165	37	44	11	26	13	26	11	20	13	6	40	180	50
CUFF.291406	1	3	1	1	1	0	0	0	0	0	0	3	0
blastnGorilla.Locus_464394	0	0	0	0	0	0	0	0	0	0	0	3	0
Locus_115019	1	2	1	2	1	1	3	1	0	6	3	1	0
ENSMMUG00000009515	16	35	8	3367	5690	3	9	4	4	177	1188	57	24
ENSMMUG00000000720	8	35	15	0	1	1	0	11	16	35	8	18	8
ENSMMUG00000006631	0	2	0	2	0	0	0	0	0	1	0	7	0
ENSMMUG00000015533	25	95	29	74	34	6	17	13	12	2	0	177	46
ENSMMUG00000001722	157	591	253	228	166	67	57	88	74	74	52	273	112
ENSMMUG00000004919	3	10	1	11	12	0	3	102	60	234	1005	167	17
ENSMMUG00000018853	30	70	27	90	74	0	1	8	4	0	0	132	66
blastnPan.Locus_176479	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000020736	5	27	15	55	36	170	174	12	7	36	35	46	10
Locus_39559	0	0	0	0	0	0	0	0	0	0	0	48	3
blastnHuman.Locus_183653	0	0	0	0	0	0	0	0	0	0	0	1	0
blastnPan.Locus_40738	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000032589	2	3	3	4	5	1	11	2	2	3	1	16	2
ENSMMUG00000021324	20	54	47	8	8	9	50	29	17	48	363	320	128
Locus_340336	1	20	8	0	0	0	0	0	0	0	0	7	2
Locus_115279	1	0	0	0	1	0	0	0	0	0	0	23	6
ENSMMUG00000006737	655	2250	934	735	859	192	289	169	177	110	315	1930	401
Locus_312726	5	6	2	6	4	0	0	2	0	0	0	18	5
ENSMMUG00000023395	16	84	24	38	27	46	29	10	16	5	4	75	82
ENSMMUG00000001788	0	1	0	0	0	0	0	1	0	5	1	1	0
Locus_61101	0	0	0	0	0	0	0	0	1	0	0	11	7
ENSMMUG00000015946	66	224	158	123	79	108	126	445	412	394	592	306	125
Locus_372591	0	0	0	0	0	0	0	0	0	0	0	24	0
blastnHuman.ENSG00000236212	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000812	35	121	19	73	26	30	25	23	23	16	12	259	62
ENSMMUG00000010206	2	0	0	0	2	0	2	0	1	0	0	0	0
blastnGorilla.CUFF.385843	6	15	3	0	1	0	5	9	0	0	0	11	2
blastnHuman.Locus_147395	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000014769	299	1165	492	439	559	28	55	68	50	11	14	2694	807
blastnPan.Locus_106681	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021732	0	0	2	1	6	4	2	0	0	0	0	28	2
ENSMMUG00000016327	22	113	40	13	36	13	36	27	15	7	84	273	42
ENSMMUG00000031933	0	0	0	0	0	0	1	0	0	1	0	1	1
Locus_60687	0	3	0	0	0	0	0	0	0	0	0	73	7
ENSMMUG00000000274	0	0	0	0	0	0	1	0	0	0	0	1	0
ENSMMUG00000019278	310	1213	459	399	245	80	43	115	126	54	14	7902	3218
blastnGorilla.Locus_58540	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000005548	5797	17767	6738	4301	3281	142	214	325	347	258	222	1705	658
blastnPan.CUFF.349617	0	1	1	0	0	0	0	0	0	0	0	2	2
ENSMMUG00000020706	42	132	50	24	21	128	136	105	102	240	88	246	51
ENSMMUG00000029595	5	20	6	33	9	4	1	2	1	0	2	35	17
blastnOrangutan.Locus_78994	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000015860	38	222	52	164	55	7	18	19	14	12	17	1509	351
blastnHuman.ENSG00000229649	0	0	0	3	1	0	0	0	0	0	0	2	0
blastnPan.Locus_129666	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_139015	0	0	0	0	0	0	0	0	0	0	0	21	9
blastnGorilla.CUFF.77261	0	0	0	0	0	0	0	0	0	0	0	7	0
ENSMMUG00000010043	4	14	13	0	0	6	1	1360	752	0	1	16	3
Locus_472938	0	0	0	0	1	1	0	0	0	0	0	144	22
Locus_115892	0	0	0	0	0	0	0	0	0	0	5	0	0
blastnPan.Locus_159672	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_116176	0	0	0	0	0	0	0	0	0	0	0	0	5
ENSMMUG00000011780	0	0	0	0	0	0	0	15	0	0	0	7	2
ENSMMUG00000030775	1	7	4	1	3	0	3	0	2	1	2	48	44
blastnHuman.ENSG00000248864	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_247310	60	233	30	90	76	133	56	69	27	19	68	93	202
blastnMouse.Locus_45303	0	2	1	2	2	0	0	0	0	0	0	1	0
ENSMMUG00000032572	397	1920	698	675	833	527	760	148	72	69	195	396	132
ENSMMUG00000017594	16	83	16	0	0	0	0	0	0	0	0	9	2
ENSMMUG00000004409	202	593	251	350	294	69	117	126	152	35	41	1966	1003
ENSMMUG00000013923	527	1695	881	402	490	408	274	212	225	223	678	3018	1488
ENSMMUG00000011942	36	128	35	26	30	4	13	4	3	7	5	795	250
ENSMMUG00000004175	384	1064	532	87	133	25	26	15	5	47	100	103	66
ENSMMUG00000013117	11	23	20	3	4	5	2	12	6	0	2	2300	1655
ENSMMUG00000032127	0	0	1	0	0	0	0	0	0	0	0	0	3
ENSMMUG00000002654	13	51	6	16	30	6	4	14	1	1947	21480	40	10
blastnHuman.ENSG00000232461	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000018100	21	42	12	6	4	16	11	9	7	1	1	512	173
ENSMMUG00000012915	172	657	260	248	206	179	180	150	174	177	211	902	257
ENSMMUG00000030784	26	71	30	17	29	82	151	66	54	75	121	104	25
Locus_428226	0	1	0	0	0	0	0	0	0	0	1	43	7
blastnHuman.CUFF.161198	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_474961	0	1	0	0	0	0	0	0	0	0	0	6	2
ENSMMUG00000009540	263	1109	462	184	360	2	6	302	151	86	549	1657	257
blastnHuman.ENSG00000228082	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032157	0	0	0	2	2	0	0	0	0	0	0	10	2
ENSMMUG00000000592	0	0	0	0	0	1	0	3	0	8	1	1	2
Locus_100662	0	0	0	0	0	0	0	0	0	0	0	172	68
Locus_313745	0	0	0	2	1	0	0	0	0	0	0	12	0
ENSMMUG00000004488	0	1	0	0	0	1	4	2	2	5	2	1	0
ENSMMUG00000031548	1	3	0	2	0	0	0	1	0	0	0	1	0
blastnGorilla.Locus_149633	0	0	0	0	0	0	0	0	0	0	0	1	1
Locus_102524	0	0	0	0	0	0	0	0	0	0	0	25	2
Locus_41098	0	1	0	1	1	0	0	2	5	0	0	28	7
ENSMMUG00000017707	323	1577	644	62	64	9	14	26	29	14	3	1257	284
ENSMMUG00000013866	591	1545	620	893	978	207	319	285	167	177	585	4288	1363
ENSMMUG00000000173	334	977	345	576	510	258	273	689	680	434	373	1008	325
ENSMMUG00000014322	8	41	15	2	3	13	4	6	0	0	3	181	79
ENSMMUG00000016698	72	335	138	30	23	23	27	49	26	649	382	8	0
ENSMMUG00000017607	35	169	86	7	15	12	17	9	2	2	0	56	15
ENSMMUG00000004690	39	236	52	64	97	137	184	99	132	42	263	87	10
Locus_499353	11	31	10	14	7	0	0	0	0	1	0	5	1
ENSMMUG00000010476	1	7	2	0	3	1	3	9	4	12	28	189	49
blastnHuman.ENSG00000255250	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_340180	0	0	0	0	0	0	0	0	0	0	0	524	193
blastnHuman.ENSG00000235052	0	3	1	0	0	0	1	0	1	0	0	2	1
ENSMMUG00000023148	0	0	0	0	0	0	1	0	0	0	0	1	0
ENSMMUG00000031748	0	0	0	0	0	0	0	0	0	0	0	1	1
blastnHuman.Locus_120349	0	0	0	0	0	0	0	0	0	0	3	0	0
Locus_340016	2	22	3	0	2	0	1	1	3	0	0	10	0
Locus_339863	1	2	2	0	0	0	0	0	0	0	0	4	1
ENSMMUG00000018303	0	0	0	0	0	0	0	0	0	0	0	6	0
ENSMMUG00000019842	1086	3768	1880	811	658	115	162	127	161	144	173	960	241
ENSMMUG00000002230	660	2644	1167	277	400	1027	1584	43	21	78	274	530	120
blastnHuman.ENSG00000222030	0	0	1	0	0	0	0	0	0	0	0	1	0
Locus_246212	0	0	0	0	0	0	0	0	0	0	0	58	6
ENSMMUG00000006104	52	138	88	44	43	165	64	68	63	89	111	498	222
ENSMMUG00000005490	1	1	0	0	0	0	3	109	108	406	1391	23	3
ENSMMUG00000030811	503	1453	552	505	416	366	420	1594	3241	3456	3339	6756	2560
blastnHuman.ENSG00000254731	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000010009	92	407	227	158	113	59	116	78	104	238	317	676	263
ENSMMUG00000015380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMMUG00000011128	5	15	5	19	61	2	8	217	161	5	18	19	4
ENSMMUG00000022980	3	39	22	3	7	37	42	40	26	35	15	642	145
ENSMMUG00000002966	1	18	4	1	1	0	0	0	0	0	0	42	8
ENSMMUG00000006040	30	87	36	18	15	14	7	14	18	16	11	59	27
ENSMMUG00000013743	71	267	113	61	43	0	1	0	0	0	0	30	10
ENSMMUG00000005909	176	545	185	275	162	91	112	84	141	95	26	688	198
ENSMMUG00000015103	0	1	1	0	0	4	91	4	2	0	18	113	4
ENSMMUG00000029171	3	2	4	1	1	3	4	1	0	2522	4381	15	3
Locus_139663	0	2	0	0	0	0	0	0	0	1	0	0	0
ENSMMUG00000023677	186	744	153	884	1215	29	80	36	15	36	76	108	8
ENSMMUG00000021552	2	1	1	0	1	0	0	0	2	0	2	15587	5031
Locus_341880	20	79	20	25	29	6	7	3	4	0	2	40	1
blastnOrangutan.Locus_66519	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000017238	52	163	70	119	101	30	44	290	360	213	915	151	16
ENSMMUG00000020531	139	576	320	301	284	200	75	20	34	8	12	8150	6442
ENSMMUG00000013444	5	43	22	2	4	1	2	5	4	0	0	79	26
ENSMMUG00000013547	9	36	21	11	12	19	16	16	28	18	25	130	50
Locus_499734	0	1	0	0	0	0	4	0	0	0	0	9	0
ENSMMUG00000013155	7	21	10	10	7	7	5	9	5	4	6	737	279
ENSMMUG00000002921	361	1342	522	437	362	200	154	152	223	105	198	1083	580
ENSMMUG00000021007	7	36	16	3	5	14	45	4	7	1	3	48	9
Locus_19710	0	8	0	0	9	0	0	0	0	0	0	81	35
ENSMMUG00000022941	1	4	0	2	2	0	0	5	13	13	0	7	3
ENSMMUG00000004072	1	1	0	0	0	0	0	1	2	1	0	0	0
ENSMMUG00000022877	256	1051	462	86	172	63	60	80	68	8	11	100	16
blastnHuman.ENSG00000223791	0	1	1	1	0	1	0	0	0	0	0	24	4
ENSMMUG00000008232	6	4	2	1	2	11	0	5	2	1	1	116	115
blastnPan.CUFF.458276	1	2	0	0	0	0	0	0	0	0	0	3	1
blastnMouse.ENSMUSG00000084810	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000016708	39	135	44	22	43	39	17	23	26	20	34	100	11
ENSMMUG00000015503	587	1977	685	946	1159	119	206	282	188	185	326	1212	269
ENSMMUG00000015888	373	1515	665	48	44	91	67	32	8	6	5	433	46
blastnMouse.Locus_6470	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_59371	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_101364	0	0	0	0	0	0	0	0	0	0	0	1	0
blastnHuman.ENSG00000232197	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMMUG00000021102	9	36	14	45	56	2	5	1	3	5	57	3375	1165
blastnHuman.Locus_61788	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000019736	808	3032	1381	511	546	3	9	210	249	223	212	168	59
blastnHuman.Locus_159195	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMMUG00000029872	0	0	0	0	0	0	0	0	0	0	0	2	1
ENSMMUG00000019978	1	2	2	0	0	0	0	0	8	0	0	12	2
blastnChicken.Locus_73204	0	0	0	0	0	1	0	0	0	0	0	0	0
blastnPan.Locus_105631	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000010035	72	352	91	276	177	18	58	36	18	19	6	207	40
ENSMMUG00000012884	111	302	137	95	123	119	98	68	48	57	147	1979	843
Locus_190911	0	0	0	0	0	0	0	0	0	0	0	58	10
ENSMMUG00000021439	0	0	0	2	0	2	0	0	0	0	0	390	76
ENSMMUG00000008329	219	711	373	1503	1216	8	9	44	84	306	273	1667	586
ENSMMUG00000021576	49	220	67	24	50	12	75	34	140	8	77	792	76
blastnHuman.ENSG00000233047	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnPan.CUFF.143344	0	2	3	1	0	0	0	0	0	0	1	2	0
ENSMMUG00000014508	109	421	148	192	121	89	83	106	91	185	165	283	81
blastnPan.CUFF.191388	0	0	0	0	0	0	0	0	0	0	0	5	1
ENSMMUG00000003933	0	0	0	0	1	14	17	0	0	0	0	2800	1024
ENSMMUG00000028913	0	0	0	0	0	0	0	1	0	0	0	31	4
Locus_100284	0	0	0	0	0	0	0	0	0	0	0	5	2
ENSMMUG00000006832	22	45	47	36	39	16	13	23	22	21	38	342	181
ENSMMUG00000015828	140	429	162	241	186	69	68	63	94	62	56	1056	447
ENSMMUG00000012803	131	367	130	140	215	70	115	210	121	304	1291	694	254
blastnHuman.ENSG00000250042	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_427650	0	0	0	0	0	0	0	0	0	0	0	14	4
Locus_100859	0	0	0	0	0	0	0	0	0	0	0	62	19
ENSMMUG00000021658	3	11	2	0	0	0	1	1	1	1	0	1	1
ENSMMUG00000029940	294	673	393	363	335	241	490	517	524	626	1360	2853	1533
Locus_119297	0	0	0	0	0	0	0	0	4	0	0	26	13
blastnPan.CUFF.136120	0	5	0	0	1	0	1	0	0	0	0	1	0
ENSMMUG00000029773	1	0	0	0	0	0	2	0	1	0	0	2	1
ENSMMUG00000005616	0	0	0	0	0	0	1	0	0	0	0	5	0
ENSMMUG00000002137	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_473281	0	0	0	0	0	0	0	0	5	0	0	0	1
blastnPan.Locus_45888	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMMUG00000031394	56	167	49	65	88	2	0	0	0	0	0	2	1
blastnGorilla.Locus_440993	0	0	0	0	0	1	0	0	0	0	0	0	0
Locus_312410	0	8	1	0	0	0	0	0	0	0	0	1	1
blastnOrangutan.Locus_66165	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMMUG00000008335	17	121	24	63	43	83	233	123	89	86	141	183	19
blastnPan.Locus_105596	0	0	0	0	0	0	0	0	0	0	0	5	1
ENSMMUG00000023192	121	415	122	218	185	30	49	53	48	91	82	3115	935
ENSMMUG00000010805	884	2563	1342	461	428	131	355	323	475	411	243	1958	601
ENSMMUG00000002286	1081	3845	1413	1256	1352	354	482	367	509	445	716	6707	2203
ENSMMUG00000004523	71	256	122	50	77	113	167	413	321	251	736	293	81
ENSMMUG00000015601	0	0	0	0	1	0	1	2	2	7	2	274	25
Locus_140594	1	2	2	1	0	0	0	0	0	0	1	87	1
blastnHuman.ENSG00000250282	1	8	1	2	9	3	2	2	3	1	6	3	0
ENSMMUG00000010032	85	243	103	251	204	35	95	77	86	162	369	445	119
Locus_447247	0	2	1	0	0	0	0	0	0	0	0	3	4
Locus_427315	1	0	0	0	1	0	0	0	0	0	0	9	1
ENSMMUG00000017210	34	95	28	10	19	50	62	846	602	2478	9607	48	4
blastnGorilla.Locus_17256	0	0	0	0	0	5	0	0	0	0	0	1	2
blastnHuman.Locus_38202	0	0	0	0	0	0	1	0	0	0	0	1	0
ENSMMUG00000014592	123	456	302	36	97	77	85	31	19	20	119	205	62
ENSMMUG00000007346	13	36	12	27	10	5	1	0	4	1	0	147	79
Locus_101295	0	1	1	3	0	1	1	0	0	0	0	2	0
ENSMMUG00000019825	18	71	37	13	18	25	23	7	1	2	26	14	3
ENSMMUG00000018772	143	735	333	126	160	92	110	100	86	82	606	1666	434
blastnGorilla.Locus_224696	0	4	0	0	0	0	0	0	0	0	0	0	0
Locus_61514	0	0	0	0	0	0	0	0	0	0	0	27	4
ENSMMUG00000007241	2	5	3	1	0	1	0	0	1	4	22	120	28
ENSMMUG00000008525	17	70	37	23	25	4	18	24	16	20	34	212	138
ENSMMUG00000012793	73	252	95	171	114	75	57	39	50	22	11	602	167
ENSMMUG00000021720	3	23	9	2	1	1	4	1	3	1	3	16097	5107
ENSMMUG00000012675	11	91	23	30	18	19	10	25	20	56	297	13	1
ENSMMUG00000020974	3	12	3	1	1	0	0	0	0	1	2	3467	1765
ENSMMUG00000016781	0	0	0	0	0	0	0	0	0	0	0	1	0
blastnPan.Locus_17114	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000023235	268	661	204	482	321	142	179	192	234	181	271	6525	2860
blastnHuman.ENSG00000253196	0	1	0	0	0	0	0	0	0	0	0	2	0
ENSMMUG00000008869	55	143	72	90	137	50	66	274	106	177	168	129	32
blastnGorilla.Locus_256819	0	1	0	0	0	0	0	0	0	0	0	8	0
blastnGorilla.Locus_293643	1	1	0	0	1	0	0	0	0	0	0	6	2
ENSMMUG00000029040	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000019944	74	256	90	131	80	96	140	161	205	196	318	4178	1776
blastnHuman.Locus_37859	2	2	2	4	10	1	0	0	0	0	2	4	3
blastnGorilla.Locus_441851	1	0	0	1	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_11715	1	0	0	0	2	1	0	1	0	1	0	1	0
blastnHuman.Locus_130866	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_292629	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000013456	0	0	0	0	0	3	5	86	55	1	3	53	34
blastnHuman.Locus_28556	1	0	0	0	1	0	0	0	0	0	0	1	0
ENSMMUG00000017413	5	54	19	15	18	28	49	26	14	1	12	57	6
ENSMMUG00000018911	633	1650	919	780	910	3	18	119	116	60	205	1198	296
ENSMMUG00000007368	27	83	14	52	102	4	10	5	5	4	47	1672	360
ENSMMUG00000008543	0	0	0	0	0	0	0	0	0	0	0	5	0
ENSMMUG00000012300	344	1295	611	193	184	57	64	105	60	65	398	204	50
ENSMMUG00000031708	117	283	181	86	70	54	57	41	37	464	251	189	34
ENSMMUG00000032158	0	0	1	0	0	0	0	0	0	0	0	23	3
Locus_273663	0	0	0	0	0	0	0	0	0	0	0	27	8
blastnPan.Locus_81254	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnPan.Locus_94423	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000230710	0	1	0	0	0	0	0	0	0	0	0	1	0
blastnPan.CUFF.396466	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000013935	0	0	0	0	0	0	0	1	0	0	0	3	2
ENSMMUG00000021418	350	1364	625	487	322	130	144	260	223	97	98	3199	1086
ENSMMUG00000016229	34	59	59	24	31	26	36	52	22	124	108	158	66
ENSMMUG00000001734	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000005353	25	37	15	47	71	47	119	207	257	11	11	388	69
blastnHuman.ENSG00000249717	2	20	2	7	4	4	6	8	8	0	0	2	0
ENSMMUG00000019426	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_341058	0	0	0	0	0	0	0	0	0	0	0	94	264
ENSMMUG00000015386	282	1126	391	742	460	6	1	9	10	0	0	20	5
Locus_289627	4	10	6	3	0	0	0	0	0	0	0	5	0
blastnHuman.XLOC_009873	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMMUG00000023441	198	712	314	159	259	2	1	14	14	4	4	94	7
ENSMMUG00000029234	2	0	0	0	1	0	2	1	0	0	0	123	57
ENSMMUG00000015570	172	608	252	95	139	53	144	127	133	202	369	5635	2321
ENSMMUG00000020586	1	3	4	0	0	0	0	0	0	7	27	50	11
Locus_40376	9	18	5	0	0	1	2	0	1	0	0	4	0
ENSMMUG00000021265	0	2	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000001258	49	163	60	140	143	16	17	22	44	41	19	70	18
blastnPan.CUFF.58728	0	0	0	0	0	0	0	0	0	0	0	6	4
ENSMMUG00000020498	174	656	234	317	304	30	107	77	103	7	21	648	172
blastnGorilla.Locus_60806	0	1	0	0	0	0	0	0	0	0	0	2	1
ENSMMUG00000001303	0	0	0	0	0	0	0	0	0	0	0	2	0
blastnHuman.ENSG00000251422	1	4	0	0	0	0	0	1	0	2	0	2	0
Locus_288797	0	0	0	0	0	0	0	0	0	0	0	6	2
ENSMMUG00000022603	18	56	30	21	17	24	19	50	90	87	53	157	104
blastnHuman.CUFF.205174	0	0	0	0	0	0	0	0	0	0	0	1	0
blastnHuman.ENSG00000247372	0	0	0	0	0	0	0	0	0	0	0	5	4
blastnMouse.ENSMUSG00000087587	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000555	0	0	0	0	0	0	0	0	0	0	0	1	0
Locus_62534	2	0	0	0	0	0	0	0	0	0	0	10	3
blastnHuman.XLOC_004816	0	0	0	0	0	0	0	0	0	0	0	0	1
blastnGorilla.Locus_226022	0	0	1	0	0	1	0	0	0	0	0	0	0
ENSMMUG00000008712	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032192	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000030778	7	21	20	28	6	6	17	7	18	18	7	207	70
ENSMMUG00000030622	5	79	12	1	8	36	98	46	31	40	215	159	8
ENSMMUG00000001798	415	1301	530	373	362	333	306	314	529	359	501	520	346
blastnHuman.ENSG00000228022	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMMUG00000029186	10	64	29	1	0	4	10	27	22	39	326	15	2
ENSMMUG00000012663	108	441	185	136	166	60	100	282	158	234	599	426	104
Locus_429580	1	1	0	1	2	3	1	0	1	0	0	8	2
ENSMMUG00000010432	62	339	120	61	84	47	54	56	79	26	91	827	172
Locus_101194	0	0	0	0	0	0	0	0	0	0	0	11	6
ENSMMUG00000032547	0	0	1	1	0	0	0	0	0	0	0	0	0
ENSMMUG00000007656	1	0	0	0	0	0	0	0	0	0	1	0	0
CUFF.52439	0	0	0	0	0	0	0	0	0	0	0	80	21
Locus_473438	0	2	0	1	0	0	0	0	1	0	0	6	1
blastnPan.CUFF.162672	0	0	0	0	0	0	0	0	0	0	0	1	1
Locus_100547	0	0	0	0	0	0	0	0	0	0	0	7	1
blastnGorilla.Locus_60390	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_126061	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000030534	1	2	1	2	1	1	1	0	0	0	0	2	0
ENSMMUG00000005680	4	1	0	0	0	0	0	1	4	40	30	8833	4389
ENSMMUG00000009491	35	164	50	61	64	212	211	37	88	28	97	6456	2672
Locus_395704	2	6	0	4	1	1	1	1	2	0	1	4	0
ENSMMUG00000020852	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000006986	214	1315	347	116	243	28	42	3	2	0	4	29	4
ENSMMUG00000004683	48	251	61	45	55	72	89	70	28	39	81	257	39
ENSMMUG00000001514	12	59	18	30	64	1	1	3	1	1	0	3939	1081
ENSMMUG00000000857	82	176	86	40	19	98	184	333	114	233	272	867	935
blastnGorilla.Locus_415855	0	2	0	25	10	0	0	0	0	0	0	1	0
Locus_314990	0	0	0	0	0	0	0	0	0	0	0	7	0
ENSMMUG00000006307	83	346	94	87	112	125	123	118	99	117	142	191	51
ENSMMUG00000015422	38	144	56	96	38	36	33	61	96	51	31	296	115
Locus_222194	0	0	0	1	0	0	0	0	0	0	0	9	1
ENSMMUG00000001844	315	927	280	452	318	1163	219	619	798	1056	101	1794	1136
blastnOrangutan.Locus_60905	1	3	0	0	0	1	0	0	0	0	0	0	1
blastnGorilla.Locus_57465	0	0	0	0	1	0	0	0	0	0	0	0	0
