Gene	Brain_Female1	Brain_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Ovary_Female1	Ovary_Female2	Testis_Male1	Testis_Male2
ENSXETG00000031642	178	268	8	21	2	3	0	1	7	6	8	16
ENSXETG00000005660	513	685	178	88	179	267	33	38	897	1179	293	569
ENSXETG00000008873	114	181	67	34	247	156	73	72	394	130	328	511
ENSXETG00000004557	1	2	0	1	1	1	0	1	2	6	141	423
Locus_133852	0	0	0	0	0	0	0	0	0	0	5	2
ENSXETG00000014619	3	2	61	40	1	2	1	0	0	1	195	971
Locus_194551	58	72	47	58	13	20	10	16	63	111	43	83
Locus_78932	0	0	0	0	1	0	83	251	0	0	0	1
ENSXETG00000004478	1244	1273	46	44	43	51	6	15	1	0	1009	2214
ENSXETG00000003320	0	0	0	0	1	0	0	0	0	0	0	0
ENSXETG00000004828	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000003739	418	468	320	720	1657	1576	330	567	4411	1060	405	197
ENSXETG00000031941	40	48	25	28	49	59	9	51	253	97	86	62
ENSXETG00000002265	3	0	4	2	1	0	9	6	0	0	9	25
ENSXETG00000013251	166	258	118	207	128	243	29	70	365	918	1100	2053
ENSXETG00000016436	0	0	6	4	19	37	0	0	446	508	42	135
Locus_29850	19	14	5	0	3	0	18	0	0	1	12	9
ENSXETG00000014175	574	564	763	1238	800	1035	547	602	14	16	5318	4478
ENSXETG00000000310	1280	1477	101	119	140	164	44	51	1745	1509	412	561
Locus_16429	0	1	1	0	0	1	0	2	0	1	0	0
ENSXETG00000014314	2	6	1	1	0	1	0	1	0	23	5	21
ENSXETG00000033455	0	0	0	0	2	0	4	0	0	1	0	3
ENSXETG00000002416	263	214	201	372	269	281	177	224	436	1192	803	1153
ENSXETG00000034343	1280	1708	259	411	410	539	167	240	1130	2593	1017	2016
ENSXETG00000023099	492	750	0	0	4	3	0	0	2	4	30	107
ENSXETG00000011257	83	119	16	10	7	9	4	2	99	327	416	1041
ENSXETG00000017143	81	27	147	49	403	542	478	791	1	3	66	55
Locus_187905	1	0	1	0	0	0	1	0	0	1	66	115
ENSXETG00000004342	3	1	0	0	0	0	0	0	0	5	6	23
ENSXETG00000011918	0	0	0	0	0	0	0	0	0	0	1	7
ENSXETG00000017388	57	59	19	18	71	52	32	23	33	144	421	1500
ENSXETG00000030684	0	2	0	0	24	4	6198	9271	0	0	4	6
blastnOpossum.Locus_231680	18	0	3	2	15	26	1	21	0	0	2	4
ENSXETG00000004366	1	1	3017	3449	7	10	3	3	0	0	9	14
ENSXETG00000032559	2	2	11	10	20	21	37	64	0	0	5	10
ENSXETG00000027931	1042	1368	462	557	1023	1111	443	646	1675	765	1629	1989
Locus_64311	89	115	163	184	190	340	111	269	280	448	53	185
ENSXETG00000032445	71	67	0	0	14	4	0	0	157	31	7	14
ENSXETG00000019215	251	120	786	330	18218	9711	11125	7161	1313	4456	734	2301
Locus_87846	3	0	25	12	50	66	5	17	0	0	15	21
ENSXETG00000013449	32	34	1	1	15	28	1	2	73	268	21	27
ENSXETG00000005714	0	0	35	37	2	2	107	3	1	1	15	15
ENSXETG00000032174	0	0	0	0	0	0	1	11	0	0	0	0
ENSXETG00000008801	478	526	273	220	304	328	115	144	647	488	580	822
ENSXETG00000030299	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000002138	5355	2120	154	148	378	301	37	27	1	4	256	208
ENSXETG00000019030	29	18	19	23	49	68	3	16	2	4	8	30
ENSXETG00000007499	0	0	48	21	122	114	9	27	1	8	22	43
ENSXETG00000007793	722	585	385	348	552	484	151	179	737	861	818	1116
ENSXETG00000014471	318	411	219	130	603	403	323	250	1512	865	1588	1798
ENSXETG00000031935	0	0	0	0	776	1123	0	0	0	0	1	3
ENSXETG00000018297	158	237	200	163	1553	1256	337	319	301	1166	601	2297
ENSXETG00000026005	295	301	465	601	591	730	448	492	2181	1516	1791	1042
Locus_124518	255	192	351	296	268	263	61	64	928	1021	785	969
ENSXETG00000022768	48	302	4	21	1541	185	434	242	3	15	41	88
ENSXETG00000002578	801	847	635	688	440	396	311	308	2989	2855	2063	1528
ENSXETG00000012036	6	6	42	39	276	427	254	44	923	2782	34	142
ENSXETG00000018022	127	9	2	4	15	43	4	5	2	8	15	55
Locus_148205	47	73	30	29	34	57	7	28	689	194	828	315
blastnMouse.CUFF.154402	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000007638	611	478	521	365	860	701	419	339	1722	4035	1285	2099
Locus_4538	248	298	3	2	0	1	0	0	0	1	19	11
ENSXETG00000006793	662	352	32	7	99	328	0	0	2	1	4	24
ENSXETG00000016340	756	755	368	191	889	514	475	281	1385	1735	672	475
ENSXETG00000014266	880	1048	921	1189	833	683	333	382	1004	1527	3579	4832
Locus_148951	0	1	0	0	0	0	0	0	0	3	11	7
ENSXETG00000017105	0	2	8	2	867	1148	1630	1952	1473	1556	21	51
ENSXETG00000020022	12804	13958	811	1107	138	114	69	48	492	633	584	1092
ENSXETG00000016048	766	823	524	524	838	821	544	654	1841	2274	638	712
ENSXETG00000011601	3538	4220	416	216	127	104	194	293	8516	2495	983	304
ENSXETG00000018044	90	108	38	43	64	78	55	40	354	351	150	115
Locus_77749	153	235	62	46	80	109	33	65	21	25	150	360
ENSXETG00000019853	1345	1654	551	503	1329	1321	544	637	3037	3420	1139	1325
ENSXETG00000020871	672	689	1173	701	1441	971	860	614	6955	4412	1531	429
ENSXETG00000015470	3397	2687	2267	2192	3713	2746	1804	1968	8033	3080	7021	2070
ENSXETG00000023556	1	0	0	2	577	542	0	0	0	0	4	4
Locus_162051	0	0	2	0	1	3	6	19	0	0	2	0
ENSXETG00000031950	2	0	3	0	1	3	13	19	0	0	0	1
ENSXETG00000007721	764	767	1233	1612	1922	1924	531	757	399	1405	583	1518
ENSXETG00000004086	21	61	26	50	51	67	86	28	32	137	298	578
Locus_155222	0	0	1	3	1	0	5	8	0	0	1	7
ENSXETG00000034206	16	6	16	2	438	165	51	13	1	2	28	67
ENSXETG00000015206	257	232	538	513	564	408	272	199	860	1265	1086	1206
ENSXETG00000024784	1113	904	6019	6150	2181	2143	691	704	704	2223	1167	1375
ENSXETG00000000093	0	0	0	0	0	0	0	2	0	0	1	2
ENSXETG00000004590	324	443	163	204	127	160	49	102	1064	1728	670	921
ENSXETG00000025255	14	14	2474	1415	20	34	0	2	4	0	42	148
ENSXETG00000010422	0	0	1	0	7	20	0	0	0	0	2	4
ENSXETG00000031109	233	262	75	89	66	83	47	56	17	13	135	176
ENSXETG00000007406	154	111	39	36	288	270	23	52	3833	2210	509	213
ENSXETG00000019588	698	738	459	578	536	667	328	530	797	1503	5632	8207
Locus_184803	0	0	0	0	0	0	0	0	1	0	6	0
ENSXETG00000017911	382	280	1930	2562	1430	1726	640	978	640	817	565	1054
ENSXETG00000033846	184	253	21	3	6	13	1	1	4	0	36	78
Locus_19516	1	0	1	0	3	1	0	0	0	0	1	0
ENSXETG00000031626	283	66	1829	1554	1708	1583	68	127	18	20	110	29
ENSXETG00000026899	1	0	0	0	0	0	0	0	0	1	7	14
ENSXETG00000009373	142	1	0	2	1	18	5	3	0	0	22	17
ENSXETG00000005479	224	345	108	142	172	179	58	111	1893	4336	337	471
Locus_59110	272	239	5	5	112	82	7	2	214	142	972	320
ENSXETG00000009588	0	0	0	0	2	3	9	7	0	2	0	0
ENSXETG00000019195	49	11	119	31	104	104	299	426	3	4	6	23
ENSXETG00000011699	1881	2956	705	586	771	938	413	627	1733	900	600	379
ENSXETG00000002879	808	724	2198	2028	520	721	386	573	135	199	756	1060
ENSXETG00000023151	206	323	193	336	357	563	149	254	278	1341	395	129
ENSXETG00000007110	684	819	533	414	905	704	433	456	1511	1980	2377	4531
ENSXETG00000009751	338	406	248	196	352	492	337	515	840	533	1354	1964
ENSXETG00000001632	1	0	0	0	2	2	0	0	0	0	0	3
ENSXETG00000005053	1237	1472	0	3	1	2	7	11	0	0	55	107
ENSXETG00000009683	380	384	12	24	5	15	0	0	0	0	0	2
ENSXETG00000033185	162	179	172	197	171	207	100	149	698	1145	502	995
ENSXETG00000025305	9	1	31	1	29	1	48	15	2	9	0	4
ENSXETG00000008503	765	935	360	422	534	632	200	411	3022	1887	1145	1324
ENSXETG00000010718	0	0	0	0	0	0	0	0	0	0	3	27
ENSXETG00000005597	1737	1738	1280	1954	7080	5424	2427	2800	2789	3444	6242	8548
ENSXETG00000023997	0	0	1	0	0	1	0	0	6	48	1	6
ENSXETG00000006039	215	334	0	0	115	115	1	1	41	74	187	521
ENSXETG00000030628	270	275	10	4	36	36	10	15	826	1533	1251	1621
ENSXETG00000012095	455	330	1229	720	1527	1168	556	536	1827	2046	1206	1454
Locus_172716	4	8	16	4	19	8	6	9	63	6	39	47
ENSXETG00000017179	25	40	15	10	47	29	16	20	90	91	101	174
ENSXETG00000012236	156	166	334	252	941	1234	263	358	609	768	1121	1927
Locus_143521	111	166	0	0	0	0	0	0	0	0	2	2
ENSXETG00000005807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Locus_162664	0	0	0	1	0	0	0	1	3	6	23	15
Locus_159336	42	31	42	54	24	38	11	20	57	280	154	579
ENSXETG00000013877	131	106	48	11	69	34	43	16	24	21	92	206
ENSXETG00000031913	9	8	5	8	14	18	14	27	121	463	75	132
ENSXETG00000023627	610	578	274	247	361	327	234	229	1479	799	835	460
Locus_172122	4	2	9	2	14	12	3	3	0	0	10	18
ENSXETG00000026715	5	1	0	0	8	16	1	0	0	1	3	9
ENSXETG00000013748	46	22	112	30	155	64	645	1601	6	14	14	31
ENSXETG00000031810	2	0	0	1	2	0	0	1	0	0	0	0
ENSXETG00000002772	390	151	997	338	808	736	2583	2819	9	16	22	26
ENSXETG00000018502	209	124	5	3	95	145	13	8	25	235	167	115
ENSXETG00000018027	644	445	204	264	519	434	68	67	1106	1201	993	1009
ENSXETG00000005484	1510	1873	322	233	234	212	79	115	795	1420	2430	3962
ENSXETG00000011680	670	925	0	3	45	86	0	0	776	866	12	34
ENSXETG00000016635	953	881	578	399	772	641	104	165	1414	967	1337	1235
ENSXETG00000003778	248	400	193	143	326	280	141	136	1210	1339	1244	770
ENSXETG00000001910	221	293	108	163	162	179	62	120	1266	1121	551	738
ENSXETG00000017085	1	0	6	3	1	4	1	0	169	156	24	41
ENSXETG00000016915	127	150	69	46	297	173	84	68	543	563	147	301
ENSXETG00000023320	529	630	167	113	424	486	184	190	182	499	265	569
ENSXETG00000019390	1717	1677	1044	983	643	719	557	547	40	111	732	1366
ENSXETG00000031111	347	99	1826	1215	2829	1381	790	1948	41	7	6	25
ENSXETG00000001450	22	20	52	75	135	114	49	80	106	517	101	243
ENSXETG00000030429	0	1	0	0	0	0	0	0	0	0	1	1
ENSXETG00000012672	0	0	1	0	81	145	60	78	0	33	9	49
ENSXETG00000010226	0	0	0	0	10	9	630	2335	2	6	39	38
ENSXETG00000007626	652	1118	1	2	2	3	0	2	1	1	55	202
ENSXETG00000000147	183	129	1	1	10	2	0	0	1834	1860	1593	1134
ENSXETG00000004785	358	334	280	332	551	535	239	316	6433	6105	1130	1138
ENSXETG00000009231	26	13	1	1	34	60	1	5	0	1	9	7
ENSXETG00000023595	212	194	93	78	274	298	95	159	1900	3106	604	1143
ENSXETG00000033820	4414	5203	2026	2263	2821	2741	1114	1785	6970	1914	11586	3909
ENSXETG00000023863	9297	9951	9559	10681	818	1090	592	681	965	2444	1181	1779
ENSXETG00000022634	1272	1785	661	774	1389	1151	1028	1143	1812	3161	753	1145
ENSXETG00000030992	0	0	0	0	0	0	0	1	0	0	0	2
ENSXETG00000008317	22	14	5	33	184	681	203	1119	20	61	56	55
ENSXETG00000032577	1225	518	804	646	934	801	694	957	1611	2765	2422	4257
ENSXETG00000027068	8	11	2	2	4	13	23	52	1246	958	29	34
ENSXETG00000025316	1489	822	4142	2979	2110	1303	593	375	1066	1819	696	956
ENSXETG00000003432	1074	999	127	60	508	969	721	1087	253	301	563	355
ENSXETG00000013757	1586	2262	5	2	9	4	1	2	62	146	32	21
Locus_161297	0	1	0	0	2	2	2	1	2	11	1	6
ENSXETG00000014771	416	692	563	615	757	737	347	438	1426	2138	1168	1546
Locus_91670	0	0	0	0	0	0	0	2	0	2	9	7
ENSXETG00000005161	156	157	947	1187	762	981	387	758	471	902	767	969
ENSXETG00000025709	3951	1969	1	1	294	3	2	0	1	0	10	14
ENSXETG00000011442	2293	2087	1071	871	5947	4934	4418	6531	4427	1646	2536	1679
ENSXETG00000012433	275	264	220	325	476	336	153	189	334	461	326	239
ENSXETG00000018284	3229	3598	1089	1155	1715	2172	3042	2553	5079	2831	1833	1310
Locus_47164	0	0	0	0	0	0	7	19	0	0	0	1
ENSXETG00000009049	1490	1538	834	898	2337	2634	423	638	2222	3665	1728	3019
Locus_172072	0	0	2	1	1	3	14	23	0	0	0	0
ENSXETG00000023543	1988	2539	839	738	1291	1474	769	966	2079	2151	1747	2278
ENSXETG00000010464	985	1460	502	547	315	384	68	129	398	381	453	317
ENSXETG00000016086	11440	11894	971	1266	458	647	90	157	7	9	3350	1552
ENSXETG00000016882	487	639	276	239	460	486	279	330	1455	1417	1034	1075
ENSXETG00000021109	460	561	408	343	314	278	164	161	502	1023	569	1071
ENSXETG00000005945	577	660	338	319	545	463	146	266	464	841	1060	1969
ENSXETG00000012193	3720	4458	2554	2012	5431	3514	1938	1779	13831	10928	5953	5145
ENSXETG00000032940	200	181	205	168	227	338	210	247	2	13	64	224
ENSXETG00000020233	50	73	32	28	44	23	19	23	350	677	457	856
ENSXETG00000022225	421	423	322	316	1409	880	335	515	2210	1383	922	779
ENSXETG00000011171	131	2	768	26	1302	24	2665	6500	152	100	6	7
ENSXETG00000020534	6	1	2	1	6621	8789	2	1	0	1	61	17
ENSXETG00000010814	511	520	1294	1637	19016	11947	1416	2236	1304	2566	2186	2917
ENSXETG00000008740	815	858	676	500	1823	1692	862	895	1308	1728	1559	1936
Locus_31825	0	0	0	0	42	1	0	0	0	0	4	6
Locus_42102	1	0	0	0	0	0	2	9	0	0	0	0
ENSXETG00000004065	649	871	130	110	222	305	99	178	434	296	359	300
ENSXETG00000011697	2183	1807	1053	704	1406	1017	610	499	2273	4500	4426	6546
ENSXETG00000017725	2	0	0	0	0	0	0	0	0	0	4	5
ENSXETG00000013190	449	434	240	244	380	374	128	189	1632	1077	771	515
ENSXETG00000009273	134	187	96	69	432	489	262	267	254	499	604	1295
ENSXETG00000007632	7	18	0	0	7	6	0	0	0	0	2	0
ENSXETG00000027683	605	590	2078	2284	1305	1428	336	387	575	2933	809	2535
ENSXETG00000020831	9	14	1	0	3	0	3	4	0	0	3	5
ENSXETG00000019386	336	309	140	124	191	190	174	268	1000	1022	374	275
ENSXETG00000008157	0	0	0	0	1210	604	18	46	1	0	44	85
Locus_169579	34	34	0	0	1	1	0	0	0	0	0	1
ENSXETG00000000994	21	37	42	3	83	10	19	9	731	26	27	251
ENSXETG00000033229	0	0	0	0	0	0	0	0	0	0	0	0
Locus_78765	0	1	0	0	0	0	0	0	3	1	5	7
ENSXETG00000020387	57	37	2	4	6	11	0	3	0	1	33	71
ENSXETG00000020609	18	14	83	98	132	142	25	44	8	3	43	98
ENSXETG00000021030	24	31	0	0	0	0	0	0	0	0	4	6
ENSXETG00000014133	492	664	205	223	361	412	186	292	46	42	539	923
ENSXETG00000030260	72	93	136	106	46	32	20	15	37	47	42	167
ENSXETG00000003381	7531	9542	6	14	7	26	0	0	0	1	9	5
ENSXETG00000000726	0	0	0	0	0	0	0	0	0	0	20	29
ENSXETG00000004164	4621	4281	554	467	544	457	234	223	2754	1140	6187	1705
Locus_819	0	3	10	13	20	24	2	14	2	0	20	13
Locus_145222	0	0	0	0	0	0	0	0	19	26	9	10
ENSXETG00000034154	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000020911	12	13	28	21	15	32	39	27	169	119	24	137
ENSXETG00000013418	29	35	57	78	184	171	76	100	203	254	352	820
ENSXETG00000007201	318	267	556	538	713	765	862	774	2286	1281	1511	783
ENSXETG00000026476	179	222	14	7	78	40	34	24	270	256	253	221
ENSXETG00000031481	1	1	0	0	1	0	0	0	0	1	4	5
ENSXETG00000033475	0	0	0	0	0	0	0	0	0	0	1	0
ENSXETG00000007304	9	0	0	0	0	3	3	0	0	0	1	7
Locus_4820	0	1	0	0	20	10	1	0	2	0	87	59
ENSXETG00000016102	715	707	384	349	550	434	152	265	1689	3026	1145	1288
ENSXETG00000021855	12978	16121	1450	1642	2981	2906	2513	2812	6135	5116	6553	4592
Locus_108566	2	1	0	0	0	0	0	0	0	0	3	15
ENSXETG00000009979	232	309	132	131	291	353	131	178	614	532	548	1043
ENSXETG00000005634	455	542	514	560	510	471	96	148	482	809	448	1105
ENSXETG00000020139	7	17	4	0	147	186	76	108	748	638	51	62
ENSXETG00000017830	1193	1634	2357	2107	2580	1506	2055	1835	6379	7297	2597	1232
Locus_116867	1	0	0	0	0	0	0	0	0	0	43	31
ENSXETG00000024897	3	3	22	13	54	77	10	58	322	1105	108	362
Locus_141235	0	1	0	0	0	0	0	0	0	0	21	35
ENSXETG00000020042	717	777	284	278	499	583	219	339	959	255	663	287
ENSXETG00000030568	7	1	2105	2369	0	13	0	16	0	0	376	65
ENSXETG00000008571	28	8	60	56	39	6	94	135	8118	5386	6173	6061
ENSXETG00000024098	22	17	7	7	16	15	4	16	593	449	473	564
Locus_44951	74	62	12	7	36	29	30	16	3074	3182	607	546
ENSXETG00000030601	12	5	0	0	0	1	0	0	0	0	99	374
Locus_142160	11	5	9	4	2	3	11	12	12	44	36	54
ENSXETG00000033129	8	7	3	4	6	2	0	0	0	0	0	7
Locus_184856	0	0	0	0	0	0	0	1	0	0	6	14
ENSXETG00000030255	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000002044	971	927	0	1	82	15	0	0	0	1	39	109
ENSXETG00000022357	982	886	304	262	11154	4817	1663	1157	652	2657	235	539
ENSXETG00000026980	5	2	0	0	12	9	3	0	0	247	18	30
ENSXETG00000013935	101	85	110	99	133	134	66	93	2835	612	822	220
ENSXETG00000010233	50	21	428	533	89	139	27	23	34	73	691	955
ENSXETG00000012585	206	257	128	170	229	310	104	167	1813	1187	302	381
ENSXETG00000015675	480	535	333	229	511	445	259	311	17753	23141	1311	2056
ENSXETG00000033400	0	0	0	0	1	0	0	0	0	0	1	1
ENSXETG00000017566	896	742	296	138	574	337	378	241	17460	8453	7004	2992
Locus_99141	0	0	0	0	0	0	0	0	0	1	93	340
ENSXETG00000003459	159	82	155	112	346	502	132	171	109	74	150	96
ENSXETG00000031355	78	20	0	0	1	3	0	0	2	3	27	19
ENSXETG00000027958	0	0	0	0	0	0	0	0	2	1	0	2
Locus_97708	0	0	0	0	0	0	0	1	14	0	31	16
ENSXETG00000008407	33	35	166	206	233	257	194	192	17	17	149	194
ENSXETG00000023514	115	86	1	0	3	3	15	10	0	0	30	69
ENSXETG00000005190	3140	3655	327	345	1059	1433	340	292	53	5	217	152
ENSXETG00000030294	29	64	56	56	1	1	0	0	3	1	10	46
ENSXETG00000018835	851	1536	19	10	70	50	18	23	0	0	15	28
ENSXETG00000010343	569	593	588	570	973	725	529	867	2921	3505	853	537
Locus_191715	1	0	0	0	0	0	0	1	1	0	1	2
Locus_50556	1	11	0	0	0	0	0	0	6	9	0	0
ENSXETG00000003073	1050	950	0	2	14	36	1	0	6	5	60	45
Locus_62857	0	0	0	0	0	0	0	0	0	0	9	9
Locus_180593	0	0	0	0	0	1	0	0	0	0	4	0
ENSXETG00000034033	0	0	2	0	0	0	0	0	0	0	0	0
ENSXETG00000003134	5698	2239	203	547	1238	1591	4641	8961	631	257	4548	5951
ENSXETG00000005928	2802	2754	8784	9015	2549	3650	1362	1374	1662	655	2228	1567
ENSXETG00000008628	1636	1773	1258	973	1410	1241	901	855	1702	3055	2236	3035
ENSXETG00000022644	1712	2057	723	727	1058	1222	520	788	3152	1995	2685	3743
Locus_162563	0	0	0	0	0	2	0	0	0	0	2	1
ENSXETG00000006584	899	941	555	504	1362	956	503	657	4252	2779	1109	565
Locus_66630	2	1	1	0	6	0	1	0	0	0	36	47
ENSXETG00000017643	707	671	528	491	988	981	176	282	839	873	502	430
ENSXETG00000010444	970	1187	144	135	223	208	88	108	1141	1034	658	940
ENSXETG00000008954	2566	2823	1881	1917	2321	2122	1085	1204	5645	8967	1955	1593
ENSXETG00000025282	20	21	6	7	7	6	1	1	88	256	32	250
ENSXETG00000031759	1	1	0	0	415	315	120	331	17	69	9	21
ENSXETG00000022532	7	11	10	8	14	23	6	11	10	44	21	76
ENSXETG00000004522	34	50	15	29	286	476	4	18	45	59	85	101
Locus_191666	10	3	0	0	0	0	0	0	0	0	3	1
ENSXETG00000011427	100	96	218	220	418	730	60	109	4	6	185	325
Locus_178452	56	42	83	134	49	150	19	57	15	30	106	130
Locus_159175	3	1	1	3	0	1	0	0	0	0	2	1
ENSXETG00000014584	318	238	216	154	334	283	66	101	527	512	525	605
ENSXETG00000031684	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000025461	710	718	256	243	222	197	184	145	515	498	1010	750
ENSXETG00000016020	303	464	178	154	291	261	121	169	197	290	379	806
ENSXETG00000025093	0	0	0	0	0	0	0	0	0	0	0	1
ENSXETG00000021791	19	1	18	0	25	0	3	0	817	506	3155	2169
ENSXETG00000020941	442	590	189	213	366	378	137	195	1799	3107	1252	1316
ENSXETG00000012747	1299	1427	395	364	305	198	140	157	1078	2653	664	1079
ENSXETG00000004194	2589	2600	1296	1321	1935	1468	814	1005	28789	13302	10706	7826
ENSXETG00000015197	1069	1161	751	714	1632	1046	817	823	1660	2083	3433	2965
ENSXETG00000032583	0	0	0	0	0	0	0	0	0	0	0	1
ENSXETG00000031043	3640	2726	1964	1704	3624	2904	1314	1315	5032	2344	6123	2472
Locus_164814	0	0	1	0	0	1	0	0	0	0	45	24
ENSXETG00000009347	665	747	283	287	431	518	210	267	3189	2936	2630	3565
ENSXETG00000023006	1	0	1	2	5	9	6	29	0	0	4	8
Locus_24216	4	3	0	0	0	0	0	0	0	0	71	56
ENSXETG00000030454	767	863	622	512	729	662	186	193	788	1002	205	138
ENSXETG00000016573	458	673	0	0	0	0	0	0	1	18	3	12
Locus_119566	0	0	3	2	6	8	13	35	0	0	6	5
ENSXETG00000026167	356	216	1428	1442	1692	1335	562	1127	223	88	281	341
ENSXETG00000007674	537	591	104	128	157	201	80	105	6426	5745	1464	1395
ENSXETG00000009210	227	371	232	124	291	232	112	112	894	387	385	215
ENSXETG00000023132	632	938	180	173	191	219	113	70	513	259	211	102
ENSXETG00000017376	23	0	0	0	0	0	0	0	0	2	7324	6906
ENSXETG00000030404	458	570	144	121	245	201	111	121	1416	1013	429	519
ENSXETG00000010307	10	17	45	9	139	26	38	21	166	21	63	169
Locus_157133	43	10	1	0	117	39	2	6	1080	304	375	275
Locus_12986	23	11	2	4	9	1	3	3	234	59	5	3
ENSXETG00000022958	182	282	577	428	200	134	51	102	519	330	345	442
ENSXETG00000016954	532	611	1059	1053	437	536	214	318	2961	2894	781	605
ENSXETG00000022615	567	566	96	118	211	191	143	197	4156	2556	2882	892
Locus_129698	99	82	0	0	0	0	0	0	0	0	0	3
ENSXETG00000025611	67	41	24	9	84	41	16	13	398	849	76	223
ENSXETG00000034090	690	824	151	240	200	171	154	234	2803	1709	9370	11945
ENSXETG00000016923	13	3	2695	3460	0	3	0	10	0	0	6	5
ENSXETG00000021169	40	54	12	19	26	74	34	29	28	84	422	1147
ENSXETG00000030734	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000006281	0	0	0	0	0	0	0	0	0	0	2	13
ENSXETG00000000707	10	21	7	7	2518	602	0	0	0	0	18	18
ENSXETG00000031225	2	0	0	0	1	0	0	0	0	0	0	0
ENSXETG00000019870	0	0	0	0	0	0	0	0	0	0	1	1
ENSXETG00000003284	3624	2277	48	19	60	43	6	4	19	15	2202	1077
ENSXETG00000025861	547	746	625	568	923	1000	146	359	846	582	375	591
Locus_181310	1	0	0	0	0	0	0	0	0	0	50	121
ENSXETG00000017858	1957	2098	863	851	2233	1262	1206	806	1404	1684	925	871
ENSXETG00000026439	107	298	0	0	9598	9604	27	223	1	0	645	1387
ENSXETG00000006428	347	312	158	174	186	194	114	142	3526	3184	521	519
ENSXETG00000009623	7	5	3	3	3	4	3	2	18	100	12	49
ENSXETG00000012519	1488	1785	60	139	20	40	3	8	11	27	77	81
ENSXETG00000004851	1032	915	485	501	845	922	458	690	2912	1181	3228	2073
ENSXETG00000011192	1	1	2	1	533	666	641	324	0	0	28	47
ENSXETG00000010734	2126	1867	334	559	869	850	1332	606	1839	601	773	307
ENSXETG00000033633	117	131	25	30	36	36	9	17	132	162	205	340
ENSXETG00000033357	20	33	13	7	16	22	9	11	27	139	38	191
ENSXETG00000034141	2	0	0	0	0	0	0	0	2	1	4	21
Locus_78101	27	19	62	17	62	24	66	73	4	9	201	132
CUFF.137614	0	0	1	0	0	1	0	0	0	0	18	0
ENSXETG00000015934	387	182	234	71	375	172	242	142	643	165	657	575
ENSXETG00000000962	657	871	125	130	201	261	1132	709	5805	5464	538	363
ENSXETG00000000265	1277	2152	5	18	16	26	5	5	33	17	203	172
Locus_102582	22	9	59	25	63	71	118	146	3	3	22	16
blastnHuman.Locus_102207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSXETG00000016798	2882	2174	5595	4581	6532	3388	1933	4703	406	501	678	404
Locus_15159	3	2	0	0	1	1	0	0	1	5	21	50
ENSXETG00000002385	50	65	8	1	13	6	0	0	5	8	88	113
ENSXETG00000001902	319	470	0	0	0	0	0	0	0	0	1	3
Locus_102675	2	0	2	0	5	9	372	598	0	0	4	2
ENSXETG00000015141	504	586	264	345	364	520	251	319	1525	2115	1067	2132
ENSXETG00000022900	329	264	497	377	1176	705	321	218	1573	964	878	534
ENSXETG00000008818	2	0	0	0	29	52	11	21	0	1	0	5
ENSXETG00000001389	166	188	64	100	82	123	24	51	209	463	101	198
ENSXETG00000009352	1034	1002	435	697	2262	5839	3610	7631	1801	1627	1948	1678
ENSXETG00000013405	283	227	57	60	244	226	56	71	335	227	3345	3574
ENSXETG00000017688	2	9	385	601	3	1	0	3	2	14	45	116
ENSXETG00000031781	41	56	78	60	126	143	54	79	423	367	97	223
ENSXETG00000012512	1779	1350	38	33	83	90	112	92	148	648	208	435
ENSXETG00000014637	9757	13211	6843	7106	8110	7879	3170	3710	28958	8274	22346	4239
ENSXETG00000007282	3585	4040	872	840	1142	1250	651	799	610	426	1555	1168
Locus_39814	0	0	0	0	0	0	0	0	0	2	112	347
ENSXETG00000010821	45	14	42	54	54	57	7	13	7	112	69	98
ENSXETG00000004339	881	649	616	597	3272	3627	494	526	269	331	734	598
ENSXETG00000016174	1	2	1	1	0	0	1	0	7	9	4	18
ENSXETG00000014606	16	20	2	4	27	26	20	11	25	82	15	40
ENSXETG00000019936	48	7	1	3	647	583	18	18	2	4	17	17
ENSXETG00000032721	86	81	41	57	85	111	30	44	793	766	1636	2554
ENSXETG00000006575	604	745	159	160	205	225	102	128	1722	1125	1002	736
ENSXETG00000015431	371	425	281	234	332	314	79	148	3830	1394	643	436
ENSXETG00000016410	1675	1607	1441	1205	2117	1509	1379	973	4815	2622	3138	1120
Locus_110076	1	4	2	0	0	0	2	0	0	1	4	2
ENSXETG00000010183	3149	2448	1839	2312	2621	2190	1905	2349	6637	2981	5643	1527
ENSXETG00000008991	32	23	25	11	120	49	64	47	125	416	86	131
ENSXETG00000024155	1017	1250	2	3	5	4	1	0	0	2	6	25
ENSXETG00000017227	489	486	120	186	180	217	56	98	265	399	276	701
