Gene	Brain_Female1	Brain_Male1	Cerebellum_Female1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1
blastnMacaque.Locus_222096	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_373541	0	0	0	0	0	0	0	0	0
ENSPPYG00000013506	0.28	0.12	0.21	0.05	0	0.04	0.03	0	0
ENSPPYG00000013255	3.03	0.44	1.11	17.32	12.65	14.68	9.47	42.61	25.62
ENSPPYG00000015716	0	0	0	0.21	0.23	0	0	0	0
blastnHuman.CUFF.338617	0	0	0.24	0	0	0	0	0	0
ENSPPYG00000016131	4.93	5.89	6.95	4.32	3.03	7.79	8.83	13.52	12.62
blastnHuman.ENSG00000228651	0	0	0	0	0	0	0	1.27	2.86
ENSPPYG00000010163	14.86	94.53	8.19	8.76	11.13	10.55	15.7	52.76	27.63
blastnGorilla.Locus_95150	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_370212	0	0	0	0	0	0	0	0	0
ENSPPYG00000017368	6.3	5.21	2.36	3.05	1.94	8.22	5.12	2.04	4.74
blastnMacaque.Locus_429333	0	0	0	0	0	0	0	0	1.08
ENSPPYG00000004608	33.33	72.87	13.08	20.16	39.35	117.83	231.59	866.36	568.99
blastnGorilla.Locus_178420	0	0	0	0	0	0	0	0	0
ENSPPYG00000000904	1.85	1.28	4.24	4.74	5.7	0	1.37	1.5	1.27
blastnMacaque.Locus_246005	0.29	0.3	0.09	0	0	0	0	0	0
ENSPPYG00000014812	18.17	13.03	13.25	38.52	36.61	15.35	16.2	27.25	15.1
blastnGorilla.Locus_370569	0	0	0	0	0	0	0	0	0
ENSPPYG00000012565	3.13	1.72	0.76	7.98	8.58	11.49	5.58	57.65	29.46
blastnHuman.ENSG00000236453	0	0	0	0	0	0	0	0	0
ENSPPYG00000017829	5.05	6.04	4.24	9.79	7.56	3.48	4.03	3.03	2.52
ENSPPYG00000004573	5.39	4.3	3.36	3.97	2.71	7.72	9.29	6.84	7.11
blastnGorilla.Locus_370820	0	0	0	0.2	0	0	0	0	0
ENSPPYG00000007798	40.55	45.55	20.56	11.13	19.92	0.87	0.96	1.05	0.31
ENSPPYG00000016311	6.12	2.98	5.39	13.21	24.56	54.16	30.69	72.99	21.64
blastnMacaque.Locus_222426	0	0	0	0	0	0	0	0	0
blastnMouse.Locus_72131	0	0	0	0	0	0	0	0	0
ENSPPYG00000005834	0.73	0.57	0.57	0.47	0.84	0.31	0.33	0.44	0.37
ENSPPYG00000007868	15.43	18.21	12.24	20.53	14.4	14.28	12.81	13.22	8.62
ENSPPYG00000001042	1.39	1.25	1.35	3.7	2.44	0.64	1.27	3.07	2.06
blastnHuman.ENSG00000232977	0	0.17	0	0.43	0.61	0	0	0	0
blastnMacaque.CUFF.49469	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_472787	0	0	0	0	0	0	0	0	0
blastnPan.Locus_177253	0	0	0	0	0	0	0	0	0
ENSPPYG00000011306	3.43	2.22	6.16	12.55	13.66	6.28	5.11	11.08	8.51
ENSPPYG00000012534	4.42	0.83	6.12	6.04	2.37	29.69	25.81	86.68	20.32
ENSPPYG00000000646	0	0	0.09	0.49	0.27	0.22	0.24	0.7	3.34
blastnMacaque.Locus_427580	0	0	0	0	0	0	0	0	0
ENSPPYG00000016857	13.65	12.61	6.69	20.65	18.21	3.83	8.18	19.67	7.41
ENSPPYG00000012824	3.28	5.22	4.02	7.33	3.96	29.46	53.28	46.77	41.85
ENSPPYG00000005366	15.79	14.79	15.02	7.98	4.96	6.46	4.27	3.61	2.37
ENSPPYG00000000737	4.76	2.88	4.84	11.62	7.83	12.9	10.86	9.95	8.7
ENSPPYG00000005769	0	0	0.48	0	0	0.58	0.84	2.78	0.52
blastnMouse.ENSMUSG00000078955	0	0	0	0	0	1.26	0	0	0
blastnHuman.ENSG00000248118	0	0	0	0.06	0.26	0	0.04	0	0
ENSPPYG00000018833	0.41	0.84	0.17	0.23	0	0	0.45	0	0
ENSPPYG00000009979	27.93	44.01	21.92	38.71	55.44	58.23	78.21	71.71	44.26
Locus_240871	1.98	1.17	0.18	0	1.04	4.5	3.75	5.14	0.96
ENSPPYG00000010769	0	0	0	0	0	0	0	0	0
ENSPPYG00000012603	8.38	9.19	10.05	26.82	15.97	15.44	16.66	31.55	21.7
blastnHuman.XLOC_006722	0	0	0	0	0	0	0	0	0
ENSPPYG00000003157	8.54	7.57	3.66	2.39	3.6	5.84	5.81	4.3	7.34
ENSPPYG00000010397	2.26	1.98	2.74	2.1	1.01	0.73	1.21	1.33	1.03
ENSPPYG00000017952	5.09	6.96	43.23	6.15	1.54	2.37	1.72	5.89	3.46
blastnHuman.ENSG00000229664	0	0	0	0	0	0	0	0	0
ENSPPYG00000010818	9.08	8.44	5.64	3.72	2.78	3.68	4.17	4.86	10.21
ENSPPYG00000014436	0.09	0.37	0.22	0.15	0.33	8.57	2.78	8.48	3.91
blastnHuman.ENSG00000231589	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_440185	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_415789	0.91	2.63	0.45	0	0	0	2.21	0	0
ENSPPYG00000008411	2.02	2.88	4.34	0.34	0.86	1.96	0.62	1.21	0.41
ENSPPYG00000001271	1.91	1.81	6.48	6.81	7.87	2.16	3.21	0.53	0.6
Locus_121200	0.39	0	2.44	0.22	0	0	0	0	0
ENSPPYG00000019283	1.56	1.49	3.36	4.3	3.22	2.02	2.21	2.29	2.09
ENSPPYG00000013899	0.3	0.62	0.87	0.09	0.09	0.55	0.52	0.17	0.04
blastnGorilla.Locus_56908	0	0	0	0	0	0	0	0	0
ENSPPYG00000007057	3.17	4.85	0.75	2.43	2.69	11.51	8.28	14	8.36
ENSPPYG00000010611	0	0	0	0	0	0	0	0	0
ENSPPYG00000010480	6	3.82	11.53	10.64	11.07	5.61	9.2	1.68	7.57
blastnOpossum.Locus_315173	0	0	0	0	0	0	0	0	0
ENSPPYG00000013493	0.76	0	0.94	0.9	0.56	3.21	10.45	3.85	3.51
ENSPPYG00000015343	5.5	5.81	4.02	15.89	17.71	117.84	182.08	152.58	186.85
blastnMacaque.Locus_60477	0.12	0	0	0	0	0	0	0	0
ENSPPYG00000000742	18.05	18.57	12.4	38.91	43.8	22.25	25.44	40.27	24.43
ENSPPYG00000003984	0	0.13	14.25	0	0	0.1	0	0.15	0.51
ENSPPYG00000018917	10.83	22.93	1.32	0	0	0.34	0.46	0	0
ENSPPYG00000004938	0.15	0.08	0.09	0	0	40.52	29.94	0.74	5.15
Locus_265595	1.2	1.24	1.87	0	0	0	0	0	0
ENSPPYG00000007434	0.04	0.46	0	0.44	0.41	37.14	25.59	228.62	312.09
Locus_87687	0.11	0.23	0.69	0	0	1.52	3.2	0	0
ENSPPYG00000002262	8.32	5.17	5.52	31.84	35.26	7.89	17.31	28.02	18.47
ENSPPYG00000007909	3.35	2.72	0.64	2.25	2.82	10.13	1.79	19.68	6.61
ENSPPYG00000005719	0.03	0.07	0.12	0.17	0.12	0	0	0.08	0.09
ENSPPYG00000014388	4.66	5.93	1.09	7.45	7.02	15.32	9.62	196.43	331.05
ENSPPYG00000020875	31.81	34.91	15.05	53.32	107.19	70.36	56.22	34.31	51.48
blastnMacaque.Locus_473949	0	0	0	0	0	0	0	0	0
ENSPPYG00000008896	0.25	0	0	1.08	2.81	37.44	21.65	2.16	2.08
Locus_206484	0	0	2.61	0	0	0	0	0	0
ENSPPYG00000007171	0.21	0	0	0	0	0	0	0	0
blastnPan.Locus_139060	0	0	0	0	0	0	0	0	0
ENSPPYG00000011998	48.28	87.29	24.42	5.57	7.02	20.38	8.73	16.06	6.31
blastnMacaque.Locus_474048	0	0	0	0	0	0	0	0	0
ENSPPYG00000012468	5.87	4.68	1.08	62.2	162.73	3.84	4.99	0.92	0.99
ENSPPYG00000010989	15.37	14.13	14.6	18.73	25.01	14.39	18.51	22.75	18.17
blastnMacaque.Locus_313165	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_13499	0	0	0	0	0	0	0	0	0
Locus_254218	1.35	2.09	2.52	0	0.62	1.02	1.31	0	0
ENSPPYG00000013265	250.1	188.21	165.13	273.09	516.72	237.37	252.19	473.63	167.77
ENSPPYG00000004360	2.24	1.74	4.55	0.24	0.26	0.21	0.16	0	0
ENSPPYG00000009947	16.78	18.41	15.37	9.03	9.76	10.9	8.84	12.29	9.87
blastnHuman.ENSG00000235740	0	0.11	0	0	0.38	0	0.06	0	0.07
Locus_194789	0.34	0	0.64	0.29	0.63	0	0	0	0.23
blastnHuman.ENSG00000227248	0.13	0	0.33	0	0	0	0	0	0
ENSPPYG00000013439	0.44	0.91	1.73	9.44	13.68	0.38	0.07	1.22	0.09
ENSPPYG00000003626	31	36.24	12.77	6.03	10.97	17.67	10.19	15.24	25.6
ENSPPYG00000009626	25.09	23.1	68.02	0.06	0.17	0.11	0.03	0.08	0.38
ENSPPYG00000005705	1.58	1.97	16.5	0.85	1	3.99	2.81	0.22	0.25
ENSPPYG00000008367	26.41	30.26	17.97	28.48	26.55	73.69	66.03	114.47	59.66
ENSPPYG00000018112	0.09	0.18	0.11	0	0	0	0.1	0	0
ENSPPYG00000004585	2.74	2.1	6.27	5.35	7.5	7.51	3.84	3.43	3.7
ENSPPYG00000013312	0.07	0	0	0.12	0.79	4.22	18.29	1.56	12.94
ENSPPYG00000019725	0	0	0.17	0	0.49	0.2	0	0	0
blastnHuman.Locus_167379	0	0	0	0	0	0	0	0	0
blastnMouse.Locus_105442	3.49	5.01	1.21	0	0	0.88	0.32	0	0
blastnMacaque.Locus_189535	0	0	0	0	0	0	0	0	0
ENSPPYG00000009070	26.79	23.78	9.01	15.98	15.61	4.87	8.56	1.9	1.92
blastnMacaque.Locus_272734	0	0	0	0	0	0	0	0	0
ENSPPYG00000013949	20.09	26.61	31.69	33.4	51.37	32.42	36.11	43.66	24.57
blastnMacaque.Locus_341294	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_139596	0	0	0	0	0	0	0	0	0
ENSPPYG00000015411	0.84	0.38	0.56	4.2	2.56	1.31	2.14	4.29	6.3
ENSPPYG00000005235	9.88	11.32	16.03	35.9	24.73	9.72	12.92	42.87	19.86
ENSPPYG00000008561	7.07	8.27	2.3	0	0	0	0	0	0.42
ENSPPYG00000014814	9.53	11.52	6.06	3.83	2.32	1.5	1.89	3.06	2.46
ENSPPYG00000019418	4.42	3.11	4.11	34.84	21.86	6.43	5.94	10.05	3.86
ENSPPYG00000000786	0.64	0.33	1.81	0.55	0	0.73	0	0	0
ENSPPYG00000012134	0.08	0	0	0	0	25.66	54.35	9.85	35.8
ENSPPYG00000012010	3.82	15.43	1.05	9.87	40.95	18.01	37.6	105.35	74.2
ENSPPYG00000001756	0	0	0	0	0	0	0	0	0
ENSPPYG00000020932	0	0	0	0	0	0	0	0	0
ENSPPYG00000005780	2.6	4.03	4.06	2.5	0.6	1.73	0.54	1.97	0.89
blastnMacaque.Locus_339948	0	0	0	0	0	0	0	0	0
ENSPPYG00000013416	8.62	10.15	11.57	1.23	2.45	3.05	4.28	1.01	0.96
ENSPPYG00000013934	0	0	0	0	0	0	0	26.03	65.74
ENSPPYG00000014942	20.2	22.17	16.69	2.71	1.49	3.46	3.18	3.03	1.96
ENSPPYG00000014381	0.51	2.45	0.42	0	0.62	0	0.37	4805.21	2470.06
blastnHuman.ENSG00000231990	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_440827	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_222369	0	0	0.37	0.25	0	0	0	0	0
blastnMacaque.Locus_61563	0	0	0	0	0	0	0	0	0
ENSPPYG00000007319	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_210133	0	0	0	0	0	0	0	0	0
ENSPPYG00000003852	6.51	6.73	6.44	9.57	12.13	5.26	7.74	9.25	12.72
ENSPPYG00000018096	0	0	0	0.68	0	0.61	0	1.46	0.82
blastnHuman.Locus_63041	0	0	0	0.58	0	0	0	0	0
ENSPPYG00000016963	3.64	3.68	0.43	4.46	3.28	3.4	1.46	8.36	5.41
ENSPPYG00000015305	271.98	267.41	90.3	9	15.2	2.76	3.83	0.93	0.86
ENSPPYG00000012291	6.71	6.08	6.7	13.74	4.19	12.16	9.03	16.04	10.86
ENSPPYG00000013190	0	0	0.14	0	0	0	0	0.28	0
ENSPPYG00000012903	15.7	14.09	12.96	7.39	8.22	6.15	6.77	0.62	1.65
ENSPPYG00000000084	39.24	53.94	0.65	629.61	1048.56	0.75	0.36	1.03	0.81
blastnGorilla.Locus_391751	0	0	0	0	0	0	0	0	0
Locus_37616	1.23	3.18	0	0	0	0	0	0	0
blastnHuman.ENSG00000229961	0	0	0	0	0	0	0	0	0
ENSPPYG00000000155	0.78	0.54	0.86	1.03	0.32	0.52	0.19	0.63	1.18
blastnPan.Locus_152279	0	0	0	0	0	0	0	0	0
ENSPPYG00000019805	9.91	12.66	7.54	5.66	24.19	14.47	31.8	11.22	12.95
blastnHuman.ENSG00000253373	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_183840	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_190631	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000234707	0	0	0	0	0	0	0	0	0
ENSPPYG00000014177	1.83	3.78	0	9.36	3.37	0.69	0	8.88	3.75
Locus_241039	0.79	0	0	0	0	0	0	0	0
ENSPPYG00000020632	1.47	0.16	0.77	1.58	1.99	2	2.05	1.88	4.85
blastnMacaque.Locus_39491	0	0	0	0	0	0	0	0	0
ENSPPYG00000006307	0.04	0.09	0	0	0	0	0	0	0.06
blastnGorilla.Locus_195439	0	0	0	0	0	0	0	0	0.27
ENSPPYG00000002372	17.42	17.92	4.65	11.33	31.8	2.37	3.6	4.33	20.94
ENSPPYG00000019609	99.57	88.57	65.44	427.97	218.42	410.59	183.28	3660.15	541.17
ENSPPYG00000016727	6.77	7.25	0	90.34	71.45	0.09	0.13	0.68	1.09
blastnPan.Locus_64735	0	0	0	0	0	0	0	0	0
ENSPPYG00000013029	4.97	2.96	1.31	20.68	13.3	8.48	4.49	82.44	71.33
blastnHuman.ENSG00000226133	0	0	0	0	0	0.15	0.53	0	0
ENSPPYG00000012972	0.1	0	0.07	0	0	0	0.06	0.05	0.08
ENSPPYG00000011981	14.17	18.65	5.9	2.69	1.06	4.79	2.54	1.04	1.96
ENSPPYG00000003033	21.13	24.88	17.96	9.92	19.04	12.48	9.14	5.23	6.83
blastnMacaque.Locus_473144	0	0	0	0	0	0	0	0	0
ENSPPYG00000009056	1.27	0.32	1.91	2.26	0.38	7.43	6.54	4.7	9.33
ENSPPYG00000018177	10.19	18.27	14.54	12.76	29.91	3.31	3.21	0.38	0.13
blastnGorilla.Locus_133570	0	0	0	0	0	0	0	0	0
blastnPan.CUFF.399073	0.05	0	0	0	0	0	0.05	0	0
ENSPPYG00000003487	7.4	0.7	0.65	2.71	2.59	1.38	1.96	1.58	0.39
blastnGorilla.Locus_225214	0.21	0	0.26	0	0	0	0	0	0.29
ENSPPYG00000007388	11.47	10.87	7.26	7.75	15.86	9.81	10.76	12.18	9.47
blastnGorilla.Locus_62278	0	0	0	0	0	0	0	0	0
ENSPPYG00000018512	14.3	16.15	9.4	17.29	12.97	13.48	19.07	25.62	21.76
blastnMacaque.Locus_342023	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_120828	0.42	0.44	1.06	0	0	0	0	0	0
ENSPPYG00000001133	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_224428	0	0	0.58	0	0.86	0	0	0	0
ENSPPYG00000015533	11.67	10.24	8.79	13.49	6.03	9.59	8.05	15.22	10.43
blastnMacaque.Locus_371317	0.71	0	0	0	0	0	0	0	0
ENSPPYG00000005277	0	0.96	0	0	0	0	0	0	0
ENSPPYG00000011073	7.62	10.8	8.15	3.38	4.13	3.51	6.87	1.08	2.9
ENSPPYG00000019902	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_473133	0.35	0	0	1.18	0	0.53	0	0	1.89
blastnMouse.ENSMUSG00000087378	0	0	0	0	0	0	0	0	0
ENSPPYG00000015203	1.62	1.55	7.4	2.69	1.96	2.35	2.76	0.88	0.73
ENSPPYG00000015402	6.36	1.42	0.79	0.29	0.63	0.35	0.57	1.25	4.62
ENSPPYG00000000601	1.16	1.2	0.73	0.33	2.14	0	0	0	0
ENSPPYG00000010751	2.11	2.08	3.37	3.47	3.68	7.17	7.09	3.99	9.33
ENSPPYG00000001887	127.33	195.17	55.12	15.66	13.77	46.09	33.92	17.75	18.49
blastnGorilla.Locus_105189	0	0	0	0	2.75	0	0	0	0
blastnMouse.ENSMUSG00000086269	0	0	0	0	0	0	0	0	0
ENSPPYG00000017439	45.66	65.6	9.78	2.57	3.06	28.98	44.97	6.77	10.81
ENSPPYG00000019357	3.79	1.14	1.26	5.1	2.6	8.1	5	18.91	29.38
ENSPPYG00000006448	0	0	0	0.68	0.49	0.2	0.59	0	0.18
ENSPPYG00000009499	10.42	17.35	8.44	4.07	6.87	19.75	16.92	11.42	19.23
blastnPan.CUFF.116929	0	0	0	0	0	0	0	0	0.39
Locus_207328	0	0	0.92	0.63	2.05	0	0	0	0
ENSPPYG00000014573	8.85	9.24	7.14	14.58	24.57	10.01	11.54	25.69	14.89
ENSPPYG00000020799	20.94	20.84	7.4	34.4	31.34	18.92	18.6	31.67	15.93
ENSPPYG00000016613	7.62	5.15	4.02	12.5	11.89	5.34	5.52	13.88	10.81
ENSPPYG00000008660	2.14	0.74	0.44	3.61	1.69	8.32	2.51	8.1	4.56
ENSPPYG00000010019	0	0	0	0	0	472.71	578.1	0	0
ENSPPYG00000015692	5.29	3.61	1.19	0.48	0.62	0.09	1.31	0.14	3.39
blastnHuman.ENSG00000235288	0	0	0	0	0	0	0	0	0
ENSPPYG00000017031	0.09	0.38	0.34	0.08	0	0.21	0.66	0.55	0.37
ENSPPYG00000008070	8.3	7.71	3.02	12.65	18.61	15.01	11	16.72	8.69
blastnGorilla.Locus_17304	0	0	0	0	0	0	0	0	0
ENSPPYG00000016952	0	0	0	0	0	0	0	0	0
ENSPPYG00000018823	3.14	2.67	2.8	9.92	2.7	2.95	3.29	4.29	2.77
ENSPPYG00000017928	0.05	0.02	0	0.36	0.04	0.72	5.29	0.39	1.03
blastnGorilla.Locus_106176	0	0	0	0	0	0	0	0	0
ENSPPYG00000014710	1.55	0.7	0.6	2.78	2.46	3.41	4.3	2.18	1.84
Locus_106167	0.41	0	0	1.41	0.76	0	0	0	0
blastnMacaque.Locus_248501	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000237290	0	0.11	0	0	0	0	0	0	0
blastnMacaque.Locus_100789	0	0	0	0	0	0	0	0	0
ENSPPYG00000001418	1.56	1.61	1.77	0.67	0.21	0.89	0.86	0.54	0.34
ENSPPYG00000019554	0.59	2.85	1.48	2.69	1.45	2.1	1.96	3.83	3.23
ENSPPYG00000006267	44.89	90.3	27.88	25.07	20.6	7.98	10.14	4.75	10.45
blastnHuman.CUFF.348445	0	0	0	0	0	0	0	0	0
ENSPPYG00000019790	3.55	5.05	3.05	3.08	2.36	4.77	3.03	5.65	5.32
ENSPPYG00000001196	0.45	0.51	0	2.04	1.93	0.42	0.91	0.79	1.5
ENSPPYG00000019593	31.47	20.56	0	0.3	0.16	0	0.05	1.19	4.26
blastnHuman.ENSG00000228886	0	0	0	0	0	0	0	0	0
ENSPPYG00000009490	47.09	82.54	6.49	0.21	0.46	3.95	0.75	1.05	0.25
blastnHuman.Locus_136627	0	0	0	0.23	0	0	0	0	0
ENSPPYG00000005191	20.14	1.65	3.29	0.1	0	0.65	0.47	1.64	5.69
blastnHuman.Locus_136475	0	0	0	0	0	0	0.5	0	0
blastnPan.Locus_97927	0	0	0	0	0	0	0	0	0
ENSPPYG00000011606	13.25	16.39	5.4	4.73	9.81	13.31	11.36	5.92	12.35
blastnGorilla.Locus_18132	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_192666	0	0	0	0	0	0	0	0	0
ENSPPYG00000000468	0.23	0.08	0.05	8.04	3.2	0.69	0.88	0.27	0.51
blastnMacaque.Locus_139481	0	0	0	0	0	0	0	0	0
ENSPPYG00000011680	0	0	0.1	0	0	0.12	0	0	0
ENSPPYG00000016796	2	2.38	2.82	7.1	10.69	4.33	8.01	6.76	9.8
ENSPPYG00000009615	63.72	68.02	16.64	17.68	43.57	32.78	33.74	40.31	27.73
blastnMouse.Locus_99211	0	0	0	0	0	0	0	0	0
ENSPPYG00000013451	1.31	1.16	0	0	0	0.43	0.31	3.64	10.11
ENSPPYG00000010905	20.67	14.25	12.23	5.33	5.96	20.78	14.9	2.61	9.41
blastnPan.CUFF.456030	0	0	0	0	0	0	0	0	0
blastnMouse.Locus_6471	0	0	0	0	1.53	0	0	0	0
ENSPPYG00000001901	19.95	25.04	11.71	18.54	10.29	25.9	25.24	42.68	20.93
blastnMacaque.Locus_312955	0	0	0.21	0	0	0	0	0	0
ENSPPYG00000009002	0.23	0	0.17	0.08	0	1.25	0.71	1.56	0.88
ENSPPYG00000015615	11.3	15.56	10.98	0.67	0	3.63	2.73	0.16	0.13
blastnHuman.ENSG00000253584	0.64	0.66	1.59	2.18	0	0.48	0.71	1.55	0
blastnPan.Locus_117794	0	0	0	0	0	0	0	0	0
ENSPPYG00000000548	5.57	3.37	5.1	14.99	5.73	10.93	9.43	11.86	7.55
blastnMacaque.Locus_115059	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_339256	0	0.11	0	0	0	0	0	0	0.23
ENSPPYG00000003128	46.13	71.81	20.07	4.57	3.62	4.92	4.76	10.67	9.39
ENSPPYG00000002888	21.13	77.59	19.92	128.08	202.03	92.43	108.88	80.64	85.45
blastnMacaque.Locus_60918	0	0	0	0	0	0.32	0	0	0
blastnGorilla.Locus_319111	0	0	0	0	0	0	0	0	0
blastnPan.Locus_86328	0	0	0	0	0	0.51	0	0	0
blastnMouse.Locus_67491	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_144432	0	0	0	0	1.37	0.28	0.41	0	0.76
ENSPPYG00000007933	183.04	22.79	126.86	0	15.81	4.65	0	0	2.51
ENSPPYG00000012296	7.57	7.54	3.04	0	0	0	0.07	0	0
ENSPPYG00000000588	1.71	4.22	0.04	2.81	0.61	1.05	0.4	0.88	1.89
ENSPPYG00000020818	9.57	3.09	3.73	3.57	42.65	6.51	8.72	149.58	24.24
blastnHuman.ENSG00000233496	0	0	0	0	0	0	0	0	0
ENSPPYG00000020439	5.22	0.7	1.95	0.23	2.25	0.1	0	0	0
ENSPPYG00000003848	0.44	0.57	8.24	0.05	0	1	1.01	0.27	3.61
blastnHuman.ENSG00000235047	0	0	0	0	0	0	0	0	0
ENSPPYG00000016189	0	0	0.28	0.39	0.42	0	0.25	0.28	0.47
ENSPPYG00000018210	1.8	1.96	10.03	1.76	1.64	2.54	2.36	2.13	2.49
ENSPPYG00000019563	46.2	13.85	15.16	143.97	122.7	73.86	45.13	592.47	147.69
ENSPPYG00000017964	1.81	1.95	1.92	4.44	1.83	1.73	3.46	3.37	4.2
ENSPPYG00000013288	3.53	1.33	0.77	4.11	2.9	3.66	1.27	6.19	3.88
ENSPPYG00000011239	0	0	0.13	0	0	0.08	0.06	0	0
ENSPPYG00000014482	0	0	0	0	0	0	0	0	0
ENSPPYG00000012624	1.94	0.89	0	0.74	0.8	0.16	0.28	0.09	0
blastnGorilla.Locus_293971	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_197286	0	0	0	0	0	0	0	0	0
ENSPPYG00000004275	30.49	14.4	18.16	47.29	42.25	44.23	34.97	45.86	31.3
blastnMouse.Locus_99051	0	0	0	0	0	0	0	0	0
ENSPPYG00000001536	3.19	0.31	0.42	1.59	0.76	2.07	0.19	34.07	5.35
blastnHuman.ENSG00000228592	0	0	0	0	0	0	0	0	0
ENSPPYG00000016209	2.45	2.08	6.11	8.54	10.62	6.4	7.09	7.95	10.96
Locus_240805	5.28	3.53	4.73	0.36	2.56	0.97	1.59	1.17	0.66
blastnHuman.ENSG00000232913	0.14	0	0.17	0.16	0	0	0	0.11	0
ENSPPYG00000001724	0	0	0	70.43	128.28	0.11	0.17	0	0
ENSPPYG00000016266	0.88	0.56	2.48	0.99	1.36	4.61	5.67	1.36	4.3
blastnMouse.ENSMUSG00000092061	0	0	0	0	0	0	0	0	0
ENSPPYG00000008537	0	0.17	0	0.07	0.05	0.51	0.18	0.06	0.11
ENSPPYG00000000879	132.17	216.28	116.02	7.85	5.47	1.32	0.62	2.36	0.28
blastnHuman.Locus_136167	0	0	0	0	0	0	0	0	0
ENSPPYG00000010412	0.85	2.94	0.35	0	0.7	1.15	2.1	0.23	0.26
ENSPPYG00000014629	3.05	2.36	4.58	1.95	3.07	3.56	2.42	2.32	1.56
blastnPan.Locus_116996	0	0	0	0	0	0	0	0	0
ENSPPYG00000017404	32.2	29.72	14.02	3.69	6.37	21.19	25.09	13.83	14.76
ENSPPYG00000011146	0	0.15	0	0	0	0	0	0	0
blastnHuman.ENSG00000236109	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000256508	0.07	0.27	0.41	0	0	0.3	0.22	0	0.09
ENSPPYG00000010191	1.01	0.76	1.35	5.66	4.59	4.17	3.11	4.98	5.35
ENSPPYG00000017599	8.07	10.57	31.89	128.51	136.88	8.58	9.23	0	4.41
ENSPPYG00000014258	7.3	6.67	5.31	16.05	19.84	5.62	4.66	5.34	2.56
ENSPPYG00000015239	3.49	3.74	4.77	47.19	44.11	15.64	17.86	220.23	262.53
ENSPPYG00000007352	1.43	1.41	1.26	1.03	0.56	0.35	0.63	0.31	0.31
ENSPPYG00000004779	3.81	3.72	5.06	0.05	0.2	0.9	1.31	0.13	0
ENSPPYG00000010656	0	0	0	0	0	0	0	0.11	0
blastnHuman.Locus_175041	0	0	0	0	0	0	0	0	0
ENSPPYG00000013512	4.51	0.61	3.07	2.19	2.3	15.5	16.62	24.14	18.15
ENSPPYG00000007004	20.82	23.92	17.54	9.5	12.24	10.19	10.54	5.29	11.32
ENSPPYG00000019479	0	0	0	0	0	0	0	0	0
ENSPPYG00000005873	0	0	0	0	0	0	0	0	0
ENSPPYG00000005519	0.17	0.24	0.22	0.1	0	0.18	0	33.56	64.71
blastnHuman.CUFF.38179	0	0	0	0	0	0	0	0	0
ENSPPYG00000004901	3.48	3.12	2.17	1.78	0	19.75	22.48	1.13	1.27
ENSPPYG00000016152	0.5	0.78	0.28	0.27	0.35	10.15	9.8	1.38	0.65
blastnHuman.CUFF.436644	0	0	0	0	0	0	0	0	0
ENSPPYG00000020629	0.49	0.43	0.65	0.53	0.36	0.7	1.1	1.5	1.09
blastnMacaque.Locus_272064	0	0	0	0	0	0	0	0	0
ENSPPYG00000015444	5.93	2.27	0	0	0	0.17	0	0	0
ENSPPYG00000019625	552.11	649.43	230.25	29.56	17.7	13.56	7.02	5.53	2.65
ENSPPYG00000000778	78.15	85.66	45.6	30.89	40.3	40.85	36.89	35.97	38.75
ENSPPYG00000003780	0	0	0	0	0	0	0	0	0
ENSPPYG00000003804	2.01	1.61	1.51	0.19	0	0.27	0.3	0.13	0.1
ENSPPYG00000015620	2.18	3.83	5.55	6.04	3.34	3.07	4.24	6.4	5.17
ENSPPYG00000002894	9.16	9.18	7.15	1.23	5.26	3.16	7.16	0.6	2.82
ENSPPYG00000014146	0	0	0	0	0	0	0.15	0.33	0
blastnMacaque.Locus_72691	0.78	0.57	1.28	0.95	1.53	0.46	0.98	0.13	0.49
ENSPPYG00000004911	3.15	1.69	11.44	12.79	4.88	6.41	3.66	12.16	6.41
ENSPPYG00000011127	0.52	0.2	0.51	4.37	1.5	3.83	2.73	3.63	5.59
