ENSEMBL ID	Human_Muscle_Average_RPKM	Chimp_Muscle_Average_RPKM	Rhesus_Monkey_Muscle_Average_RPKM	Mouse_Muscle_Average_RPKM	Human_Kidney_Average_RPKM	Chimp_Kidney_Average_RPKM	Rhesus_Monkey_Kidney_Average_RPKM	Mouse_Kidney_Average_RPKM	Human_Cerebellar_Cortex_Average_RPKM	Chimp_Cerebellar_Cortex_Average_RPKM	Rhesus_Monkey_Cerebellar_Cortex_Average_RPKM	Mouse_Cerebellar_Cortex_Average_RPKM	Human_Prefrontal_Cortex_Average_RPKM	Chimp_Prefrontal_Cortex_Average_RPKM	Rhesus_Monkey_Prefrontal_Cortex_Average_RPKM	Mouse_Prefrontal_Cortex_Average_RPKM	Human_Primary_Visual_Cortex_Average_RPKM	Chimp_Primary_Visual_Cortex_Average_RPKM	Rhesus_Monkey_Primary_Visual_Cortex_Average_RPKM	Mouse_Primary_Visual_Cortex_Average_RPKM
ENSG00000182054	2441.586667	1854.451667	1889.326667	648.741	784.6028333	1025.084333	752.242	1596.985	75.21375	134.4156667	163.887	118.06515	209.9081667	234.6808333	237.622	146.0136667	198.274	146.5661333	227.9091667	149.6566667
ENSG00000182070	0	0	0	0	0	0	0	0	0	0.145349667	0	0	0	0	0	0	0	0	0	0
ENSG00000182077	0.306245	0.1560475	0	0	0	0.1483835	0	0	0	0	0	0	0	0.163054333	0	0	0	0	0	0
ENSG00000182087	241.9055	274.1186667	265.9723333	190.4966667	538.598	349.2511667	432.1026667	301.8761667	403.1963333	298.0555	395.6361667	184.8525	279.2566667	250.479	298.0565	170.8701667	261.2365	231.1233333	310.3755	164.4568333
ENSG00000182093	52.18586667	81.37306667	40.0513	18.10861667	68.80505	92.04336667	63.34286667	21.34036667	113.0799167	157.6163333	94.84018333	98.58045	172.3643333	207.3036667	99.61701667	87.92513333	127.35625	175.724	98.6491	82.73858333
ENSG00000182095	40.9904	41.14275	50.95086667	37.01878333	105.0678	77.76618333	130.1483333	95.52221667	100.6207167	114.405	145.4515	93.426	65.87953333	77.51515	104.65585	101.1532	72.33321667	73.99463333	128.0773333	101.0903667
ENSG00000182108	385.7065	472.2721667	1014.811167	201.3021667	183.9278	138.6165167	266.4393333	83.68595	123.10205	174.4681667	464.7383333	318.4558333	154.6828333	251.7618333	407.8263333	224.3955	217.9853333	420.7743333	544.2911667	247.193
ENSG00000182117	1403.800333	2180.2	0	949.0936667	1957.388333	2590.376667	0	1282.030333	906.5488333	652.9185	0	821.1781667	1164.6655	741.8735	13.12898333	776.1526667	807.3501667	954.7845	0	524.0446667
ENSG00000182118	34.475375	19.21866	40.36371667	6.14157	104.0384667	39.57088167	26.58946667	13.49141333	36.98381667	35.74968333	56.74581667	1.867341667	36.67616667	22.10471667	101.72305	0	56.80966667	16.46503333	79.87306667	9.055881667
ENSG00000182132	0.617098333	0.179745	0	0.21356	3.833895	0.494025	27.0513	0	21.19036	17.64296667	38.20118333	68.77466667	53.24218333	41.21113333	12.568005	43.02696667	36.41511667	30.94966667	12.42862667	43.43795
ENSG00000182134	13.70095	9.542201667	8.495476667	27.11645	14.76585	8.923706667	8.958883333	10.59432833	89.1704	63.42581667	57.17753333	98.77475	68.05513333	33.9319	39.83883333	59.6726	43.71361667	22.20678333	33.07961667	71.30451667
ENSG00000182149	114.49125	232.1306667	143.29375	103.9564667	167.0834833	261.762	179.0923333	201.3661667	132.363	182.8188333	156.0586667	177.5436667	114.8936667	179.3066667	115.2854667	166.2771667	112.8093667	145.5606667	124.6453333	157.2101667
ENSG00000182150	6.922726667	21.01745	41.188	37.83163333	20.07181667	23.02593333	46.64028333	25.16331667	18.11306667	27.07828333	52.12963333	30.80726667	22.50676667	19.52791667	35.59149833	21.90078333	15.40766667	17.08908333	45.0049	21.56073333
ENSG00000182156	0	0	0	0	20.69792167	0.596081333	6.331986667	0	0	0	0	0	0	0	0	0	0	0.301605	0	0
ENSG00000182158	10.92206	35.38853333	28.14186667	23.28335	44.20418333	71.31555	37.63111667	115.2211667	2.52705	7.613231667	8.293421667	19.6994	8.931551667	10.82605333	8.505236667	18.39628333	10.72038167	9.302118333	8.881646667	23.11846667
ENSG00000182168	0.586597	0.201162	0.116273667	0.071652167	1.813815	4.630061667	2.940656667	9.32129	8.419318333	25.41365	21.68587833	62.71645	17.22349333	21.37621667	12.80293333	27.80726667	18.76460167	16.1152	12.58118333	42.94426667
ENSG00000182173	20.60083167	12.68515833	21.25636667	25.8801	69.4018	63.8469	104.54755	66.25076667	96.92675	45.77601667	106.1254667	33.72756667	31.4112	22.19313333	37.34018333	24.4146	48.2988	25.19855	42.50911667	23.40121667
ENSG00000182175	514.4505	115.5020333	336.2421667	67.5373	13.577555	5.399473333	19.72576667	18.25667333	86.52526667	65.6737	174.3391667	176.456	219.5488333	97.2111	225.8678	171.7798333	288.9386667	73.21213333	160.869	160.2908333
ENSG00000182177	12.25901	11.31455833	32.812035	39.16803333	0	0	0	0.1132415	0.221923167	0.180887833	0.362387333	0.928703333	1.315589333	0.112389167	1.1441	2.297476667	0.764042	0.125855167	2.184666667	1.619247833
ENSG00000182179	26.39261333	10.21266667	11.35597333	5.824348333	98.43315	59.18506667	50.8604	16.15888667	9.09007	9.071551667	18.38911667	3.34338	16.42208333	15.53748333	21.0631	3.910133333	22.17626667	9.99721	30.16716667	3.187928333
ENSG00000182180	580.3885	1212.256333	1132.513167	819.4918333	466.1533333	802.6251667	1020.2715	882.3656667	194.3031667	222.8221667	393.0181667	393.9573333	242.8611667	371.4826667	436.7176667	403.2926667	207.6735	366.001	396.3195	405.2528333
ENSG00000182183	2.694988333	1.011355	0	0	5.188276667	1.82571	1.770763333	0	3.70526	1.444675	0.287781667	2.691586667	0.395083333	0.501348333	0.88555	0.404795	5.651508333	6.076551667	1.289401667	1.029726667
ENSG00000182185	1.739705	1.76059	4.059713333	0.619007333	8.4432	5.513723333	4.173713333	1.192533	1.7150515	2.350028167	0.287709167	0.146745167	2.935486667	2.494078333	1.107306333	0.207111667	3.346995667	0.858583167	0.254858333	0.149944667
ENSG00000182187	0	0	0	0	0	0	1.063705	0	0.356711667	0.714458333	0	0	0.3659	1.963558333	0	0	1.321631667	0.984045	0.399386667	0
ENSG00000182196	837.9136667	412.3583333	220.8841667	111.5958167	826.304	644.099	464.9805	149.32735	634.2753333	473.8011667	539.2923333	210.1333333	650.0531667	575.7586667	1024.544667	160.6605	735.824	574.4466667	697.7626667	167.005
ENSG00000182197	22.69655	31.29773333	27.17206667	23.43961667	77.41041667	110.58865	72.81113333	206.636	24.05808333	26.87373333	31.98186667	46.18921667	44.37233333	39.38876667	38.3801	77.2023	31.2127	35.5935	39.91346667	85.21215
ENSG00000182199	146.2031167	133.4496667	77.34481667	122.0875	281.207	288.0638333	313.776	936.7391667	137.8765	101.9135667	129.0555	97.42733333	68.32783333	104.8232167	62.32563333	70.11273333	66.84195	103.7242	77.48735	70.84608333
ENSG00000182208	174.6674167	232.1716667	149.1081667	259.9528333	129.7073833	134.1386	89.48788333	130.2678333	131.3738333	143.8288333	153.6875	146.3718333	126.5795	125.22815	131.0815667	120.9186667	107.2397333	154.3048333	126.1491667	130.7431667
ENSG00000182218	1.651755	0.156946833	0.568773333	4.590655	1.922218833	2.160465667	0.529896833	2.562233833	21.35465	10.22663	4.298398333	17.33283667	32.2163	16.79591667	32.09167333	37.0537	21.1895	13.95687333	44.80771667	25.809
ENSG00000182220	171.16675	98.64003333	61.77865	112.4205833	1391.563667	671.5993333	594.042	464.2215	382.034	399.8798333	347.563	578.7663333	843.9898333	675.817	468.6376833	661.5878333	522.4755	598.9828333	485.2436667	738.941
ENSG00000182223	0	0	0	0	0	0	1.510378333	0	0	0	1.33638	0	0.477306667	1.115675	0	0.83759	0.977083333	0	0.8044	0
ENSG00000182224	14.57905	24.23478333	43.13718333	38.65226667	49.05021667	61.3229	74.64565	38.36431667	38.07935	69.34705	85.44923333	50.3814	36.51496667	40.21241667	78.33233333	40.21386667	28.14308333	55.05146667	111.0746333	33.33521667
ENSG00000182240	45.92033333	22.93255	27.81333333	6.288051667	398.4726	104.43545	90.4264	9.751561667	3.701755667	4.251721667	5.861556667	5.755268333	12.94198	8.3618	9.954618333	7.860048333	16.498385	12.693915	8.696833333	7.449893333
ENSG00000182247	34.88095	46.25008333	79.59653333	19.946375	80.41753	124.6265	125.0841667	61.66791667	119.8705	114.32905	116.3764167	166.1051667	262.3608333	198.5623333	162.53495	233.619	158.9173	191.5278333	166.3763333	288.988
ENSG00000182253	471.8246167	692.2076667	1500.136667	1525.073333	8.013203333	5.437668333	9.640053333	1.3314	11.993755	12.14828167	64.31945	43.176	43.1177	39.32353333	107.24625	109.3086667	41.728	42.60676667	99.9863	64.0266
ENSG00000182255	0.2896105	0.157807	0.242832667	0	0.766754667	1.188216667	0.591083	0	0.4328165	1.316744667	1.0650965	16.68125	38.02241667	30.86885	61.49558333	87.84651667	14.92773333	28.64041667	72.71563333	66.11305
ENSG00000182256	0	0.596068333	0.1237915	0	0.143976333	1.470986667	5.865871667	0.138082833	5.7620795	15.75648333	6.704346667	5.775995	18.405405	19.45336667	12.91844667	25.24691667	13.25760333	16.84296667	31.00571667	18.16473333
ENSG00000182263	2.753365	5.7911	7.11514	3.540216667	15.843365	13.67438	23.26606667	14.64265	2.8462205	7.521866667	7.972296667	5.353836667	11.13256167	15.80253333	7.475439167	6.498191667	7.337971667	12.405875	11.62445	5.982795
ENSG00000182264	0	2.234243333	0.516213333	0	0.283163333	0.275465	0.215891667	0	4.816421667	15.13384333	5.933393333	0.20152	0.7370775	15.27640833	2.347025	0.54544	0.476591667	19.50265	4.143536667	0
ENSG00000182271	0	0	0.393606667	1.551268333	5.79555	41.90337333	760.8445	1326.981667	0	0	0.198846667	0.226731667	0	0	0	1.12022	0	0	0	19.30523167
ENSG00000182272	0.746768333	0.383041667	0.431335	1.1466985	43.14602867	0.5426165	2.2619555	2.994668333	214.3405	154.5891667	172.6068333	114.9067333	216.451	118.2566667	212.8575	138.4095	231.7575	119.45195	162.625	153.8893333
ENSG00000182287	218.3270167	0	249.4341667	139.686	51.47193333	0	47.44686667	17.91024	78.53961667	0	205.1536667	218.881	85.66513333	0	175.9098333	200.4938333	81.41318333	0	190.5121667	127.5190667
ENSG00000182307	71.73003333	95.4943	97.83968333	51.45386667	108.11145	122.1649833	94.20968333	61.90816667	75.64125	115.07645	57.78426667	57.1906	112.3718833	131.7757	77.09733333	55.47441667	90.3481	126.033	56.98065	57.59853333
ENSG00000182318	5.529246667	5.257503333	15.03951667	10.786315	8.190071667	8.342631667	14.34013	27.51221667	13.08845	11.05823167	17.26686167	29.06351667	6.027413333	10.00999333	11.54196667	28.69778333	9.486565	8.148068333	14.55603333	35.56548333
ENSG00000182324	5.50884	20.22616667	7.37573	0.0964015	7.498256667	4.654358333	7.600513333	0	9.605011667	42.43508333	20.34388333	6.2964195	8.346915	11.09567167	11.93090833	3.835641667	12.83577167	13.77757833	18.56841667	2.83223
ENSG00000182325	22.08411667	18.62071667	29.81071667	30.75531667	68.08706667	50.25048333	94.10738333	116.1293333	171.8111667	106.5640667	198.7298333	76.73086667	45.43911667	59.27421667	102.4928333	95.3749	62.91288333	83.15333333	102.4558333	89.77965
ENSG00000182326	260.0815167	288.9793333	90.51713333	124.57665	259.1385833	565.325	325.1066667	75.08801667	30.10165	20.77228333	8.706036667	1.873795167	64.58018333	58.80413333	39.5151	9.731365	39.40176667	91.7507	34.83601667	4.689845
ENSG00000182327	0.71062	0.466539833	0.707168333	1.334046667	95.05581667	41.21935	2.169821667	5.055443333	11.02634	5.743543333	1.637941667	0.205768333	11.154465	3.322763333	1.308088333	0.257878333	9.006701667	4.85516	1.993225833	0.860493333
ENSG00000182329	0	0.067292333	4.4394455	3.036773333	0	0	1.156574167	0.303839833	0.450505	1.539511833	0.429346667	6.69135	5.18345	3.770915	3.767949167	9.384385	1.944093333	1.155983167	0.587929	9.873968333
ENSG00000182333	0	0	0	0	0.23184	0	0	0	0.847788333	0.345495	0	0	0	0	0	0	0	0	0	0.186498333
ENSG00000182348	0	0	0	0	0.597483333	0	0	0	0	2.07565	5.496836667	0.555721667	5.677093333	7.051621667	6.621363333	3.225875	1.728453333	8.132268333	6.297873333	2.009293333
ENSG00000182359	22.39738	45.20478333	17.76271167	65.04256667	66.27821667	50.76403333	31.23098333	55.42358333	48.27878333	53.47928333	27.87321667	58.01358333	40.7716	73.73043333	41.61633333	49.6574	56.66958333	43.17648333	37.21228333	42.27891667
ENSG00000182362	41.64371667	91.1762	75.84896667	11.88481333	113.3215	182.189	49.01343333	14.884285	60.16775	48.85315	46.08535	16.50999667	53.8582	53.84291667	48.96185	6.61038	68.42931667	64.93033333	39.56651667	11.566835
ENSG00000182372	19.90569333	15.80143333	28.89161667	84.05715	93.64331667	51.97235	41.51538333	83.17381667	26.70383333	30.9094	49.56763333	98.51051667	35.55095	46.10265	54.029455	89.30243333	49.3538	42.77301667	56.75845	92.85206667
ENSG00000182389	0.21495	1.013389167	1.030091667	2.5337715	3.6225255	5.213203333	0.143509167	18.54583333	82.99575	146.7638333	149.8296333	263.5468333	72.18003333	91.01921667	76.85364333	184.7116667	54.86996667	100.1577167	129.2419833	192.8173333
ENSG00000182393	0	0	0	0	0	0	0	0	0	0	0.571161667	0	0	0	0	0	0	0	0	0
ENSG00000182400	26.893	53.41805	17.71908	397.642	52.6425	57.59075	27.59911667	464.6665	79.42476667	90.83648333	61.59728333	483.5046667	121.2185833	95.73711667	68.28271667	582.988	62.63365	81.51063333	87.6989	565.3896667
ENSG00000182446	192.5772167	464.7991667	336.3463333	282.3261667	113.7327833	155.4197833	85.8667	195.5343333	78.60853333	94.29838333	91.85081667	118.4974833	107.7990167	129.0311667	117.1613	121.7048333	76.92591667	99.18923333	107.7474333	135.8685
ENSG00000182447	0	0	0	0	0	0	0	0	0	0	0	0	156.9713333	437.125	157.5478333	0	0	330.717	0	0
ENSG00000182450	0	0	0	0	6.893765	0	0	2.36215	10.17972333	7.144595	27.29513333	8.765031667	47.37726667	29.55873333	44.50618333	38.03978333	28.38726667	31.45245	38.06666667	45.93148333
ENSG00000182463	0	0	0	348.78	0	346.0258333	0	334.2383333	0	118.6626667	0	1059.597667	0	0	0	741.6233333	158.5873333	0	0	662.0795
ENSG00000182472	0.307792667	0.3231325	1.644878833	0.135930333	31.85411167	33.73533833	158.7881667	0.3568195	0	0.749895	1.954430333	0.471081833	0.6275035	0.5480355	23.56799667	0.49103	0.332060667	0.298278333	35.41318333	0.230426333
ENSG00000182473	84.61088333	118.6683333	63.30531667	86.4044	144.84845	161.8628333	104.23875	76.70266667	116.7712333	163.9473333	122.425	106.9129	159.8193333	207.7148333	167.8661833	120.8101667	105.85585	155.8181667	132.5395	117.9905
ENSG00000182481	50.62703333	0	40.52508333	1.9715	142.9961167	0	64.38083333	3.820128333	101.7471833	0	46.2831	3.249151667	224.9863333	0	69.49936667	4.76538	135.168	0	84.23428333	3.33625
ENSG00000182489	0	1.344023333	0.944373167	2.38978	1.1520645	2.281216667	0.396219833	3.664935167	0.3815045	1.337221167	0	5.984808333	1.3091895	2.471877333	0	10.234025	0.831260167	0.902985	0.180876667	5.67661
ENSG00000182492	190.1094167	20.60163333	25.81966667	179.00585	1032.885	582.12	113.4784667	715.3735	37.36901667	26.84546667	49.9179	47.41655	130.0096667	53.271	73.66135	53.4346	155.8285833	60.64911667	79.27181667	43.9919
ENSG00000182500	525.6081667	601.6858333	1060.682167	653.4486667	152.8904667	204.8860667	118.13615	306.2733333	17.15916333	30.11421667	28.7392	80.42098333	25.11728333	34.65176667	39.50156667	64.36836667	31.93978333	36.0828	25.89265333	78.1726
ENSG00000182504	5.171758333	10.956045	8.341323333	7.276866667	7.694946667	5.85735	7.970516667	8.359635	17.86872833	36.18461667	22.687545	18.6804	16.87498167	30.55798333	17.76010333	9.3293	14.47858833	25.92671667	20.9628	14.03124167
ENSG00000182508	0	0	0.721143333	0	4.05971	0	2.681428333	0.874968333	0.471643333	1.82767	5.617493333	0	2.684785	5.517813333	10.46355833	1.879276667	1.712105	4.333951667	3.68075	0.389106667
ENSG00000182512	604.3965	369.865	288.4861667	340.4313333	510.2765	325.8263333	570.3895	483.3188333	233.749	146.8786667	329.5075	263.5531667	362.3006667	185.8066667	266.2233333	207.5651667	308.537	192.6726667	219.0216667	170.8893333
ENSG00000182518	125.8606	116.4879	26.82931667	30.99468333	129.1133	151.8716667	76.07841667	105.8576	38.45438333	59.85661667	82.91206667	101.8910333	56.5267	79.67675	75.28688333	94.22841667	66.84805	99.23416667	118.7441	87.30363333
ENSG00000182521	0	0	0	0	0	0	0	0.422016667	0	0	0.281305	0	0	0	0	0	0	0	0	0.40825
ENSG00000182533	386.497	281.2793333	444.0583333	270.0438333	0	0	0.620491667	0	0.40203	0.332388333	0	0.442086667	0	0	0.464271667	7.786946667	0	0.432635	0.479935	1.43908
ENSG00000182534	220.8991333	106.2606333	50.65211667	25.95478333	258.5098	177.7056333	108.2612	14.40678667	354.0711667	207.811	77.05271667	32.98185	440.8101667	164.0365	98.07855	34.17968333	345.4616667	172.172	101.5517333	33.11823333
ENSG00000182541	19.589055	11.97136833	16.29858333	35.97938333	46.72625	70.57073333	42.86018333	47.97238333	21.42081667	25.74566667	30.9119	184.4706667	12.40489	24.10913333	20.37591667	151.6311667	14.28065833	33.15176667	23.25431667	159.1958333
ENSG00000182544	71.71711667	73.24765	57.89066667	131.9175	135.0668833	112.8246667	134.0576667	171.4658333	63.87681667	58.05658333	80.03385	177.9533333	79.74868333	75.94961667	89.0146	184.2181667	77.99796667	71.0103	81.7954	176.596
ENSG00000182551	378.9583333	285.6195	164.3166667	514.1041667	809.3821667	611.8536667	670.1025	609.7508333	103.6803	217.7468333	87.78708333	388.1906667	154.0629333	294.1901667	80.20576667	288.4745	175.4269167	202.04525	70.58585	270.9913333
ENSG00000182552	87.2618	389.612	152.9438333	80.37966667	96.0024	221.904	92.16135	118.2779333	26.28046667	88.41021667	58.00573333	70.78538333	30.60555	93.46538333	47.07365	71.34711667	25.26088333	97.95605	55.96678333	76.52145
ENSG00000182557	0.23771	0.3551405	0	0.98395	6.584988333	4.755056667	9.835068333	23.02546667	0	3.108791667	3.382186667	2.220285833	2.37678	4.34168	3.358163333	1.097218333	2.583553333	5.175911667	0.927441667	2.12212
ENSG00000182566	0	1.475	3.096246167	0.491066667	0.490961667	0	0.4462	0	30.75188333	20.93688333	0	0	6.086658333	4.958935	0.352296667	0.275093333	2.738893333	22.24650667	0	0.489686667
ENSG00000182568	213.53	311.4446667	210.3391667	180.531	76.78706667	78.1163	61.08685	7.643126667	81.15218333	90.81816667	90.83845	67.60221667	376.7823333	328.6055	215.9329167	152.7268333	237.8987167	278.1251667	253.9663333	224.4686667
ENSG00000182572	0	0	0	10.20696667	2.886066667	1.041026667	0	0	0	0	0	0	0.718421667	0	0	0	1.000536667	0.535983333	0	0.466708333
ENSG00000182575	170.885	0	288.3498333	0	168.02	0	0	161.1426667	3417.921	0	7794.005	1107.214833	501.2133333	0	1367.477333	964.2933333	2756.655	0	2222.222833	1623.948167
ENSG00000182578	12.82602667	18.96393333	46.37595	42.99766667	24.48976833	41.18990167	35.53646667	217.8815	8.327361667	40.21005	48.98928333	81.78211667	22.91404833	76.63146667	49.638	186.4495	16.45015333	64.25674667	32.78686667	182.0115
ENSG00000182580	1.923029833	1.70233	1.853243333	2.39733	6.658833333	16.55614833	20.24226667	15.856085	58.24645	40.47121667	50.2113	13.05613167	21.40408333	21.7809	22.65595	40.6426	20.72118333	26.5397	28.8344	46.79095
ENSG00000182584	0.9811	1.989851667	0.973395	0.225591667	4.720053333	4.583845	0.221296667	0.25218	0.239481667	0.844126667	0.387801667	7.803208333	2.228538333	1.389748333	1.67014	21.95878333	1.647081667	1.97901	2.04871	20.66116667
ENSG00000182585	0	0	0.592068333	0.952953333	0	1.476051667	1.701291667	0	0	0.755775	1.979843333	1.26212	0	0	2.626531667	0	0	0	6.389901667	0
ENSG00000182600	6.537173333	2.882896667	0	0	15.99978333	21.51938	1.313136667	0.950506667	68.26506667	60.22711667	0	0	181.8193333	129.534	13.30669	4.916761667	333.8035333	156.80955	12.849455	5.717241667
ENSG00000182601	0	2.111608333	0.624621667	0.267941667	135.853	0.657555	5.241475	0.31063	43.30336667	28.32516667	7.567488333	39.73166667	177.9565	150.0465	139.02435	284.0435	201.2130833	181.4605	162.6371667	355.4786667
ENSG00000182606	254.634	346.9711667	380.4531667	309.0668333	84.02841667	68.3164	100.5273833	158.1768333	101.52265	139.5301667	100.6028	210.9805	108.85205	122.9858333	109.2775	230.4786667	81.39551667	119.4198333	169.2251667	239.2176667
ENSG00000182612	1.167816667	1.047293333	0	0	40.127905	1.707503333	0.385244	0	1.128263333	7.836396667	0	0.418435	0.889108333	1.266881667	1.236931667	0.914045	0.24982	1.772083333	1.35614	0.539215
ENSG00000182613	0	0	0	0.220865	0	0	0	2.522948333	0	0	0	0.207256667	0	0.858993333	0	0	0.481028333	0	0	0
ENSG00000182621	8.627056667	10.07299833	16.08411	3.40795	10.75609167	27.58189333	13.86516667	44.02325	19.57558333	34.21961667	50.36408333	88.80233333	190.3131667	218.5888333	187.7819833	298.5373333	113.3464833	244.8365	292.1821667	255.4423333
ENSG00000182628	19.38439333	21.2668	34.86335	10.509345	48.64831667	89.77111667	70.54238333	29.46116667	164.9828333	109.20395	235.4825	39.63688333	47.15508333	57.36485	128.11125	42.17736667	67.49388333	41.98141667	162.8973333	35.08138333
ENSG00000182631	0	0.0914155	0	0.088076	0.256323333	0	0	0	0	0	3.798635833	3.86451	0.835351667	1.371568833	3.370378333	4.133246667	0.729393167	0.770165167	1.322471833	8.000658333
ENSG00000182634	0	0	0	0	0.48861	0	0	0	0	0	0	0	0.18754	0	0.231103333	0	0	0	0.204703333	0
ENSG00000182645	0	0	0	0	0	0	0	0	0	0	0	1.422435	0	0	0	0.417675	0	0	0	0
ENSG00000182667	2.044113333	2.997639333	2.473751667	3.09972	9.249123333	6.570475	1.134858167	0.345390833	311.512	312.1191667	332.694	458.6633333	242.9331667	225.25	155.6401333	369.1575	186.359	239.952	197.8808333	407.7388333
ENSG00000182670	59.75491667	56.44585	31.2167	58.17628333	182.6480833	149.0048167	67.2488	36.56095	353.1713333	340.0715	258.8705	580.8951667	429.3338333	333.93	362.0651667	613.2946667	227.4481667	252.9598333	344.7776667	677.7281667
ENSG00000182674	0	0	1.278938333	0.43526	2.800333333	0	0	0.446235	0	1.953113333	0.658283333	5.485221667	31.19223333	23.38451667	23.21382333	20.643535	5.195005	15.31637667	11.53841833	20.73295
ENSG00000182676	6108.81	3483.216833	4760.915	380.7455	7.176765	3.87455	0.571581667	0.525631667	2.326873333	0	3.265955	0.650516667	0.633861667	0	10.27797667	10.16403333	0.500736667	0.456903333	6.837375	0.555861667
ENSG00000182685	41.43	15.61076667	11.12663	49.96023333	43.3154	33.19645	0.637058333	49.06541667	253.9125	147.6296667	12.56998	108.379	48.27346667	57.0232	7.050133333	78.63965	79.69528333	101.9178	5.573546667	90.6733
ENSG00000182687	0.1604555	0.155325167	3.203228333	1.359446667	0	0.332174333	0.126414667	13.22509167	1.072948167	0.602774333	1.5296045	4.270638333	1.050578333	3.101823333	1.9035915	2.313641667	0.353652	0.636989	1.034559333	2.940206667
ENSG00000182698	0	0	0	1.0647	0	0	0	0	1.113188333	0	60.07818333	542.196	11.13129667	0	45.97078333	417.1238333	6.353741667	0.612035	25.76498333	516.5403333
ENSG00000182700	87.27753333	60.88133333	88.01388333	75.66638333	168.08675	159.3504333	176.8136167	168.13425	599.534	402.9815	478.4655	578.8675	628.482	456.963	578.618	517.6555	803.9863333	557.4906667	473.2145	451.101
ENSG00000182704	33.12635	66.74001667	41.301145	6.017803333	281.5842333	393.2723	644.3986667	72.99434333	0.86582	4.036955	6.831835	6.761955	14.28597667	12.75209	15.70874333	5.309748333	5.508366667	28.780685	12.61763833	10.12776
ENSG00000182712	82.40286667	186.1105	115.9200167	31.51033333	161.9460167	122.4069	106.2614833	77.75055	53.8278	55.22636667	57.78503333	68.09275	63.98656667	64.77835	52.01125167	31.4006	91.36103333	68.37073333	49.09205	51.10118333
ENSG00000182718	326.68	477.9988333	170.2924167	102.1411	558.31545	1002.934	290.0878333	139.4220167	20.61628333	32.74998667	11.374165	36.55595	39.52243333	71.49103333	40.23881667	29.2118	31.93318333	65.75915	24.38813333	26.8614
ENSG00000182732	2.4468345	1.928171833	1.058045833	0.404474	0.2668425	0.909305	0.3223695	6.80829	5.193206667	9.669805	18.28633333	29.57968333	37.23253333	32.51071667	26.6537	34.77425	24.71154	34.54886667	32.1395	37.79066667
ENSG00000182742	14.86020667	5.439998333	7.7189	4.99575	61.40846667	88.07148333	69.9322	88.92931667	0	0	1.580895	17.51630667	0	0	0	0	0	0	0	1.616671667
ENSG00000182747	0	0	0	0	0.671671667	0	0.274718333	0	0	0	1.185861667	11.754395	0	0	1.883345	75.52116667	0	0	0.362796667	13.15072167
ENSG00000182749	12.75018	16.627505	35.78678333	14.681555	184.8256	130.2698333	145.5759	636.5048333	42.6334	29.2318	54.47138333	308.6926667	56.40085	45.15026667	33.65556667	217.9981667	40.22985	38.27478333	40.45131667	285.7821667
ENSG00000182752	0.954281833	0.433661833	0.208276667	0.348572667	38.9929	44.02911667	15.01574	8.370171667	1.2190355	0.875445833	0.4592855	4.446666667	0.308875	0.5027655	0.611613667	0.6328555	0.151383667	0.485700833	0.620408333	0.990876167
ENSG00000182768	1184.015833	1472.601	588.4401667	162.1648333	473.0738333	562.3778333	366.6308333	215.9671667	1049.121667	636.3165	487.648	160.8666667	2258.956667	1435.611667	754.0778333	141.2435	1814.3	1423.7	664.383	125.1521667
ENSG00000182771	2.802572	3.760836667	1.086892167	0.705084	3.626769333	8.582953667	1.077539	1.267280667	29.92575	42.5175	62.62801667	80.6491	92.17328333	97.02486667	90.04283333	129.7571667	92.57738333	77.45448333	84.99993333	136.5021667
ENSG00000182774	3.346988333	2949.853333	938.2595	803.001	9.120948333	4280.235	1147.079	837.4451667	1.466213333	1587.028333	589.9068333	425.9535	1.0043	1556.376667	647.8761667	429.4335	2.561306667	1842.286667	503.4221667	410.3553333
ENSG00000182782	8.869545	0.169855	0.726393333	2.8162645	14.88493333	6.734980833	2.557711667	1.895916667	0.308052167	0	2.367458833	1.386467333	1.650075	0.170063333	1.958501667	2.094918333	0	0.625146667	0.393215833	2.0760345
ENSG00000182793	0	0	0	0.203965	0	0.657878333	1.015164	186.934515	0	0	0	0	0	0	0	0.326318333	0	0	0	0.546326667
ENSG00000182795	1.143376667	1.800185	0	2.28424	1.824916667	49.33415	44.24195	53.98628333	0	0	0	17.58701167	0	1.291515	0	3.868263333	0	0	0	8.323978333
ENSG00000182809	604.385	0	415.0585	1175.1265	1834.908333	0	2592.774	829.855	180.1683333	0	427.372	289.821	790.6913333	0	1622.536	1323.208333	287.2933333	0	418.0383333	887.05
ENSG00000182810	49.97173333	82.92155	36.37891667	91.80275	60.16453333	53.0378	43.96201667	59.4137	26.65498333	65.80578333	29.14011667	58.44213333	40.9205	62.61886667	30.9034	57.72615	32.27461667	72.48733333	32.47685	57.67101667
ENSG00000182816	0	0	0	0	0	0	0.487643333	0	0	0	0	0.666898333	0	0	0	0	0	0	0	0
ENSG00000182827	63.5956	96.478	70.91641667	57.31365	67.71068333	119.6041667	105.33265	88.1564	79.93481667	115.5806667	114.9940167	105.82195	80.203	89.20095	94.09443333	78.16478333	61.31445	83.54741667	106.2804667	80.20615
