ENSEMBL ID	hK1	hK2	hK3	hK4	hK5	hK6	cK1	cK2	cK3	cK4	cK5	cK6	rK1	rK2	rK3	rK4	rK5	rK6	mK1	mK2	mK3	mK4	mK5	mK6
ENSG00000171100	20.9116	35.5992	31.5595	35.4476	16.7698	20.4091	41.3725	40.3875	45.6177	52.7073	31.5	34.607	59.1621	51.5695	54.5887	58.4007	56.2146	47.125	41.3564	34.0012	37.3823	32.1667	34.0978	33.7117
ENSG00000171102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2047099999999995	4.9250300000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171103	57.1777	55.2167	52.2981	46.1385	53.8692	103.022	53.0918	51.0426	44.5559	33.0559	11.7298	45.8198	12.8342	48.5756	79.2139	46.2475	33.5357	49.4296	0.0	0.0	0.0	0.0	0.0	5.03983
ENSG00000171105	38.6847	329.36199999999997	132.25	105.536	39.1056	68.2028	80.1173	96.8647	101.262	102.505	45.995	41.556000000000004	165.18400000000003	172.075	191.58	153.465	161.02	165.887	152.028	198.097	152.60299999999998	157.998	205.195	195.516
ENSG00000171109	66.5888	76.38600000000001	81.169	61.5686	81.9959	56.5285	115.84700000000001	117.214	113.60799999999999	79.3994	90.5446	90.304	137.53799999999998	119.27	126.485	141.278	125.696	121.773	315.99	312.699	323.381	367.915	318.008	301.039
ENSG00000171115	12.8699	156.79	11.7716	40.675	8.66085	33.7292	64.8726	63.1893	60.1735	70.6839	66.8856	53.2859	22.1474	13.8493	13.2074	20.1253	25.8802	23.6426	31.733	92.1738	37.6472	24.919	73.2576	73.9739
ENSG00000171119	46.7712	17.9851	52.5939	10.1753	16.2929	49.5717	8.01271	3.85172	2.35356	4.36524	4.130669999999999	8.067739999999999	67.6179	81.5487	69.1644	107.375	69.3051	127.45299999999999	99.1412	100.476	103.554	92.9289	108.988	94.6128
ENSG00000171121	17.8022	9.09174	8.95562	4.93802	18.1199	8.01896	30.8463	4.68248	7.62984	8.844610000000001	1.67387	9.807830000000001	8.22812	8.3046	13.7934	6.58882	14.3334	7.92245	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171126	0.0	0.0	0.0	3.32461	0.831785	2.0245900000000003	0.0	0.78814	1.92635	0.0	1.6904400000000002	1.6508200000000002	6.01117	4.90031	2.53686	4.66545	4.14255	2.00349	0.0	0.0	0.0	0.0	0.0	1.06829
ENSG00000171130	23.160999999999998	18.9257	111.854	390.608	13.716	83.4626	101.385	55.2341	39.7063	18.4112	13.9375	47.6381	127.71600000000001	132.751	88.8936	112.65100000000001	93.9259	57.815	147.27100000000002	124.475	134.31799999999998	160.031	115.516	150.674
ENSG00000171132	5.79518	12.6279	32.3927	34.7693	3.8132300000000003	29.0047	26.7899	18.0743	34.2368	23.0445	13.0837	41.6439	15.1251	8.43633	11.2825	10.7093	10.6977	8.43136	39.2949	43.1427	42.3595	40.2285	45.3574	44.3577
ENSG00000171133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.22666	0.0	0.0	0.0	0.0	0.0
ENSG00000171135	339.715	203.896	263.153	351.352	322.688	205.838	357.51199999999994	398.538	373.66	432.55400000000003	364.083	295.92400000000004	163.303	142.345	195.136	201.502	188.417	153.66299999999998	308.319	289.968	339.651	335.091	235.298	249.655
ENSG00000171136	0.0	0.0	4.15215	0.0	3.05492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.57107	0.0	2.44785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171148	195.68400000000003	168.218	369.866	210.842	138.156	171.195	189.803	169.783	223.002	159.15	138.686	151.22299999999998	180.602	169.127	167.907	148.945	149.08	153.27700000000002	76.6968	84.1147	75.2194	97.1674	86.0003	88.5948
ENSG00000171150	30.624000000000002	79.4878	19.9369	50.6343	31.3372	55.178000000000004	89.3692	51.1728	102.685	42.9595	33.1984	38.3751	85.25	51.0643	94.5583	73.1926	73.0535	74.4101	55.7294	76.9277	85.015	56.9115	89.6305	89.2471
ENSG00000171155	99.9973	130.997	236.35299999999998	151.45600000000002	56.3985	105.81700000000001	311.506	237.136	221.77200000000002	243.518	219.68599999999998	163.235	152.844	128.554	148.717	126.15799999999999	157.996	163.203	281.467	257.438	309.381	235.763	228.49599999999998	280.23400000000004
ENSG00000171159	276.05400000000003	526.3380000000001	1796.09	598.969	994.5	895.306	686.7360000000001	421.423	360.51	318.406	436.879	441.353	189.333	217.84599999999998	166.19799999999998	152.825	152.658	131.256	561.545	718.16	513.2230000000001	810.068	411.54400000000004	538.377
ENSG00000171160	18.6877	3.8176	4.70055	36.2856	32.8548	25.2535	23.8594	16.3847	26.0304	20.426	22.8427	6.8638	21.1482	17.4639	25.0509	13.8557	15.0709	23.601999999999997	35.2155	49.2859	28.0589	52.4396	46.4556	47.9211
ENSG00000171169	7.69417	30.1784	21.6756	18.2121	20.5042	11.0906	21.331	22.6664	31.6574	23.2418	27.7805	9.04316	30.396	24.9263	30.3993	25.5572	26.9476	23.7793	18.2599	19.2612	17.6056	18.5724	18.9264	33.3996
ENSG00000171174	22.7452	40.6566	34.3268	98.8429	6.3139199999999995	56.3503	53.9874	105.803	107.344	104.073	81.3531	100.354	88.9194	143.475	92.2722	96.1253	121.851	92.0937	67.2633	54.2571	47.6264	49.2986	44.3662	42.794
ENSG00000171189	0.0	0.381891	0.0	0.345695	32.1741	0.0	3.75063	0.0	3.20485	0.37151	0.0	0.0	0.384644	0.0	0.263784	0.0	0.430745	0.277766	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171202	191.887	174.22	179.65599999999998	232.61900000000003	147.963	115.24700000000001	169.16099999999997	295.35400000000004	312.973	294.47900000000004	238.56	289.744	304.889	342.038	248.2	354.1	326.694	278.779	325.626	298.473	361.86300000000006	299.086	284.39799999999997	290.036
ENSG00000171204	225.55900000000003	241.69299999999998	269.76	245.543	105.538	218.542	198.715	267.165	293.665	257.113	238.495	284.48900000000003	120.84200000000001	124.617	140.52200000000002	145.15	141.209	166.94099999999997	148.357	138.305	145.003	148.514	112.175	126.904
ENSG00000171206	222.783	334.38199999999995	533.641	617.101	189.06599999999997	806.177	526.371	542.014	528.151	479.418	537.095	484.793	463.76099999999997	494.786	454.045	539.632	513.761	495.286	395.82300000000004	336.983	361.92900000000003	380.522	327.263	327.22700000000003
ENSG00000171208	8.48222	199.46200000000002	34.1367	9.06272	2.0929900000000004	16.9813	30.1915	20.4503	14.5114	7.476380000000001	8.48956	48.3618	15.9014	17.615	12.7668	15.0936	19.9788	28.5674	2.39644	2.77568	0.0	0.0	1.05378	0.889382
ENSG00000171209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42788	0.0	0.0	58.9913	0.0
ENSG00000171217	4.85515	0.0	0.0	1.7956400000000001	1.7970099999999998	0.0	1.77108	1.70272	2.08086	0.0	0.0	7.132969999999999	3.99591	3.0247900000000003	1.37017	4.31973	2.23742	4.3284	2.05755	0.0	1.73584	0.0	2.71428	4.58167
ENSG00000171219	6.17627	13.1218	69.598	13.7055	8.458169999999999	17.8054	30.1903	34.8733	46.5887	22.0935	21.3708	24.4996	61.0843	49.2192	54.6933	56.0126	47.7843	53.7406	112.65799999999999	149.181	152.158	138.372	171.37400000000002	136.19899999999998
ENSG00000171223	605.275	2858.03	201.544	507.409	1759.15	1334.66	918.926	228.446	469.417	285.251	508.409	851.133	204.007	126.595	135.025	170.96099999999998	81.023	155.886	152.918	130.696	96.7566	82.6372	141.534	74.1437
ENSG00000171224	22.5475	18.4243	18.1485	16.6781	13.3526	24.3755	32.8998	18.977999999999998	19.3272	43.0164	44.097	6.62516	35.2586	58.9984	25.4526	50.8212	29.0939	29.4818	23.0857	40.1085	9.73808	19.3371	45.6814	29.987
ENSG00000171227	282.595	660.819	6.0494900000000005	865.0369999999999	17.8035	341.25699999999995	445.918	478.653	722.291	1445.8	698.56	231.02900000000002	874.216	972.302	849.051	737.3939999999999	1211.44	541.37	1027.72	2530.97	1362.48	1352.75	3085.5	2412.49
ENSG00000171236	55.1907	51.1926	3.00155	11.0335	0.0	2.68762	7.61777	15.6937	48.5869	67.5872	104.348	74.5095	25.166999999999998	13.9395	15.9964	3.5390599999999997	4.1244	0.886539	86.8269	58.7874	64.6333	102.675	64.0078	36.9625
ENSG00000171241	12.8156	3.4906800000000002	2.57881	11.3754	0.632448	26.1698	0.623322	1.7977900000000002	0.0	0.67916	0.0	0.0	0.351585	0.0	0.0	0.0	0.0	0.507786	1.4482899999999999	2.51622	3.6655300000000004	1.81968	1.91055	3.22499
ENSG00000171243	6.87812	3.7469	0.0	40.7013	1.69718	53.7027	660.711	229.96200000000002	347.851	158.56	37.941	74.1036	78.3087	39.9945	100.936	88.3945	50.7148	83.1213	167.11900000000003	496.292	180.335	232.762	405.031	450.022
ENSG00000171246	18.1582	0.0	0.0	0.0	0.840102	0.0	0.8279799999999999	0.796021	2.9184099999999997	0.0	1.70734	0.0	2.33511	2.82818	1.92167	4.03895	0.0	4.72156	0.0	4.177969999999999	0.0	0.0	1.26893	2.14193
ENSG00000171262	59.4104	79.6656	102.689	98.0313	68.7869	54.8949	95.5788	79.0679	69.2062	66.6017	42.3971	91.7592	73.9712	71.179	81.6817	69.5747	67.3929	70.6197	108.57799999999999	113.40899999999999	105.77799999999999	110.436	78.4376	118.01
ENSG00000171282	2.28655	35.8736	24.3859	27.0613	180.77200000000002	21.4234	59.7213	24.6986	26.2638	21.8116	12.3837	7.390460000000001	21.8519	23.9563	25.3208	21.7221	22.3614	19.5891	22.8687	30.6403	24.5251	25.6486	39.3717	38.408
ENSG00000171298	282.954	243.77700000000002	286.543	216.577	97.8981	142.972	282.725	216.155	223.033	234.217	179.063	113.867	180.734	160.953	169.079	228.764	190.49	166.708	224.40099999999998	327.453	245.97799999999998	284.344	364.709	336.796
ENSG00000171302	126.714	71.3739	61.8884	73.709	26.4097	48.7657	92.4465	70.7575	72.7626	59.6544	73.1058	36.1481	94.1637	75.878	76.3807	78.079	89.5756	71.6551	202.233	189.19099999999997	257.232	291.881	165.542	173.202
ENSG00000171303	0.0	24.1919	0.0	0.0	0.0	26.6717	10.7997	25.9572	6.34438	5.88359	11.1349	0.0	57.8701	69.1674	37.5979	26.340999999999998	27.2868	17.5959	12.5466	5.44953	10.5849	5.25465	0.0	0.0
ENSG00000171307	39.9679	85.8814	65.5318	99.6407	74.5134	45.342	92.8777	89.2928	93.8968	97.6676	84.6249	60.8939	66.3983	60.8673	60.1566	57.9501	43.6589	48.3887	56.4597	90.4622	78.3281	111.399	94.3419	69.8455
ENSG00000171310	111.426	59.5757	2.7681	7.122719999999999	18.3295	14.8715	22.0795	13.5082	11.7916	14.2157	7.24328	8.08403	6.22696	5.9991699999999994	5.43502	3.2638	7.60722	12.2638	286.83	27.2367	339.95099999999996	356.978	29.1062	27.1512
ENSG00000171311	19.495	34.1359	14.0103	32.9605	55.6632	15.054	22.3504	25.3945	26.2597	26.5664	18.8541	20.4581	33.2359	22.555999999999997	15.7192	21.475	15.4011	11.5867	40.1286	36.9097	49.7857	33.6126	34.2532	31.5376
ENSG00000171314	0.0	0.0	0.0	0.0	1.5137	0.0	611.661	622.474	722.154	643.696	618.335	537.752	106.868	77.7112	68.0952	89.7544	90.4643	63.1972	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171316	24.0758	20.7407	38.4943	19.8793	16.1642	26.5657	27.6409	23.825	25.2766	21.9572	23.7255	29.613000000000003	35.9287	31.1487	38.8546	32.8649	34.3888	38.0312	10.2991	19.9579	9.490789999999999	10.3521	17.9757	15.1714
ENSG00000171320	7.18032	0.0	4.8162	0.0	5.315230000000001	0.0	1.7461799999999998	1.67878	0.0	1.9026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.05024	0.0	0.0	0.0	0.0	0.0
ENSG00000171345	144.328	205.632	3.7234	658.797	307.733	466.755	715.482	494.918	1170.54	457.939	380.441	279.097	182.748	164.465	217.232	158.77700000000002	137.571	183.29	31.1128	34.2346	17.4988	4.34347	34.2029	12.7015
ENSG00000171346	0.0	0.0	0.0	0.0	0.0	0.0	1.2971	1.2470299999999999	1.52398	1.41329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0138	1.30903	0.0	0.0	5.96362	0.0
ENSG00000171357	46.0535	12.544	28.6839	37.3095	4.87016	63.2219	71.9982	35.3787	43.2357	33.1224	18.1457	35.4409	43.318000000000005	57.3833	44.5605	57.2347	44.4674	40.4053	13.0113	58.1283	36.067	26.4679	49.0406	64.1544
ENSG00000171365	46.635	31.9275	131.251	125.395	29.8565	34.0648	237.704	225.435	205.275	187.861	68.2622	115.73299999999999	206.951	215.15599999999998	256.815	180.547	231.755	166.676	241.967	144.769	249.19799999999998	224.153	145.859	163.54399999999998
ENSG00000171368	21.8482	17.8529	56.1762	14.3652	8.98505	34.9918	10.6265	11.919	12.4852	7.71893	9.130180000000001	7.132969999999999	18.9806	22.6859	24.6631	34.5578	22.3742	11.5424	6.20584	17.9698	3.49035	3.4654300000000005	8.18662	11.5157
ENSG00000171385	0.0	8.3358	0.733124	13.4745	2.15757	17.0676	10.1006	11.244000000000002	7.49512	12.1638	7.12535	10.7052	90.2559	59.4689	61.6908	52.7289	60.4426	68.4253	4.323169999999999	7.510960000000001	2.6051599999999997	8.7943	1.62944	11.0019
ENSG00000171388	25.9403	227.865	26.0992	38.3755	0.0	81.7933	227.10299999999998	27.2922	55.5888	0.0	43.9031	142.914	0.0	0.0	10.981	3.8466199999999997	23.9084	11.562999999999999	10.9932	128.92	18.5487	27.6244	50.7571	55.0782
ENSG00000171401	0.0	0.0	0.0	1.20353	3.61334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171408	0.0	20.5679	21.3262	34.2972	0.980664	19.0957	38.6605	23.2302	20.4402	21.0619	5.979030000000001	15.5704	22.3516	13.2055	15.7024	18.8589	18.3151	14.9599	13.4742	22.4342	11.3674	14.1078	20.7373	37.5046
ENSG00000171428	38.4117	49.9347	42.1603	42.6189	25.8493	18.8754	48.405	66.131	50.8851	105.48200000000001	28.8935	17.9559	31.6138	15.2287	36.4624	30.0332	24.1383	36.3197	2.95971	0.0	1.24847	2.47912	1.95219	9.88583
ENSG00000171431	8.66328	0.0	0.0	0.0	0.0	0.0	0.0	2.4306	0.0	0.0	1.30332	0.0	1.42602	0.0	0.977949	0.0	0.0	2.05957	7.342789999999999	20.4115	2.47788	12.300999999999998	11.6238	6.54024
ENSG00000171435	0.52279	0.42718999999999996	1.05198	2.7069099999999997	0.0	5.65175	3.4327	3.66689	3.13687	0.8311559999999999	0.0	0.0	3.01189	2.2799099999999997	0.295074	1.24037	0.9636790000000001	0.932142	17.7038	13.0722	23.8971	14.4583	19.8513	14.2905
ENSG00000171444	3.8254699999999997	21.4907	17.3201	9.19637	2.12385	18.0933	15.3502	7.71425	9.01757	8.74275	7.553560000000001	25.9935	17.5133	13.1081	20.5122	18.4362	22.0364	17.9048	12.5775	11.6308	4.44974	8.4961	7.493130000000001	4.51725
ENSG00000171448	22.1983	39.9059	37.9683	23.8088	32.043	25.9979	44.5368	30.3617	24.7363	25.5867	24.2117	29.3516	31.5154	26.2765	33.8289	26.3338	23.5285	21.769000000000002	22.6331	32.7684	17.5031	18.168	17.4166	26.2491
ENSG00000171453	117.37299999999999	84.6258	39.9427	68.9446	114.995	24.8801	75.5571	79.9048	105.04799999999999	67.2325	58.4262	53.2532	96.6007	112.912	81.8354	99.31	152.72299999999998	80.0178	134.764	194.68900000000002	165.597	155.826	144.928	187.555
ENSG00000171456	97.9321	86.2755	174.74	56.5931	121.20100000000001	66.1699	106.61399999999999	83.1798	85.9128	97.9188	91.506	71.9388	73.9888	54.8158	78.1623	61.7188	66.9906	66.8446	46.2757	74.7364	45.0888	60.0531	61.9058	74.0181
ENSG00000171459	0.0	0.0	0.0	0.0	0.0	2.5966099999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171462	3.8799699999999997	3.17045	1.30124	0.0	11.4886	0.0	1.88713	0.0	0.0	1.02809	1.9456900000000001	0.0	0.532219	0.8057489999999999	0.0	2.30139	0.0	0.768671	6.59592	3.81986	1.85487	2.7624400000000002	2.9004	12.2396
ENSG00000171467	35.032	39.3605	27.5364	29.9616	49.4337	35.5051	39.135999999999996	31.4825	40.351	33.0692	24.7043	36.9923	31.9857	34.1018	45.1067	37.0129	40.3599	24.0741	84.5053	68.5685	86.9612	73.117	82.07700000000001	78.5776
ENSG00000171469	46.165	37.723	38.7065	45.5302	51.2605	41.5898	11.2268	10.7935	19.7858	12.2325	11.5752	0.0	6.3325	4.79352	8.68551	4.56378	21.2744	18.2918	73.3939	63.7563	90.0632	50.2989	35.2072	44.5719
ENSG00000171475	81.7121	79.1345	27.4042	71.6342	44.8055	59.9818	59.6145	70.0499	77.8243	76.9835	50.0821	53.3546	69.7419	81.0745	64.9097	50.2625	89.2581	70.1489	35.9111	13.3695	17.3121	36.5257	33.838	34.2709
ENSG00000171476	0.0	32.9727	10.1497	14.9238	7.46758	36.3526	103.037	7.07575	77.8243	48.1147	15.1764	44.4622	16.6052	12.5697	5.69384	17.9509	9.29772	23.9825	59.8519	29.71	57.7072	71.6189	33.838	47.5984
ENSG00000171487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12791	0.0	0.0	0.0	0.0
ENSG00000171488	11.6698	49.5862	5.283580000000001	22.0116	9.50244	24.1806	53.2121	24.1467	27.5086	40.3533	21.0675	32.5751	12.0057	11.6326	10.8681	13.4978	11.2935	9.01657	23.244	45.1092	21.2786	22.3694	34.5774	29.1831
ENSG00000171489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.5931	20.0422	10.0875	21.2018	16.4723	14.8711	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171490	203.56	291.455	170.37	206.535	504.061	126.585	162.967	175.63	180.66400000000002	151.79	96.2075	103.21600000000001	289.85	253.638	244.02200000000002	274.606	254.02700000000002	247.32	152.366	94.9235	109.06700000000001	108.288	129.938	133.656
ENSG00000171492	179.71400000000003	89.3677	84.6013	151.225	39.4624	118.82799999999999	198.875	273.307	214.347	185.236	114.925	139.684	250.58599999999998	181.812	236.37	201.132	210.21200000000002	238.12	522.476	433.66	526.744	587.674	486.089	518.518
ENSG00000171495	0.0	0.245875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.239191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171497	59.2117	58.9021	176.13299999999998	89.5005	60.9829	60.3013	65.7375	98.4117	109.234	81.8586	49.3807	69.9712	1.58911	5.61359	2.90612	5.34454	4.7455300000000005	1.5300799999999999	115.647	111.834	97.5649	95.9545	82.0365	83.8146
ENSG00000171502	14.9096	0.594301	1.0976299999999999	0.0	0.0	0.65522	4.77936	2.80799	0.311963	4.050269999999999	1.64255	3.74281	0.44893999999999995	0.679669	1.23151	0.215698	1.34066	0.432262	0.923183	0.8019569999999999	0.0	0.773278	0.405948	0.0
ENSG00000171503	100.87899999999999	99.5523	446.587	216.395	98.2274	95.07600000000001	143.233	251.46099999999998	235.46900000000002	298.558	173.945	206.35	248.12	205.46599999999998	227.315	190.55599999999998	211.702	226.912	754.3710000000001	658.174	703.677	821.717	666.6210000000001	862.64
ENSG00000171509	1.8698400000000002	4.07443	0.0	14.753	0.0	21.3374	7.27561	3.93457	4.80837	6.440980000000001	1.8753400000000002	6.40988	7.95113	9.70771	7.73945	18.8546	12.0636	20.3742	0.0	0.45827799999999996	0.0	0.0	0.0	0.0
ENSG00000171517	1.41419	0.0	0.0	0.0	0.0	0.0	1.03175	0.0	0.0	2.24835	0.0	0.0	1.16392	2.64316	3.1928	0.0	2.60684	1.6810200000000002	129.05100000000002	137.017	148.188	125.111	174.97	206.21099999999998
ENSG00000171522	5.97311	44.74100000000001	1.0016200000000002	88.3646	78.1148	125.56	101.961	49.3603	68.8185	62.2444	37.2783	87.3711	251.662	175.989	187.412	168.143	187.274	166.713	14.3442	29.3191	12.8133	9.89472	13.3571	13.1522
ENSG00000171530	776.5039999999999	668.674	324.52299999999997	742.263	791.465	538.114	4.3577900000000005	4.18959	5.120019999999999	18.9926	4.49301	8.77543	2.45801	18.6064	16.8567	7.08587	11.0105	14.2002	708.7719999999999	1227.0	807.2360000000001	1017.74	1355.75	896.2280000000001
ENSG00000171532	1.29702	0.0	2.6099200000000002	0.0	51.8463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.770867	1.09619	0.0	0.0	0.0	0.0	0.0
ENSG00000171533	82.8963	19.3536	23.8297	70.077	0.0	213.37400000000002	95.0377	83.0631	121.81200000000001	169.447	160.342	469.75300000000004	68.2258	95.9122	100.26100000000001	77.2668	174.635	112.61399999999999	10.0373	8.71925	0.0	8.40744	0.0	11.1753
ENSG00000171540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9179430000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171552	307.154	489.05400000000003	997.549	618.113	70.2175	626.675	509.14599999999996	557.611	462.68699999999995	612.206	389.037	507.665	440.534	448.85	472.92800000000005	447.43199999999996	395.5	512.761	641.27	578.68	476.407	606.089	510.096	496.587
ENSG00000171557	25.3961	8.64669	0.0	0.0	0.0	3.8132099999999998	6.176069999999999	8.90653	31.7465	15.9822	591.4019999999999	3.1092400000000002	0.0	0.0	0.0	0.0	0.0	0.0	5.32748	15.4264	8.988999999999999	9.668560000000001	35.1395	4.9429099999999995
ENSG00000171560	8.695089999999999	3.5525300000000004	0.0	0.0	0.0	1.9583400000000002	0.0	4.57411	9.31656	19.0078	410.417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.296	89.4852	83.0259	49.3058	373.70099999999996	121.86
ENSG00000171561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.18566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171564	73.0139	9.51136	0.0	1.5654299999999999	0.0	1.9066	6.176069999999999	10.390999999999998	83.448	106.82799999999999	1845.84	4.663869999999999	3.0481599999999998	9.888739999999999	4.18079	1.8829599999999997	0.9752850000000001	1.88674	7.17505	48.3048	17.4029	6.0099800000000005	191.67	53.9227
ENSG00000171566	117.95700000000001	125.86	87.2932	104.557	89.4826	72.0156	110.23899999999999	106.66799999999999	147.07	120.889	104.861	107.416	111.925	95.9597	115.54799999999999	105.238	88.9506	114.14	78.6637	99.2643	95.7043	74.907	100.495	101.411
ENSG00000171570	173.856	161.79399999999998	388.712	164.321	153.721	182.73	155.026	193.078	219.398	149.719	159.836	177.37599999999998	131.164	174.505	133.563	134.632	124.62899999999999	129.161	212.847	277.346	227.91299999999998	264.0	280.784	246.09400000000002
ENSG00000171587	0.0	0.0	0.49744399999999994	0.0	0.182996	0.0	0.180355	0.0	0.0	0.0	0.185951	0.363187	0.6105970000000001	0.0	0.13957999999999998	0.14668399999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171595	0.0	0.0	0.0	0.0	0.677958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14116	0.516925	0.0	0.0	0.544324	0.0	0.0	0.654881	0.0	0.0	0.0
ENSG00000171603	398.94599999999997	364.298	231.497	348.17	78.6102	287.871	261.394	189.56900000000002	186.565	198.872	141.049	132.82399999999998	634.638	487.555	576.163	561.793	665.732	561.498	190.553	256.943	191.951	229.718	248.158	225.72799999999998
ENSG00000171604	102.275	184.738	227.46599999999998	370.293	11.954	746.809	341.664	332.25199999999995	295.302	192.554	170.06	442.86400000000003	506.33099999999996	609.314	430.335	552.0419999999999	474.93800000000005	425.019	335.87800000000004	332.86800000000005	399.102	368.515	505.49	479.301
ENSG00000171606	21.3794	64.6384	131.213	34.791	26.9044	46.2254	34.315	61.4823	49.4802	42.4875	41.8125	40.8326	32.5012	27.9272	37.3491	45.5806	51.152	32.9854	88.2257	63.8671	89.9377	66.2019	63.0422	49.1143
ENSG00000171608	31.8385	44.06	6.716710000000001	20.8916	15.5856	12.0284	32.9693	20.8911	10.5644	20.4106	35.5375	21.879	26.2138	21.7634	26.3858	28.6429	26.0413	23.8152	7.40765	18.5477	4.41136	4.3798699999999995	9.77203	8.24752
ENSG00000171611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171612	62.7812	17.7579	53.4479	158.96200000000002	76.8604	104.417	105.7	160.898	169.72299999999998	115.16799999999999	69.0203	156.091	155.011	138.4	137.651	154.683	140.208	163.60399999999998	49.1186	71.1144	75.9709	66.857	75.5956	104.818
ENSG00000171617	8.965019999999999	58.605	4.91996	14.4683	10.8595	20.5585	76.1087	25.7242	27.9441	16.1966	7.96965	22.75	24.483	26.4031	20.7002	24.6543	17.2767	18.4067	27.6476	24.0171	20.9923	25.474	21.8833	23.8562
ENSG00000171621	280.66200000000003	64.6457	26.5324	66.8784	11.1549	149.332	43.9757	34.3511	61.3553	79.3593	239.453	38.743	31.7807	44.5937	39.3371	50.2774	32.9857	43.6611	20.7548	41.6064	9.4283	10.6983	46.3342	30.2181
ENSG00000171631	10.7354	17.5446	1.54303	21.5538	0.0	44.2126	36.9234	35.4983	18.4044	52.4222	29.9939	6.75945	22.0889	17.1984	8.65617	25.4708	2.82701	15.4955	27.2973	39.5214	17.5461	18.5096	17.1477	18.8142
ENSG00000171634	95.7331	61.8688	38.4879	45.7423	98.4501	46.7833	91.1006	67.9821	68.9783	61.29	46.9638	64.9364	57.0948	52.1099	56.3831	53.7272	59.5536	54.424	68.146	87.6299	73.9171	69.1716	72.8475	82.5999
ENSG00000171643	0.0	0.0	0.0	0.0	0.0	0.0	23.6566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171649	18.8494	5.775930000000001	18.9648	8.714160000000001	17.4416	12.735999999999999	13.7519	21.4843	12.118	16.8568	12.4063	0.0	14.5439	22.0187	31.916999999999998	15.3732	34.7458	21.0055	7.98814	8.67399	6.739160000000001	8.3638	0.0	11.1173
ENSG00000171657	1.49328	6.10104	1.50242	2.20912	1.1054	0.0	1.08945	4.18959	1.28001	3.56112	3.36976	0.0	0.0	0.0	0.0	0.0	0.0	0.887511	1.26014	1.09467	0.0	0.0	3.3247	0.0
ENSG00000171659	26.0147	92.4701	11.7783	12.5078	8.66581	2.34365	40.8059	40.1432	22.2992	85.8206	39.1368	0.0	24.6224	13.7762	16.1516	15.4306	11.9885	21.6461	3.29796	13.3695	3.70975	7.3665199999999995	5.80081	6.1198
