ENSEMBL ID	hV1	hV2	hV3	hV4	hV5	hV6	cV1	cV2	cV3	cV4	cV5	cV6	rV1	rV2	rV3	rV4	rV5	rV6	mV1	mV2	mV3	mV4	mV5	mV6
ENSG00000165724	110.645	97.4344	72.3735	85.3269	105.462	90.3345	81.4394	82.113	83.0299	95.2557	76.96300000000001	92.4459	82.9715	85.7613	59.3334	62.0245	78.0777	69.2613	165.572	95.5394	96.2592	96.1817	109.935	113.311
ENSG00000165730	74.55	51.9719	97.5267	47.7894	47.1677	52.0734	16.0043	16.1366	30.9161	17.4715	18.1495	25.4341	9.406930000000001	0.0	16.5695	6.96508	7.671810000000001	7.59686	4.43698	2.16636	9.20268	19.3035	13.4095	9.1095
ENSG00000165731	11.3838	10.7957	6.87338	20.2083	36.8687	16.6817	23.3106	14.9468	9.44176	29.9038	22.7044	12.2915	36.8612	24.3688	24.3934	22.5803	9.732330000000001	11.2435	42.8405	9.16072	4.75622	25.5085	15.4359	3.42405
ENSG00000165732	29.7313	18.3269	20.4197	27.6855	47.7113	32.8502	34.4663	40.8191	41.9207	68.6824	30.9433	42.6022	26.1109	28.8802	25.9918	27.4996	28.7602	34.9931	36.1626	43.6218	55.8855	55.5279	43.3949	45.1293
ENSG00000165733	59.0768	41.5345	35.525999999999996	40.8925	56.2311	50.8254	52.3665	84.5029	90.0942	97.6181	86.6429	78.5773	47.0713	52.0722	58.2138	45.4366	48.6731	50.7241	58.4586	53.7661	58.2743	57.6679	55.4674	57.6843
ENSG00000165752	63.9502	35.5671	19.8142	51.7826	51.1089	25.6475	69.3662	42.4635	75.3735	32.4537	66.3728	35.4334	24.4631	28.2764	45.8826	75.4707	52.6481	22.636999999999997	276.611	288.741	286.858	277.514	264.246	283.953
ENSG00000165757	11.5089	35.4715	22.5839	23.2978	47.6617	21.9245	0.0	42.7052	19.090999999999998	60.1092	63.0423	26.9243	41.824	72.5153	51.1594	77.4183	52.1117	70.3673	228.24200000000002	264.153	262.996	252.84400000000002	200.125	219.83700000000002
ENSG00000165775	144.082	152.255	141.36700000000002	151.66899999999998	172.37599999999998	139.069	156.719	171.084	155.35299999999998	165.94	154.34	112.35700000000001	157.08100000000002	121.045	165.101	123.845	138.388	143.888	161.216	197.622	189.717	216.385	172.77599999999998	211.27
ENSG00000165782	142.049	146.906	81.0304	129.734	126.546	133.415	151.765	144.644	134.256	130.065	174.923	117.85600000000001	166.07	171.72	143.91	157.405	164.53799999999998	131.287	225.31799999999998	206.2	241.412	184.762	217.47799999999998	208.29
ENSG00000165792	60.2897	59.3901	82.2133	62.8849	67.7092	63.8502	51.7292	41.6751	33.8737	42.6613	26.8458	46.5782	24.118000000000002	26.8054	29.6527	27.4731	18.4926	32.4621	37.8883	43.4016	53.3966	37.2468	44.0409	45.875
ENSG00000165794	0.0	0.0	2.94869	0.0	0.0	0.0	0.0	1.11517	2.49263	2.41483	0.0	1.7577	0.9101290000000001	0.0	0.0	1.6846900000000002	1.23709	0.9187540000000001	19.3177	38.7756	8.90367	22.1782	10.8115	5.87568
ENSG00000165795	1586.91	1395.02	2383.19	733.952	766.432	1426.24	756.008	589.351	560.998	328.95300000000003	183.002	129.72799999999998	642.5790000000001	467.814	531.317	473.32	621.779	703.143	1070.59	861.34	767.179	1017.81	999.7919999999999	683.203
ENSG00000165801	29.4971	35.8705	60.6388	21.6101	27.1459	40.3158	21.309	22.2381	21.7467	37.9975	14.0204	8.762780000000001	23.5374	31.4677	20.5354	25.1965	23.8985	38.3603	49.7131	33.2322	34.1391	47.9014	27.2253	26.0301
ENSG00000165802	728.9630000000001	588.224	351.629	707.255	629.413	377.464	507.543	312.615	385.95099999999996	422.904	570.0930000000001	481.76099999999997	529.82	545.643	561.345	419.25699999999995	523.68	395.81699999999995	595.672	662.1560000000001	642.058	573.548	799.8839999999999	641.977
ENSG00000165804	60.7013	64.9079	104.225	50.0296	40.4007	33.039	33.5089	45.0481	42.2546	41.8067	28.5004	38.0376	66.9656	58.0532	76.452	34.0273	70.4981	115.318	95.7466	83.6948	61.9248	99.0999	68.4522	56.0136
ENSG00000165805	0.0	0.902064	0.0	0.0	0.0	0.0	0.0	0.760216	0.849621	1.6462	0.748164	0.0	0.0	0.0	0.607142	1.14847	0.0	0.0	0.0	0.0	0.0	0.793783	0.0	0.0
ENSG00000165806	6.143730000000001	10.8203	3.01397	3.7310800000000004	9.54113	26.9189	7.91355	10.2587	12.7391	22.2146	5.60893	5.38984	2.79084	8.064689999999999	3.6413599999999997	3.4439900000000003	7.586880000000001	5.63457	14.2606	6.42715	7.584	13.1243	11.0509	7.507219999999999
ENSG00000165807	4.45174	11.7606	0.0	0.0	0.768165	0.84806	1.9113799999999999	1.65188	1.84615	0.0	0.8128449999999999	1.30182	1.34816	1.1687299999999998	0.6596310000000001	0.0	0.0	0.0	2.3909700000000003	7.78265	9.91816	5.20109	5.62024	9.81775
ENSG00000165816	0.5663100000000001	5.98431	3.33382	4.5856	5.4722599999999995	5.17836	11.1798	1.6803299999999999	3.28641	7.27732	10.3356	7.283360000000001	3.7730099999999998	6.54173	4.36344	4.44439	5.12846	2.4237599999999997	0.404643	0.0	0.559509	1.7604400000000002	0.0	0.0
ENSG00000165819	102.54	113.70700000000001	80.4862	103.32700000000001	119.531	92.6057	95.8795	103.719	95.1271	112.90899999999999	117.60700000000001	105.728	111.331	98.9072	94.9893	111.556	113.18299999999999	116.102	72.1495	51.9137	56.2572	58.4126	45.3589	47.5201
ENSG00000165821	84.609	94.0326	76.7168	83.1578	118.40799999999999	96.0417	125.26700000000001	119.95200000000001	133.091	99.8672	92.4797	86.6832	176.46200000000002	165.827	180.278	183.572	172.696	211.62400000000002	175.525	120.389	120.773	158.18200000000002	141.459	91.5219
ENSG00000165828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000165832	45.0663	18.1891	11.0542	56.258	69.9874	38.6333	48.3738	68.2834	62.297	39.2291	58.9722	61.5009	39.6274	33.3719	32.1304	62.8734	27.7012	33.1453	42.7226	52.1484	49.8432	59.5361	49.7636	58.4754
ENSG00000165841	0.0	0.0	0.0	0.0	0.0	0.692521	0.0	1.34891	0.753776	0.0	0.0	0.0	1.1009	0.0	0.538651	0.0	1.4963899999999999	0.0	0.6490779999999999	0.0	0.0	0.0	0.0	0.0
ENSG00000165861	35.6368	52.7213	30.7693	40.3988	45.7506	51.5952	58.7554	61.886	59.1146	49.8244	49.9732	46.6873	53.0976	74.0985	60.8307	65.5242	65.7183	57.5228	102.31700000000001	87.9826	107.69	97.9969	88.7153	95.4522
ENSG00000165862	0.0	0.0	0.0	0.0	0.0	0.0	0.9316120000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.663323	1.54967	0.0	1.07138	0.0	0.0	0.0
ENSG00000165863	2.69119	4.739730000000001	0.0	6.53744	0.0	2.0507	13.8658	1.99721	2.2320900000000004	0.0	0.0	3.14794	1.62999	0.0	0.0	0.0	0.0	0.0	0.0	1.8768900000000002	0.0	0.0	0.0	0.0
ENSG00000165868	97.8346	91.3921	49.2925	139.705	268.73900000000003	131.974	169.727	278.158	296.616	275.14099999999996	281.95599999999996	225.012	293.478	320.02	302.07599999999996	360.92699999999996	269.387	191.578	307.496	259.283	269.325	204.67	276.99	253.043
ENSG00000165886	74.7093	75.1874	108.905	74.3219	57.4588	82.9534	69.6527	80.7895	63.7347	60.0301	56.1238	49.9366	43.9569	17.9326	40.4844	14.3588	43.9326	32.6276	59.4556	52.1039	59.023	69.6412	67.5746	45.9057
ENSG00000165887	8.88312	2.2349900000000003	9.96081	7.19295	1.7517900000000002	12.5709	3.26916	0.9417719999999999	0.0	0.0	0.0	0.0	1.5372299999999999	2.66528	13.5385	5.690980000000001	6.26843	4.655390000000001	0.9118950000000001	0.0	0.0	1.98365	1.83729	1.24813
ENSG00000165891	0.493367	0.8689180000000001	0.0	0.399496	1.02159	0.0	0.0	0.0	0.0	1.58571	0.36033699999999996	0.0	0.598352	0.518718	0.29276399999999997	0.55379	0.406654	1.51006	1.06002	0.345039	0.0	0.0	0.711914	0.0
ENSG00000165895	4.391719999999999	5.15647	2.87264	4.74149	4.37845	3.71834	5.0283	5.43203	5.26141	5.097180000000001	2.49476	2.28315	5.024380000000001	2.0497400000000003	2.89217	3.28249	6.025919999999999	6.86211	14.6259	20.0632	25.0388	21.968000000000004	17.1899	20.0189
ENSG00000165898	98.5826	72.3432	38.6899	95.7907	99.7968	80.1283	132.625	68.2834	79.0394	71.2914	69.6009	65.3447	149.273	120.779	85.6965	103.15700000000001	137.971	86.3943	117.34700000000001	130.632	87.6192	127.632	120.579	125.28
ENSG00000165899	3.89875	1.47139	0.7286229999999999	1.5033100000000001	1.1532799999999999	1.69763	0.9565440000000001	0.826676	1.6938099999999998	0.149176	0.677975	0.434328	0.787127	1.7546599999999999	1.43048	0.624434	1.52843	0.567562	0.79557	0.388438	0.366684	0.432651	0.5343060000000001	0.0
ENSG00000165905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.78228	6.43197	0.9075489999999999	1.71672	5.04242	1.4043299999999999	0.0	3.20569	3.02616	5.95094	3.85831	0.748879
ENSG00000165912	63.4939	76.414	37.3783	49.6993	62.8151	83.8631	65.4276	34.555	32.475	44.2159	61.8313	51.9891	103.833	85.5691	88.4364	123.38799999999999	134.166	118.405	71.0444	90.77799999999999	80.4688	73.1612	91.3663	100.344
ENSG00000165914	135.637	121.53	89.3408	165.128	142.065	129.375	140.908	121.777	111.711	127.65899999999999	136.126	137.02200000000002	161.535	146.255	161.442	112.59299999999999	141.56799999999998	156.115	331.67900000000003	326.87	347.838	319.026	343.36800000000005	361.509
ENSG00000165915	84.8182	105.12100000000001	67.8087	62.3208	80.2255	90.9633	60.6954	65.2772	45.5963	75.7253	63.0952	58.7933	46.6158	69.2772	53.9952	52.8295	73.7073	48.9783	49.9245	42.1035	32.946999999999996	43.1935	41.1497	40.3785
ENSG00000165916	348.587	301.17400000000004	326.346	368.996	291.834	288.536	351.781	294.955	252.493	288.4	279.29900000000004	272.566	243.183	202.425	198.40200000000002	236.141	242.297	228.815	299.062	300.528	294.182	288.163	311.38599999999997	332.411
ENSG00000165917	0.0	0.0	0.0	0.0	0.0	1.10771	0.0	1.08007	1.2071	1.1694200000000001	1.06295	0.0	0.8804620000000001	1.5265600000000001	4.30795	3.25956	4.78707	3.5552300000000003	3.12558	2.03476	1.44061	2.2663599999999997	1.0495700000000001	1.42602
ENSG00000165923	0.6354770000000001	1.1192	2.494	0.0	0.0	0.9684719999999999	0.0	0.0	0.527068	0.510616	0.0	0.0	1.53958	2.66935	3.01316	1.42492	1.04633	3.10833	2.2693	1.77278	1.25512	2.4682	2.28609	2.48483
ENSG00000165929	8.17934	5.602119999999999	7.1335	20.6051	20.7002	6.23269	18.7299	2.6978299999999997	3.0151	3.65124	5.97388	8.504489999999999	9.35763	16.2245	15.0822	7.13236	13.4675	14.4473	0.6509729999999999	1.90703	0.900116	2.1240900000000003	1.96738	1.7820099999999999
ENSG00000165934	43.2887	43.9847	42.4729	32.8053	52.479	54.9769	68.1497	67.1345	68.1253	74.4717	59.9901	58.4258	31.2611	26.8092	37.8277	35.4662	33.8105	33.9327	92.7919	96.0329	111.85600000000001	103.51299999999999	96.6746	106.92399999999999
ENSG00000165935	0.0	0.0	3.44635	9.95481	3.6366300000000003	8.029739999999999	0.0	5.21352	4.3699900000000005	1.4112	1.28272	6.16306	11.7341	3.69907	5.21937	15.7967	5.79985	6.46108	0.0	0.0	1.74175	0.0	1.26898	0.0
ENSG00000165949	252.265	433.18199999999996	1089.05	214.481	269.882	470.95599999999996	54.1558	46.8032	10.4615	131.754	110.54700000000001	132.786	99.3143	79.4739	74.7582	70.7061	176.52900000000002	107.96799999999999	211.921	137.961	183.142	76.8319	133.431	132.945
ENSG00000165953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.11286	0.0	1.07605	0.0	0.783975	1.06516
ENSG00000165959	12.0746	33.6708	41.4646	13.850999999999999	22.9187	32.2031	18.145	22.4022	12.5184	29.1063	13.2282	15.3009	14.6266	14.7933	11.3312	20.3059	14.9109	6.15217	79.5768	76.3069	62.451	94.3492	106.88799999999999	52.9874
ENSG00000165966	22.5178	18.4772	8.03396	27.7645	27.552	12.479000000000001	19.3363	19.7494	33.5325	13.1588	18.315	13.1698	41.8969	48.4279	45.5543	63.1916	40.9184	28.195999999999998	20.1772	9.314210000000001	10.1453	19.5517	12.1959	10.0426
ENSG00000165970	0.0	0.0	0.0	0.0	0.0	0.41460699999999995	0.0	0.0	0.45128	0.0	0.0	0.0	0.0	0.0	0.0	0.6100140000000001	0.0	2.66138	4.65102	0.37847800000000004	0.5359229999999999	0.0	0.0	0.0
ENSG00000165972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.799759	0.0	0.0	0.0	0.584028	2.0252	0.571511	2.16213	0.0	1.76869	0.0	0.0	1.9118700000000002	0.0	0.0	0.0
ENSG00000165973	46.7749	30.2408	9.29486	55.6142	61.7089	40.6056	57.9614	92.7143	114.42200000000001	65.6537	101.19	83.1093	51.2818	56.5813	43.86600000000001	41.8202	59.9558	30.0471	117.55799999999999	120.99	123.374	115.904	143.988	112.865
ENSG00000165983	32.8263	9.25019	12.8831	20.2012	8.15661	23.0127	28.1884	23.3868	29.4044	22.1562	21.0981	21.5027	3.97643	6.894419999999999	3.8912	4.41634	5.40496	6.42258	14.0668	5.4945	24.6372	96.8983	9.44727	12.8357
ENSG00000165985	44.7969	8.21836	3.6627199999999998	34.7621	52.8208	49.7808	49.6874	92.8089	130.042	67.4906	87.2478	48.0332	42.9597	52.9232	56.4207	60.6868	69.1495	35.3782	431.91900000000004	389.227	409.21	321.884	345.139	290.115
ENSG00000165995	96.2422	62.2222	33.4683	70.532	81.143	56.1631	69.0447	113.01299999999999	116.199	63.6277	100.98899999999999	100.464	77.4764	77.3998	64.9849	86.0476	89.7639	90.5009	84.6871	92.5016	90.5403	105.404	103.78399999999999	77.0763
ENSG00000165996	19.5111	14.3179	3.19057	11.8491	19.0781	23.5403	6.990130000000001	12.0822	10.8025	7.84897	4.75625	15.2349	1.9695799999999999	3.41489	2.8910400000000003	5.46868	4.0157099999999994	15.9059	35.204	30.9391	29.2064	20.4211	27.1895	35.3353
ENSG00000165997	2.83155	0.0	11.1127	4.5856	17.5894	17.2612	9.72595	12.6082	39.9245	27.3023	22.7486	16.5606	18.865	35.6821	23.4954	28.570999999999998	11.6556	13.8501	16.1784	17.773	30.7591	19.796	14.2609	19.3758
ENSG00000166002	46.2486	40.7265	0.0	24.965999999999998	53.2026	35.2416	13.2381	11.4408	0.0	12.3872	11.2594	54.098	37.349000000000004	0.0	54.8227	17.2837	12.6916	47.1287	22.0206	21.5032	15.2242	35.926	0.0	0.0
ENSG00000166004	16.0034	16.0499	19.1911	18.3579	13.8073	11.8559	19.4476	24.0574	27.9916	28.5451	31.1355	22.8551	18.0589	15.8891	21.3644	24.9462	18.6847	22.3114	30.3562	30.579	25.6264	31.6268	29.9371	28.4284
ENSG00000166006	95.9156	54.9808	31.9612	138.48	237.33	120.664	163.832	240.903	322.481	195.44099999999997	280.67	274.995	225.02900000000002	275.015	268.007	271.259	196.205	137.405	160.918	193.108	182.293	132.84799999999998	246.74400000000003	181.332
ENSG00000166012	111.104	78.6959	94.7914	140.814	130.032	101.226	181.49599999999998	196.519	151.122	150.309	165.014	179.02900000000002	67.2932	81.1648	98.7763	143.518	73.5722	85.6521	87.9758	82.5398	69.1714	95.6869	79.9381	113.331
ENSG00000166016	22.6389	29.3791	19.8741	10.6129	33.3074	39.0415	40.9269	31.3912	20.7533	40.6897	41.3364	20.9062	15.1552	24.3995	25.7766	20.0379	25.0139	21.4912	20.0268	14.5632	21.2106	19.0015	15.8825	15.1636
ENSG00000166024	12.2751	8.8441	14.2335	15.3611	27.343000000000004	23.8094	11.0199	14.9068	28.2292	18.8298	17.523	20.2324	16.8896	18.1558	23.4692	11.2549	24.7938	23.8696	34.0089	32.0377	28.7682	29.1567	25.3932	35.5961
ENSG00000166025	8.18445	11.8404	11.4717	13.2544	18.5611	8.9094	19.9125	20.6508	28.3684	28.4146	43.1872	22.3776	34.0588	52.9641	38.8264	34.4471	38.6582	31.546	55.5308	36.6943	27.1341	40.4168	65.1954	25.7164
ENSG00000166033	733.189	1030.26	1171.79	368.736	473.44199999999995	1043.18	833.727	942.645	769.64	518.94	369.19699999999995	190.956	679.1239999999999	661.675	723.98	616.506	714.429	595.378	737.3989999999999	770.0089999999999	804.664	830.954	658.3710000000001	680.33
ENSG00000166035	5.77726	1.45356	1.61954	2.6731599999999998	3.9875599999999998	1.8867	0.708715	3.67496	2.7381	1.3263200000000002	1.20557	0.0	2.49939	0.0	0.9783299999999999	0.0	3.3973	2.5230799999999998	0.587119	0.0	0.0	2.55432	2.36586	0.0
ENSG00000166037	67.3065	54.5909	53.8731	80.3162	74.5742	58.711000000000006	69.9647	89.3842	69.0459	86.104	84.0862	75.6221	53.2163	76.4237	49.4456	58.7057	67.2197	77.5965	47.4379	46.3233	43.729	47.4682	54.7982	36.3605
ENSG00000166046	19.8734	45.2097	14.6242	21.4562	24.5762	54.2646	26.3094	24.581	30.219	23.9529	19.9578	13.5604	26.1145	21.7682	25.0634	33.4657	40.2745	29.4038	82.9612	64.8096	68.8274	67.0301	64.4724	66.5085
ENSG00000166049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.9386	0.0	0.0	0.0	0.0	0.0
ENSG00000166068	69.6308	57.2291	59.2094	58.2618	100.927	120.26700000000001	79.7238	96.4599	130.905	89.5192	103.40700000000001	76.0187	91.3766	95.0584	122.434	109.292	108.917	76.6323	372.97900000000004	315.653	414.87300000000005	241.59900000000002	313.95099999999996	292.689
ENSG00000166069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.27219	2.2188	0.0	1.23567	0.0	0.0
ENSG00000166073	45.3772	43.6591	13.1917	55.1151	60.9001	43.5421	66.3865	53.0079	64.8176	49.2903	63.2148	52.0957	94.6668	86.48	77.6962	78.1955	56.0362	66.7921	30.0281	20.5258	24.9123	32.0068	15.1252	18.0841
ENSG00000166086	107.59100000000001	116.27799999999999	63.978	43.5602	109.14200000000001	232.291	100.789	93.1543	109.51799999999999	111.339	83.3431	66.7397	59.3966	49.7752	57.1548	67.8001	104.955	44.9697	82.7715	56.9202	83.8225	81.1506	81.0353	63.8261
ENSG00000166090	0.0	0.0	14.7612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.458469999999999	0.0	6.1929099999999995	0.0	5.37249	0.0	0.0	5.84339	5.41226	0.0
ENSG00000166091	144.34	245.34400000000002	92.2178	78.8242	155.231	480.87800000000004	230.59900000000002	146.977	189.31900000000002	91.705	210.84099999999998	86.3823	119.95299999999999	91.6513	71.6232	75.2678	176.864	43.0999	256.522	224.743	268.51	265.969	231.854	206.727
ENSG00000166105	19.1374	26.3318	11.7354	16.4647	14.86	10.9371	3.08128	2.6629400000000003	0.992038	0.961073	0.0	4.19726	0.724441	0.0	0.0	0.0	0.9846959999999999	2.19392	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000166106	0.45341800000000004	2.39568	1.7794900000000002	0.367147	1.5647799999999998	0.691012	0.7787109999999999	2.01896	1.8803299999999998	5.1006	1.98695	0.5303720000000001	9.062619999999999	5.23766	6.18099	1.0166899999999999	6.7191	7.20792	14.5724	11.7003	4.02993	11.9753	11.7442	7.978260000000001
ENSG00000166111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7134.67	3483.51	2466.32	7760.02	5390.61	4882.69
ENSG00000166118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.79665	0.0	0.0	0.0	3.56619	3.3030699999999995	0.0
ENSG00000166123	111.67299999999999	105.045	146.092	58.9137	81.7503	111.527	75.4518	82.1368	122.62899999999999	69.2441	63.556999999999995	49.4129	98.3827	94.1733	90.2569	75.8797	99.5984	93.1079	197.983	155.493	158.226	158.045	129.916	129.27700000000002
ENSG00000166126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1035.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2675.5	0.0	3699.48	970.003	0.0	0.0
ENSG00000166128	5.45289	7.20273	5.35013	6.62308	1.8818400000000002	12.4654	0.0	10.1169	4.52266	8.76297	13.939	6.37836	4.95404	5.72628	11.3117	3.05673	0.0	3.33399	19.4723	3.8029599999999997	24.2324	4.2358199999999995	9.80824	15.9914
ENSG00000166130	8.52099	4.77501	7.60037	5.0179800000000006	7.48532	3.54165	2.66076	5.1739	5.78238	10.5813	3.3945800000000004	3.6244300000000003	14.0232	6.48365	10.0633	8.65254	13.9781	11.7967	47.29	35.3132	36.9255	41.148	33.6283	30.4597
ENSG00000166133	30.706	40.5596	45.191	37.2955	28.2584	44.8464	35.1569	56.9695	63.6694	39.0653	54.1974	32.9244	37.1959	48.3683	30.3322	28.6881	67.4113	32.8549	18.2753	8.922939999999999	17.6887	21.8648	23.9337	20.011
ENSG00000166135	43.3307	35.8445	38.6492	52.0979	62.534	54.0297	30.4434	58.4671	58.8088	58.0282	55.6222	55.2926	48.5124	44.1243	49.0291	58.8846	52.9686	42.5496	80.6495	54.0293	58.3513	48.9591	78.4123	60.3277
ENSG00000166136	1620.67	1422.91	1459.79	1605.67	1205.3	1236.8	1901.91	1224.25	1121.83	1350.75	1351.26	1316.56	759.243	415.97	455.23	484.713	564.716	559.692	733.132	569.356	710.795	703.581	761.15	788.5980000000001
ENSG00000166140	59.9591	89.5303	46.0401	73.8817	72.8731	79.4592	83.9472	77.3865	90.8119	47.1307	80.9196	76.2341	79.9874	63.163000000000004	52.6987	52.7742	85.0406	59.1601	48.1072	40.6531	37.0971	52.3238	38.2114	39.254
ENSG00000166143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.7146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000166145	0.802515	2.1200799999999997	1.5747799999999998	3.8989300000000005	9.41644	1.22304	7.580419999999999	1.1911399999999999	1.33122	10.3173	5.86126	0.938718	4.86065	0.0	1.4269399999999999	0.0	1.98205	3.9253699999999996	5.72422	2.23589	7.1235100000000005	32.3749	4.61327	7.83488
ENSG00000166147	16.149	15.6301	8.564689999999999	17.3174	23.8993	20.842	19.6142	26.2366	22.3235	26.4196	17.9576	19.06	14.0108	17.1115	14.659	13.212	14.4927	12.0087	10.2808	9.12658	5.60004	11.069	6.27691	7.248989999999999
ENSG00000166148	0.0	2.0985	14.0288	1.92963	1.6448099999999999	0.0	0.0	0.0	1.9765	1.91481	0.0	0.0	2.88671	2.50252	2.82483	5.34344	1.9618799999999998	2.9140599999999997	1.67323	3.26784	4.6272400000000005	9.09947	1.6856200000000001	2.29019
ENSG00000166152	0.0	0.0	0.0	0.0	0.0	0.0	1.8519599999999998	0.0	0.0	0.0	0.0	0.0	1.29285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000166159	61.2349	62.3821	21.205	94.3067	62.9837	60.3852	82.4835	75.7402	89.6269	66.5691	73.6625	54.7742	121.447	113.479	115.99700000000001	138.65200000000002	121.583	99.8403	176.13299999999998	157.731	150.878	134.567	183.495	136.414
ENSG00000166164	138.97	124.741	117.24799999999999	117.964	136.696	147.844	109.535	89.1828	107.46700000000001	89.5472	101.988	104.444	131.339	114.917	126.932	139.245	143.702	150.234	92.5397	88.9607	85.5255	90.7422	96.1229	81.3782
ENSG00000166165	6074.21	5326.89	5932.82	5089.42	4245.2	4510.42	4465.3	4325.5	4218.92	3945.4	4321.39	3854.6	3405.24	3319.16	2907.21	2708.69	3349.2	3075.9	4743.67	4367.7	4430.89	4577.64	4487.88	4398.86
ENSG00000166166	62.5608	61.7019	78.5686	76.9994	77.7248	81.995	49.424	63.1421	64.3413	70.376	67.6241	96.5958	71.2363	70.9531	57.843999999999994	64.5282	76.2261	58.1411	55.4045	50.6122	61.7815	87.4752	70.2184	90.5109
ENSG00000166167	48.7057	35.4953	19.7742	65.9576	91.5785	65.2693	60.573	94.7269	108.65299999999999	87.0434	101.198	66.7948	107.319	108.46799999999999	96.5572	98.8554	95.4049	91.3923	182.925	174.52700000000002	186.59099999999998	166.342	158.903	195.373
ENSG00000166169	52.2189	39.986	31.1864	38.6065	47.5341	44.4044	51.3397	49.4242	53.9813	45.6073	50.8516	50.4587	92.5915	68.3475	82.9816	94.1806	87.8492	93.0063	34.7186	29.665	18.7524	32.4514	31.1501	25.9876
ENSG00000166170	85.3401	66.5125	55.8212	92.137	140.826	108.383	126.34899999999999	253.333	203.395	239.608	184.838	157.194	168.731	173.05700000000002	159.3	201.25400000000002	193.81400000000002	179.926	204.34900000000002	207.77700000000002	237.893	232.19	267.408	237.407
ENSG00000166171	90.8155	48.5545	57.2811	81.4152	80.5915	69.2017	103.051	52.9545	67.2525	65.1533	94.7545	113.81700000000001	131.619	156.67700000000002	111.49700000000001	138.18	120.15799999999999	105.103	224.696	158.342	169.75900000000001	211.637	177.35299999999998	190.235
ENSG00000166173	510.30699999999996	454.981	191.532	390.876	508.92800000000005	617.6419999999999	470.093	518.86	404.772	422.827	444.77	443.034	262.173	246.22	277.30400000000003	235.511	316.18	264.009	146.748	127.788	158.982	160.433	143.262	145.984
ENSG00000166181	95.99799999999999	72.8309	69.5548	109.42399999999999	200.30700000000002	131.109	157.26	212.084	201.503	220.13400000000001	215.733	203.851	169.512	185.33700000000002	165.878	163.097	200.61900000000003	171.118	72.3822	67.07	78.8988	72.9801	64.9343	63.637
ENSG00000166183	0.0	0.0	0.0	0.0	0.0	0.7148939999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.7405	6.54796	5.56312	16.0452	6.75515	6.4246
ENSG00000166188	34.6865	20.3633	45.376999999999995	37.449	31.9215	17.6208	49.6428	25.7418	47.9485	27.8711	50.6673	27.049	49.0205	48.5674	109.645	25.9256	85.6685	35.3465	91.6838	48.8343	80.6739	81.589	67.1727	57.0408
ENSG00000166189	39.7751	29.5994	32.9793	31.2999	40.6001	27.7474	47.6251	50.7213	41.3532	37.3616	45.0073	37.3516	46.4852	46.4756	32.8715	33.9161	57.1892	32.8822	28.8334	24.6364	23.8104	26.1339	22.9954	25.7619
ENSG00000166192	16.187	14.2543	13.6131	13.1072	15.9608	31.7175	29.7857	30.8901	40.2768	26.0131	28.7115	27.049	28.0117	31.5688	19.1879	31.1107	22.8449	24.0356	34.2386	31.842	45.0881	17.7331	27.9221	26.7789
ENSG00000166197	100.87100000000001	85.7639	65.9799	131.437	149.649	127.223	149.343	208.229	192.328	195.641	198.153	183.08900000000003	169.002	171.937	145.561	183.562	183.203	178.358	139.606	123.495	135.125	142.017	119.95700000000001	125.889
