rP1	rP2	rP3	rP4	rP5	rP6
28.8724	5.63438	22.9219	16.4392	16.0672	4.31738
34.3164	64.4563	8.32451	32.239000000000004	17.5053	155.226
52.3419	38.4383	77.5194	21.8548	34.6637	16.6148
32.4446	26.787	30.8764	39.0776	23.5526	7.184
0.0	0.0	0.0	0.0	0.0	0.0
5.45025	5.849819999999999	0.0	0.0	0.0	0.0
35.4093	29.5596	39.1305	32.0337	43.1501	22.6502
1.33765	0.47857	0.648975	0.83778	0.0	0.366707
722.632	858.801	733.585	770.7489999999999	738.4680000000001	700.232
93.5043	105.103	98.9777	98.3852	92.2739	52.0129
557.53	671.5889999999999	540.985	532.572	601.5459999999999	983.035
2.5977799999999998	0.9294100000000001	2.52069	2.16935	3.53378	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	994.4689999999999	899.047	3481.81	2835.86	1524.03
33.4602	39.178000000000004	34.8285	24.3857	28.551	25.017
0.0	0.0	0.0	0.0	0.0	0.0
109.59100000000001	100.917	113.589	101.397	112.443	26.6296
257.885	203.639	216.27200000000002	244.581	193.56799999999998	39.3886
55.5712	48.175	31.1089	40.1593	35.9798	3.51565
0.0	0.0	0.0	0.0	0.0	0.0
27.2513	23.7649	33.0532	29.8685	81.67	201.71
0.0	0.0	0.0	0.0	0.0	0.0
75.5728	51.1124	70.3165	55.7609	69.7083	32.3538
258.465	348.79400000000004	372.525	340.79699999999997	368.55400000000003	114.365
14.3119	13.6915	13.2834	15.589	13.3318	23.5412
137.871	136.056	116.027	127.68299999999999	152.659	181.637
0.0	0.0	0.0	0.0	0.0	0.0
2.1956	2.35656	4.26089	5.5005	8.96007	3.61145
0.0	0.0	0.0	0.0	0.0	0.0
102.448	123.098	93.1558	92.8161	122.26899999999999	32.8547
78.9667	131.842	149.841	87.9246	96.6771	92.3657
526.8580000000001	687.3530000000001	647.8430000000001	546.1669999999999	630.192	306.301
23.7299	21.9964	17.7926	12.16	14.3059	3.54839
30.1757	31.326	30.2402	27.2646	27.758000000000003	25.2243
153.405	169.574	126.104	164.06799999999998	155.988	27.664
0.0	0.0	0.0	0.0	0.0	0.0
441.974	438.98199999999997	418.63699999999994	426.26300000000003	454.654	540.154
0.0	0.0	0.0	0.0	0.0	0.0
23.0796	15.3134	21.9876	21.0254	12.4155	1.38047
10.1818	10.0175	11.5262	12.7539	2.59694	2.79127
40.2093	38.9806	53.28	55.2411	33.524	36.2696
115.65	121.241	123.09200000000001	125.774	123.477	81.1049
175.58	142.766	230.109	86.6407	129.502	27.5051
0.0	0.0	0.0	0.0	0.0	0.0
37.3368	37.9649	34.3221	25.8459	36.0873	33.9393
232.46599999999998	292.281	312.572	253.752	386.246	1201.75
144.02200000000002	142.987	137.41899999999998	207.46599999999998	111.426	41.4569
0.0	0.0	0.0	0.0	0.0	0.0
453.789	414.51599999999996	451.36400000000003	287.668	404.219	201.919
31.1047	35.7456	46.0346	30.304000000000002	42.6325	15.5039
0.0	0.0	1.12101	1.4471399999999999	1.17866	0.0
0.0	0.0	1.6526599999999998	0.0	0.0	0.0
195.604	419.88699999999994	169.82	438.45099999999996	441.134	474.144
213.593	193.66	264.982	266.328	156.221	32.0849
76.0446	96.6546	84.7913	101.939	110.249	265.526
137.384	104.01899999999999	194.27700000000002	148.077	85.8364	29.78
21.5212	24.3146	27.476999999999997	28.3766	33.5126	3.72624
0.0	0.0	2.54688	0.0	0.0	0.0
1.4614200000000002	0.0	1.41806	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
2.42233	6.4998	3.5256800000000004	22.756999999999998	24.7134	7.96881
59.2738	39.0644	53.4787	70.3397	39.2544	13.6838
201.696	304.42900000000003	281.334	315.811	334.38699999999994	82.9406
48.9371	38.5182	89.4299	0.0	39.9417	44.2721
1.02919	1.58493	0.347357	0.784723	0.31956999999999997	0.294414
218.524	210.15200000000002	318.907	142.338	169.438	92.0171
22.3422	14.8112	21.6792	16.4625	10.7267	2.16175
14.89	11.3418	11.6517	21.6598	20.5817	3.16026
134.732	97.8895	95.5363	162.27700000000002	128.999	61.3705
25.0541	15.1261	25.115	27.8065	14.66	0.606038
20.8681	24.6377	34.423	28.7537	14.9032	20.5951
5.93938	13.6603	9.056339999999999	7.439769999999999	10.3878	4.18691
71.4374	82.0418	68.6243	60.849	62.678999999999995	58.7523
6.6181600000000005	0.0	0.0	0.0	0.0	0.0
50.8026	35.4858	50.0775	45.4545	46.8942	29.1808
91.6361	91.0686	85.6235	72.2721	90.0274	100.486
1.24535	1.33665	1.2084	1.55995	6.35274	0.0
54.2036	39.9969	59.1695	46.6788	31.1063	8.3585
415.915	649.72	419.555	433.292	512.556	921.194
0.0	0.0	0.0	0.0	0.0	0.0
11.9115	20.0903	17.337	19.1835	10.4164	1.3994799999999998
67.3589	85.37200000000001	64.6646	81.6822	79.6878	155.586
28.8724	46.0141	47.5417	44.9337	37.4901	18.7086
11.0922	10.7892	3.0270900000000003	15.630999999999998	7.4265	2.28063
214.935	180.813	256.468	205.562	198.54	425.20099999999996
0.0	0.0	0.0	0.0	0.0	0.0
171.993	95.2784	177.65599999999998	138.995	79.2456	9.12595
123.411	161.95	145.00799999999998	104.46700000000001	142.137	153.03799999999998
0.0	0.0	0.0	0.0	1.03764	0.0
513.245	604.509	516.362	581.994	563.59	115.524
4.5374300000000005	1.94803	8.80555	5.683669999999999	0.925845	1.49269
171.054	265.192	170.588	258.904	259.348	50.8011
65.6101	53.2444	82.2962	48.108000000000004	39.1829	2.63218
83.7285	52.5636	71.28	84.1018	62.0521	7.79557
31.044	30.7568	31.4468	24.7846	22.2748	11.2226
11.7656	15.7852	11.4165	22.1068	6.0018199999999995	0.0
0.0	0.0	2.25325	2.90878	0.0	0.0
41.836999999999996	32.6055	33.3555	53.0734	30.1774	5.69814
17.5482	15.0677	30.6493	19.783	17.9032	2.88643
0.0	0.0	0.0	0.742549	0.0	0.0
77.0415	47.1988	62.5165	76.4342	41.038999999999994	19.6252
0.0	0.0	0.0	0.0	0.0	0.0
10.4948	9.65504	11.6382	9.39001	22.9439	0.0
42.342	37.4262	31.4183	12.4796	27.951999999999998	30.7265
0.0	0.0	0.0	0.0	0.0	1.52099
0.0	0.0	0.0	0.0	0.0	0.0
0.0	22.8614	20.6678	13.3403	10.8654	0.0
54.0137	44.595	24.1896	36.4315	25.4337	13.6685
49.9739	43.4899	61.5965	64.2901	56.4968	48.8757
0.418871	0.0	0.406441	0.0	0.0	0.0
7.2184800000000005	2.76702	3.50213	4.521	1.05207	1.6962
64.8165	81.1629	64.5056	75.9858	89.8659	30.0706
127.84200000000001	66.351	122.848	113.985	71.8994	10.9818
0.0	0.0	0.0	0.0	0.0	0.0
26.7478	20.6703	21.8014	21.443	12.0071	0.0
0.0	0.0	0.0	0.0	0.0	0.0
67.411	101.602	64.0188	71.8641	46.8254	106.163
8338.89	7955.75	8091.42	6963.63	2835.86	13716.3
49.608999999999995	32.7667	49.9882	57.6797	30.4973	5.02153
2.5809	0.0	2.50431	5.38814	1.75541	0.0
102.949	142.067	99.8941	202.645	187.55700000000002	145.14600000000002
44.7876	55.5821	55.6812	56.1017	55.6891	50.6477
158.015	147.757	180.042	152.94799999999998	168.54	175.24400000000003
28.8685	32.4604	36.0152	22.3856	26.6476	4.52236
0.0	0.0	0.0	8.59707	0.0	0.0
15.2355	18.1693	13.1408	14.8433	16.6951	6.4971
0.0	4.4003	3.9780800000000003	15.4063	0.0	6.743510000000001
0.0	0.0	0.0	0.0	0.0	0.0
2.5773099999999998	0.0	5.00165	1.61419	1.31473	0.0
31.5673	41.2073	24.0077	23.5113	31.3355	22.4535
3.69141	0.0	0.0	4.62392	3.76609	0.0
144.452	140.001	148.534	171.49099999999999	144.075	57.6278
50.2893	50.7048	70.9774	51.54	59.0805	12.5332
74.7577	34.0405	61.5485	34.052	18.4897	0.0
18.1543	17.3202	18.268	16.0025	19.2076	2.21195
37.3606	82.2041	58.003	67.8579	40.0222	18.4359
26.365	16.1702	31.6737	39.3159	29.4602	37.1716
0.0	0.0	0.0	0.0	0.0	0.0
11.4388	6.1387	0.0	7.16423	0.0	0.0
390.12300000000005	994.4689999999999	283.91	794.0980000000001	696.528	721.9110000000001
21.7401	22.2228	10.0452	29.8256	17.9552	8.51416
107.425	97.7997	100.515	103.325	77.3061	61.5293
0.0	0.0	0.0	0.0	0.0	0.0
4.9680599999999995	0.0	0.0	0.0	0.0	4.08588
2288.45	3282.95	2610.49	2433.08	3815.32	9511.44
17.787	20.8266	26.6733	26.3313	24.7457	37.2364
57.6663	47.0156	48.9607	38.8952	53.7417	8.20844
113.14200000000001	62.3594	186.93099999999998	72.7772	93.5928	30.1789
72.015	69.3259	80.6837	82.7675	74.2293	30.5295
3.8247400000000003	2.0525700000000002	2.78343	9.58188	0.9755290000000001	0.0
16.8244	24.506999999999998	20.9894	31.6118	8.58238	13.8369
137.501	138.499	141.631	127.19	192.079	334.035
39.9372	12.8595	31.0016	45.0235	28.5216	13.1382
8.78656	4.2438199999999995	4.6892	4.95279	5.82681	2.1679
38.606	38.1213	44.9524	44.4898	39.387	60.9614
1.16988	16.3234	9.08128	14.6541	19.0967	25.0157
0.0	0.0	0.0	0.0	0.0	0.0
192.165	172.362	154.94799999999998	166.12400000000002	118.736	10.3878
159.842	81.4185	162.985	105.20100000000001	63.571999999999996	13.3687
155.86700000000002	241.64700000000002	159.644	292.863	212.02700000000002	56.9732
0.0	0.0	0.0	0.0	0.0	0.0
3.83662	0.0	0.0	0.0	3.9142300000000003	3.15535
53.6163	40.9012	44.7159	52.7295	51.9885	6.55969
926.543	0.0	0.0	0.0	945.2869999999999	0.0
5.27515	4.44862	4.02176	2.83189	2.6909400000000003	0.6197779999999999
0.0	0.0	2.7557	0.0	0.0	1.16784
10.1306	7.64072	7.4389199999999995	4.80156	3.91076	0.9007290000000001
39.3325	56.5781	49.5755	47.7448	60.3991	82.7047
9.43701	11.0497	8.32451	16.1195	19.2559	1.41114
6.76858	14.5296	16.7842	12.2466	10.7419	0.0
2.05898	4.41986	5.99365	3.4388300000000003	2.80085	3.38674
1.58791	0.852158	0.0	0.9945200000000001	1.6200299999999999	1.3059399999999999
65.6101	91.0308	77.6379	121.60600000000001	78.91	121.958
81.1115	40.1806	52.9742	69.3627	80.3653	61.5771
5.5349	4.75254	7.518910000000001	2.77325	4.5175	0.0
96.9187	70.0428	125.39	74.46	71.8524	43.5742
81.2624	70.1019	69.2708	59.9329	65.0854	13.7413
67.9325	66.8993	61.1597	44.7399	51.4442	8.06367
125.775	169.495	131.535	147.92	133.31	204.584
24.559	9.585239999999999	6.499140000000001	81.1025	13.6668	7.34474
9.19024	8.07053	4.8641	13.6049	9.37616	1.37424
0.0	0.0	0.0	0.0	0.0	0.0
53.097	25.6453	25.7607	46.5572	51.4626	17.4674
0.0	0.0	0.0	0.0	0.0	0.0
4.3095	3.3038800000000004	8.36323	13.880999999999998	4.39669	2.02529
168.55900000000003	122.88600000000001	148.641	134.784	90.8514	16.5656
87.646	144.467	110.86200000000001	29.4072	156.483	293.48
14.5185	14.1662	5.1227800000000006	13.2263	5.38625	2.17099
20.9464	8.61012	8.2164	11.165	8.18431	10.2629
3.04283	3.26591	0.0	0.0	0.0	10.0101
4.16798	4.9209	3.6398699999999997	2.0883599999999998	2.97661	0.0
0.0	0.42236899999999994	0.381842	0.49293000000000003	0.401481	0.0
0.0	0.0	0.0	0.0	0.0	0.0
76.8353	58.2128	70.1695	124.553	83.0008	22.3029
2.133	1.23274	9.39327	5.13815	2.34355	0.539768
5.75493	12.3536	5.5841400000000005	0.0	0.0	0.0
28.1624	24.1816	32.792	38.8044	31.6054	97.2788
80.1816	95.62200000000001	90.7692	94.8571	109.072	73.2709
17.0452	8.38843	22.1006	2.42414	6.9104399999999995	7.10106
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.45641	0.0	2.58275	4.16403
20.3317	12.4698	31.0016	21.8296	14.8164	0.0
105.038	93.7506	99.7749	96.9479	75.5779	30.9172
2.57373	8.68187	2.85412	10.1323	10.8783	0.604775
10.3577	14.4858	8.52755	14.5469	11.5279	22.1997
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
555.9259999999999	907.993	727.056	666.086	1150.78	1285.49
5.64965	15.1596	12.3345	37.1535	14.4099	2.32322
172.24200000000002	175.30700000000002	135.433	223.19299999999998	236.322	234.467
5039.83	5846.27	6044.73	4233.57	5754.08	1171.89
0.0	0.714417	0.645867	0.0	0.679086	1.09485
172.37400000000002	176.56599999999997	157.715	222.388	147.262	31.144000000000002
155.2	199.893	174.68900000000002	223.567	191.59099999999998	194.014
29.2128	31.9461	24.6021	20.7128	23.6181	19.0391
10.1818	21.8565	0.0	25.5078	0.0	0.0
1.7699	5.69896	4.29344	2.2170099999999997	7.22283	8.73372
24.9681	19.9771	30.8345	21.6085	14.8208	2.98684
86.704	72.9885	122.072	55.3683	86.7236	25.1675
0.0	0.0	0.0	0.0	0.0	0.0
237.477	284.455	181.028	417.154	277.147	44.1666
4.92842	9.521510000000001	3.82573	4.93874	3.01687	4.86394
0.0	0.0	0.0	0.0	0.0	0.0
94.1469	63.2582	109.921	93.0018	59.3489	26.4393
17.3186	3.09803	14.0038	18.078	20.6137	14.2433
19.2779	27.1571	23.3822	25.6571	61.4621	37.6549
0.0	0.0	0.0	0.0	0.0	0.0
33.1585	37.6231	35.3919	35.008	15.9481	6.23327
6.57123	7.052969999999999	14.3465	6.173430000000001	10.0562	10.8088
31.9498	51.438	31.0016	0.0	0.0	0.0
210.65900000000002	143.709	230.392	176.662	129.317	55.7932
1181.89	826.1139999999999	1008.77	685.3969999999999	695.94	564.013
424.93199999999996	430.936	367.88599999999997	417.551	423.75	606.11
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.9825649999999999	0.0	0.0	0.0
32.0111	29.9041	31.0611	37.87	39.3114	12.6759
4.13021	10.3437	28.0535	15.5207	16.855	20.3808
317.665	266.598	309.216	301.98400000000004	241.59099999999998	37.7072
175.139	92.9788	127.913	82.5633	78.7739	108.417
4.08426	5.00992	1.69845	5.8468800000000005	1.78581	0.0
114.624	129.862	105.04299999999999	139.592	113.694	366.606
109.416	125.766	135.535	211.903	129.838	165.933
0.0	0.0	0.0	0.0	0.0	0.0
149.442	140.79399999999998	133.72899999999998	268.312	140.607	32.7749
134.498	151.649	193.783	117.42200000000001	141.377	84.9168
108.792	118.713	87.9694	134.003	103.59299999999999	277.368
0.0	0.0	0.0	0.0	0.0	0.0
17.3326	25.074	17.1839	28.3189	14.9924	1.85933
10.92	6.7481800000000005	7.06394	15.7511	8.77767	2.17719
68.2716	41.8724	68.3486	51.5824	45.3296	7.129980000000001
22.9248	15.890999999999998	23.1713	18.5457	49.2134	28.281
0.0	0.0	0.0	0.0	0.0	0.0
64.8783	49.3245	60.3299	44.02	78.6016	94.4879
0.0	0.0	0.0	0.0	0.0	0.0
3.2856099999999997	0.0	6.37622	0.0	3.3520800000000004	0.0
66.5249	49.4112	77.8045	17.4265	42.5805	3.74456
0.0	10.1476	0.0	0.0	6.43053	0.0
67.7574	45.6644	47.3987	61.1883	46.6213	12.9595
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	762.0169999999999
0.0	0.0	12.1493	0.0	0.0	20.5951
242.747	244.642	247.708	242.685	233.706	97.4782
30.5934	34.1765	25.4447	18.7699	36.3082	4.1079099999999995
1.2606	0.0	0.0	0.0	1.28611	0.0
9.08375	10.7247	7.93277	11.3785	7.41402	5.9766
48.6778	50.0137	46.4259	58.369	56.4541	23.2677
16.532	20.1636	19.6872	29.1798	13.0332	3.70811
0.0	0.0	0.0	0.0	0.0	0.0
102.21600000000001	74.3197	110.914	96.3729	62.7949	9.03935
155.97299999999998	77.0519	125.285	90.5712	67.9722	5.946619999999999
73.0557	51.269	41.5784	43.1157	35.8335	46.2179
137.763	115.63600000000001	137.102	126.105	134.784	47.0632
1.24535	0.0	0.0	0.0	1.27055	2.0484299999999998
117.072	110.098	94.1241	117.31700000000001	89.8649	273.262
1.9499900000000001	1.77095	1.89212	1.69102	1.53033	0.493454
4.67951	10.0451	3.63251	8.2063	10.5032	10.776
0.0	0.0	0.0	0.0	0.0	0.0
2.59354	6.9591899999999995	5.6623	4.0609	1.9845099999999998	1.0665
3.8216699999999997	3.1903200000000003	4.12029	5.85089	0.866441	0.0
33.3948	44.2767	40.0282	29.5278	42.086999999999996	71.0857
162.145	136.739	67.4285	203.106	141.793	76.2017
102.949	87.2341	73.6062	119.90700000000001	84.7626	8.91248
12.1514	3.26055	11.7908	11.4158	9.29791	9.99367
8.65928	9.2941	0.0	32.5403	17.6689	28.4866
36.9657	21.6413	27.4838	26.4594	15.6732	2.36896
0.0	0.0	0.0	0.0	0.0	0.0
1.06377	0.570878	1.0322	0.666248	0.5426449999999999	0.0
77.9856	68.7559	85.5806	79.0793	72.933	7.635439999999999
1340.91	1555.24	1128.8	1199.29	1360.16	1240.39
0.0	0.0	0.0	0.0	0.0	0.0
5.40258	4.348990000000001	6.55282	8.45922	6.88985	73.3136
464.106	351.2	430.895	480.971	298.064	115.33200000000001
11.2017	1.7175599999999998	12.4221	12.027000000000001	4.89786	0.0
0.0	0.0	9.77225	0.0	0.0	0.0
1.14529	1.6390099999999999	3.70436	0.0	1.55795	0.0
17.2591	21.4493	9.69561	17.0677	10.1943	4.48245
119.554	95.1696	129.218	119.38799999999999	109.775	20.7575
7.59461	6.9869	9.474739999999999	6.79511	7.74826	3.5691699999999997
100.45100000000001	88.7432	86.9138	105.84	73.9951	8.94736
0.0	0.0	0.0	0.0	0.0	0.0
0.0	13.2596	0.0	15.4747	0.0	0.0
1075.45	1142.46	1321.81	1395.49	1209.74	807.375
17.7229	7.55293	12.6448	12.7324	9.30663	2.14351
692.056	600.506	734.107	351.306	669.7	140.094
77.4977	61.0962	65.6595	83.3299	53.6432	17.2972
204.736	145.96200000000002	165.30900000000003	151.627	138.744	29.4974
25.7373	55.2483	0.0	0.0	26.258000000000003	0.0
0.0	0.0	0.0	0.0	0.902853	0.0
139.887	155.441	130.945	148.425	171.26	67.6747
17.9029	13.5986	15.5008	17.5954	9.27303	4.077380000000001
40.6214	32.4127	33.9703	43.1837	38.7167	4.39583
151.138	130.48	108.396	275.747	127.37899999999999	43.235
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
2015.65	2099.54	1950.67	1655.78	1962.17	1947.78
94.0122	103.52	94.9388	98.1346	99.1113	49.2548
3.22837	12.1277	6.26514	2.02196	8.234210000000001	7.965330000000001
12.9486	8.49313	15.3564	15.3185	10.2749	14.1991
26.8996	11.7625	21.2678	28.7031	13.2137	0.0
0.0	0.0	0.0	0.0	0.0	0.0
24.6989	15.046	14.25	26.7575	17.7071	2.19601
257.26099999999997	340.837	261.328	264.346	346.537	809.953
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	3.07038	0.0	0.0
53.4097	82.2493	42.8118	72.7196	37.9063	7.63927
0.0	0.0	0.0	3.3350699999999995	2.71634	4.37941
78.387	67.663	79.6828	144.946	93.5132	23.877
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
32.5656	23.6778	64.7273	40.1343	43.9419	5.18379
141.4	171.736	140.815	125.84899999999999	184.122	131.593
15.4424	16.5745	14.9841	0.0	31.5096	0.0
240.38400000000001	336.38800000000003	249.489	247.748	310.439	332.835
101.45700000000001	80.0699	83.969	71.0193	61.6492	2.45416
64.8409	53.1116	56.2939	51.2974	67.8936	30.8736
13.6885	8.26428	14.9426	9.644910000000001	10.4741	1.40723
78.4601	55.5035	53.9844	67.903	39.296	15.8387
131.049	120.916	95.9281	74.8777	175.922	26.4721
36.6429	46.3524	50.1587	50.8174	36.7167	9.68666
275.78	330.07	285.885	328.051	291.48	296.975
20.9625	4.49986	17.6284	22.756999999999998	9.980410000000001	0.0
459.505	444.681	438.56	330.25300000000004	345.837	148.686
10.1372	6.52824	13.770999999999999	10.1585	20.6846	0.0
0.0	0.0	1.00565	0.0	0.528684	0.0
11.2308	14.0632	34.5089	4.68931	11.458	18.4731
81.7389	76.8329	88.6731	68.6824	76.6589	35.0737
97.3554	101.272	113.554	121.11399999999999	115.992	71.8418
77.2119	92.0804	130.417	96.7171	119.62	263.413
7.721189999999999	2.0718099999999997	5.61904	4.83585	5.90805	25.4006
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
138.148	125.26700000000001	122.492	89.5068	77.7614	27.4248
4.44842	1.36415	1.8498900000000003	5.57218	0.648345	0.0
2.69638	2.5323	7.19499	0.844383	2.0632	0.554396
81.2155	68.7534	92.1246	96.0006	70.0213	107.24700000000001
3.6287599999999998	0.0	3.52107	1.51515	2.46811	0.0
634.278	794.24	621.489	724.404	862.813	1564.95
1.23539	1.9889400000000002	1.1987299999999999	3.09495	2.52077	0.0
36.5933	33.7774	35.5074	39.4202	39.2003	4.21336
4.02845	8.64755	3.9089	5.04611	2.73996	0.0
79.9116	139.08700000000002	98.49700000000001	94.68799999999999	134.411	220.257
1389.81	745.852	1798.09	1160.6	1181.61	0.0
3.4898	3.74565	0.0	2.1857	0.0	0.0
48.2915	36.0187	44.4758	43.0613	32.5673	35.0043
0.0	0.0	0.334467	0.0	0.0	0.0
62.1592	47.6843	82.6254	44.9109	44.3321	3.84614
60.8094	38.6452	82.2962	78.1754	41.6318	3.9482699999999995
5.60306	3.8269800000000003	6.4253	4.46632	3.37788	0.0
0.0	0.0	0.0	0.0	0.0	1.1407399999999999
0.0	0.0	0.0	0.0	0.0	0.0
44.9012	61.8694	58.8767	42.5631	51.381	46.9087
3.3328900000000004	0.0	6.467969999999999	4.1748400000000006	13.6013	0.0
73.5548	75.63	64.7746	85.94200000000001	80.0877	54.9018
0.639878	0.6867880000000001	0.0	0.0	0.6528229999999999	0.0
46.9028	40.7307	39.7186	44.3305	36.9763	11.2216
0.0	0.0	0.0	0.37056300000000003	0.0	0.0
93.23700000000001	93.8178	67.8526	75.4271	138.721	329.089
173.75599999999997	139.744	176.41	150.93200000000002	110.61399999999999	55.292
74.1958	68.6287	77.2619	77.827	65.2347	33.7351
53.1871	55.7889	55.7139	52.9957	48.7134	10.9357
2.20605	1.1838899999999999	4.28118	1.3816700000000002	1.12534	0.0
2.5384700000000002	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
190.06	246.49200000000002	315.051	168.635	234.30200000000002	416.83
0.0	0.0	0.0	0.0	0.0	0.0
146.063	107.681	130.753	118.89399999999999	91.3176	24.2681
76.3514	72.209	82.2836	68.2017	74.7036	53.5291
0.0	0.0	0.0	0.0	0.0	0.0
66.1816	56.8268	12.8435	105.007	112.53399999999999	166.918
192.977	157.743	282.735	158.483	179.93099999999998	71.4719
24.8105	45.9127	21.5838	43.9379	34.0408	25.3302
0.0	0.0	0.0	0.0	0.0	0.0
65.9356	88.7258	83.5546	84.4412	72.2896	72.8428
52.7849	40.9842	45.7697	50.6446	41.2489	33.2517
55.2924	61.0416	45.2206	84.1018	83.8106	18.1897
141.722	88.9712	123.24600000000001	128.95600000000002	120.036	173.735
133.124	68.5841	57.8697	102.72	54.3269	71.8223
0.0	0.0	0.0	0.0	0.0	0.0
77.9764	101.744	63.2992	62.5629	86.8333	55.328
8.8495	13.2976	19.7498	7.759539999999999	7.22283	0.0
8.02202	4.30506	11.6759	0.0	0.0	0.0
1.6724599999999998	5.38521	1.62283	1.3966399999999999	3.98135	7.3359
56.2759	66.1541	44.8548	48.6732	40.3268	40.7731
8.97971	0.876184	1.5842200000000002	6.1353599999999995	5.829969999999999	8.056569999999999
30.9673	49.1916	33.6542	40.3419	42.9676	6.11244
0.0	0.0	5.8003	0.0	0.0	24.5812
126.34700000000001	120.542	108.975	96.7171	78.7739	207.82299999999998
54.0374	32.536	39.645	31.3677	33.6162	6.5037
60.3075	32.9528	34.0468	35.7109	24.611	1.8035900000000002
266.54	240.671	188.84099999999998	264.978	250.35	215.731
0.0	0.0	0.0	0.0	0.0	0.0
637.621	730.703	639.645	784.1360000000001	797.904	505.28
22.905	21.412	18.6405	22.2125	24.1222	1.2153399999999999
76.4159	68.5282	66.831	100.12799999999999	65.1392	7.44238
10.7599	10.2655	8.12043	14.9755	31.7129	1.9665
18.6103	13.5827	20.2249	11.8112	16.7083	2.85705
171.209	104.491	143.326	159.793	123.29799999999999	121.48100000000001
0.0	0.0	0.0	0.0	0.0	0.0
0.0	2.13864	1.93343	2.49592	0.0	6.5549800000000005
2.43187	1.30508	2.3597	4.56931	3.7216	8.00018
3.0823099999999997	1.32331	4.78535	0.772192	1.8868	0.0
11.1296	11.9456	13.4992	10.4559	8.5161	0.0
268.053	276.005	275.964	218.467	274.993	54.6044
1.8844900000000002	0.674216	0.6095229999999999	0.786851	0.6408729999999999	2.06649
55.8158	50.9216	67.6993	27.9664	51.2505	36.7237
61.1868	31.8981	42.4079	41.6066	53.5068	0.0
2.26816	2.43444	0.0	0.0	0.578511	0.0
0.0	0.0	0.0	0.0	0.0	0.0
25.1713	24.4436	19.7721	34.5329	11.0059	37.4601
92.8294	69.5564	109.619	70.2067	77.7316	50.417
233.46	240.507	216.419	233.688	202.03	258.863
15.3281	12.5553	9.00221	20.2108	15.6382	5.30791
16.6535	15.437000000000001	13.9558	11.3785	17.7628	3.73538
61.7695	78.7888	53.856	75.1309	73.0657	100.13
156.44899999999998	71.7322	212.234	161.724	82.1315	4.99683
200.94299999999998	218.142	193.195	194.106	203.13099999999997	135.386
154.424	178.66	221.843	102.99700000000001	167.778	240.81099999999998
1.9343299999999999	6.22841	6.56924	3.63446	2.9601900000000003	4.77255
291.689	268.875	203.118	210.628	245.074	338.67400000000004
2.33093	2.50181	2.26175	0.0	3.5671199999999996	0.0
79.1353	28.3123	44.7924	61.95399999999999	57.1882	10.8472
79.5466	105.24600000000001	58.739	93.3748	77.0726	40.3227
53.8144	89.5692	80.9748	73.2705	69.2256	87.2343
65.5573	45.3453	52.3031	49.271	49.0479	76.681
1.6198299999999999	0.0	0.0	0.0	0.0	0.0
15.7933	14.126	15.3247	9.89152	10.7419	17.3186
47.515	35.0614	69.1575	37.1989	33.3274	9.76945
94.7601	101.70700000000001	107.273	72.5378	85.9352	164.52599999999998
0.0	0.0	0.660093	0.0	0.0	0.0
23.1223	37.2261	19.230999999999998	43.4451	42.1251	40.7496
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
2.1226599999999998	4.55656	2.05967	1.32944	4.33121	5.23723
4.57639	1.51135	3.7574199999999998	5.732469999999999	2.1549099999999997	0.0
2.13489	0.0	6.2146099999999995	5.348409999999999	0.0	3.5116
51.5755	38.5937	56.7411	45.951	40.7611	26.2867
0.853957	5.49937	3.31446	1.06968	5.2274	7.0232
54.7628	31.4668	48.8438	36.7236	43.455	3.6394800000000003
27.6924	30.961	19.0334	24.5707	40.0246	5.69378
762.868	623.262	823.551	514.0419999999999	560.493	27.3124
14.707	22.5503	24.4639	18.4223	36.4396	10.3676
4.64433	3.7386	3.3798800000000004	4.363180000000001	4.7382800000000005	15.2785
9.35902	5.02257	9.08128	0.0	4.77418	0.0
0.0	0.0	0.0	0.0	0.0	0.0
11.0449	5.70777	7.938610000000001	8.710939999999999	4.5908	0.672863
69.3543	61.0565	118.714	81.9939	48.4967	14.0996
0.0	0.0	0.8537959999999999	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
153.536	108.59100000000001	149.841	120.06299999999999	82.3957	42.3343
