rC1	rC2	rC3	rC4	rC5	rC6
5.04946	39.5282	50.4619	46.1747	56.8101	19.7863
7.337510000000001	12.4493	3.4185300000000005	6.24857	6.00381	7.351360000000001
33.8897	38.0667	32.9672	29.3947	38.5991	43.0359
0.0	3.5599800000000004	2.93268	7.65786	5.150530000000001	2.80292
169.7	90.2919	87.7322	79.6827	118.351	123.95299999999999
13.13	15.5587	8.81175	13.3873	20.6342	12.25
13.6404	13.6379	13.7314	11.0827	12.4233	13.7204
0.0	0.0	5.35214	2.7951200000000003	0.0	0.0
2.9771900000000002	6.945530000000001	1.9072200000000001	3.9841300000000004	2.2330400000000004	0.0
23.2599	23.4077	21.9125	25.6338	16.4198	12.5658
62.3435	175.507	169.968	158.774	166.38099999999997	106.819
43.1494	84.3215	82.8461	79.8754	81.5166	69.7397
266.813	127.145	136.969	137.05100000000002	141.501	149.609
0.0	0.0	0.0	0.0	0.991727	0.0
17.5541	21.12	19.5202	28.81	24.8423	17.0342
0.8439139999999999	0.0	1.08124	0.0	0.0	3.1002
58.315	102.324	116.861	104.051	118.881	97.0423
201.34599999999998	167.30700000000002	132.885	130.377	173.855	190.38400000000001
0.0	0.0	0.0	0.0	0.0	0.0
1.1139700000000001	2.31003	4.2817099999999995	0.99382	3.3421199999999995	0.0
0.0	0.0	0.0	0.0	0.0	0.0
15.334000000000001	16.8342	33.5141	10.8636	17.5901	19.8814
297.295	184.618	152.77100000000002	189.62099999999998	216.56900000000002	244.88099999999997
0.0	0.0	1.91575	4.0019599999999995	0.0	0.0
82.1153	80.1911	99.09100000000001	71.5551	80.2109	70.153
0.952108	0.0	0.0	1.27413	1.42826	0.0
121.524	80.5011	62.4717	67.2585	74.2693	101.962
949.1	575.198	879.178	757.291	681.7919999999999	933.035
4.4063	5.56806	4.93976	7.00219	5.3705300000000005	3.3722800000000004
0.0	0.0	5.72804	0.0	0.0	0.0
162.88299999999998	419.3	399.38599999999997	413.39599999999996	501.31800000000004	220.088
12.1694	16.0149	21.5885	15.0326	21.0638	22.9258
152.515	147.936	154.189	156.403	145.813	153.601
0.241641	0.375819	0.619192	0.323369	0.7249720000000001	0.29589699999999997
0.0	0.0	0.0	2.923	0.0	0.0
0.839673	0.0	1.07581	0.0	0.0	0.0
2.82017	5.84818	4.81768	2.516	7.050889999999999	6.90676
2.95308	7.144430000000001	12.6118	14.9293	10.3365	2.81255
43.2344	51.794	52.3986	20.3281	42.0686	58.6652
132.099	263.712	308.182	321.892	316.466	205.21599999999998
0.0	0.0	0.0	0.0	0.0	0.0
49.6484	75.0315	96.0159	105.929	94.8534	57.9282
53.6528	105.806	112.322	99.9556	129.93200000000002	95.758
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
507.005	844.722	472.917	941.175	524.803	406.276
27.7537	40.7886	21.5309	26.2369	16.8061	55.187
25.9565	18.5027	24.941999999999997	13.0258	22.7134	39.7307
0.963361	0.299658	0.740567	1.03135	2.02319	0.943732
176.03400000000002	132.613	162.106	158.275	206.304	242.50400000000002
0.0	5.4855599999999995	2.25948	2.36	2.64548	4.31901
9.71136	21.9933	17.8996	19.6079	23.5133	14.1868
0.481195	1.12259	0.616517	0.643944	1.08276	0.294619
2.16538	1.12259	0.0	0.0	1.08276	0.0
10.1723	7.44504	11.4997	9.609	14.3618	11.7236
43.9778	78.0765	67.508	74.3977	69.7053	69.6014
7.64737	27.9503	40.1717	36.3302	43.0193	26.6886
20.3176	19.6135	17.9527	25.3143	10.5098	21.4479
16.4059	55.0078	54.8692	57.0251	62.0055	21.9158
1.45617	3.39711	0.9328350000000001	1.9486700000000001	3.27659	0.0
27.4677	0.0	0.0	0.0	0.0	0.0
543.85	465.974	490.151	508.543	465.601	556.741
0.0	0.0	0.0	0.0	0.0	0.0
182.953	203.541	196.762	213.55700000000002	241.394	197.86700000000002
1353.9	826.28	746.555	779.7669999999999	668.424	1206.69
1.14449	0.0	2.93268	3.06314	0.0	0.0
18.2091	13.3271	13.7234	10.0338	20.8883	17.0511
14.5935	22.6968	21.1904	27.3409	27.7294	22.6355
32.797	17.5891	7.244860000000001	13.6209	5.089519999999999	5.53943
0.0	0.715426	0.0	0.0	0.0	0.0
486.895	328.845	330.346	348.972	384.13800000000003	388.369
3.8634699999999995	0.0	2.47498	2.58508	2.89779	7.0964
11.725999999999999	26.8757	20.5585	12.3883	21.2933	25.6947
15.943	15.2589	37.7105	34.4646	20.2367	19.5227
297.058	161.702	150.124	161.22	170.81900000000002	252.608
23.3699	52.7026	73.358	35.9652	49.0801	37.2023
74.2644	115.50200000000001	95.1491	0.0	111.404	90.9391
29.4874	107.009	75.5596	105.228	0.0	24.0721
6.61108	38.0435	55.9036	53.0824	54.545	15.3814
53.7777	107.536	108.273	113.09	195.917	65.8524
0.0	0.0	0.0	0.0	0.0	0.0
216.605	86.6262	87.22	99.382	37.1347	121.25200000000001
10.9123	39.6005	37.2829	55.9784	45.0163	30.0656
68.0757	96.2513	59.4682	74.5365	92.8367	75.7825
18.3297	22.3989	38.5815	19.2729	26.5144	21.6437
329.506	205.675	235.088	221.213	201.68400000000003	284.063
2.91233	20.3826	14.9254	19.4867	13.1064	14.2649
86.8894	83.1611	145.578	169.94299999999998	120.316	90.0297
22.1794	52.2088	90.6264	81.0209	77.3334	50.6486
182.69099999999997	83.1611	99.9066	119.258	130.343	120.04
31.1236	118.594	143.554	139.528	123.725	100.044
5.9096400000000004	9.65066	10.9787	10.6763	6.64878	7.23653
1.16646	3.1747799999999997	2.9889799999999997	3.5121900000000004	2.6247	2.1425400000000003
145.239	166.673	168.017	122.655	120.57	153.675
18.1187	50.0971	54.1662	64.6582	61.9098	23.4195
36.1287	84.2849	23.1444	24.174	54.1965	44.2406
3.0838	6.25585	9.10454	7.35646	7.039569999999999	3.9403900000000003
20.701999999999998	41.3966	47.9956	40.8961	36.9704	24.1431
0.0	0.0	0.0	0.0	0.0	0.0
61.5245	52.1932	44.7878	50.5227	50.3416	56.504
75.1257	59.3478	75.627	63.8315	68.8697	83.9625
0.556751	0.0	0.713321	0.372527	0.417591	0.340879
43.4447	25.9879	15.4142	29.5165	29.0764	18.8244
17.0979	50.7541	62.6049	55.4015	68.2225	37.9415
11.1991	11.0839	11.7396	10.2183	9.16347	14.3369
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.789442	0.0	0.722376
24.3047	35.6528	44.5864	42.8739	49.3032	28.7473
269.077	337.337	339.712	359.93699999999995	371.54699999999997	346.335
60.5194	93.167	88.3152	86.2043	80.3217	67.325
202.736	215.96599999999998	243.144	256.439	291.625	209.71400000000003
212.898	200.515	165.545	170.639	164.137	196.99599999999998
130.77	47.4561	59.5716	69.9995	63.2097	53.3773
0.0	0.0	0.0	0.0	0.0	0.0
48.8237	48.4408	42.6014	56.3248	54.9303	53.086000000000006
77.399	131.252	148.90200000000002	147.46	169.27599999999998	105.70200000000001
24.5345	11.562999999999999	10.478	10.9442	17.8445	21.8497
5.0763	2.63168	5.05856	5.2836	3.3844300000000005	4.83473
2.9518400000000002	1.96753	1.08056	2.25726	0.0	1.03275
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.7751779999999999	0.0	0.0	0.0	0.0
19.1513	22.3391	13.4954	33.3172	8.61865	17.5885
0.0	0.0	0.0	1.3202	0.0	0.604023
0.0	0.0	0.39866999999999997	0.416405	0.46677700000000005	0.0
23.4299	73.5306	88.1805	86.5044	89.5939	46.6223
38.0828	31.7605	31.114	31.7596	29.8059	39.1992
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.946734	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
317.921	641.711	768.863	749.529	804.9889999999999	509.164
7.01975	7.798310000000001	12.8483	8.72295	7.52165	6.75391
2216.16	1673.93	1909.52	1577.38	1667.53	1974.23
100.475	101.913	72.7611	87.69	72.0849	74.891
0.0	0.0	0.0	0.0	0.0	1.72669
0.0	3.64742	0.0	7.84595	1.75901	0.0
106.69	107.368	84.4281	130.17600000000002	89.43700000000001	96.0624
119.225	25.2855	19.287	16.116	46.9703	33.9178
13.8924	37.6114	51.4201	53.7076	49.6558	20.372
1.1425299999999998	2.3692599999999997	1.46383	1.0193	1.7139099999999998	0.0
3.10513	6.6403300000000005	19.8918	7.79127	8.15151	8.55524
48.2336	50.011	78.4735	67.6208	56.2762	65.6261
22.0604	64.7648	78.7587	68.9943	75.6671	47.0462
18.9751	16.791	5.44907	10.9452	10.7969	16.0245
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
147.30700000000002	360.75199999999995	316.903	268.47900000000004	263.027	199.22799999999998
111.85	76.7663	69.6213	80.5964	77.4394	87.0575
2132.45	965.263	958.288	745.365	895.211	1101.01
0.0	0.0	0.0	0.0	0.0	0.0
107.9	62.1533	52.4814	64.1749	50.9561	75.8505
279.884	116.945	132.019	147.21	146.218	151.755
16.7882	6.52756	21.5094	25.2745	14.165999999999999	24.4122
2.67709	2.7757400000000003	1.14331	3.58253	0.0	5.46363
0.0	0.0	0.0	0.0	0.0	0.0
130.80100000000002	174.37	198.892	186.582	194.05900000000003	170.731
2.89342	9.90013	3.7071099999999997	3.09762	16.9276	6.02324
37.6092	75.023	75.9447	71.6645	74.8144	57.5669
37.6616	91.7426	112.78399999999999	100.79899999999999	121.16	51.6741
43.3331	189.93099999999998	108.795	166.938	86.6719	41.806999999999995
12.758	29.7634	12.7135	17.5473	20.7332	12.1509
4.733569999999999	13.2516	10.9165	6.33455	5.68066	8.11496
1.60091	6.22464	4.10224	4.284730000000001	5.40343	2.45045
0.0	0.0	0.0	0.0	0.0	0.0
298.295	206.864	272.375	231.61599999999999	324.751	265.775
466.528	498.496	421.836	451.501	453.76	500.046
70.7697	73.3775	70.5223	84.1824	23.5914	67.4019
0.0	0.0	0.0	0.0	0.0	0.0
6.35389	17.4836	8.76694	10.7921	14.6638	17.3566
46.7399	58.1546	47.9073	50.0385	21.0343	34.3406
65.5456	52.4064	68.0106	59.2998	73.3974	67.8275
70.8187	331.86699999999996	323.797	381.561	405.49800000000005	155.869
2.54621	11.8802	10.6023	6.814769999999999	8.59402	7.79478
42.6847	27.5261	28.0112	27.8641	20.3026	36.9706
0.0	1.95765	0.0	0.0	149.168	0.0
0.0	28.2861	5.82546	18.2538	34.1033	11.1354
385.986	205.25400000000002	185.45	218.387	195.84400000000002	203.31
0.47690299999999997	5.562869999999999	1.22204	10.2112	2.14621	0.291991
53.8684	89.6501	106.823	111.116	115.80799999999999	81.509
2084.53	1095.27	1253.34	1566.12	998.794	1608.68
10.7134	5.3749400000000005	4.42783	6.93721	6.2211099999999995	6.3478699999999995
13.6803	37.9939	42.5667	40.5374	55.702	22.7348
5.68924	13.7641	14.5783	11.5611	13.9079	10.579
1.32352	18.526	11.8701	14.1693	18.5306	7.56325
0.0	0.0	0.0	0.0	0.0	0.0
210.75	383.965	231.44400000000002	346.494	406.474	538.261
0.536421	3.3371199999999996	2.06182	0.0	1.60937	0.656863
7.929930000000001	21.1427	30.48	19.2026	18.6932	11.56
25.4007	57.7835	52.9446	53.2706	61.4207	42.7099
21.2454	31.7207	40.2856	25.5879	44.6183	40.5844
0.22049000000000002	0.0	0.188331	0.19671	0.0	0.0
143.656	84.6663	91.059	92.0745	87.3337	112.954
210.75	168.57	174.86900000000003	136.986	129.47	191.709
2.17713	0.0	0.0	0.0	0.0	0.0
853.674	391.10400000000004	402.735	371.945	327.594	542.933
54.5917	65.3999	67.1085	77.0046	53.1198	58.7189
0.0	0.0	0.0	0.0	0.0	0.0
380.99	332.152	288.825	351.07099999999997	322.346	416.49
88.885	59.6331	75.9208	73.4675	65.3609	73.6286
302.093	152.697	227.39	257.719	169.938	295.937
25.2426	20.483	29.529	26.4366	27.9882	28.2225
732.508	493.93199999999996	579.535	550.148	541.687	709.075
657.686	340.961	349.38800000000003	393.55300000000005	312.822	405.952
142.878	79.0935	107.04299999999999	105.323	112.615	118.616
4.3685	5.66184	2.7985	1.9486700000000001	3.27659	3.56624
4.16869	6.48346	1.7803400000000003	5.57862	4.16896	3.40312
1.55257	0.0	0.0	1.03884	0.0	1.90116
0.811141	0.0	0.519625	0.0	0.0	0.0
4.663119999999999	0.0	3.98299	0.0	0.0	7.6135
56.0319	50.8345	60.6789	40.1694	61.0387	70.2463
30.955	67.786	70.7537	95.4421	76.5258	54.2804
407.85	383.751	574.614	431.195	545.408	341.244
25.5858	66.7297	62.5362	72.1661	73.2196	31.8126
0.0	0.0	0.0	0.0	2.99294	0.0
699.9110000000001	536.211	579.931	687.346	619.879	686.8689999999999
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
196.9	267.639	262.639	242.56	264.618	211.38400000000001
243.82	231.003	204.055	273.001	181.199	236.66099999999997
133.38299999999998	138.298	128.952	166.07299999999998	118.73299999999999	132.221
18.5273	27.1839	31.7993	26.7817	24.122	24.1854
3.0312	2.35717	0.0	2.0282	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
3.2952199999999996	13.6666	13.3694	13.2292	13.1817	5.38012
16.6767	57.9936	61.6989	60.1809	54.8119	25.6985
7.715789999999999	0.0	8.64992	3.87203	0.0	5.905130000000001
5.08661	3.16443	3.91024	4.76489	3.0521599999999998	2.49148
13.6993	34.7626	49.88399999999999	52.1032	56.2428	29.1358
0.0	5.4711300000000005	4.50706	0.0	0.0	0.0
0.0	0.0	0.576661	0.0	0.0	0.0
5.08661	31.6443	49.5297	39.4805	27.4695	26.1606
0.0	0.0	0.0	0.0	0.0	0.0
33.9495	47.8507	59.808	56.7897	62.0679	51.9652
61.483000000000004	64.7768	73.6912	71.6612	54.545	64.7637
76.5321	76.2663	71.9066	77.0021	85.0412	78.0965
0.0	0.0	0.0	0.0	0.0	0.0
30.9435	19.2503	39.6455	41.4092	27.851	22.7348
42.3582	162.558	167.04	148.705	165.868	65.3414
443.26199999999994	340.43699999999995	394.032	401.231	381.032	416.23900000000003
16.3876	54.6155	58.9891	50.6483	74.9197	28.1895
226.982	167.34799999999998	214.33700000000002	190.239	184.975	214.47099999999998
142.616	76.1428	100.90700000000001	85.4559	102.179	91.2287
0.696229	0.0	0.892023	0.0	0.0	0.0
115.632	73.1217	90.3555	74.8199	81.0115	108.919
217.915	91.0523	108.345	128.399	121.975	125.456
41.4578	56.615	46.2071	51.42	43.9886	56.1318
274.10400000000004	181.55900000000003	215.55200000000002	212.889	182.84400000000002	243.153
1.87221	0.0	0.0	0.0	0.0	0.0
36.0205	43.5725	42.7316	35.7061	36.0229	44.1082
58.8455	204.898	169.918	161.02200000000002	177.86599999999999	120.455
117.12100000000001	163.815	177.048	155.967	179.472	168.93400000000003
64.0462	67.2577	65.2251	68.8593	87.8641	91.1625
121.945	108.03299999999999	75.8117	76.4301	83.36	94.5094
90.8834	117.262	110.698	118.34899999999999	98.4295	119.274
205.655	239.888	263.49	172.007	154.252	283.31
2.64182	1.6435	4.0617	3.53533	0.0	4.528980000000001
103.461	69.4838	50.4617	36.1866	42.3276	82.7809
0.664614	2.75642	1.41919	1.1858600000000001	1.6616400000000002	1.8989599999999998
73.383	49.3538	76.2322	71.6612	68.4292	94.7169
38.7467	18.0785	27.3037	20.7406	11.6248	40.3295
38.5604	24.6039	38.0034	39.694	25.2142	27.8467
0.0	0.0	0.0	0.0	0.0	0.0
4.72353	32.1405	22.6946	12.6422	21.2573	23.1364
14.8673	5.02666	14.0791	4.32514	2.909	7.12385
0.0	0.0	0.0	0.0	0.0	0.0
47.6054	32.5774	2.43972	15.2895	25.7086	74.6167
3.22111	0.0	0.0	2.1552700000000002	1.208	0.986086
175.137	111.178	174.016	105.228	112.595	126.926
1.91513	17.8713	0.0	0.0	0.0	4.69027
0.0	0.0	0.0	0.0	0.0	0.0
1399.3	790.2739999999999	856.342	878.7460000000001	856.052	1110.41
0.0	0.0	0.0	0.0	0.0	0.0
3.5552099999999998	2.0735	6.26314	6.54177	3.99988	1.63255
0.0	0.0	0.0	0.0	0.0	0.0
3.4872	5.42355	13.4036	13.9999	8.71857	9.96376
43.8282	45.0375	82.2249	75.4093	69.2688	52.7106
4.91628	6.18975	5.69895	9.085360000000001	3.86305	6.30681
87.3567	22.1173	31.2344	48.9358	57.903	69.6554
32.7788	70.0975	62.3391	76.0787	70.6839	60.8351
362.07599999999996	251.96200000000002	229.114	255.892	264.27099999999996	301.36400000000003
0.0	0.0	0.0	0.0	0.0	0.0
50.2015	88.9715	121.90700000000001	85.1474	101.57700000000001	79.3433
0.0	0.0	0.0	0.0	0.0	0.0
3.18276	16.0877	11.214	14.9073	17.9042	5.846080000000001
833.842	457.115	426.776	402.06	496.41900000000004	613.172
11.6345	4.9916599999999995	1.54203	2.14751	3.61093	0.491267
44.3125	112.949	99.3546	121.07	112.635	64.8129
5.33282	11.0587	6.83252	16.6518	0.0	10.8837
7.99976	9.95346	10.2495	10.1702	11.4004	8.32656
3.4101	5.303640000000001	0.0	3.04231	0.0	2.78385
224.083	122.791	119.005	123.264	113.21	157.814
166.80900000000003	135.936	145.651	157.482	145.68200000000002	142.005
30.6625	113.682	104.76100000000001	111.079	116.618	61.82
92.1903	23.8969	13.124	37.6966	42.2567	50.1733
0.773588	0.0	0.0	0.0	1.16046	0.947282
9.28306	22.1077	24.159000000000002	23.2927	21.7586	14.5645
7.956910000000001	0.0	10.1946	10.6481	0.0	9.74347
0.0	0.0	0.0	0.0	0.0	1.19308
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
21.2717	50.4957	22.9505	43.4484	43.6659	27.4188
3.13793	4.88035	0.0	0.0	0.0	7.684989999999999
18.4127	8.59103	7.077210000000001	4.928030000000001	11.0483	9.01875
1.0104	18.0717	14.8873	18.2538	15.9149	4.94906
405.97900000000004	254.10299999999998	263.246	271.644	239.519	322.834
3.10393	24.6737	26.954	32.3068	40.8711	14.7811
3.16768	3.69496	0.0	1.05976	0.0	1.93946
19.0748	28.4798	13.6858	20.421	12.5902	12.145999999999999
537.94	379.006	364.043	351.82099999999997	307.92	463.088
97.8117	30.4248	29.241	65.4467	44.0182	51.9018
195.157	166.64	178.132	131.435	135.85299999999998	173.37400000000002
77.0296	197.213	215.604	199.821	197.327	153.822
2.79657	1.44981	1.19434	0.0	2.79675	4.565980000000001
5.03867	34.8725	27.7593	19.8914	26.4548	14.4995
6.22231	6.4516	2.65738	4.16341	3.11136	3.17475
1100.86	478.99199999999996	527.238	538.4169999999999	434.476	677.2280000000001
414.105	265.528	316.474	308.678	288.803	353.624
0.0	0.0	0.0	0.0	0.0	0.0
138.30200000000002	74.251	75.0403	77.72	67.9253	110.292
0.0	0.0	0.0	0.0	0.0	0.0
70.4668	138.471	142.724	155.284	153.813	117.291
0.0	5.07906	5.57878	1.45674	1.63296	3.99895
0.745128	1.15888	0.0	0.0	2.23553	0.912432
10.957	8.520610000000001	11.6987	8.96067	10.9578	8.19942
20.4086	19.8381	14.1634	11.3796	19.1343	18.7432
52.9711	71.8897	67.4353	69.0808	69.3393	61.1463
718.273	531.47	495.714	444.7	567.69	688.191
465.931	224.572	219.33	241.04	140.68200000000002	328.11
33.0003	62.8152	52.3776	61.299	64.281	33.1723
2.95091	0.0	1.89038	0.0	2.21332	0.0
546.856	499.50699999999995	400.36800000000005	406.56300000000005	364.595	542.091
0.0	0.0	0.0	0.0	0.0	0.0
19.0286	46.8583	31.4906	42.4407	23.7873	23.3011
6.8905199999999995	10.7166	8.82827	0.0	0.0	0.0
1336.76	2079.03	0.0	2683.31	1002.64	1636.9
88.4019	65.9631	61.5414	62.9116	59.0237	82.596
9.28306	1.60419	0.0	0.0	0.0	1.26304
297.408	196.135	189.84900000000002	171.575	189.17700000000002	266.383
3.94325	0.7666029999999999	7.57825	0.0	2.95763	2.41431
28.8213	23.4798	19.3424	31.2227	26.7644	55.4598
0.0	0.0	0.0	0.0	0.0	0.0
174.112	128.737	129.82299999999998	98.0381	141.297	149.127
9.09361	3.53576	2.91273	0.0	0.0	0.0
10.127	6.30009	3.89246	6.77605	7.5957300000000005	3.7202300000000004
0.0	3.01308	0.0	0.0	0.0	0.0
9.81108	49.5915	45.5668	57.441	60.7101	16.5192
1.9261700000000002	4.493580000000001	8.0205	14.177	2.16708	4.12764
15.4005	28.7423	21.0468	28.8528	29.2628	15.0867
0.69406	2.1589099999999997	0.0	0.9288040000000001	0.0	0.0
64.5321	117.3	71.8064	90.2153	71.8228	92.9435
39.5491	16.4026	16.8904	22.9343	23.730999999999998	48.4291
305.748	340.05400000000003	312.018	337.793	447.986	259.031
60.2584	88.1459	113.51100000000001	95.8949	102.609	73.7883
113.339	151.588	133.138	140.389	152.535	130.892
11.9889	18.646	11.5203	20.0547	0.0	3.6701900000000003
0.43373100000000003	0.674571	0.0	0.0	0.0	0.0
39.6755	63.2885	45.6194	49.0103	45.7825	51.0754
0.0	0.0	0.0	0.0	1.3158	1.07408
196.002	160.825	152.961	145.928	171.33700000000002	180.727
1072.48	1010.15	817.04	807.6	874.32	969.428
15.3187	41.3799	48.5502	44.2364	47.1686	15.7964
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
1.11676	4.34216	2.14622	2.98893	4.18812	3.76064
84.6615	41.5806	34.2537	17.8888	6.684239999999999	38.1944
58.4972	85.7556	98.257	86.1477	86.9119	77.1154
20.7459	75.7541	80.896	74.8383	83.8913	36.4493
1534.45	893.1039999999999	989.015	718.07	917.9060000000001	922.199
8.10158	0.0	2.59498	5.42084	0.0	2.4801599999999997
0.0	0.0	0.0	0.0	0.0	0.0
160.93200000000002	99.0521	142.139	130.13299999999998	129.439	120.755
0.0	0.0	0.0	0.0	0.0	0.0
104.03200000000001	240.549	212.31599999999997	247.63400000000001	230.63400000000001	191.648
343.153	254.9	193.579	113.09	203.6	288.496
27.4721	37.1973	38.5106	28.9784	30.5445	41.9516
11.3359	25.7675	19.5512	29.1728	30.7397	22.9572
49.9562	50.903999999999996	35.3131	23.0525	49.0982	31.6412
484.069	119.70200000000001	166.078	121.969	170.144	121.52799999999999
0.0	0.0	0.0	0.0	0.0	0.0
29.6208	32.6938	34.8903	24.9343	27.2339	25.7411
22.3798	66.2665	84.366	91.5748	91.0313	41.107
39.7845	6.1875800000000005	15.2918	12.4228	17.9042	30.8543
25.6238	40.3322	36.7851	29.3326	20.3769	30.9991
0.0	1.5208700000000002	0.0	0.654307	0.733457	1.19744
4.74028	11.0587	18.22	19.0306	3.55545	20.3162
308.599	351.18699999999995	443.601	402.9	383.892	317.058
0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.85297	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
22.2793	27.8441	35.6809	30.346999999999998	34.6148	22.8972
3.9045	6.624630000000001	8.185960000000001	1.4250200000000002	4.79221	4.3465300000000004
131.793	140.554	147.14600000000002	113.37899999999999	121.446	133.719
0.0	0.0	0.956807	0.0	0.0	0.0
17.5596	26.9942	30.1703	34.3649	35.0199	27.4682
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
19.8923	12.3752	20.3891	31.9442	53.7126	24.3587
147.55100000000002	193.334	148.439	164.467	144.215	173.78099999999998
29.9081	46.5152	36.6528	26.1023	44.865	30.254
6.560789999999999	14.0303	13.6594	10.9747	17.2232	10.0423
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
1481.27	1142.53	1072.36	1136.18	1011.67	1445.19
0.0	0.0	0.0	0.0	0.0	0.0
11.4842	14.8842	17.1661	11.7824	17.2274	13.594000000000001
24.7548	17.1113	23.7873	13.8031	20.6304	16.8406
176.553	150.37	107.71600000000001	106.883	126.118	149.27700000000002
2.28116	1.7739099999999999	2.92267	7.63173	3.4219699999999995	13.9667
24.9963	70.1461	52.9122	61.0836	41.5727	52.5672
63.9897	53.4018	39.4927	43.8604	40.3864	65.9348
0.0	0.0	0.0	1.19418	2.67727	2.18545
25.5098	57.3289	69.4332	65.1718	64.9992	39.7568
140.029	187.53599999999997	188.545	180.449	192.553	186.553
49.6511	53.4607	47.3027	61.3329	38.1957	38.9739
124.25	106.617	60.3831	51.6022	64.2715	141.655
4.22024	6.56363	6.75882	10.9422	8.30914	7.105739999999999
196.77900000000002	171.17700000000002	153.834	131.22	127.081	187.051
445.587	295.797	306.914	272.695	279.869	314.405
62.6069	66.8756	62.5839	55.701	60.8909	59.8148
19.5862	17.1348	12.5471	16.3817	12.8543	20.9859
95.6048	37.1729	48.1214	51.4045	40.9762	58.5355
411.722	299.38	242.05900000000003	386.397	216.56900000000002	305.555
18.5661	19.2503	15.8582	33.1273	46.4183	22.7348
0.0	0.0	9.308069999999999	9.72215	0.0	8.89621
2.78492	5.77508	1.18936	1.2422799999999998	2.7851	3.4102099999999997
0.0	0.0	0.0	0.0	0.0	0.0
0.525043	0.0	0.0	0.0	0.0	0.0
93.6025	81.1291	58.7135	73.721	75.3257	78.8006
34.3473	49.0882	55.9001	42.2374	54.3095	50.0165
46.2588	125.443	153.488	96.8247	131.668	90.7777
4.05079	2.5200299999999998	3.11397	3.2525	0.0	3.96825
10.4231	83.0801	81.7949	104.613	89.905	28.7176
10.1526	18.4218	10.8398	21.997	10.5159	11.5442
26.0795	19.7009	63.9631	46.8658	44.7106	40.147
76.426	111.29899999999999	89.90700000000001	95.7663	113.604	81.675
0.0	0.0	0.0	0.0	0.0	0.0
129.156	133.078	68.2592	127.46799999999999	84.7639	41.5157
187.34900000000002	196.878	162.186	203.28099999999998	189.893	142.609
2.29684	14.2889	5.88551	0.0	6.890969999999999	2.81255
4.47719	9.9475	3.27786	4.27961	3.8378400000000004	6.26566
3.0184900000000003	8.04785	1.10496	5.770569999999999	1.94059	5.80837
0.0	0.0	0.0	0.0	0.0	0.0
606.683	689.456	374.741	347.07300000000004	392.485	600.198
0.0	0.0	0.0	0.0	0.0	0.0
2.79657	0.0	3.58302	3.7424199999999996	12.5854	3.4244800000000004
17.1379	15.5483	14.6383	19.749000000000002	10.7119	18.0712
66.6001	29.5947	12.1899	19.0983	32.1129	40.7769
12.6312	61.025	83.3272	82.7185	72.9703	44.0983
253.99599999999998	280.975	349.87	280.06	313.939	300.075
775.534	723.937	688.8710000000001	724.602	708.5139999999999	728.185
5.238090000000001	24.44	16.1067	36.4505	29.8591	15.3941
0.0	0.0	0.0	0.0	0.0	0.0
85.541	94.7063	94.7363	106.712	73.9471	95.8707
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
1052.89	902.424	1057.31	1095.99	987.0189999999999	1185.61
15.0536	0.0	3.8574	12.087	13.5491	18.4336
66.7097	53.8712	46.0222	30.9019	50.0356	51.8405
136.238	142.164	141.72899999999998	126.219	124.01899999999999	119.06
2.21318	0.0	2.83557	2.96172	9.95996	2.7101
0.0	0.0	0.0	0.0	0.0	0.0
0.44573500000000005	0.34662	1.7132599999999998	1.7894700000000001	0.334323	0.545816
0.530882	1.65133	0.0	0.710435	0.796375	0.0
211.704	126.999	113.662	133.559	105.859	169.122
652.836	244.43400000000003	216.852	244.988	243.53400000000002	406.05300000000005
277.913	153.442	178.03400000000002	185.954	166.75900000000001	243.32299999999998
35.4845	36.243	14.2498	17.7187	21.451	15.5648
826.576	381.36	369.899	382.38599999999997	410.843	458.866
0.0	0.0	0.0	0.0	0.0	0.0
100.92200000000001	130.564	136.65	131.679	147.952	125.54799999999999
0.0	0.0	0.0	0.0	0.0	0.0
24.3988	54.4288	62.5206	66.9509	57.6738	38.0254
