rK1	rK2	rK3	rK4	rK5	rK6
21.3137	18.5065	22.355	19.4267	24.2193	21.5028
0.0	0.0	0.0	0.0	0.0	0.297249
6.935969999999999	6.82543	7.61057	10.4973	5.43709	5.00873
807.822	855.403	671.7189999999999	821.0210000000001	886.1389999999999	731.85
49.8157	36.699	41.7887	44.5567	50.8054	41.7553
15.4776	11.1915	16.1591	14.6508	20.1783	12.3447
0.0	0.0	0.0	0.0	418.397	0.0
226.68900000000002	214.863	192.665	198.282	211.549	199.37900000000002
121.815	94.8618	95.0159	111.632	80.1928	105.111
42.7984	41.4684	52.7245	33.1999	48.4509	50.1246
137.876	164.53400000000002	105.678	149.634	170.75	110.10799999999999
139.724	111.12100000000001	105.652	119.57	104.029	97.4495
57.8778	73.0197	56.4722	62.7377	55.3296	79.1741
31.9361	54.588	39.5638	52.7142	33.4564	38.6851
58.0509	51.7813	64.5578	56.9885	57.6292	63.4476
67.1793	52.7564	60.1138	78.1899	78.0472	62.2623
56.0788	64.0859	52.6009	59.45	66.4466	49.641000000000005
0.241407	0.730953	0.496662	0.34796	0.811022	0.34865799999999997
27.6312	17.7171	25.4142	12.651	23.2982	22.0663
21.3603	15.3181	17.9896	22.4161	18.4649	18.1312
30.4484	27.391	27.2363	27.3504	28.6619	26.1306
192.111	178.21200000000002	171.188	180.606	224.18099999999998	195.81400000000002
63.7664	60.2801	68.983	62.1377	65.0393	52.3177
5.3592699999999995	4.63636	5.88052	5.2969800000000005	3.42949	3.9807099999999997
0.0	2.39676	0.0	1.52126	0.0	1.14323
0.6509010000000001	1.9708599999999998	0.0	0.938199	0.0	0.470041
81.247	94.2726	91.1014	100.012	88.9925	81.3693
0.0	0.0	0.0	0.0	0.0	0.0
5277.35	7518.24	3715.23	7404.74	5927.3	5755.81
32.4102	23.0003	25.930999999999997	27.2507	32.514	23.4046
75.92399999999999	73.3141	77.768	68.3973	79.0286	89.2706
141.887	157.582	111.956	119.234	152.144	139.253
586.3919999999999	599.487	563.888	689.2719999999999	630.019	659.404
5.13428	0.597924	2.7084799999999998	2.84633	0.884561	8.55613
217.52	200.55900000000003	178.708	164.23	161.173	180.30599999999998
26.4352	21.3447	12.085999999999999	35.5631	3.94714	12.7266
122.685	85.6874	89.2965	96.6707	104.05	98.2822
4.447830000000001	2.24459	4.5754	0.5342520000000001	3.32061	2.67662
3.7983300000000004	3.1366099999999997	5.68331	1.9908599999999999	5.41364	2.49356
37.7839	28.4416	27.2146	38.3358	29.3115	28.0474
74.4783	67.5144	85.1273	65.6039	61.7814	82.3354
2.8412	3.22606	1.9484599999999999	1.02381	1.59086	0.0
350.051	292.39	288.546	357.913	355.316	433.346
72.252	70.1556	75.7513	75.2447	76.6756	79.4932
67.4559	47.8708	64.0212	57.2962	57.3301	55.6714
170.05700000000002	163.312	184.16	160.97299999999998	164.28900000000002	166.794
14.3768	9.56061	8.1087	11.2327	6.3196	5.62764
0.0	0.0	0.0	0.0	0.0	0.0
5.3649	4.99825	7.35838	7.13805	3.6971800000000004	2.9801599999999997
63.994	48.9245	72.3178	56.3859	74.283	66.0179
18.7936	4.5524	6.18646	3.25066	9.2603	6.5143699999999995
84.9678	89.7719	113.564	116.21700000000001	118.23100000000001	82.5076
143.561	81.6311	86.8969	101.03399999999999	77.7419	73.98100000000001
12.5261	7.7259899999999995	23.5436	16.7175	16.6251	11.3907
432.73400000000004	483.296	325.954	398.782	460.767	358.6
15.5632	12.234000000000002	13.1361	14.0204	17.0934	20.3163
59.9437	66.2629	48.2864	60.8014	53.9868	50.3877
49.8841	50.3478	49.4144	44.38399999999999	42.7593	42.2494
98.5447	86.5537	100.08200000000001	97.5853	128.046	76.05199999999999
109.15	133.309	100.64399999999999	113.699	82.17299999999999	112.602
146.654	149.338	92.1922	117.016	101.667	107.165
36.4722	44.4428	36.6032	29.4907	33.8703	52.6759
99.1843	106.057	105.59700000000001	85.9776	133.597	76.1327
57.8177	50.6769	52.172	46.786	44.3009	52.0074
24.8303	25.785999999999998	31.5235	19.5218	21.142	27.5632
412.17699999999996	398.722	365.079	380.42199999999997	494.279	401.461
4.22755	5.84373	6.30262	3.97404	6.58677	4.24748
79.5822	89.7915	75.6029	84.0391	78.0508	76.9484
33.5836	27.7058	30.4984	27.2289	29.5287	27.473000000000003
21.3239	18.5535	16.1365	22.9636	17.5666	26.1957
35.5501	33.638000000000005	32.1157	31.2868	27.5614	30.1153
9.307780000000001	5.19159	8.734860000000001	7.0611	5.4859800000000005	8.49032
179.81799999999998	129.184	210.268	195.954	188.954	151.786
89.0756	82.2424	86.0486	82.2553	90.1248	85.8546
0.0438587	0.0663996	0.0	0.0632172	0.0982307	0.0
61.8081	56.5882	64.67	61.2709	55.8106	63.8637
137.025	141.958	143.524	161.279	208.387	147.641
60.4747	9.406360000000001	9.089939999999999	40.2999	9.740960000000001	10.17
218.907	143.42600000000002	130.47299999999998	137.114	134.906	157.096
0.0	0.0	0.0	0.0	0.0	0.0
69.2611	72.6463	60.2268	80.9095	64.8888	68.6495
0.7810819999999999	0.0	0.0	2.25168	0.874698	0.564049
23.6955	28.1566	27.0205	25.8143	28.0783	19.897000000000002
9.274189999999999	16.0464	15.1432	11.458	10.8803	10.2053
93.0731	69.2001	71.3244	72.09	67.5074	73.6697
85.0576	105.906	58.8767	87.0809	112.166	90.6999
74.8725	86.2834	76.6369	97.4502	75.0863	70.2081
15.0768	18.9125	19.4973	19.2479	26.0493	16.1758
101.713	118.921	111.191	141.526	109.39200000000001	119.266
0.0	0.41652100000000003	0.0	0.0	0.0	0.0
38.4515	28.1224	31.5926	35.3425	34.1153	32.9988
7.03044	3.04105	1.37754	2.8953	4.4989	4.3516699999999995
345.728	344.162	270.658	352.69699999999995	332.361	315.784
0.0	0.42338000000000003	0.0	0.0	0.626343	0.0
59.3347	62.5908	67.2059	49.6592	67.7324	65.7922
170.028	212.832	124.42	168.40400000000002	208.49	165.998
6.80505	25.2997	12.2873	16.6375	17.1706	29.1119
99.2421	89.8536	72.0626	103.779	84.98700000000001	82.9084
13.3618	19.84	14.45	10.0001	14.9633	30.0606
11.5733	12.2118	12.0255	9.604510000000001	15.7095	12.1564
58.1062	57.5502	42.4555	85.3189	51.0834	41.5686
35.8024	39.7487	50.4152	34.4033	29.9364	63.4291
52.9537	48.9921	52.0515	58.9411	57.3237	53.5358
612.461	472.17900000000003	400.736	574.3969999999999	477.031	470.055
55.5697	102.92399999999999	51.8932	92.8788	59.5819	67.4509
356.635	272.534	305.138	359.834	342.325	289.426
0.0	0.0	0.0514297	0.0	0.0	0.0
12.1538	10.2223	18.5221	19.4648	16.6351	19.5039
0.8765790000000001	0.552955	0.9017219999999999	1.1582	1.14525	0.738513
0.0	0.0	0.0	0.379244	0.0	0.38000500000000004
18.2252	9.6572	6.2493300000000005	7.88087	8.16385	11.845
142.173	107.62100000000001	142.85	89.3573	131.44299999999998	149.22799999999998
89.6107	65.2936	89.059	83.23100000000001	72.9825	76.477
0.0	0.0	0.0	1.6220700000000001	0.0	1.62532
3.20015	1.81682	3.2919400000000003	6.34239	3.5837	3.4664300000000003
16.0363	21.0836	26.6255	20.6814	11.3421	23.7703
0.0	0.0	3.2027799999999997	0.0	0.0	0.0
77.0913	70.2355	71.1834	68.6552	78.6229	67.2023
552.135	501.154	437.69699999999995	573.972	535.695	472.87300000000005
51.0011	50.8836	47.9747	44.7833	45.9537	43.4621
13.8653	9.705639999999999	19.8353	10.7447	10.0175	18.0874
0.9722870000000001	0.294398	0.0	0.0	0.0	0.5617
2683.8	1583.69	1185.54	1258.0	1116.62	1297.4
152.447	78.6926	142.346	81.4578	115.635	84.3923
108.44	136.58	138.735	136.602	132.66299999999998	118.45
35.1233	41.4696	44.2355	34.3876	37.6013	45.9421
5.01375	5.90375	2.29225	8.83269	6.23853	8.04583
6.5975600000000005	5.54908	8.37876	3.3459800000000004	7.388310000000001	4.58789
34.181999999999995	27.0783	33.7996	30.3637	29.3768	26.4063
30.1581	29.4286	26.8573	29.8724	31.3718	27.2487
24.3501	15.8801	20.0388	21.5987	21.8148	23.2651
419.03	370.87300000000005	376.671	448.49699999999996	347.48800000000006	315.943
111.17200000000001	105.131	107.766	97.2731	90.9083	103.825
69.37100000000001	45.848	62.0633	47.4573	63.0948	57.7242
25.1211	20.9389	26.7127	19.732	27.1837	20.5869
82.2911	63.3606	80.295	68.2235	77.3685	73.1576
38.1267	8.96649	15.7389	24.0096	25.7008	26.4635
22.9191	17.9687	20.9569	20.8436	19.8606	19.9003
127.083	149.376	176.46900000000002	145.63	157.341	180.122
4.53419	2.05935	3.1095	5.22841	6.09317	2.61945
0.0	0.686729	0.311076	0.653816	0.0	0.982692
24.4288	15.7725	20.2022	18.6413	15.2876	18.1598
127.189	84.2436	136.289	68.7481	142.433	154.993
43.1097	40.1635	33.7876	40.9699	37.1359	45.4994
11.1139	8.59194	9.40564	9.88435	7.94425	9.56265
246.503	225.1	205.99599999999998	215.179	233.916	178.66099999999997
85.9289	78.6267	82.2416	67.3725	68.7342	67.5077
0.327113	0.0	0.0	0.0	0.183159	0.11810999999999999
34.4548	27.7022	36.0438	27.2163	24.851	23.8971
1.8336400000000002	0.504732	1.14317	0.961082	0.373347	1.44452
16.9415	20.5188	21.3777	22.4657	16.6954	22.5108
117.925	90.1163	75.4804	105.223	98.1012	74.615
24.6265	25.7846	18.9405	18.7434	17.2686	22.105
63.2456	59.4006	76.3045	59.086000000000006	59.0216	56.6672
38.4258	31.7723	42.974	31.5277	43.6934	36.2869
7.422860000000001	22.4756	10.181000000000001	21.3984	16.6251	16.081
96.4405	94.9035	65.0355	87.6521	125.999	106.01299999999999
2.49633	1.88965	3.42391	10.7945	2.79553	1.8027
0.0	0.0	0.0	0.0	0.0	0.0
1.09887	0.0	0.0	0.0	0.0	0.0
42.4017	40.059	56.3539	41.9293	46.7476	40.3518
40.6004	35.5127	43.538999999999994	36.3385	40.262	30.7756
16.457	6.73376	8.54075	8.975439999999999	6.9732899999999995	8.99345
395.033	299.197	307.345	326.512	323.134	273.54900000000004
29.3216	26.6876	27.29	23.6475	24.236	24.1991
3.49296	3.5254300000000005	5.323180000000001	2.7970599999999997	2.60774	1.6816
36.0113	31.8028	51.4503	37.8482	30.2456	31.4229
20.2981	24.7341	17.6549	20.6943	15.5236	17.8757
1.78738	0.49200000000000005	1.3372	0.0	0.727859	1.1734
74.8219	71.1702	60.0891	50.376000000000005	55.6761	55.4537
372.223	449.55400000000003	361.389	470.20599999999996	458.98800000000006	428.86699999999996
32.0762	45.202	49.8057	45.3618	41.5686	44.2874
0.0	0.0	0.0	0.0	0.0	0.0
2.09505	0.0	0.0	1.50989	4.69231	1.51292
132.012	98.9863	113.59200000000001	151.685	132.49200000000002	128.606
105.057	70.9949	62.823	91.695	113.985	72.9782
249.329	176.761	167.37099999999998	179.14700000000002	151.838	225.199
0.0	0.0	0.0	0.0	0.0	0.0
18.1564	29.3202	22.4126	24.4256	24.399	21.8523
116.19	103.405	108.512	105.60600000000001	104.29	102.63
169.46099999999998	128.27700000000002	128.013	171.725	138.717	118.647
142.748	143.343	141.799	119.45100000000001	119.719	107.72200000000001
21.4762	3.09655	5.61071	2.94814	6.87149	5.9081
140.107	0.0	192.167	0.0	0.0	0.0
478.32300000000004	319.13	389.711	446.11300000000006	327.486	357.73900000000003
117.175	107.51299999999999	73.8635	121.126	84.8282	88.0351
4.6508400000000005	10.5617	0.0	0.0	0.0	3.35855
101.29	107.948	93.2272	96.0511	94.0275	117.417
68.7315	88.9364	53.983999999999995	88.9077	52.6286	105.206
77.6954	53.6711	64.9291	68.8457	72.7441	53.6541
107.53299999999999	108.13600000000001	105.50299999999999	110.87299999999999	91.4145	103.16
166.377	182.285	159.138	168.815	186.31799999999998	140.69799999999998
192.359	117.417	99.7645	100.421	97.1572	125.304
86.1405	72.9686	112.522	110.12	87.2778	104.416
4.7124	2.11387	3.83017	2.51569	3.51813	1.76452
17.4917	33.5606	31.5923	26.71	7.369789999999999	12.2562
159.52200000000002	114.398	198.644	175.475	126.93	72.756
0.0	0.0	1.57514	0.0	0.0	0.0
41.18	53.0284	37.0051	42.2998	33.9241	38.2829
1.1390799999999999	0.0	0.781166	0.0	0.0	0.0
208.959	211.67700000000002	194.40599999999998	207.622	246.90900000000002	191.396
83.8058	92.3017	85.2562	82.7254	68.0526	68.5503
1082.38	589.6030000000001	966.046	731.118	895.654	539.836
38.6501	30.3406	30.4326	19.6015	41.6794	34.1131
2.39755	5.44462	0.822105	1.7278900000000001	1.34245	2.5970400000000002
1.5249700000000002	0.192393	0.348602	0.183172	0.853872	0.36708
49.7918	45.2834	54.5364	48.7927	38.1091	46.8211
559.344	486.469	457.046	576.993	620.327	562.525
66.781	46.9116	41.7675	50.8238	46.6659	40.1233
376.85699999999997	341.67	228.083	275.48900000000003	415.97900000000004	425.759
11.2497	9.11542	12.822000000000001	8.45016	9.22674	8.695960000000001
42.2927	35.669000000000004	34.9635	33.6811	30.7094	25.3812
243.18200000000002	283.406	203.165	424.48900000000003	239.02200000000002	285.526
67.8356	69.5195	68.7077	69.1961	93.4966	49.7403
20.3077	18.5956	13.9268	13.6913	16.1392	13.2458
62.5281	32.582	66.6152	31.4397	58.6234	36.9632
147.406	143.385	94.7405	179.623	141.947	128.559
76.1009	71.1606	78.1656	75.4433	62.0848	82.3087
3.2869599999999997	4.9762699999999995	0.0	7.10665	0.0	0.0
5.30445	5.9356800000000005	8.54075	0.9972709999999999	13.43	6.9949
40.8644	48.6093	62.3399	54.0931	60.705	48.7814
12.8641	9.31436	5.36993	8.06177	18.7903	14.5403
2085.46	2209.98	1956.88	2030.05	2121.01	1912.28
70.3917	80.6099	58.1761	58.5355	72.7648	53.4393
0.0	0.0	0.0	0.0	8.53872	0.0
92.7084	97.3635	106.537	95.1049	87.9196	89.2643
0.0	0.0	0.0	0.0	0.0	0.0
12.2036	8.52717	12.8755	25.7085	14.7175	14.9138
1.0563	1.68802	1.52929	1.01502	2.1029400000000003	2.11888
138.128	131.822	139.511	136.91299999999998	159.558	125.756
36.5443	38.9466	37.5925	40.891999999999996	30.6932	32.9876
203.167	179.795	201.25400000000002	231.30200000000002	194.544	146.714
196.90599999999998	265.62	197.361	243.792	200.718	229.69799999999998
391.226	426.219	364.486	337.235	397.092	369.189
320.244	363.62300000000005	381.10400000000004	407.289	305.887	469.32199999999995
36.1565	52.0688	45.3581	47.6666	21.7264	26.7468
13.8583	24.1055	20.6254	12.7501	12.5475	17.744
65.4327	73.1114	71.756	56.2875	67.0994	72.7608
14.6418	19.8737	29.0847	16.738	26.0085	32.0847
21.115	22.1992	22.9273	16.9082	19.0479	26.2603
0.0	0.6765979999999999	0.30648600000000004	0.0	0.0	0.322731
18.587	7.674460000000001	3.09012	10.554	12.615	14.6426
29.7881	28.5575	36.0569	33.9552	35.3656	27.6131
84.8997	55.942	74.8154	69.7464	81.7747	60.9917
95.0305	78.3271	73.0077	73.928	71.9047	62.6999
26.0731	23.9501	23.1042	23.0133	21.9806	28.3484
50.6398	34.4854	36.1483	46.1284	37.1034	29.6358
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
81.9491	49.3597	55.5955	27.9424	31.5772	45.8157
2.85059	4.3156300000000005	0.0	0.0	1.2769	2.47022
35.6661	38.9483	46.111999999999995	40.4527	37.9766	30.4004
88.9894	110.286	89.6968	101.421	88.0674	90.2666
277.51	264.63	252.10299999999998	311.687	330.95099999999996	244.645
74.443	4.70748	10.5366	11.3365	9.422130000000001	8.71754
92.2424	91.3407	116.22	112.086	85.281	91.3975
47.4554	36.7777	41.0679	38.2723	37.9594	37.5331
252.438	189.623	205.90400000000002	208.226	214.48	211.44
189.345	163.804	193.61599999999999	153.11	198.155	163.184
204.361	251.49900000000002	232.148	223.18099999999998	242.895	287.911
35.4115	16.3164	28.5083	25.5208	17.2416	20.0129
54.318999999999996	43.8855	45.4897	44.7936	45.6221	41.4889
0.05393380000000001	0.48991599999999996	0.591795	0.155479	0.0	0.155791
27.5967	39.1017	65.9967	32.128	37.2437	34.2364
19.2346	11.2509	10.7925	17.0127	14.6863	14.5214
132.72299999999998	107.20100000000001	143.485	113.603	133.489	131.047
415.76099999999997	353.369	346.81800000000004	478.366	394.8	435.431
0.46878000000000003	2.4839700000000002	0.9644510000000001	2.36492	1.5749	1.01557
38.1456	1.18665	3.22518	0.376592	0.585171	4.1508199999999995
59.4932	77.4597	82.4155	81.465	79.9485	60.1473
167.69299999999998	133.226	154.059	141.092	151.031	163.36700000000002
4.19795	7.149889999999999	9.35644	2.26907	3.5258199999999995	5.30512
0.0	0.0	0.0	0.0	2.1438	0.691213
2.2828	3.4560199999999996	7.82757	0.0	0.0	0.0
29.9042	24.3134	22.026999999999997	21.5517	29.7674	28.7933
39.9729	35.3827	43.1091	38.5657	43.3198	37.711999999999996
122.14399999999999	128.718	151.92700000000002	122.54899999999999	123.374	140.09
89.3497	46.8759	81.9022	34.4283	37.6459	60.051
43.6696	46.2793	34.9394	45.1103	30.9723	50.4567
28.9733	32.5846	29.5205	25.8525	23.4846	25.1073
0.0	0.0	0.0	0.0	0.0	0.0
75.9438	60.7302	91.3427	84.7646	61.0587	82.1222
38.9923	30.5894	31.6024	29.6343	26.1995	26.11
0.227169	0.343921	0.0	0.327438	0.0	0.0
2.1913	5.80565	6.01109	7.89628	0.0	10.2858
609.2769999999999	522.494	563.317	572.429	562.253	540.913
9.929260000000001	11.1869	6.01759	5.32535	6.20614	4.33553
66.1134	57.0291	54.8295	66.4847	63.7066	56.6254
79.119	34.9363	58.7805	66.5239	81.2183	80.941
53.2248	71.0995	44.3737	46.6322	60.7728	42.2039
58.043	54.6108	50.375	31.6688	48.4744	49.7297
8.4329	8.75447	11.5664	8.33489	9.71344	9.74355
62.9272	45.276	58.7503	40.6364	47.0959	51.0662
4.33443	7.04817	6.1652	4.85923	2.51686	6.0282599999999995
92.7631	76.3673	66.2544	70.2426	75.637	56.1833
263.80400000000003	229.312	156.388	214.076	261.027	187.16099999999997
33.4669	36.0234	39.7999	34.5757	38.128	38.8361
5.88293	35.6257	33.7619	14.0582	25.6586	14.9808
20.7565	29.9958	27.8222	29.2382	54.9411	33.3848
23.2695	39.1797	45.786	25.0769	25.5714	28.1111
88.8399	74.3282	71.4614	77.9868	84.5272	79.5904
35.5466	38.0144	45.228	35.7564	40.3152	31.4589
248.062	267.819	288.103	252.923	226.58700000000002	274.481
79.5558	66.9128	70.3198	88.1688	66.5212	82.7284
159.023	123.288	124.007	129.394	106.275	156.511
11.4707	14.8852	8.990269999999999	9.44783	29.3612	16.5669
1.5502799999999999	0.391173	0.0	0.0	0.0	0.746344
99.791	107.56700000000001	86.5025	88.6037	64.3688	84.1695
27.3243	24.4827	18.3562	13.6641	26.2279	28.1884
2.5980000000000003	1.12378	3.0543099999999996	1.06992	2.49376	3.7522300000000004
41.9245	32.0069	21.1334	35.6378	24.0766	27.4289
106.333	74.2996	75.6363	101.544	91.0073	73.167
31.5545	29.8293	31.9008	35.0192	26.5438	27.1729
105.34299999999999	103.133	110.773	113.374	113.25	93.8226
31.0526	15.6706	34.4785	21.3137	16.5593	32.0347
11.4154	12.4217	13.2107	13.8831	12.7836	18.5479
172.672	150.58100000000002	144.731	155.736	133.435	145.84
6.04609	8.44933	5.74109	7.37401	9.374880000000001	6.04539
4.73183	2.23866	1.21689	2.98392	2.64948	2.13565
55.527	57.6444	54.9437	65.172	40.8626	61.2929
365.975	312.385	256.223	269.263	384.165	366.68699999999995
0.0	1.76761	4.003480000000001	0.0	0.0	1.6862700000000002
479.875	400.131	459.67400000000004	397.74	423.276	341.35
120.78399999999999	99.2817	114.26799999999999	112.367	112.78	132.64700000000002
30.1164	13.8766	19.7555	22.6483	20.5288	26.476
6.54703	1.98237	5.38786	1.88736	5.86538	5.67344
0.788222	1.1933200000000002	2.16222	0.0	7.061560000000001	2.2768200000000003
107.361	87.7711	97.1879	102.134	120.229	93.0357
31.0042	35.1483	36.0754	24.7801	22.0498	28.0132
98.2901	93.1124	104.066	103.56299999999999	96.5532	85.5069
6.08718	4.91501	8.90564	3.50959	0.9089010000000001	1.17221
0.957266	0.48308199999999996	0.87531	0.613239	0.238222	0.307235
28.6218	24.5446	34.8646	28.5611	26.4487	28.0403
885.5219999999999	830.0889999999999	688.806	968.648	700.951	679.765
654.065	520.98	317.87	481.165	655.3839999999999	584.9119999999999
2.17853	0.0	0.0	0.7850239999999999	1.2198200000000001	1.5732
45.922	35.7741	46.4747	48.1975	45.9338	50.8699
1.60122	3.2322	0.0	0.769323	0.0	1.5417299999999998
0.998977	1.5124	0.91345	2.87982	0.7458060000000001	0.961866
0.0	0.83019	0.0	0.0	0.0	0.0
0.524744	1.58886	0.719726	0.0	0.0	0.0
191.386	161.684	177.635	173.97	173.51	168.44400000000002
190.058	127.26799999999999	113.62899999999999	180.875	174.635	149.565
60.3337	59.592	57.0859	56.2709	66.4811	49.8601
63.8778	61.9395	64.8497	64.256	56.1897	67.7296
63.8035	67.221	73.6938	81.2092	62.676	63.5888
50.8126	45.9139	51.4852	44.2082	48.9568	44.6275
149.112	91.4213	113.339	135.52200000000002	95.5037	109.4
235.33	217.929	231.82	210.398	218.255	239.43599999999998
3.68298	8.36373	3.36766	7.078110000000001	9.6236	12.4115
12.1832	36.8893	16.7102	52.6819	27.2868	0.0
427.58099999999996	437.80699999999996	457.56800000000004	456.844	493.658	378.79400000000004
1.0972600000000001	0.0	1.12873	0.395394	2.45755	1.18856
618.613	579.545	592.252	728.335	692.7560000000001	495.37699999999995
41.68899999999999	41.1444	44.8751	46.7788	43.7308	35.8214
74.6558	61.8944	84.2853	68.8104	72.229	60.5132
125.37200000000001	139.14	138.388	108.713	144.314	134.90200000000002
92.8976	75.1794	77.3764	88.6183	73.3898	69.7683
12.8908	12.6853	17.6807	12.0774	19.4883	12.567
0.0	0.310789	0.0	0.0	0.0	1.18595
405.30800000000005	335.341	491.856	447.16900000000004	396.73	528.044
11.924000000000001	4.6802	2.42291	5.09245	2.9673599999999998	8.291830000000001
36.9213	28.831	27.9855	27.1691	23.5022	24.1364
196.989	202.28799999999998	169.65099999999998	210.201	253.09	170.925
1573.93	1682.57	1697.56	1902.29	1569.87	1721.42
79.5199	64.9717	110.79899999999999	79.1416	77.7427	82.9463
1013.27	946.935	753.2260000000001	1107.1	983.421	608.864
368.17199999999997	363.351	308.501	405.70599999999996	358.827	310.334
390.819	341.57300000000004	344.412	390.968	467.966	303.131
284.86400000000003	295.72700000000003	228.049	263.118	255.205	208.23
0.0	2.25353	0.0	1.07276	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
38.6661	50.075	40.2544	56.4043	37.5619	33.6413
35.0023	32.9725	50.1421	49.3307	33.9712	31.4552
79.9787	78.3992	69.4484	88.7408	61.8575	53.1851
42.9926	54.1444	38.0942	48.25899999999999	51.128	35.1679
112.884	93.7685	109.61399999999999	116.633	107.396	132.738
76.6721	64.131	51.1283	56.7834	71.156	56.2855
84.3611	64.7391	91.7865	68.5262	90.566	74.0747
67.23899999999999	50.6677	61.7605	53.9404	51.1072	64.5946
313.693	295.306	332.923	218.733	356.996	260.693
2.93033	1.10909	1.00479	0.0	0.0	6.348319999999999
53.967	31.4242	39.8568	53.8526	27.8932	41.9694
0.0	2.1644200000000002	0.0	0.0	0.0	2.06482
0.0	0.0	0.0	1.53865	0.0	4.6252
0.0	0.0	0.0	0.0	0.0	0.0
69.661	66.5081	124.81200000000001	55.1794	77.3075	101.516
22.4788	17.0158	41.1085	26.3651	15.7948	28.9644
9.51573	21.2303	6.86924	15.8815	6.73025	15.9133
11.3997	8.62929	13.3659	13.2511	11.5306	9.294410000000001
