rM1	rM2	rM3	rM4	rM5	rM6
0.0	0.0	0.0	0.0	3.39917	0.0
39.5204	36.6614	44.4815	34.7402	33.9011	56.8611
11.7594	14.3309	11.6825	14.8937	4.6075099999999996	8.111469999999999
14.9362	8.51041	6.4347900000000005	10.9381	8.997810000000001	10.1379
3.26352	2.0979	2.55634	1.15876	2.8397799999999997	2.95349
0.0	0.0	0.545794	0.0	0.0	0.0
273.199	18.3605	70.6198	9.70035	1.82867	718.043
0.0	0.0	0.0	0.0	1.43034	0.0
7.664569999999999	0.610792	4.36635	3.7110300000000005	4.89711	2.75882
241.199	163.531	190.199	175.99	193.25	215.91
0.0	0.0	0.0	0.0	3.6419699999999997	0.0
34.8812	31.2715	25.4598	39.0553	19.8987	31.3882
1.7458200000000001	0.765189	0.0	0.0	0.0	0.987484
7.9202699999999995	1.7357099999999999	0.7755029999999999	0.0	0.994024	3.35994
0.0	0.0	0.0	0.0	4.33394	0.0
6.17753	4.6029	2.17751	4.5239400000000005	2.17085	3.1447599999999998
17.6636	20.3225	9.512310000000001	23.519000000000002	18.8432	12.4888
10.3082	0.0	4.03724	3.43132	0.0	2.91529
0.0	0.0	2.72677	0.0	6.99023	3.93799
5.4211	4.7521	4.77719	9.022689999999999	5.44294	4.599469999999999
132.817	87.3198	0.0	44.2112	233.36599999999999	75.1247
2142.29	1877.91	2479.54	2000.97	1508.85	2061.76
18.7676	32.9031	7.35042	49.9779	0.0	10.6155
0.0	0.683624	0.610875	2.0767700000000002	0.783007	0.0
0.0	0.0	0.0	0.408926	0.616712	0.0
49.4063	28.4929	17.8225	11.2526	21.5392	26.4747
12.9	8.69852	16.323	9.24878	15.9409	6.73532
4.90207	2.38729	2.98654	2.90092	4.92183	2.46466
273.935	247.40599999999998	188.56599999999997	213.687	286.151	306.759
286.796	165.18400000000003	209.775	171.808	210.21900000000002	191.68900000000002
0.648374	2.2734400000000003	1.26969	0.43165299999999995	1.30197	3.30064
2.16368	0.632223	12.9937	0.96031	4.34481	1.63178
108.913	73.575	83.7471	50.5563	88.28399999999999	102.86200000000001
11.1755	22.0419	15.3193	26.0403	39.272	31.6059
5.79402	2.17672	4.53851	6.612610000000001	2.49316	3.7454300000000003
79.3551	34.9428	46.8365	40.79	48.1755	55.9501
0.0	0.0	0.7414890000000001	0.0	0.0	0.0
0.0	12.3052	0.0	0.0	0.0	0.0
189.735	97.0423	52.4546	64.6639	78.1382	48.797
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.360946	0.442963	0.452371	0.768955	0.3624	0.653313
123.661	111.788	81.1244	71.0071	86.1357	93.5528
2.59642	0.0	0.0	0.0	0.0	0.0
22.4877	16.5874	16.5408	20.8135	17.3468	34.4361
1.7702900000000001	0.0	0.0	2.3571299999999997	4.14731	0.667547
21.4409	10.2266	17.0418	10.4957	16.7786	14.2677
0.0	0.0	0.0	0.0	0.0	1.87812
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
5.53404	4.8511	6.50229	3.6842699999999997	0.0	3.1302
120.83200000000001	246.68200000000002	156.917	226.511	255.407	140.28799999999998
84.25200000000001	61.3858	68.5666	113.63799999999999	101.07	85.40799999999999
511.874	475.494	257.33	188.19099999999997	299.157	475.347
0.0	0.0	0.0	0.0	0.0	0.0
2.50962	0.0	0.65527	1.11385	0.8399110000000001	0.9463389999999999
1.5014100000000001	1.3161200000000002	1.1760700000000002	1.99912	0.0	0.0
164.762	138.494	115.8	135.234	105.374	145.536
0.0	0.0	0.0	0.0	0.0	0.0
2.50962	0.0	0.0	0.0	0.0	0.0
9.37895	3.52351	4.5479	5.352	1.79367	9.59949
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.5105	0.0	0.0
0.0	3.2584299999999997	0.0	0.0	1.8660700000000001	1.05126
0.0	0.0	0.0	0.0	0.0	0.0
20.8712	8.31617	2.97248	7.579060000000001	3.81006	19.3178
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
168.451	114.439	124.802	140.18200000000002	144.465	161.18200000000002
36.0543	11.505999999999998	29.2828	24.7773	23.855	57.1388
4.10367	1.34897	7.2325	1.3659999999999999	3.09016	2.32114
0.0	0.0	0.0	0.0	0.0	0.0
20.3817	14.675999999999998	14.2546	11.6306	11.6936	13.9988
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	9.22892	0.0	0.0	0.0	0.0
12.2455	0.0	11.99	4.07621	27.6635	6.92639
2.95654	2.5916799999999998	0.0	0.0	0.0	0.0
4.99023	2.91627	2.60593	13.2889	0.0	3.76347
0.0	0.0	0.0	0.0	0.0	0.0
79.7435	85.0988	160.233	69.2465	100.95100000000001	129.43200000000002
0.0	0.0	0.0	0.0	0.0	4.717980000000001
302.158	302.709	405.74300000000005	229.898	260.03700000000003	97.6622
445.61400000000003	557.225	446.62	796.352	599.4209999999999	329.185
0.0	0.0	0.0	0.0	0.0	0.0
171.482	140.776	117.62200000000001	159.467	141.656	116.49700000000001
16.1871	26.014	35.9252	10.7765	8.12614	24.4155
0.341634	0.0	0.26760500000000004	0.0	0.0	0.0
61.1511	25.2257	8.45298	16.7634	43.3394	12.2078
0.0	0.0	0.0	0.0	0.0	0.0
4.6919	2.0564400000000003	3.67521	0.0	0.0	2.65386
0.0	0.0	0.0	0.0	0.0	0.0
11.8262	0.0	3.08785	5.248819999999999	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
9.13555	0.0	0.0	0.0	0.0	0.0
4.0915099999999995	0.0	3.20492	2.72391	0.0	4.62854
0.8827299999999999	5.029669999999999	0.69145	0.587675	0.0	2.9957700000000003
0.0	0.0	0.0	10.8443	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
2.48792	0.0	0.0	0.0	2.49795	0.0
0.0	0.0	0.0	0.0	0.0	0.0
6.63517	9.69391	6.35237	6.87143	1.48042	10.0081
264.748	225.013	222.708	401.556	213.808	376.325
0.0	0.0	0.0	3.77501	0.0	1.60365
2.94349	1.66957	2.30567	1.61381	0.34768899999999997	3.3298400000000004
23.78	12.674000000000001	17.435	17.2246	12.4154	14.8495
2.97419	0.521432	1.24251	0.264008	1.1944700000000001	0.8972180000000001
1.03938	0.546669	0.32566300000000004	0.13839300000000002	0.521785	0.11757999999999999
0.0	0.0	1.12519	0.0	2.88449	0.0
1.25755	0.0	0.0	0.0	0.0	0.0
1159.83	875.23	660.2460000000001	508.728	495.866	670.877
38.188	33.4753	28.1233	29.1175	22.9396	50.9542
6906.48	7567.71	12848.5	6896.95	6934.31	10742.8
22.2175	13.9112	21.5468	7.04345	22.3071	25.1336
45.7204	29.4693	25.2799	23.2763	31.0532	39.5517
740.676	590.636	547.977	424.913	628.229	379.92900000000003
60.8744	92.1709	65.0229	117.897	122.23899999999999	156.51
20.4161	0.0	9.13836	0.0	14.6417	161.67
19.5651	18.2225	15.3255	6.5127	12.2775	27.6663
14.0866	1.76404	3.15263	2.6794700000000002	4.04097	9.10603
0.0	0.0	0.0	0.0	0.0	1.0839299999999998
0.0	2270.31	2704.95	0.0	3467.15	4883.11
1726.62	0.0	676.238	2298.98	0.0	976.622
0.0	2270.31	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.547215	0.0
21.7641	18.1698	17.8598	5.519769999999999	12.4868	10.5517
15.9069	8.87337	3.3981800000000004	5.77634	5.8076300000000005	27.81
39.1857	28.9827	28.7761	35.8707	22.1308	37.4025
0.0	0.0	0.451729	0.767863	0.579017	0.0
346.68300000000005	154.93	127.79299999999999	226.278	129.67700000000002	192.248
0.0	0.0	0.0	5.06384	0.0	0.0
31.0938	26.4549	33.6686	40.1835	34.8919	35.1749
52.7756	33.2904	40.781	35.8474	41.5314	47.6007
0.0	0.0	0.0	0.0	0.715172	0.0
1.6828599999999998	1.47519	0.6591020000000001	2.24072	4.22412	2.85562
0.0	0.0	0.0	0.0	2.04915	0.0
0.0	0.0	0.7110810000000001	0.0	0.91145	0.0
1.5225899999999999	0.0	1.19266	0.0	0.0	0.0
0.848879	0.0	3.32467	1.13028	2.5569	1.9205900000000002
36.2883	20.0096	34.8435	28.0554	31.1456	29.1331
0.0	0.0	0.0	0.0	0.0	0.0
24.4564	30.0136	32.5667	45.5889	24.5549	35.9662
0.7188260000000001	0.0	0.563063	0.0	0.721722	0.0
2.4595700000000003	0.539011	1.92661	0.8187260000000001	1.23474	2.0868
0.0	0.0	0.41208900000000004	0.7004819999999999	0.528208	0.0
18.3683	5.36717	3.42573	0.0	1.7564099999999998	1.9789700000000001
37.7698	14.1895	14.7927	43.1059	10.8349	21.3636
0.0	0.0	0.421332	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
5.21375	5.33206	2.38232	0.5785060000000001	1.30869	0.9830110000000001
0.0	0.0	0.0	0.0	0.0	0.0
111.069	97.3624	114.684	100.833	60.8273	68.5348
189.282	137.595	191.66099999999997	129.08700000000002	120.516	146.232
120.24700000000001	75.1366	69.556	85.3908	66.8666	71.8514
500.843	296.915	392.046	309.373	369.457	435.352
36.3657	24.6329	45.5534	17.4074	23.9894	26.3492
7.6934	11.5611	12.0526	12.4388	8.27615	13.6764
0.0	0.0	0.0	0.0	2.6187	5.90104
3.15364	2.07335	3.08785	0.0	2.3747599999999998	4.45946
0.0	0.0	0.0	0.147201	0.0	0.125064
657.76	216.22	161.009	273.688	330.205	511.564
0.0	0.0	0.0	0.0	0.0	0.0
50.2455	28.0286	42.9358	30.4098	50.448	62.0077
38.7382	4.8511	13.0046	7.368530000000001	5.5563400000000005	12.5208
0.0	0.0	0.0	0.0	0.0	0.0
26.889	13.2899	34.7306	32.3747	27.2846	29.4475
11.6401	7.65275	13.6767	15.4988	13.6349	18.6546
5.24808	0.0	0.0	0.0	0.0	0.0
9.663910000000001	8.47132	5.0465599999999995	4.28915	0.0	10.9323
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
217.208	196.051	99.4892	220.585	189.437	219.688
0.0	0.0	0.0	0.0	0.0	1.37941
0.0	0.0	0.0	0.0	0.0	0.0
0.278307	0.731887	0.6540020000000001	0.37056500000000003	0.558858	0.0
80.6699	89.3238	59.8637	67.8388	48.3128	92.8591
0.0	0.0	0.0	0.0	0.0	0.0
64.6387	33.6129	40.334	30.6337	25.2997	43.3779
916.931	756.7710000000001	575.433	421.24199999999996	592.216	555.036
123.33	90.0918	107.339	82.1065	116.948	108.514
0.0	0.0	2.23181	0.0	2.86069	38.6781
0.0	0.0	0.0	0.0	0.0	0.0
2.16368	6.63835	5.93192	1.4404700000000001	2.1724	3.67151
40.3416	16.9743	11.376	27.9316	9.720989999999999	7.301839999999999
0.0	0.0	0.0	0.0	0.449346	0.0
30.1856	19.8454	28.3736	16.0768	27.2766	27.3181
40.8506	20.292	17.066	25.3831	31.445	26.186999999999998
1.75469	0.0	0.687234	1.16818	1.76177	3.97001
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
2.27786	0.0	0.0	1.5164799999999998	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.395433	0.0
3.6172199999999997	1.05694	4.72234	0.0	3.6318	1.364
291.507	98.28200000000001	122.95200000000001	134.356	112.57	710.27
0.0	0.0	0.0	0.0	0.0	0.0
47.8067	25.8427	35.5751	24.9313	22.7997	24.3367
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.823473	0.0	0.0	0.0	1.0627
169.484	105.236	103.257	116.751	148.305	103.853
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
2.0337099999999997	0.891368	0.0	2.70787	7.146669999999999	3.45096
1.75469	0.0	0.0	0.0	0.0	0.0
9.529580000000001	3.7127	6.08228	2.81968	2.8349599999999997	4.3919999999999995
0.0	0.0	0.0	0.0	0.0	0.0
1.8646	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
12.5664	57.2811	61.0288	25.0981	41.6361	11.3726
0.0	0.0	0.22070399999999998	0.0	0.0	0.0
19.1847	9.83644	13.0428	14.459000000000001	7.268669999999999	16.7889
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
229.22400000000002	109.601	127.086	119.574	105.111	145.371
0.0	0.0	0.0	0.0	0.0	0.0
12.8641	9.81063	12.3942	14.9018	13.0451	15.4257
0.0	0.0	0.0	0.0	0.0	0.0
0.0	4.8202	0.0	0.0	0.0	0.0
34.7519	17.1022	22.9233	25.9772	29.9948	24.1397
10.0719	0.0	3.38119	7.66328	13.0018	11.3939
47.6309	43.4926	40.4188	23.7826	67.749	71.8434
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
269.784	56.7579	160.607	43.1059	130.018	85.4544
0.0	0.0	1.41769	7.22951	5.4515	4.09485
0.0	0.0	0.0	0.0	0.0	0.0
81.189	62.4712	58.6497	64.8616	72.4588	88.7838
4.0531	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	8.69852	0.0	17.6167	0.0	0.0
12.3889	13.7179	20.4302	13.0229	8.510760000000001	15.4902
49.2238	24.3406	28.6709	23.5276	36.7498	37.123000000000005
12.6691	6.34609	11.3415	0.0	3.6343300000000003	4.09485
0.0	0.0	0.0	0.0	0.0	0.0
16.0616	6.15977	15.7265	5.34647	10.0789	14.7629
692.997	1822.43	1582.49	1696.87	2299.64	1089.56
3.77403	0.827073	0.0	1.25627	2.84193	1.06735
54.8803	62.9101	42.9883	33.7259	46.6243	47.7566
93.5645	81.3288	80.6805	74.3296	83.679	60.4829
1.6560700000000002	0.43551000000000006	7.52385	1.32303	1.41333	4.9646
2148.87	756.7710000000001	574.4680000000001	318.671	842.7589999999999	2734.54
46.8463	74.3083	26.2108	26.7324	47.035	93.3721
0.0	0.0	3.07381	0.0	0.0	0.0
16.4853	10.9016	16.0847	8.471960000000001	8.42106	14.7229
117.735	61.5904	73.4435	73.9568	77.9323	108.484
0.0	0.0	0.0	0.0	0.0	0.0
0.43845100000000004	0.0	0.0	0.5837939999999999	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
3.25164	1.42518	3.82056	0.0	3.26474	18.3921
2.95654	6.47921	6.94765	11.8098	4.45268	5.01689
302.527	281.36400000000003	286.101	240.705	250.035	262.937
0.0	0.0	0.0	0.0	0.0	0.0
815.3480000000001	616.629	338.119	532.172	690.221	886.194
0.0	0.0	0.0	0.0	0.0	0.0
27.3942	7.31843	13.6923	8.3372	15.455	37.778
0.768753	2.02165	0.602171	1.02359	0.7718510000000001	3.47862
0.0	0.0	2.03686	0.0	5.22162	0.0
376.269	183.41299999999998	201.081	204.84799999999998	313.35	255.592
356.835	330.961	320.988	478.18800000000005	432.23900000000003	367.21
0.815983	1.07293	0.319583	1.08648	0.0	2.76925
473.341	499.79900000000004	787.8910000000001	325.868	453.64599999999996	565.893
0.0	2.09342	0.0	0.0	0.0	0.0
0.0	6.07849	13.5791	13.8493	6.962160000000001	3.9221699999999995
2.43873	2.13777	1.91028	0.0	0.0	0.0
11.9738	4.72326	2.81375	3.1886	6.61212	3.38634
24.7025	23.1474	16.6808	9.64053	17.9601	21.1995
222.989	106.559	149.197	173.197	115.831	122.625
12.4396	0.0	0.0	0.0	2.49795	0.0
0.0	0.0	0.0	0.0	0.0	0.0
4.64145	0.0	3.6356900000000003	0.0	0.0	0.0
2.3244700000000003	0.8150470000000001	1.8207799999999998	0.0	1.4003	2.10365
52.6903	28.4233	27.7797	31.0309	24.4166	14.9015
0.582923	0.0	0.456609	0.388079	0.0	0.659434
4.07991	3.5764199999999997	4.47417	2.17295	3.27708	0.923083
74.7223	32.7505	181.863	145.685	142.009	64.9068
22.0984	24.537	20.7718	19.6159	22.1874	16.6659
0.0	0.0	0.0	0.0	0.0	0.0
334.435	282.255	336.292	289.962	207.717	283.308
2.12115	6.50786	6.64608	12.7094	1.06485	9.59825
0.0	0.0	0.0	0.0	0.0	0.0
3.22733	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
273.199	292.171	256.79900000000004	240.084	345.61800000000005	259.608
1.01298	0.0	0.595106	0.0	0.254265	0.572967
5.397930000000001	0.31545300000000004	4.79202	2.87493	2.5291900000000003	2.84967
0.208579	0.0	0.326764	0.27772199999999997	0.41884	0.235956
20911.9	9360.65	14090.2	14168.4	7937.55	19552.7
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
29.2647	72.6843	29.2909	16.2358	23.6694	29.4274
31.2458	26.629	26.5147	17.3348	33.986	35.3469
0.0	0.7059439999999999	0.0	3.21686	2.42571	2.7330799999999997
0.0	0.0	0.0	0.0	0.0	0.0
7.717969999999999	2.89951	5.1819	5.872240000000001	2.21402	3.7418400000000003
182.023	186.91299999999998	299.41900000000004	65.7841	193.2	132.373
0.0	0.325493	2.6177	0.0	0.0	0.42005200000000004
0.72547	0.0	0.568268	0.0	0.0	0.0
34.9695	6.70557	10.272	11.6404	12.0692	21.0159
40.8824	26.9943	38.6778	33.2264	35.7164	36.6383
21.9114	27.9879	20.5961	19.1721	29.5425	32.5777
31.7584	22.1577	35.0304	29.3414	29.2834	23.4624
204.358	138.924	156.809	288.76099999999997	297.30400000000003	424.61800000000005
1.27144	0.0	0.24898299999999998	0.0	0.0	0.0
7.442830000000001	5.65782	4.96464	4.10339	3.67803	4.0783
1.05928	0.30951799999999996	1.3829	0.47013999999999995	2.12709	0.0
0.0	0.0	0.0	0.0	0.0	4.5850800000000005
297.525	304.98900000000003	415.80400000000003	321.468	315.86400000000003	495.668
332.73400000000004	600.687	372.63599999999997	385.559	455.064	215.671
18.5361	4.84002	3.3981800000000004	4.7261	7.91949	10.2614
0.0	0.0	0.0	0.0	0.0	0.0
7.582389999999999	1.42429	0.0	1.4422700000000002	3.26269	2.45074
82.8642	87.8329	60.6031	64.1734	80.6512	89.9142
0.155607	0.818426	2.68155	1.8647099999999999	0.781172	1.23222
4734.37	2952.94	1942.46	2914.59	2542.72	2669.71
10.1285	3.13363	7.0004	2.77655	4.18738	5.7289699999999995
0.0	0.0	0.0	4.07621	0.0	0.0
39.2413	68.7974	46.1072	26.1248	59.0992	66.5878
0.0	0.0	0.0	0.0	0.0	0.0
968.779	511.86199999999997	616.6030000000001	429.664	484.588	556.263
4.99435	3.12715	5.02987	6.64995	2.86542	12.1069
154.8	88.9735	89.721	94.7528	124.96600000000001	138.876
24.7603	12.2993	18.102	13.1873	11.6014	14.0051
0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.8778400000000002	6.712039999999999	0.0	2.15084	2.42338
57.553999999999995	0.0	45.0826	76.6328	86.6789	65.1081
0.0	0.0	0.257223	0.0	0.0	0.0
5.6487	4.95161	4.42468	2.50707	5.67146	8.52014
64.9355	62.0304	66.5153	53.2069	56.8386	64.0408
58051.6	29048.2	17513.0	33818.9	41192.0	25104.1
226.155	154.873	173.676	162.215	208.78799999999998	148.11700000000002
71.8637	92.4206	85.1779	82.4662	68.8304	78.6218
32.1912	12.8266	14.9002	7.79316	42.6049	57.9352
1726.62	756.7710000000001	0.0	0.0	866.789	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.298516	0.0	0.0	0.0	0.0	0.0
0.0	1.81046	1.6178	0.0	0.0	2.33642
0.0	0.0	0.0	0.0	0.0	0.0
6.73146	1.47519	2.6364099999999997	4.48145	5.0689400000000004	4.75936
9.316289999999999	0.0	6.0812800000000005	0.0	0.0	1.7565099999999998
256.789	195.702	238.672	183.71400000000003	181.824	294.829
0.595797	0.0	0.0	0.0	0.0	0.0
0.0	0.0	21.8141	37.0804	13.9805	15.752
4.881390000000001	1.8338599999999998	12.5634	25.9982	7.001519999999999	16.5663
3.03982	2.6646900000000002	33.3357	0.0	0.0	0.0
84.8063	72.6701	74.64	53.2877	70.7973	89.4697
225.44299999999998	165.24099999999999	161.378	188.62400000000002	204.175	177.489
28.428	16.7472	18.796	19.5364	15.0386	20.575
38.6033	54.3481	33.9036	40.497	61.0745	38.3767
0.763315	0.0	1.19582	1.01635	0.0	0.863503
11.4094	18.3359	16.3846	20.2554	22.9107	21.5115
39.3407	34.4858	44.5119	25.2209	30.7216	42.0318
49.2906	43.8432	34.0674	49.2226	44.3947	61.5001
0.0	0.0	0.0	0.0	0.0	1.99311
1.1761700000000002	1.03102	0.0	1.56606	0.0	0.0
29.6444	11.2606	18.8346	29.3842	22.4882	17.1402
862.1060000000001	608.581	668.698	506.25699999999995	627.591	757.477
0.0	0.0	0.0	0.0	0.0	0.0
49.6594	60.2738	53.8597	45.7762	49.8595	30.2493
79.4832	63.2429	65.1334	61.8706	84.7145	51.1827
0.0	0.0	0.0	0.0	0.0	0.0
22.7187	14.225	11.8638	12.9642	14.6637	25.7006
0.0	0.0	0.0	0.0	0.0	0.0
14.7155	10.7496	9.60566	6.5312	17.2373	22.1959
59.9917	52.0875	40.7265	51.7309	63.1018	54.2927
44.3505	28.5923	34.5564	30.3073	33.6914	37.4296
0.0	0.0	0.0	0.0	0.0	0.0
15.7374	7.883039999999999	8.80519	14.9673	6.771789999999999	10.1731
0.0	0.0	0.0	0.0	0.0	0.0
882.819	956.297	529.784	603.97	545.212	1522.87
3.43948	0.0	5.38835	0.0	6.906680000000001	7.781839999999999
107.102	104.31700000000001	99.1477	77.7851	99.9305	94.2354
0.0	0.0	0.0	0.0	0.554567	0.0
0.0	1.4567299999999999	0.0	1.1063399999999999	1.66851	0.0
16.6149	15.7297	35.3997	18.583	13.3455	19.5475
80.2398	63.92	58.4942	59.6581	68.5081	59.6309
459.14099999999996	240.078	234.06799999999998	294.31	269.378	305.55400000000003
3.4601599999999997	1.5165799999999998	4.06556	4.6071800000000005	10.4223	3.91431
4.111000000000001	0.0	3.22018	0.0	2.06378	0.0
87.2137	62.8321	75.2298	57.357	55.3043	102.256
8.91158	8.788310000000001	3.4902599999999997	13.3489	8.9475	12.6016
3.4258300000000004	3.00306	10.7339	4.56147	3.4396400000000003	7.750960000000001
194.84799999999998	119.915	152.626	115.561	113.68700000000001	141.747
2.68526	4.70775	5.2584599999999995	1.7877	1.34804	6.07541
6.54684	2.29557	5.47008	2.32455	4.38215	4.4436800000000005
17.2017	12.2516	8.4214	11.452	26.4462	7.9054
1272.63	780.449	839.805	907.42	892.865	1194.04
0.0	0.0	0.0	0.0	2.7781700000000003	0.0
8.46382	0.0	0.0	11.2695	16.9959	9.57472
373.824	237.515	230.733	342.434	300.829	277.422
0.0	0.0	0.0	0.0	0.0	0.0
77.9192	42.6897	33.9853	38.9059	48.0068	50.0832
26.4524	17.2153	27.6272	13.3414	22.5349	14.5088
8.75633	8.24432	10.4154	7.77267	4.2330000000000005	3.30188
19.5033	8.54825	8.537230000000001	9.929160000000001	15.5504	11.6805
42.54600000000001	19.8685	39.1946	31.9694	33.0747	48.3476
2.74067	0.0	0.0	0.0	0.0	0.0
23.8458	7.1029800000000005	14.145	14.7963	16.5036	19.3805
3.0451799999999998	0.0	2.98165	1.01366	0.764364	3.44487
9.2829	5.0858300000000005	5.45354	4.63505	11.6504	6.56332
6.835389999999999	4.1943	3.74796	6.37089	4.57529	6.9593
93.8756	33.825	41.9548	33.7409	37.0077	48.2121
180.77	149.14	148.366	123.00200000000001	165.484	187.205
0.0	0.0	0.0	0.0	0.0	0.0
14.2932	0.0	0.0	0.0	0.0	0.0
36.6692	21.8261	47.1629	29.535999999999998	26.3627	37.8972
0.0	0.287473	1.15596	0.218327	0.0	0.18549300000000002
132.817	128.554	88.8647	92.1067	130.57399999999998	137.72899999999998
20.2388	3.8808800000000003	9.41284	7.579060000000001	14.6052	30.0499
611.536	583.138	503.791	845.238	540.32	553.441
26.9153	18.2852	24.2455	25.0863	26.3482	31.9705
863.31	0.0	676.238	1149.49	0.0	976.622
161.72799999999998	157.744	124.899	109.18700000000001	141.797	131.41899999999998
5.00074	5.57915	4.98543	1.81594	4.56445	5.1428199999999995
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
26.9296	16.7639	22.3171	23.3848	14.4987	15.8944
0.0	0.24828499999999998	0.443726	0.0	0.568759	0.320414
2589.93	0.0	2028.72	3448.47	1733.58	976.622
55.5381	38.4066	38.1864	30.4011	32.218	39.0928
10.0588	3.8337	3.42573	8.734739999999999	3.0737200000000002	8.41062
650.61	844.513	735.0419999999999	816.305	703.4810000000001	1089.85
0.0	0.0	0.0	0.0	3.0737200000000002	0.0
0.859442	0.0	0.336604	0.572171	0.862906	2.4306200000000002
32.8351	27.4546	30.0726	26.9044	17.7517	26.8585
206.17700000000002	243.797	219.22799999999998	191.582	157.678	245.148
0.0	0.0	0.0	0.0	0.0	0.0
15.1227	8.357339999999999	10.644	11.0893	7.9219100000000005	12.6448
135.891	108.611	82.9644	82.4866	138.445	74.60300000000001
13.5857	1.8044099999999998	4.998419999999999	6.57792	8.68029	13.505999999999998
59.0198	44.6353	24.4751	35.4401	48.8004	61.5298
1.7370400000000001	0.6525770000000001	1.7494	0.660817	0.747446	0.280719
66.7292	20.1075	21.2345	24.9889	18.8432	33.0258
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
20.555	0.0	0.0	27.3688	61.9135	93.0116
0.0	0.0	0.0	0.0	0.0	0.0
129.791	81.883	85.4926	36.658	97.7358	114.569
56.5401	28.3704	26.2676	28.0364	26.2307	48.5223
6.34362	4.54973	2.25865	0.0	5.21115	5.8714699999999995
0.0	0.0	0.0	0.0	2.94826	0.0
295.966	180.27700000000002	210.47099999999998	161.322	233.86700000000002	189.66
9.31868	1.7504400000000002	2.08555	2.65881	0.0	1.50597
20.4334	22.3897	20.0071	17.0043	25.6446	21.6706
2137.44	1550.08	1653.29	1605.32	1679.78	1289.81
0.0	0.0	7.863239999999999	0.0	0.0	0.0
36.8604	28.0601	37.9909	12.9156	20.4523	29.6278
73.9624	58.297	106.134	38.0681	86.1172	50.623999999999995
0.0	0.0	0.0	0.0	0.0	0.0
399.32099999999997	365.631	317.857	325.043	383.075	309.08099999999996
0.0	0.0	0.0	0.0	0.0	0.0
5.64255	2.4731099999999997	0.0	0.0	0.0	0.0
14.5129	15.2663	20.1377	24.8449	26.6448	24.3921
0.0	0.0	0.0	0.0	0.0	0.0
5.99521	14.4522	14.0883	7.9825800000000005	21.0678	3.39105
7.785360000000001	18.9572	8.13112	6.910769999999999	8.685260000000001	7.82863
0.149802	0.13131600000000002	0.469366	0.0	0.0	0.0
22.7187	19.915	35.5915	0.0	22.8102	0.0
0.0	0.0	2.3980099999999998	4.07621	0.0	0.0
0.0	3.4398699999999995	3.07381	0.0	3.93995	0.0
15.9872	17.5179	28.1766	47.8955	16.0516	15.8249
111.619	128.541	159.747	131.666	149.625	153.955
0.0	0.0	0.0	0.0	0.0	0.0
383.85900000000004	509.315	387.843	556.847	824.049	205.293
224.835	94.4446	178.55700000000002	126.619	162.958	134.031
0.0	2.25902	1.34575	1.1437700000000002	0.0	0.9717629999999999
1.8932200000000001	1.1854200000000001	0.635562	0.0	0.0	1.22384
53.1267	32.3407	36.9908	43.2287	41.4873	70.1164
