	Human_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)
PSENEN	118.81509213642754	89.82800598292401	91.35690188064848
ZBTB10	78.29325622313819	84.96445481554291	136.74228896131896
C4orf46	37.135708498881	52.51351757351519	210.35077392760383
LGR4	115.46489976190828	43.346869022411205	141.1882312156805
PSMB10	120.29179092263954	113.19817131899377	66.51003775836672
VIT	30.593009271214406	45.814318723687606	223.592672005098
E2F4	69.36778652164372	104.89521058614328	125.73700289221297
PDE7A	101.21259159968237	109.28314016172958	89.50426823858803
TMEM170B	64.963786528853	99.86678310485327	135.1694303662937
SNX2	85.63161872121327	115.85756470185338	98.51081657693332
NT5M	108.451980433768	91.16669417846408	100.38132538776792
SARNP	119.8765118757676	103.52549453945299	76.59799358477942
GPR56	112.06892130114919	87.62579649816787	100.30528220068295
IPO7	86.13956199739091	131.34486172015917	82.51557628244993
PRR13	73.95929393917478	159.6985664032738	66.34213965755144
TECPR1	66.06478271721345	128.7769287203548	105.15828856243179
MT1A	106.7818256506748	100.79845268144724	92.41972166787797
C15orf59	104.55480819227141	119.2858846023001	76.1593072054285
CFI	60.95880938142503	130.83679969940064	108.20439091917437
CNEP1R1	117.84065436595515	132.51978676622832	49.63955886781658
EXOC3L4	65.56253145395799	103.81166125516239	130.62580729087964
ATP6AP1L	230.60459182328023	8.24517723148164	61.15023094523813
CCDC85C	105.29402557309342	98.31833824204035	96.38763618486624
RGL3	212.3288701426544	80.71799576425809	6.953134093087504
NAP1L4	90.29774881841051	90.85631078053368	118.84594040105578
TMSB4X	6.408730209959095	0.08722275750571007	293.5040470325352
TMEM256	153.13522510212303	100.44208630343788	46.42268859443912
CPT1B	131.95728630192042	80.23160510618544	87.81110859189413
HMGN1	171.984361325372	114.2044810300485	13.811157644579506
MUC19	220.09493374711406	45.57536318225564	34.329703070630366
DENND6B	66.45015360681312	71.71699660938373	161.83284978380317
EIF3CL	0.0	1.6997488898898314	298.30025111011025
LCMT1	99.56913224845748	118.67169826330365	81.75916948823888
MFSD2B	135.65446317960777	80.96015816507621	83.38537865531606
CDPF1	94.93484547488272	59.78771077762249	145.27744374749477
LIN52	83.11586995173451	153.0338549890495	63.85027505921597
ACOT6	17.68403862984942	252.7226634666801	29.593297903470393
SMIM11	88.02103262194252	211.97896737805758	0.0
DPF3	153.66738466232135	92.1378412453026	54.19477409237609
MANSC4	114.4844877157149	84.8780434259398	100.63746885834533
LYRM5	105.23138177258242	90.12169984891084	104.6469183785067
ITSN1	82.92771251636526	107.26784646468637	109.8044410189484
ITPRIPL2	92.71575986318669	113.75229343511279	93.53194670170055
DENND1C	123.61111588386404	135.54438116493083	40.84450295120512
CRYZL1	107.32885719063184	101.0801603039136	91.59098250545455
C5orf51	88.98236265923138	105.73668716692181	105.28095017384678
ARRDC5	130.1096008279815	134.7696648386892	35.12073433332925
LOH12CR2	149.1766164659851	119.8878346353625	30.935548898652428
CYS1	74.93183221980657	87.25239273767045	137.81577504252297
PPAPDC2	54.43040224690899	122.75736615491908	122.81223159817193
C16orf96	144.60020452045995	35.20762071615657	120.19217476338349
GMNC	44.39834150555349	0.0	255.6016584944465
TTC23L	103.97188233482346	20.36523256817256	175.66288509700394
C1QTNF9B	182.34268962095882	117.6573103790412	0.0
OLIG2	122.9244189780893	97.26316942981228	79.81241159209846
RNPS1	102.65994894559971	90.41224382305757	106.92780723134277
NYNRIN	78.92270063467755	109.85980110236693	111.21749826295554
DNAJC19	90.02647880678607	33.77138743253191	176.20213376068205
DOK6	37.614404284324536	61.31662941308529	201.0689663025901
HN1L	128.28494611599578	130.55333221668758	41.16172166731664
TMEM211	0.0	223.5980806569263	76.40191934307371
RNASE13	0.0	0.0	300.0
ATP10A	96.691150416178	95.96523118822536	107.34361839559664
COL6A6	103.69726300088844	149.20209932701914	47.10063767209242
RAB12	91.30752203947029	117.87145264306847	90.82102531746123
LRRC30	0.0	0.0	300.0
PTPLB	75.59225484310679	120.92547417393973	103.48227098295347
CFAP44	132.6760836403745	139.22714080755546	28.096775552070056
LNP1	102.77769434549376	133.8540759340578	63.36822972044844
VGLL3	87.96738434165422	128.52689754888326	83.50571810946246
PRSS50	114.72050624641057	131.28603555117462	53.993458202414836
TRIM71	39.33231325636389	158.24266240089025	102.42502434274583
ZCWPW2	51.27185448024224	162.67486312105373	86.05328239870403
ANKRD28	78.52629294328165	128.2390020783315	93.23470497838684
COLQ	109.2667849380809	96.36634322853219	94.36687183338692
METTL6	87.33289330765021	113.98883689945983	98.67826979288994
XKR4	44.50038033352984	99.90502576052216	155.594593905948
GPX3	147.04167668499244	112.42102328750634	40.53730002750124
DIO2	122.21537048644728	42.65719400085946	135.12743551269327
DIO1	95.30585961738616	105.24670541177206	99.4474349708418
STK38L	83.77887305805638	105.76071898256004	110.46040795938362
SACM1L	81.02621300529941	96.0429448656314	122.93084212906922
TSN	90.13271803586468	126.27613593868057	83.59114602545479
SLC48A1	147.6702339272255	80.8361382206381	71.49362785213643
IGKC	35.55943599754223	231.59639049716927	32.84417350528848
IGKJ1	16.595820824519087	248.953567109938	34.4506120655429
IGKV4-1	137.6293064163325	162.37069358366753	0.0
IGLJ1	146.0225474201953	153.9774525798047	0.0
IGLC1	80.1814218213295	163.94728412171943	55.87129405695108
TRGC1	175.27917133869323	59.68187333212912	65.03895532917764
TRBV9	0.0	0.0	300.0
TRBV19	0.0	300.0	0.0
TRBV20-1	0.0	300.0	0.0
TRBC2	79.84245174355425	145.3453620765365	74.81218617990926
TRDC	213.3316154029333	0.0	86.66838459706672
IGHD	0.0	300.0	0.0
IGHM	57.60323597567848	204.16111228953645	38.23565173478508
TAS2R14	110.82709660109862	185.7391939788469	3.433709420054508
TAS2R13	212.75424290977375	87.24575709022626	0.0
FAM127C	88.86244603828138	156.28390702810202	54.85364693361661
ZNF580	101.67116477718152	102.63914701051604	95.68968821230244
SYT3	99.52945995060446	108.70895459257328	91.76158545682223
NUP62	62.647792085137645	83.12640442355715	154.22580349130516
DENND1B	60.900548420221625	94.6914184869206	144.40803309285772
SFT2D2	185.86665359764686	23.552319259999802	90.58102714235328
FGFR1OP	68.70105643631184	124.35663840670217	106.94230515698595
SCAF8	85.55095496700773	101.27072153703244	113.17832349595986
CFAP45	51.98261827986429	80.59823099721098	167.41915072292468
ACKR1	94.60360378641072	142.06779758462437	63.32859862896488
TCTEX1D2	130.10401784123968	69.3437145633115	100.55226759544882
CRYGS	144.90009610438196	130.2636422414193	24.836261654198722
CRIP1	29.802498363783307	108.50494523050578	161.69255640571095
KLHL23	51.189816674456424	97.19796530597313	151.6122180195705
LINGO4	54.0187944043645	73.09439071117677	172.88681488445877
TRIM59	174.16875702482128	54.1202890247323	71.71095395044638
MLLT11	72.51650558425014	112.04608621240268	115.43740820334718
ASIC3	117.16472441178433	156.46019615535832	26.375079432857362
GIMAP1	216.08131907634228	83.91868092365769	0.0
C6orf165	87.1214420085822	168.56945076293175	44.30910722848605
CCDC183	74.22445722767971	74.64570789679745	151.12983487552285
DNLZ	126.45525527360917	75.01329120166787	98.53145352472296
SUPT4H1	89.64438352737835	132.0896068628064	78.26600960981527
NRAS	86.26713656831899	127.63936704158449	86.09349639009648
LTC4S	69.85248375957529	132.55262769640737	97.59488854401732
ANKRD39	110.87414775559455	111.06288555452785	78.06296668987761
QTRT1	163.88334759673188	97.96848786806878	38.14816453519937
CHUK	69.64681336194381	95.84457705148935	134.50860958656682
MXD3	113.01079452067691	159.35287367204694	27.636331807276154
GSTM2	178.26045746302623	0.5306893258433847	121.20885321113039
COG8	62.39740940686872	82.20056403459986	155.40202655853145
ARHGAP19	88.57984954344401	170.4433980700865	40.976752386469535
HAUS7	174.205597019964	67.43612348398771	58.35827949604828
LCAT	62.71385471744264	27.216896219103038	210.06924906345432
GPC2	207.26587166183336	71.1627682025524	21.571360135614253
KRT222	91.33468975622611	139.9527224903538	68.71258775342014
SIPA1	101.4580964364772	97.53160902126992	101.0102945422529
SYNJ2BP	83.20262214443106	111.64813682968922	105.1492410258797
ARL2	114.51468678498546	62.090346917321135	123.3949662976934
TTLL13P	54.61465785727805	174.94509266445263	70.44024947826932
GBP7	46.928304065788836	166.90454578570743	86.16715014850375
SRA1	100.18556688977611	132.18951615770905	67.62491695251482
TMEM110	107.68413530510217	91.10866807744634	101.20719661745147
DNAJC9	76.12132188167016	123.07918886140776	100.79948925692206
C8orf82	103.73793833404696	62.29544135075753	133.96662031519554
VDAC1	80.33833052604913	107.44637807994322	112.21529139400768
HEXA	82.13447718986863	149.64986495824897	68.21565785188238
NDUFS3	117.71047486965622	99.1638139978546	83.12571113248919
LEPROT	91.96128311393528	132.8485319100717	75.19018497599302
LBH	90.70630525186348	77.27963612663335	132.01405862150315
ADAT3	84.72594264969962	83.20389433023699	132.0701630200634
PPP1CB	81.99705685686497	111.06155417062271	106.94138897251233
GPSM3	0.0	228.2879039718744	71.71209602812554
NCKIPSD	72.15663354531407	91.04675028370548	136.79661617098049
ATF6B	0.0	161.87272791096152	138.1272720890385
TREX1	160.39049012681963	103.08369712950731	36.52581274367312
SLC35F6	79.86121034083156	111.75680939554151	108.38198026362691
FAM209B	65.59684621837519	223.67537577821145	10.727778003413365
CLIC1	42.81717397739462	173.97612143627873	83.20670458632664
DDAH2	0.0	148.32146144707127	151.67853855292876
RPS29	125.85677485596479	126.94448487582657	47.19874026820866
ATP6V1G2	0.0	149.57658781887207	150.42341218112793
ZNF134	16.25510862835062	152.84421305858731	130.9006783130621
GTF2H4	0.0	199.14668976458057	100.85331023541946
DDX47	112.39273808364361	122.17170914706688	65.43555276928953
KLRK1	172.2709255378118	69.8618279939049	57.86724646828333
EMP2	141.86122440248053	57.22306885481806	100.91570674270145
KCTD11	74.52750299618401	105.3530875156026	120.11940948821338
C8orf44	108.7963103730061	191.203689626994	0.0
UBD	0.0	293.7831736301489	6.216826369851103
SLC23A3	76.01638178329046	193.18107538826817	30.802542828441347
LTB4R	215.6489839262442	50.53803087040443	33.812985203351424
LTB4R2	95.13853011301889	102.32737416149773	102.53409572548335
CYP2A7P1	0.0	0.0	300.0
DNASE1	56.14781613608788	139.0305208376159	104.82166302629629
MDP1	132.35131873944943	92.0864691016302	75.56221215892035
CSNK1E	94.21145365195072	114.74190396297467	91.04664238507462
CCL27	9.868958374782792	18.189143238051823	271.94189838716545
IRF9	148.7590921839177	77.41880241199647	73.82210540408585
GALT	112.09470647882101	130.79393425135183	57.11135926982717
CLDN9	154.01967703661325	117.44701702344264	28.533305939944093
ITGA1	147.69356564790118	104.56954275310937	47.73689159898954
NUDT19	81.26280692925113	124.00200311801366	94.73518995273524
TAX1BP3	136.0385684525961	105.60897144736938	58.35246010003452
AP1G2	98.48751626937228	138.91855463040795	62.59392910021978
CARKD	92.42975459287977	133.73214763699826	73.83809777012192
TM6SF2	66.70851436377991	111.14133612231123	122.15014951390879
MEF2B	162.30148110474977	75.80022136554557	61.898297529704635
GANC	49.25939483758504	174.3708128252343	76.36979233718063
TTLL3	120.12033411450108	58.855846391568264	121.02381949393066
REPIN1	53.09233935441442	88.74211524122092	158.1655454043647
MRPL23	77.89244438034774	89.59892174355969	132.50863387609252
SMIM7	176.78484571830043	80.39973885073091	42.81541543096868
FBXO16	76.85670252207898	128.5831943523294	94.56010312559158
TSPAN4	61.229578593554734	137.97699910057435	100.79342230587089
CPNE1	116.43689596051149	93.09446768081598	90.46863635867251
ARL16	118.37413936621776	132.54435977552535	49.08150085825694
SMCO1	182.91511741682967	75.31188845401175	41.772994129158505
WEE2	153.23543305002133	101.33783181504776	45.426735134930915
LYRM4	101.7954535819098	88.04185581287993	110.16269060521032
MYCBP	89.58025046140307	91.70957173496164	118.71017780363529
TMEM213	61.35313215973001	94.97715179385105	143.66971604641893
PRCD	183.37847276064807	0.0	116.6215272393519
ALG3	73.57746273026096	118.07940480704664	108.34313246269235
SH3D21	140.8796327042228	140.4132942800168	18.707073015760432
LINC00998	123.83129342471099	102.05751814226333	74.11118843302566
C19orf38	300.0	0.0	0.0
IQCJ	138.52230954227434	68.57570013914592	92.90199031857976
C17orf67	19.67020823648199	93.4695510418896	186.86024072162843
CTD-3193O13.12	0.0	0.0	300.0
FIS1	114.36677277191004	106.21992461027551	79.41330261781448
SNURF	118.2489472823273	99.25980920388068	82.49124351379201
ANG	60.59913087846503	68.15754890571306	171.24332021582194
SCART1	84.6428651502077	75.79920571847124	139.5579291313211
COLCA2	100.11848366688854	72.12055684183265	127.76095949127884
MBLAC1	54.627421684451136	147.65622668751627	97.71635162803261
SOGA3	58.78409456576558	109.16392184843633	132.0519835857981
NEURL1B	87.8658011035082	91.24696856364888	120.88723033284292
EFCAB9	82.39795387188794	0.0	217.60204612811202
HAUS3	101.09709580080273	118.70969214741396	80.19321205178332
VSTM5	161.04713714512476	66.80386288782525	72.14899996704997
BBIP1	134.3671050183315	80.58793501268535	85.0449599689832
AS3MT	155.79800348573434	32.59277940118641	111.60921711307927
FAM187A	107.24610759014787	165.47137152022523	27.282520889626888
PLIN5	175.440184379853	67.58286396789114	56.97695165225585
PPME1	80.3765651366006	109.05366069298688	110.5697741704125
STARD10	127.90545816840347	83.62385991637142	88.47068191522511
CPEB1	84.08336308333882	100.10457186395014	115.81206505271105
EML6	62.894619125790015	121.96847987160979	115.13690100260018
ZSWIM8	81.1292590884716	90.60196688832184	128.2687740232066
ARHGEF33	60.29282840271891	81.19884484957069	158.5083267477104
IFRD2	63.55179919509211	98.64863578496677	137.79956501994107
CAPN14	0.0	0.0	300.0
TOMM6	275.0920133020127	0.0	24.907986697987344
HNRNPUL2	87.85614291602832	88.47230107560333	123.67155600836841
MS4A4E	0.0	60.44345156682168	239.5565484331783
OOSP1	106.4912948530443	23.335914836643347	170.17279031031237
FER1L6	38.256781629096544	184.12569961721007	77.61751875369333
MTCP1	81.93204812336162	154.18361942680886	63.884332449829515
ARHGEF28	119.21123329926968	132.00484880819334	48.78391789253694
LRRC69	129.8948865947554	71.00880916670665	99.09630423853795
ISPD	77.6207752729831	135.04885223374728	87.33037249326966
C22orf29	39.85734090996909	80.5114346234144	179.6312244666165
COL28A1	133.17929268718206	152.01480890042887	14.805898412389052
PHB2	104.03693857908374	144.36921532377434	51.593846097141935
NEURL4	69.8395474097862	92.43456484233317	137.72588774788056
GRID2IP	75.112461446381	153.29259199387505	71.59494655974392
UBXN2B	72.41265710683442	103.22579440278628	124.3615484903793
C16orf90	0.0	25.731872713433496	274.2681272865665
MSMP	74.41354595976007	135.303932847388	90.28252119285192
FAM166B	146.37579289817367	120.40094106482671	33.223266036999576
PEX26	82.04254918405817	98.12183239183356	119.8356184241083
C5orf49	77.48939847652669	26.163003981334732	196.34759754213854
UBE2QL1	64.16161261939489	127.10556034852823	108.73282703207691
RP11-563J2.2	129.8350521020078	143.44482561677688	26.720122281215364
FASTKD5	78.3646510882505	115.82900581185702	105.80634309989243
HOMEZ	107.15948558699004	154.1745903043931	38.66592410861688
DDX3X	65.81123574114324	108.23055321984418	125.95821103901257
VPS16	73.43997848037446	95.82753957182199	130.7324819478036
MYL5	225.1423510235072	57.73930522739388	17.11834374909891
ZNF407	80.7090907600943	93.76484809103366	125.52606114887203
NPEPL1	152.24951881149318	109.58182509710213	38.16865609140469
RPL17-C18orf32	278.86932662581773	11.630928758965885	9.49974461521636
EFCAB8	0.0	19.03146604871465	280.96853395128545
C20orf202	0.0	300.0	0.0
GCGR	37.708126538130614	191.17699283857544	71.11488062329397
CELA2B	46.11303119864102	253.88696880135902	0.0
TMEM242	127.60699960031197	105.59990002688436	66.79310037280362
TMEM167B	77.58168366046505	120.56208728981834	101.85622904971659
RP13-104F24.2	262.4843459075036	32.47827789341529	5.0373761990810975
TNFRSF25	134.2022149549651	79.44349834143604	86.35428670359887
TSTD1	94.16211872518203	149.09683285994308	56.7410484148749
CYB5RL	46.27365118032759	79.75431645374657	173.97203236592583
C1orf167	139.2844592030844	160.7155407969156	0.0
IFI30	69.73659858611862	182.9804868399505	47.28291457393096
CCDC7	177.75165160747684	53.72253196939365	68.52581642312953
FNIP1	89.26955189462443	119.46243766909217	91.26801043628342
SYCE3	87.0555124127595	22.67062907142963	190.2738585158109
CKLF	117.3461902236093	95.34202073662016	87.31178903977049
PAM16	100.06935018688242	110.9981556956662	88.93249411745144
TENM3	81.94417604878261	115.67184337413853	102.38398057707884
CEBPZOS	152.90680201216225	142.82673512565194	4.266462862185834
PAPOLB	104.68954962833408	114.34090224863267	80.96954812303325
ZNF579	80.43354050606472	69.12764428438088	150.4388152095544
RNASEK	94.13193075432692	123.34420805695632	82.52386118871677
TEX40	102.57614829338588	77.60464276064546	119.8192089459687
FAM19A5	112.29193902351808	81.95010315885634	105.75795781762558
UMAD1	99.15265469371415	98.56990998067047	102.27743532561533
FAM228B	101.23193084355388	113.96851934662129	84.7995498098248
ZGLP1	137.9380108887944	157.32859480220355	4.733394309002028
VAMP2	75.5894228801589	112.52526739769509	111.88530972214595
