	Human_Muscle_Relative_Gene_Expression_Difference(RPKM)	Chimp_Muscle_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Muscle_Relative_Gene_Expression_Difference(RPKM)	Human_Kidney_Relative_Gene_Expression_Difference(RPKM)	Chimp_Kidney_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Kidney_Relative_Gene_Expression_Difference(RPKM)	Human_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Human_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Human_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)
PPP1R2	71.62009478188871	109.867582918952	118.51232229915931	66.82828011024206	134.7849415385156	98.38677835124237	81.90099456172162	97.8182785391728	120.28072689910559	92.52368075366127	113.4878888136323	93.98843043270644	62.02488262615209	109.43063384204683	128.5444835318011
TSPYL2	190.61117853939933	71.10953342773922	38.27928803286141	181.31347976070916	64.1710640784917	54.51545616079916	104.95101208859829	111.33443779489758	83.71455011650411	116.47139549444927	93.97410624606262	89.55449825948811	100.27901409601021	91.91455805356593	107.80642785042384
PGP	88.9878605800622	79.85096080872435	131.1611786112134	88.44317576642027	87.65662140504354	123.90020282853618	109.46872518978788	89.04466835008083	101.4866064601313	93.96575397279963	80.2871933604385	125.74705266676187	93.28286344532164	98.85987200360726	107.85726455107113
C22orf46	292.1928973866462	0.0	7.807102613353835	277.9828031674977	0.0	22.017196832502265	292.39567533686414	7.604324663135865	0.0	274.5678169788272	25.43218302117285	0.0	286.696994232621	13.303005767378954	0.0
IRAK1	70.28798647774252	170.79743410941185	58.91457941284565	113.60590963088369	155.91570482978176	30.478385539334546	111.14313688454196	125.27443460347725	63.58242851198084	112.52262095345789	139.32287046104912	48.154508585493	106.78682958110875	146.4614265742513	46.75174384463997
CMSS1	63.80395564256808	137.75869747082876	98.43734688660317	156.92963186329837	126.7286433979893	16.341724738712355	167.30728656762963	106.54232167145156	26.15039176091878	159.46017925670964	111.62733849462269	28.912482248667665	155.45402325440693	107.8014940618338	36.744482683759294
PCDH9	191.9474794876465	53.67478338677958	54.37773712557399	92.92814727133793	89.278711812491	117.79314091617108	65.17421783426457	98.52551896609853	136.30026319963687	103.26472696924289	108.34893313498557	88.38633989577154	94.1445096356356	97.60932543227814	108.24616493208627
OAF	139.51297728171227	71.0668493201063	89.42017339818143	127.54911789163702	91.95117079040396	80.49971131795901	72.12579313743609	94.10369309431408	133.7705137682499	115.04911434861094	63.869670418163324	121.08121523322572	187.83135845828207	47.16682517570861	65.0018163660093
ALDH1A3	109.17415412656382	73.23165452971432	117.59419134372189	50.600372199357246	191.2013192989728	58.19830850166991	162.79875709601953	48.25911707597642	88.94212582800402	214.54119639629656	49.52295378388663	35.93584981981678	192.05947357076136	40.636677604004504	67.30384882523411
HIST2H2AC	36.47565033005628	4.600259862659746	258.92408980728396	8.296251824816151	7.894354501052378	283.80939367413146	11.556318046893665	15.640684955794832	272.80299699731154	10.641428320526924	6.6746457713837595	282.68392590808935	17.87869513109387	11.962227782020053	270.15907708688604
KCNK12	224.4012130913684	29.507667122211146	46.0911197864204	106.98214439234641	65.59337299496929	127.42448261268436	100.68929687790641	65.43027306963913	133.8804300524545	88.20598163571567	58.124258016223905	153.66976034806038	91.79160588363604	77.81411427812088	130.39427983824302
HIST2H2AB	191.12526317923408	108.87473682076588	0.0	126.39252378351655	173.60747621648343	0.0	101.97542605060256	170.32344140173976	27.701132547657657	132.88505209529308	167.11494790470692	0.0	157.68868869057368	126.16335454372545	16.147956765700794
POU6F1	69.95515554802131	144.36423768111538	85.68060677086336	143.7483335455256	107.83340091323473	48.418265541239705	89.91141008348322	120.69341445797399	89.39517545854282	93.91011663074244	120.5287350815617	85.56114828769587	73.14366790475474	122.14255578618871	104.71377630905656
TM2D3	83.13487479587853	125.64758991542332	91.21753528869809	89.99483830867985	99.96236787677668	110.04279381454347	119.87528642908904	89.16739718915288	90.95731638175812	132.2853398052782	95.20409234071803	72.51056785400374	101.62708991071571	113.96478619982268	84.40812388946163
TSSC4	122.63480937499757	123.0645199986848	54.30067062631757	114.50761901224044	97.52662640899999	87.96575457875957	85.52980976056672	95.07019634253744	119.39999389689586	88.05568003897729	86.65436522917945	125.28995473184325	92.62745570794134	110.86007365360177	96.51247063845688
PRKD1	96.80032163254276	141.2257112912108	61.97396707624644	74.48249069697228	129.19625891548543	96.32125038754225	55.825916416985756	109.09636879674144	135.07771478627282	104.90577141508393	96.8806784174364	98.21355016747968	120.78449335087589	79.47388737264454	99.74161927647963
CCSER1	52.67625346164356	70.09403266188322	177.22971387647326	84.05969402804179	128.20333428115518	87.73697169080302	100.95225617811394	142.6808481958797	56.3668956260064	93.68578954120842	123.85730918318932	82.4569012756022	71.52412901525248	114.51972174268919	113.95614924205837
ZDHHC23	62.25569038613665	151.35189159374073	86.3924180201226	128.67494164568052	100.23790577518427	71.08715257913522	142.14493972934775	107.76432766992517	50.09073260072709	89.63302476902932	88.97855272527835	121.38842250569229	94.12792794200064	107.5998984359699	98.27217362202944
MROH7	204.25075822648205	26.647181444471652	69.10206032904634	203.18379172196222	36.19162923518725	60.62457904285049	197.1365665463559	46.07134070478324	56.79209274886083	118.45218631543295	78.81754409002822	102.7302695945388	119.06931985996658	68.80695769096117	112.12372244907228
SRPK3	136.21636016803234	85.28848453790573	78.49515529406195	130.43287995484926	106.2482892977219	63.318830747428834	47.260566341629854	155.59674275543424	97.14269090293593	26.61012188636581	87.26345219713396	186.12642591650024	34.65910024038969	114.29932345638305	151.04157630322723
SLIT3	159.82381269651017	37.37796345981043	102.79822384367941	89.8661222268303	144.37640552360298	65.75747224956672	96.04419126570531	109.51288995573955	94.44291877855512	105.0013510368106	76.83241710030786	118.16623186288149	79.81497991046756	97.40336160083012	122.78165848870233
EFNA5	181.04625614251543	70.20576857037794	48.74797528710657	62.01086782535421	110.16464598567042	127.82448618897536	45.231357282650656	114.52577662297512	140.24286609437422	94.90022433199238	99.61793886772152	105.48183680028609	78.48146157551915	84.28730529512215	137.2312331293587
MAP7D2	36.88728734115941	88.12985991169715	174.98285274714345	57.998607567793336	89.72553832587936	152.27585410632733	72.0072003685414	116.09925498519551	111.89354464626304	100.4514116198014	97.75302062233928	101.79556775785935	63.17010816283671	97.0591279933015	139.77076384386183
CSF1	87.99046357429735	77.47337425727268	134.53616216843	108.79444117120185	134.21769559810429	56.98786323069387	113.63364258827548	91.78312612243232	94.58323128929219	87.09606939227422	116.86892181173052	96.03500879599524	122.104727188609	106.164907494553	71.73036531683799
ACTRT3	38.33426816580713	124.27332797281561	137.3924038613773	27.99940494550583	182.15812439781033	89.84247065668384	109.23470938628309	132.78959018263805	57.97570043107888	93.00401281246195	118.6388307248706	88.35715646266746	42.23018575484896	139.52415864588025	118.24565559927076
PLA2G6	128.3180672995985	115.66755535220396	56.014377348197556	102.03274884171822	103.0244112886792	94.94283986960261	81.02554849113764	105.56287312170932	113.41157838715306	98.13199855935346	124.73107492224568	77.13692651840088	103.92001146069222	121.60034136289892	74.47964717640879
MAML2	96.90564888046687	95.2199658301632	107.87438528936997	81.71763004300148	130.26700001840553	88.01536993859304	97.50777825817885	118.72525581355914	83.76696592826198	87.04900625836515	135.4807725704611	77.47022117117372	115.12866143181526	93.27975576937241	91.59158279881234
SS18L1	99.7198528512408	94.99627394927498	105.28387319948422	122.7188879167397	101.20732200886906	76.07379007439124	81.59526819738575	114.43668256935365	103.9680492332606	90.07743774520284	99.14620545323965	110.77635680155755	63.78540368135241	104.8832688395996	131.33132747904799
KCND2	96.74377729952045	47.59529182705863	155.6609308734209	17.535053434029546	58.44624343167204	224.0187031342984	79.53312320334237	91.38764875221199	129.07922804444573	95.84737690754656	96.88866634251296	107.26395674994049	47.453932885168996	94.52579005337756	158.02027706145344
TOP1MT	67.19184477723701	100.81693538850026	131.99121983426275	132.88985674841533	97.58701626485666	69.52312698672797	17.610793171202722	45.00058659032928	237.38862023846804	63.300995688859416	71.86260603710699	164.83639827403363	57.62279843686968	74.15457342334932	168.222628139781
COPB2	73.43689741873185	111.99161682051985	114.57148576074829	94.71071921543864	110.72081118756773	94.5684695969936	88.43108051374635	116.43011093820046	95.1388085480532	102.97282839490289	112.57198216612511	84.45518943897198	84.2903247409531	107.5308532789261	108.17882198012082
LRRC19	85.08252387224235	0.0	214.91747612775765	23.53284306332739	96.36492887100908	180.10222806566355	61.230542797323	160.27862255760016	78.49083464507687	109.22465202431144	82.01416048978712	108.76118748590152	61.218993494395576	54.60112116101716	184.1798853445873
THAP7	104.05443993238177	99.00675644805412	96.93880361956414	106.79384885412206	83.8578084271879	109.34834271869	99.19930642502872	92.35805719062162	108.44263638434964	97.48358429984542	88.60209873545993	113.9143169646946	120.55521887078602	95.94358221459092	83.50119891462305
KNTC1	184.60769129763648	69.46103356738134	45.93127513498211	265.8046857011194	23.60968625561203	10.585628043268576	228.2330616181388	44.945647240428535	26.821291141432624	193.26601767344425	50.97438350661854	55.75959881993722	192.11722584787103	45.98070079213828	61.90207335999071
CCR10	111.07364756727772	171.40321542723564	17.52313700548667	158.37790045740675	115.15956542395868	26.46253411863458	85.57358291711597	193.9856572444843	20.440759838399767	91.58418936104677	174.55985540486907	33.85595523408417	104.36703306302996	181.03582147374829	14.59714546322183
BPIFC	0.0	91.60225252373172	208.3977474762684	0.0	76.4691157894256	223.5308842105744	0.0	112.04030530513538	187.95969469486465	0.0	180.50113975682683	119.49886024317308	0.0	133.56851270002602	166.43148729997398
WDR27	141.3768405065766	134.81994768383677	23.803211809586625	188.74053914181843	61.35094167521006	49.90851918297149	108.23452151293522	165.91136167043408	25.85411681663068	100.63542257395221	175.32614456150523	24.038432864542557	93.74741681669036	171.89600431570264	34.35657886760697
TXNRD2	84.54559180176985	134.76734541678454	80.68706278144568	63.387202259160894	58.59323995561628	178.01955778522284	107.80238836913645	121.32328150140148	70.87433012946207	82.3160105752092	73.89813962014942	143.78584980464132	97.62881076472378	90.44095756204368	111.93023167323256
FOXO4	68.93612295741013	119.81942739476499	111.2444496478249	92.2212097120864	96.70273973658776	111.07605055132585	108.52929691250937	101.10277125170444	90.36793183578621	95.17801851779312	106.38048322288614	98.4414982593208	137.4913416725673	83.73413065964638	78.77452766778634
POU3F2	0.0	104.97281436092175	195.02718563907823	251.1672259032996	0.0	48.8327740967004	41.53966972127318	85.88940562005082	172.57092465867598	77.48211912014523	93.96282099780971	128.55505988204507	67.5034398288802	88.60156260683925	143.89499756428057
PTP4A3	95.69113847775571	113.16973395151449	91.13912757072976	144.82483506916682	125.89617322382136	29.278991707011848	122.72717186211868	133.3107003134889	43.96212782439242	142.85975840083685	131.48866109814176	25.65158050102136	141.4066263957381	129.6203360673186	28.97303753694335
TMEM255B	69.52221305576522	84.77853394082703	145.6992530034078	140.60820232288225	90.12896785137447	69.26282982574324	161.11687216443204	0.0	138.88312783556796	63.41263463134773	0.0	236.58736536865229	76.29256961187242	45.16995937441277	178.53747101371476
PROS1	99.0432730675986	104.88083209709846	96.07589483530292	89.99204810528518	81.90931425329615	128.09863764141872	47.40432441292729	44.23994942804245	208.35572615903018	89.05932920245041	65.60892500409814	145.33174579345146	46.50070850603252	57.013687107425994	196.48560438654147
NUTM1	0.0	160.14400217361774	139.85599782638226	124.18992700875997	106.4085114098652	69.40156158137476	56.033626865950836	84.84178584122114	159.12458729282798	0.0	0.0	300.0	0.0	0.0	300.0
ZFP1	69.29826277329886	108.2116299117008	122.49010731500036	100.31608981711781	91.69946935463834	107.98444082824379	93.16609435054541	99.89790569811923	106.93599995133538	125.34389072738917	96.18134574874703	78.47476352386383	99.73939095492088	93.06386020049936	107.19674884457979
CEND1	56.30183723745892	159.815341461213	83.88282130132806	141.79873218676963	17.993377338170173	140.2078904750602	125.02315635965108	94.16780012914032	80.80904351120861	101.23638634121943	102.20886986580278	96.55474379297779	91.94271465016683	121.31972562129324	86.73755972853989
DUSP8	101.47334396875176	108.20364344431943	90.3230125869288	144.5629242633801	100.58121728553897	54.85585845108093	95.63482561282339	77.17433356713025	127.19084082004638	105.92163596681321	72.59491119399979	121.4834528391871	81.78834417194336	74.12925780952375	144.08239801853284
SOCS3	280.5922592318723	11.998378842128453	7.4093619259992725	167.52198205299732	123.33755757671373	9.140460370288936	117.04434461335669	140.99174643779318	41.96390894885014	178.12418824269116	88.42312388194158	33.45268787536727	77.29856922836564	187.6823469214944	35.01908385013999
SLITRK6	110.73732088344508	0.0	189.26267911655486	57.584901973168186	78.66020567161975	163.75489235521204	77.33398030932499	121.68054676532118	100.98547292535378	42.14137297636284	63.17403763519949	194.6845893884377	56.33699550387067	66.67484379518405	176.9881607009453
LPAR5	204.74263954690687	66.08055087487263	29.176809578220475	196.61896613416175	77.44105531474625	25.93997855109199	42.89603981980631	102.94748187511662	154.15647830507706	51.617744617682135	115.91960593959718	132.46264944272068	39.65321155238466	131.9428076521196	128.4039807954957
XPOT	99.26617203973764	114.71816313231542	86.01566482794696	118.47386403479254	112.37872629988924	69.14740966531824	102.05762984565092	115.36232304741453	82.58004710693456	117.88743429167563	111.08926054866244	71.02330515966196	103.81850325582742	106.77467261038731	89.40682413378525
TMEM173	148.51847995051773	79.30894599648121	72.17257405300109	148.86305366925328	116.93883617435156	34.19811015639517	76.14542462205921	109.60161868870644	114.25295668923441	147.62564103150194	102.5187143345653	49.855644633932776	146.23392516906293	103.35378491700216	50.41228991393493
PDE4B	72.97562469305488	88.9526038046151	138.07177150233002	141.38343156067486	87.74116586390275	70.87540257542237	112.47485439736961	118.4039789934553	69.12116660917512	110.42666237585297	102.81453640792381	86.75880121622322	94.04387110875167	113.21986162069275	92.73626727055559
FAM19A3	0.0	0.0	300.0	0.0	0.0	300.0	222.46680170469463	62.65914351752704	14.874054777778333	180.38573248844864	119.61426751155138	0.0	33.93284432457627	256.9914512766086	9.075704398815136
C14orf180	136.76701755645226	82.33108055062705	80.90190189292066	136.5651498775917	80.66735472559749	82.76749539681083	0.0	0.0	300.0	64.18165717817007	0.0	235.81834282182993	0.0	0.0	300.0
SNN	120.44074663328897	130.082368030509	49.47688533620208	95.69161264843665	99.27515252206123	105.0332348295021	99.4623830206484	92.88121755076124	107.65639942859029	83.50899330313027	66.87240653668431	149.61860016018542	68.55726435711686	70.49709365925608	160.94564198362707
KCNH7	300.0	0.0	0.0	246.74908170852152	53.25091829147848	0.0	157.73310425451265	107.19898437733025	35.06791136815714	90.3361769355052	135.6477015631621	74.01612150133265	38.569845563267776	109.90948516554721	151.52066927118503
NELL2	45.639909814524835	161.68345842873234	92.6766317567428	142.50795618000654	137.89696783685227	19.59507598314123	65.83410092362347	129.36093675976844	104.80496231660814	113.68827890288742	101.47668371030625	84.83503738680636	66.80228412254972	118.34443739481864	114.85327848263165
