	Human_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)
SNX31	260.1050377147779	0.0	39.8949622852221
PIGG	107.30330657176277	129.42778154835977	63.268911879877486
PRPF8	100.35735173116865	102.80337536780226	96.83927290102908
ADCY6	87.72182076732317	92.22928704356988	120.048892189107
PITPNA	87.99505590423028	95.49171346896767	116.51323062680203
DDX23	99.20709694816536	101.28613820199854	99.50676484983609
ZNHIT2	76.51149792972755	90.80758602096356	132.68091604930888
TNK1	82.1009977898892	113.04385891137909	104.85514329873172
ZHX3	81.73507506807576	113.25981664370812	105.00510828821616
SLC16A11	99.19468687915624	96.14597201509363	104.65934110575017
SLC16A13	72.66594226657742	141.91493086134062	85.41912687208195
GLIS1	154.68255991980413	131.45377959055028	13.863660489645566
CHRNA9	0.0	0.0	300.0
PODN	51.84815583799652	43.984616605258495	204.167227556745
EXO1	0.0	141.59386667633305	158.40613332366698
RALGAPA1	58.74441426982801	140.8443755442325	100.41121018593948
TRHR	0.0	261.8327009748364	38.16729902516363
ABRA	275.91933737847125	24.080662621528795	0.0
ATP2A2	74.33415337698166	106.44217906294948	119.22366756006886
ZWILCH	124.47731803374337	65.5492024324681	109.9734795337885
RPL4	133.06173379871345	71.87531364124072	95.06295256004584
SNAPC5	78.67783479212247	133.20049981386904	88.12166539400846
STARD6	102.76844367351383	151.3646976945574	45.86685863192874
C12orf76	95.84180966213533	102.24397356945254	101.9142167684121
ZCCHC12	122.59090029525217	166.22915493939476	11.17994476535306
CNTNAP2	54.409744926933016	115.04574389943751	130.54451117362947
GALNTL6	138.62946248538765	100.05368756325173	61.31684995136063
LINGO2	179.15252412064785	32.191375369745835	88.65610050960632
BBS1	94.56817130804258	125.95420112377376	79.47762756818368
DENND4A	83.88869418074533	131.38761406432508	84.72369175492952
IGDCC3	116.17319739347165	106.1019649995455	77.72483760698283
SLC26A9	113.05624587716905	186.94375412283094	0.0
MFSD4	71.60005515176803	66.67705295924614	161.72289188898583
PELI3	97.91473795321592	112.85222547678148	89.23303657000258
TTC9B	148.35811453660446	66.32073813928852	85.32114732410702
TMEM81	130.8243157617981	51.25714018478029	117.91854405342164
MRPL11	70.18730242887143	85.18409813129168	144.62859943983693
KLK15	4.761747800678925	0.0	295.23825219932115
IL20RB	93.48516159270542	57.29958189622415	149.2152565110704
GOLT1A	195.24135719797283	104.75864280202715	0.0
AKIRIN1	80.15732375704152	96.71017447820336	123.13250176475512
NPAS4	284.45789653890563	4.95269795161471	10.589405509479754
MSL2	95.15775055062508	133.7920784906385	71.05017095873637
ANGEL2	71.84046591474018	104.97298390258524	123.1865501826746
UGT8	49.23356515850098	118.77858671104735	131.98784813045165
KY	38.57530440180343	127.89203986330082	133.5326557348957
IQCK	112.60718728788126	127.03403181771964	60.35878089439913
SLCO2A1	57.99400573869574	49.31981291192129	192.68618134938288
BRSK2	113.22392406780968	81.57227791967335	105.20379801251696
B4GAT1	96.97003185913928	122.74232053271157	80.28764760814916
TMEM167A	140.25684531492647	117.40420892422785	42.338945760845704
SH3PXD2B	127.52731056063114	124.81121646126525	47.66147297810362
KIAA1551	131.48674232648793	101.87515097210549	66.63810670140657
LARP7	110.02492397199663	108.65818727021701	81.31688875778639
NR1D2	69.36007914082522	122.32472735325209	108.31519350592271
PABPC5	71.38307254538402	103.83742851000453	124.77949894461145
BRMS1	91.22726303098068	86.15857650407878	122.61416046494055
RPL15	92.10665267193612	206.2218921973018	1.6714551307620402
C4orf32	68.5604083383178	173.97075994422616	57.46883171745603
HRAS	116.35604307510758	79.51151503533367	104.13244188955872
WDR49	73.57103691430237	137.1395317835897	89.28943130210791
SRP72	102.3145090935065	129.45907011414934	68.22642079234416
PCP2	56.77775253867632	75.2638201643768	167.95842729694692
RIN1	161.65550098199324	124.54991593682003	13.794583081186687
THAP6	80.67834162865144	57.791167887790415	161.53049048355817
CEP135	58.66040614929796	128.80758276101793	112.53201108968412
FZD4	75.03678431309109	111.54120888269077	113.42200680421817
BTC	0.0	300.0	0.0
PDZK1	67.08706304221649	80.81542466482902	152.0975122929545
EMR1	0.0	82.53566981330603	217.46433018669396
DENND6A	88.96659987834234	119.82077519547627	91.21262492618139
PDE12	73.45548586539184	122.95933947526916	103.58517465933899
GLMN	95.37473744769308	81.57782855447428	123.0474339978326
DNAH12	60.97275156947113	169.70825313627117	69.31899529425772
YIF1A	95.02505286953148	94.15571727025468	110.81922986021382
CNIH2	101.65981398604849	105.8217779073476	92.51840810660393
NLRP6	0.0	0.0	300.0
NDUFA11	131.00482949338138	53.837056399875685	115.15811410674297
RSRC1	106.28124032470755	116.03538156512181	77.68337811017064
RAB1B	93.80068268960258	122.84065342464552	83.3586638857519
PTDSS2	117.07504249863408	100.30184478774508	82.62311271362076
C19orf70	130.01259667584307	89.10397129001238	80.88343203414449
C3orf33	84.65383175540322	125.09871946183675	90.24744878276005
SEZ6L2	109.10014930285202	70.26404931810336	120.63580137904464
ASPHD1	134.04075628582825	89.59437598597576	76.36486772819597
KCTD13	107.0223073252744	106.37515170149648	86.6025409732291
P2RY14	119.87966854736432	114.20680425026828	65.91352720236739
AMZ1	76.53509780226713	101.78153376760135	121.68336843013145
GPR171	75.62801395139574	162.05166714370463	62.32031890489959
FUT1	85.27788789562018	62.13020116628035	152.59191093809946
DHX36	77.36084165199269	108.9720790993253	113.66707924868203
ZIC4	97.23403844882887	110.85428740591455	91.91167414525658
FBXW8	34.73777871746482	80.83526904645908	184.4269522360761
KLC2	92.50922404327908	100.25159424173138	107.2391817149895
SLC22A1	32.98141298327019	267.01858701672984	0.0
CTBP2	89.19305300517517	74.29128452928249	136.51566246554233
CHST2	67.39233932958678	75.63391943573421	156.973741234679
ZDHHC14	83.15153212591385	91.66175161477128	125.18671625931486
ATR	93.890351995016	86.0723309325807	120.03731707240331
UBE2C	181.11168700707455	0.0	118.88831299292542
GK5	169.80972027714293	80.5245082390481	49.66577148380895
VCPIP1	60.697794865418174	123.95209755350187	115.35010758107995
DES	55.502182883560266	72.13608238945245	172.3617347269873
PDIK1L	73.8267105521771	127.62407990101103	98.54920954681184
SPSB4	0.0	0.0	300.0
RAG2	0.0	187.33796532970902	112.66203467029099
TRAF6	83.16788124233084	102.09889531612255	114.73322344154661
TVP23C	61.20645396763537	40.46525882648405	198.32828720588057
MRPS22	100.29054475448645	116.98949730650794	82.71995793900562
PACS1	99.44134242372924	138.47070527146434	62.08795230480646
YPEL2	107.91058723998212	135.02910844559142	57.06030431442643
CADM2	62.44295382719578	137.6887789715969	99.86826720120735
PSMD2	96.92440583076166	96.61468693885014	106.46090723038819
PPM1E	86.89470795425687	112.04010840610333	101.06518363963983
FAM131A	118.65855463850279	84.78906628347832	96.5523790780189
CSRP2	68.22861251447281	85.99069696147235	145.78069052405485
INHBC	240.90078170507124	41.16430109995793	17.93491719497081
PARL	105.50464103982013	104.68450914452127	89.81084981565857
DDIT3	127.3240359938127	115.97072380201168	56.70524020417565
PCCA	110.77577171636878	85.29808268599619	103.92614559763504
DCTN2	114.82162641117202	101.58473242632364	83.59364116250435
NPPA	275.70335658369333	12.704904245761886	11.591739170544765
ZNF408	69.66443123543455	104.26871614916742	126.06685261539809
CTDSP2	90.06340384133222	107.46638418333009	102.47021197533768
CKAP5	91.73130153550304	114.80240474733641	93.46629371716053
ARHGAP1	73.889231824759	93.15578008713784	132.95498808810316
MED16	89.58241931985401	100.27595914632602	110.14162153382001
ATG13	98.47041022770475	102.75569186453326	98.77389790776196
GAL3ST3	55.54108310171847	42.45476999300815	202.0041469052734
C1orf127	152.42217197070482	89.57036602063235	58.00746200866285
CHST1	53.42528348334231	99.71870848179312	146.85600803486457
VWA3A	49.75779114421096	142.9038220682099	107.33838678757913
TP53I11	91.59068451036232	137.50928318679004	70.90003230284762
APITD1	86.51799524243616	56.54504274548901	156.93696201207484
PHYHD1	106.79982507283785	31.9723702658189	161.22780466134327
CCNE2	73.91239792806714	81.30182346747328	144.78577860445955
PHYKPL	142.03374222852344	121.85124819992421	36.11500957155239
CST6	52.334275889895096	42.20823766727978	205.45748644282523
GRAMD2	61.89625372489862	135.10387720522817	102.9998690698732
LSM1	103.238979047993	109.59668757921601	87.16433337279096
BANF1	73.42460638118183	73.0976230247415	153.47777059407665
CHRNA7	17.151155643670677	47.74323934393175	235.10560501239763
TMEM9B	122.3257160584883	177.67428394151167	0.0
NRIP3	137.55106509835403	150.55944811133412	11.889486790311855
PTPN2	106.08309625885096	133.18434386526036	60.73255987588875
SCUBE2	80.788554886168	188.6280224921761	30.58342262165592
EIF1AD	69.8548131551523	83.46662897488159	146.67855786996608
SMAD2	87.27360627118222	110.89804549065308	101.82834823816471
EIF3F	99.4170804732304	117.25087382029875	83.3320457064708
ZNF25	115.50132992721971	137.08275075716043	47.41591931561991
ARL10	81.1865305563972	118.20568383750292	100.60778560609987
CLTB	122.80120875860516	69.1790415984353	108.01974964295952
PCSK1	50.02386066312815	29.25614390230644	220.71999543456536
LPL	53.665078074061135	184.14297781571884	62.191944110220106
RFESD	153.95681057674196	82.97573247625755	63.06745694700048
CCDC14	74.18696674756036	127.39464764366531	98.4183856087743
TBC1D10C	94.51916718620909	106.12116268469762	99.35967012909333
SART1	82.51181226752453	135.13339365129517	82.35479408118032
PPP2R2D	104.0700555768855	104.11711457770711	91.81282984540742
MCTP1	80.34672792155799	93.48079077278703	126.17248130565493
POLD4	89.2499622345621	90.94568814171411	119.80434962372382
OR52W1	198.2556414925976	49.201523038880765	52.54283546852167
DPP10	49.000112505255174	114.61324838199678	136.38663911274801
CLCF1	0.0	191.6889884548676	108.31101154513236
UBQLNL	0.0	229.31795112819077	70.68204887180924
LIPT2	43.41584397415652	65.37510072503753	191.209055300806
KCNE3	70.41891117072859	110.48423142147259	119.09685740779878
CABP4	48.32566268825543	15.88324441345409	235.7910928982905
ALG10B	55.30136404151295	102.67843523372645	142.02020072476057
DRAP1	83.02959565061508	137.9499182811584	79.02048606822653
LONRF3	87.14220200711446	132.4450519554739	80.41274603741162
UCP3	150.2168286919358	134.2694468995052	15.513724408559046
UCP2	41.26898450010223	115.91844824739704	142.81256725250068
C11orf68	101.21464359269076	107.87927484431219	90.90608156299707
PAAF1	118.00719595119212	91.91556815892832	90.07723588987956
MRPL48	86.66867461561641	116.1565610877067	97.17476429667691
RAB6A	124.56628160942213	63.45092582298363	111.98279256759425
FOSL1	164.9088023841858	75.61916694394742	59.47203067186679
ERCC4	65.44887356227807	109.78486465971544	124.76626177800654
SUGCT	33.21691503167121	47.24112639369211	219.54195857463668
CCDC85B	93.66939158037144	96.16611766697399	110.16449075265457
TMEM70	92.3270429466789	82.45890957104767	125.21404748227347
RPS6KB2	109.5420855803859	71.70489296079296	118.75302145882117
TOM1L2	74.3174977198068	110.40609663515187	115.27640564504134
TEX26	19.831190428407115	44.82440498029791	235.34440459129505
GPR156	68.60537152068751	78.600416466507	152.7942120128055
KDF1	90.88412485703752	116.41365535644546	92.70221978651703
B3GNTL1	87.6725565567119	91.44384877081451	120.88359467247358
MLXIP	77.71971158581198	93.05895088217913	129.22133753200887
NR2F1	89.5004911956413	71.29894586830142	139.20056293605734
AURKAIP1	124.603428449799	106.26250824160266	69.13406330859833
TTLL11	76.49742699642901	135.89132331647298	87.611249687098
TOMM5	58.586452530319896	109.32873309007003	132.08481437961
SLC35E3	71.52663932026898	140.93577759650924	87.53758308322178
PRIMA1	202.60579967494573	48.316009502234245	49.07819082282004
ZNF169	45.0685954052576	169.14343745409488	85.78796714064754
RUVBL1	72.26759183467918	102.69384765716968	125.03856050815112
SFN	147.36312541139492	41.96747581422801	110.66939877437707
CTDNEP1	142.66668057313993	87.83193013482091	69.50138929203914
ETV4	62.525269270586506	174.22865492219267	63.24607580722085
SWI5	112.41644415040327	85.82086051025102	101.7626953393457
GAPT	300.0	0.0	0.0
BAIAP2	118.58149801492976	75.43842900800182	105.98007297706842
CALCB	109.07961003003311	130.76086102433112	60.15952894563574
CREG2	15.818252075667186	81.41060202090729	202.7711459034254
ZDHHC21	93.89289174078452	144.84760463875458	61.25950362046092
TSPEAR	0.0	51.069055650930515	248.93094434906948
PLEKHF2	113.26552256225415	76.25481783506856	110.47965960267732
A2M	99.40666293720872	117.41317971251917	83.18015735027208
ARL4D	147.9944500565869	70.35287455594698	81.65267538746609
DOK7	28.776112960839047	48.44483058210252	222.77905645705846
LRRN1	69.52742847384964	134.91779757506782	95.55477395108257
UBE2O	83.98789645693701	91.78421908144512	124.22788446161783
ORAI3	90.52815861266048	157.43706153965238	52.03477984768712
KLHL38	0.0	144.11935965704353	155.88064034295647
UNC119B	78.33038519284422	141.78860507906083	79.88100972809497
DENND2C	47.52320153025393	244.84761944893495	7.629179020811147
PLEKHD1	33.82891950360842	71.88781547800164	194.2832650183899
TUBB6	10.96781840975744	19.51117921036348	269.52100237987906
LYSMD3	104.0744144235306	127.75084318497636	68.17474239149306
C11orf16	102.5168017434373	197.4831982565627	0.0
TMPRSS7	31.188091971250316	0.0	268.8119080287497
NUPR1	234.0946872217608	22.90226899174985	43.00304378648935
JAKMIP2	99.12814190584885	93.46256854992986	107.40928954422128
MBLAC2	73.27245316201906	108.70739695559723	118.02014988238369
TPRN	97.03076827193514	84.12734826374017	118.84188346432467
KCNE5	158.0481308606694	105.25453140033576	36.69733773899481
ZNF683	300.0	0.0	0.0
SLC35A4	92.66307208232551	95.83465545381824	111.50227246385624
IP6K1	87.70216809602762	114.7424168326634	97.555415071309
SSNA1	110.7408564187406	98.43284166009025	90.82630192116916
CSTF3	88.96784557161915	111.5319055009082	99.50024892747264
YES1	70.23416992949232	137.65064756368398	92.11518250682367
CHMP6	89.39367979582879	93.58247313750671	117.02384706666449
UFSP1	10.990101835467831	23.902331531174035	265.10756663335815
TMEM39A	84.51657819221391	127.09714064207691	88.38628116570925
TCP11L1	78.59391422677517	119.00461925716066	102.40146651606415
GPX2	59.57456688025688	59.93066192521872	180.49477119452442
CCDC57	179.5482980692839	54.82990231773452	65.6217996129816
HSF5	33.71931669699929	201.06659483610926	65.21408846689143
SPHK1	30.318074466121907	30.707504583997913	238.97442094988017
BNIP3	128.73321770477656	95.80266971362616	75.46411258159729
CIDEA	0.0	269.27431149355016	30.72568850644979
OR11H4	182.29934553740722	117.70065446259277	0.0
LRRTM4	25.414528445679657	77.2849659250498	197.30050562927053
ATAD5	110.88294214536445	141.80133153967512	47.315726314960486
SMIM19	106.90218367934096	83.03811499488366	110.05970132577538
RTTN	63.992207130198786	113.05432292396962	122.95346994583166
ANAPC2	91.92385610337924	91.58425336545952	116.49189053116125
ZBTB8OS	113.71421614926543	131.32446669178955	54.961317158945036
SLC35G1	33.84993635417094	42.77896393649531	223.37109970933372
COX8A	81.65783836155954	102.13333819405592	116.20882344438456
ZSCAN2	80.94603537164252	95.01965691227964	124.03430771607785
B3GNT4	136.81286089680836	65.87041543025309	97.31672367293858
CDC26	0.0	132.67795050287057	167.32204949712943
HSD11B2	156.7493770940749	93.76128461168459	49.489338294240504
CRLF3	85.92289210284008	139.37184918350346	74.70525871365646
RNPEP	109.87942857936123	102.530016394275	87.59055502636377
DMRTA1	66.47721710410386	195.26788032003196	38.25490257586423
RIMS2	76.01361902481305	115.31759174629089	108.66878922889609
KCMF1	84.36486960945474	113.28672725963709	102.34840313090814
SPRYD4	83.81032670245344	69.46203029856733	146.72764299897923
VPS37D	55.7754847883204	96.32710844818419	147.89740676349544
SYNE3	57.337571819016084	71.61000372810517	171.05242445287877
CLK2	99.7579993883168	108.58031204563872	91.66168856604448
LPCAT4	105.93944944335183	116.81315633486197	77.24739422178622
SLCO3A1	88.40857152282396	85.84656755739127	125.74486091978471
WDR25	152.72650356162748	74.83225801284269	72.44123842552985
CCDC101	103.23804087607043	89.87674944788186	106.88520967604775
PLA2G16	69.08113769119878	96.19555613105642	134.7233061777448
GNG7	208.81891905913275	51.9687783360252	39.212302604842094
CNTD1	29.94564758609878	87.17412138422021	182.880231029681
MAP3K19	41.93683077449152	243.6308780656486	14.432291159859856
LMNB2	80.17095538090314	111.81587115007945	108.0131734690174
RMDN1	77.66702580283425	65.17480403258611	157.15817016457967
MEX3C	86.0977390023636	109.18326160437788	104.71899939325849
HORMAD2	26.10208985184983	69.29938083842579	204.59852930972443
RNF152	84.66049048146573	127.53207729749596	87.80743222103835
MYO1D	68.17960213705511	157.02762044903815	74.7927774139067
BDNF	113.71708948165704	109.8339971071016	76.44891341124135
ACSF3	83.41420589253448	47.46203113643096	169.1237629710346
OR10AB1P	260.2893823105324	39.71061768946767	0.0
BOK	97.80292472451787	84.62029194920926	117.5767833262729
C8orf59	119.28504558947853	97.46725119252659	83.24770321799487
TCERG1L	155.3857515975958	73.05966401890541	71.55458438349882
NCKAP5	81.8147364720995	131.01858443941265	87.16667908848787
RUFY1	180.27017876285615	119.72982123714384	0.0
BASP1	121.0003498289405	80.78321229962451	98.216437871435
VSIG10	131.10189108794543	131.90050303477352	36.99760587728104
IRX5	93.86149091831072	81.82155141463217	124.31695766705708
METRNL	171.63826169921506	44.19798952945966	84.16374877132527
FAM91A1	52.69862995826182	120.35379599175913	126.94757404997905
WSB2	97.43517750687242	105.76829318724465	96.79652930588296
GRIN1	72.33186005518778	87.51916600542425	140.14897393938796
TYMS	79.18527746955826	94.82238731142311	125.99233521901864
PXMP2	77.40849978032207	103.7923612394072	118.79913898027077
PNMA1	74.55110360492861	81.66555149801523	143.78334489705617
C8orf4	112.54992218302388	102.36137222859634	85.08870558837978
MAMSTR	66.28665724502115	102.45325566392272	131.26008709105616
ANKLE2	86.23333025086988	99.40387893017108	114.36279081895901
C8G	108.13698663403643	70.35826140634816	121.5047519596154
EFCAB5	99.61580329570138	151.71249268466954	48.67170401962912
GCNT4	91.98303446513148	95.50036951217989	112.5165960226886
THAP4	93.89264757587524	89.13323210158481	116.97412032253996
LY6H	8.867108073839255	59.87829153630727	231.25460038985347
FAM89B	99.05076388714924	102.48106755775035	98.4681685551004
SHMT1	140.0420207048799	102.95056490136763	57.00741439375248
DPP7	51.786509472925644	67.84399798763006	180.3694925394443
SEC24C	94.09550723632056	124.60338486964528	81.30110789403409
SMCR8	80.38498430162969	102.43201066988065	117.18300502848962
MTHFR	121.17890684348076	95.94210014760203	82.87899300891722
DEAF1	138.83038061277878	68.97742898500357	92.19219040221772
MTX3	54.51499175285872	147.49518902989757	97.98981921724365
TMEM80	109.82899797472818	116.89741976932129	73.27358225595044
SIX5	13.027520319977429	98.10203482395691	188.8704448560657
ZDHHC13	152.73975182662295	92.31201576765208	54.948232405724916
SLC38A9	71.3104338653645	112.39989628175525	116.2896698528803
ACER2	100.98116807968592	92.08130465642353	106.93752726389054
WDR73	102.31737248992884	159.2613615355021	38.42126597456904
POLE	205.83294752514885	84.58299070126426	9.584061773586848
FAM109B	29.478638298912408	136.3593146277428	134.16204707334478
DSCAML1	69.0054831346149	120.76260375628691	110.23191310909823
EPS8L2	144.75996210810274	132.34885301169646	22.891184880200804
ZDHHC22	49.11165621110039	44.06942873304506	206.8189150558545
ANO6	50.236634467764006	160.72900011854134	89.0343654136947
ZBTB34	86.41995600258986	135.3245643715981	78.25547962581203
FAM210A	54.14592248950366	100.54606978451486	145.30800772598144
TALDO1	92.54490381803573	88.84887975635903	118.60621642560527
ULK1	84.84765799822046	111.41388661382221	103.73845538795736
RIMKLA	72.57241862704942	88.24668347280371	139.18089790014685
CLVS1	108.39957925359325	99.78928571035615	91.8111350360506
RPS6KA3	93.52936493389396	97.78988626538325	108.68074880072281
PUS1	80.02127935000587	67.26621464639166	152.7125060036025
CHD9	87.0216636170707	119.33843321250367	93.63990317042564
PDDC1	110.92088390121401	114.59685370168104	74.48226239710492
TRIM72	145.11558118352136	61.7097113944548	93.17470742202384
MAN1B1	77.35594598694259	149.08426025070486	73.55979376235257
KCNA3	84.45958506171574	75.5702717580278	139.97014318025646
FBXO39	0.0	207.46312383530653	92.53687616469347
CLDN22	146.7270018713363	55.688042174159555	97.58495595450415
KCNA2	45.51973454305642	95.33189720654994	159.14836825039362
TOP3A	81.36059357295944	127.88787399685127	90.7515324301893
CASKIN2	72.43175782768884	93.94424499005244	133.62399718225865
ZBTB38	79.55759581674869	124.56097830410533	95.88142587914598
LRRN4CL	57.83772091833607	85.40378501213243	156.75849406953145
TIMM22	111.52283693507938	117.0962783223136	71.38088474260702
PPFIA3	132.5402735775686	3.025287739215771	164.43443868321563
UMODL1	10.086625517220316	11.326532546572206	278.5868419362074
SAMD9L	45.57380787648866	211.92025686089423	42.50593526261712
PAWR	136.86350436551035	131.05293506388483	32.083560570604874
TGIF1	50.010848707614954	112.73637055725322	137.2527807351318
MIEF2	85.22125536589625	95.64993397237664	119.12881066172712
CD19	0.0	300.0	0.0
NR2C2	93.79560732519664	120.66121863850796	85.54317403629544
ACOT4	140.7139518564697	119.85226923774181	39.43377890578849
ARIH2	115.43399550048544	131.19629095120902	53.369713548305555
RBM44	95.5971506297076	0.0	204.4028493702924
ZBTB33	77.40969143501094	144.99661043109884	77.59369813389021
IRX3	127.10621763013926	50.88758559998683	122.0061967698739
ST8SIA3	73.00822690191652	133.6352374041302	93.35653569395328
RPRM	148.42579584847448	104.06686627974209	47.50733787178346
OR2B11	0.0	0.0	300.0
SLC25A22	124.23327730375729	70.94750159026863	104.81922110597411
RABEP2	120.85920883344461	73.99455075484909	105.14624041170629
ATOX1	61.25512406517301	44.09135232711015	194.6535236077169
TBL1XR1	81.34466560782964	132.53394094066044	86.12139345150996
SAMD12	51.654927945902664	139.10706148331207	109.23801057078522
CD163	22.897259371626006	117.85876734281793	159.24397328555605
C18orf32	103.33119617879862	78.51699521228402	118.15180860891734
PIDD1	72.78539531315418	74.13733851772304	153.0772661691228
RPLP2	140.97487136002377	107.88721559591662	51.13791304405959
JUN	180.66629254598587	59.32544552614789	60.00826192786627
PGBD5	62.77699534782294	114.54686704950203	122.676137602675
ACAD9	110.69219619898203	98.81912225697333	90.48868154404464
IL17RA	132.53285751673158	78.86721791602575	88.59992456724267
PNPLA2	123.16137867107409	67.34394314431668	109.49467818460927
MBOAT4	232.0485599015754	67.95144009842461	0.0
AGTRAP	80.28974517382281	120.32447648597109	99.38577834020607
SRRM3	96.9712574791226	116.82495523624901	86.2037872846284
CRACR2B	100.83283667205312	35.992683968137946	163.17447935980894
DNAJC28	92.26651500679203	56.18352259699447	151.5499623962135
NAALADL2	69.08016972396462	107.60498317212468	123.3148471039107
CD151	134.65178216577414	93.5131607095612	71.83505712466463
POLR2L	130.35967403348303	74.49898616140382	95.14133980511316
PVRL3	56.80798300590947	121.31418651530237	121.87783047878813
KIAA0195	92.40878832337339	123.86956887169136	83.72164280493524
FLII	99.6181472587028	92.46196560598962	107.9198871353076
HNRNPA0	88.94692265548017	100.92788870611851	110.12518863840131
YIPF7	62.476898866225696	100.8247663670504	136.69833476672392
MYOZ1	78.65941240766882	186.96016129466412	34.380426297667036
KCNJ10	51.10871309788341	110.08676975400893	138.80451714810766
CHID1	96.45344860200292	99.45398395824148	104.09256743975558
CCDC23	99.46340496609828	134.0360219932379	66.50057304066385
CCDC184	112.78034216451762	103.45813560122059	83.7615222342618
AP3S1	185.68843468444345	16.626706935793905	97.68485837976262
GRB2	95.51683184289575	120.28830612144334	84.19486203566092
ZBTB41	113.12190793423721	116.61387861901542	70.2642134467474
UBE2N	107.0646873272119	72.46521577549558	120.4700968972925
ARL6IP6	93.22980102771646	120.64423359791488	86.12596537436868
ZNF354C	66.39607556722872	136.86949540489272	96.73442902787858
CAPZA3	0.0	300.0	0.0
MAMDC4	139.5315421748385	73.13475328097168	87.33370454418983
ODF3	177.55868393919576	0.0	122.44131606080421
BET1L	80.7179495829353	102.24627234021399	117.03577807685068
RPS27	0.0	3.0091700031020885	296.9908299968979
RIC8A	83.90474868680977	103.31288273334516	112.7823685798451
IMP3	94.66443242734144	96.22709185235185	109.10847572030669
ASB8	97.68841458045013	118.52152768919073	83.7900577303591
LCN15	0.0	300.0	0.0
ODF3B	207.14237361830632	84.722798263357	8.13482811833664
LRRC75B	141.95635665669823	35.958110311873085	122.08553303142872
DMAP1	114.58583253326378	83.89370903328836	101.52045843344781
ADAMTSL1	67.39160665807444	207.49595243784134	25.11244090408425
FAM26E	39.7939832441952	186.9457467072829	73.26027004852192
IMPDH2	102.42332052808634	97.63017624370404	99.94650322820968
ALS2CL	117.07857620014046	58.228829915856686	124.69259388400285
MLF1	71.71311404561824	158.54455702280913	69.74232893157264
PRSS42	0.0	300.0	0.0
NDUFAF3	95.99895120498559	101.09255268718995	102.90849610782449
C2orf69	92.48922432350113	133.96718147893475	73.54359419756413
GRAMD1C	46.48920486449032	199.53065009079526	53.98014504471438
BOLA1	52.74704927441795	85.5723520501489	161.68059867543312
PDE4DIP	137.56582992210468	72.89650010304221	89.53766997485313
DDX10	104.98647389588318	120.88426730091251	74.12925880320431
PPP1R42	156.45612722311662	38.14237016545355	105.40150261142985
NDUFV2	141.501216149889	112.0333005182948	46.46548333181619
DALRD3	111.64849961016739	86.18192010516165	102.16958028467093
ZNF518B	72.96704472948983	112.25037275271714	114.78258251779303
ZNF366	64.3368863627029	138.71351922440394	96.94959441289316
LCORL	71.49554481783095	97.24899474348072	131.2554604386883
PARD6G	58.39974376253784	173.02016450977936	68.58009172768283
ZNF454	69.5308356831979	116.33488589851461	114.13427841828747
SH2B1	123.5125326013826	82.14931902312455	94.33814837549288
ZC3H12D	73.37665628572726	179.62811779376574	46.995225920506925
KDELC2	88.15710476243335	134.90612521330857	76.93677002425805
PLEC	65.91827879922286	60.664582642278354	173.4171385584988
SH2D4B	100.5622264266402	0.0	199.43777357335978
RNF212	157.3061757113273	97.04693804156553	45.64688624710714
PRSS36	116.40649037176001	93.96969061639273	89.62381901184725
TMEM151B	75.22324700174015	110.5103971713491	114.26635582691075
GALNT11	93.50239275088495	109.28817846998842	97.20942877912664
SLITRK1	34.64975921697805	124.98311270641551	140.36712807660635
WDR6	108.6592056935662	102.51982310273455	88.82097120369926
GEN1	113.43066601376913	133.19992680602533	53.369407180205556
TMPRSS9	47.37897228659615	81.61039272436909	171.01063498903468
AQP11	72.12785756797422	102.87841922148988	124.99372321053588
TMEM11	89.33113444793356	87.71760624546894	122.95125930659752
ZNF354B	94.59313624234352	115.60301327476532	89.80385048289119
SHISA3	72.29060995594992	140.92562988684315	86.78376015720691
OR2D3	23.04627437047914	49.686271388504224	227.26745424101665
PLEKHM3	63.819962896839236	133.15616403458773	103.02387306857304
CCDC185	5.5932690959009665	86.08735797412021	208.3193729299788
FAM220A	67.60621548520203	86.98020643170733	145.41357808309067
DNAJC22	148.87517374186965	128.49439196221587	22.63043429591449
BEND3	107.35586972924168	106.37239027253497	86.27173999822335
NT5DC1	72.27733720168773	120.53340755103123	107.18925524728104
GLDC	73.67789439602684	196.5525490916629	29.769556512310192
COX14	79.72500737107701	100.87012122247341	119.40487140644957
MCMDC2	39.53739674682138	54.810890821250226	205.65171243192842
TUBAL3	300.0	0.0	0.0
P4HTM	76.9099673611105	98.27711610542352	124.81291653346598
UCN3	0.0	0.0	300.0
DTX3	112.1820824215545	102.1361896976326	85.6817278808129
KLHL11	79.66464554045774	142.88450211372668	77.45085234581556
CTXN1	48.49648365379008	121.97039186369223	129.5331244825177
SLC25A20	76.80909662184926	80.40015446929624	142.79074890885448
CA8	37.125856094596735	105.96138593311161	156.9127579722916
CD28	0.0	51.904278353954744	248.09572164604526
EPM2AIP1	67.38446833915675	114.0346096091256	118.58092205171769
ERBB4	56.60005314283828	142.0510615756186	101.34888528154309
CTNNBIP1	91.68894200751768	95.88976642926806	112.42129156321423
