	Human_Muscle_Relative_Gene_Expression_Difference(RPKM)	Chimp_Muscle_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Muscle_Relative_Gene_Expression_Difference(RPKM)
FLYWCH2	62.789669879866885	47.75976256495113	189.450567555182
ZNF75A	109.96979159999161	85.69499428742333	104.33521411258504
ADCY9	75.7561749922249	144.73158877104868	79.51223623672642
SHANK2	154.29720187911468	95.06457498149352	50.638223139391755
CLPB	43.18694194619071	135.03727772424213	121.77578032956721
NEU3	48.739263550199965	80.74761591615967	170.51312053364038
CYB561A3	115.05909476499536	53.2131587067021	131.72774652830256
PPP1R32	136.3854688386671	149.48270494800926	14.131826213323656
ASRGL1	54.24128772916292	94.23565273169025	151.52305953914686
UBXN1	69.36001179474745	76.0400542868031	154.59993391844944
LBHD1	84.74918763197074	127.91562030970431	87.33519205832499
TTC9C	138.214928529897	105.72281279964135	56.06225867046164
TAF6L	129.7968626310695	118.35841915802978	51.84471821090065
NXF1	82.11679917633123	128.7056199903745	89.17758083329429
STX5	87.35197615004971	131.78014926200302	80.86787458794731
SLC25A45	110.32433504434846	95.65277101786855	94.02289393778295
RPL29	232.51028111622009	67.4897188837799	0.0
ITIH3	206.26801017991642	60.18810801956849	33.543881800515145
SYVN1	79.80083120534178	139.83370467305673	80.36546412160143
ZFPL1	113.11964276119421	113.95599217647272	72.92436506233307
RPS6KA4	92.27552092874284	109.97840814949478	97.74607092176237
LRP5	68.54168497041954	69.11175199763782	162.34656303194262
TPCN2	140.15114070591673	58.10153949761017	101.74731979647316
PDZK1IP1	93.68480847860788	110.14247703034464	96.17271449104744
TAL1	175.45096414666392	124.54903585333604	0.0
CMPK1	67.36183016669585	117.80915454678147	114.82901528652268
BEND5	124.34464765959999	80.0450823070322	95.61027003336784
ELAVL4	9.289725133604222	168.03789021547385	122.6723846509219
COA7	77.9770740499101	116.00664345695554	106.01628249313431
ZYG11B	44.66152353853722	178.0566565446136	77.28181991684923
SLC1A7	238.22711049054922	9.80542562369497	51.96746388575584
C1orf123	136.0256778932462	2.191449822509327	161.78287228424452
MAGOH	126.30792754302564	118.08187749040968	55.61019496656462
ACOT11	91.75777892971476	13.771805435785764	194.47041563449946
FAM151A	90.1870435213312	15.4491707155066	194.36378576316216
PARS2	87.84388689329393	49.33206441753164	162.82404868917442
USP24	69.7186890777883	158.91187495839313	71.36943596381855
PPAP2B	104.216019612333	101.15953661375691	94.62444377391009
NOL9	85.01921865226977	106.15805917342769	108.82272217430251
PRKAA2	46.8514996118985	156.41825474214653	96.73024564595497
KLHL21	127.75834661269354	111.48297627327128	60.758677114035144
ZSWIM5	127.7535781391654	66.6517964610452	105.59462539978936
GMEB1	82.8838912294816	123.67114362318839	93.44496514733004
SLC45A1	86.10686540600526	176.15579793227306	37.73733666172167
SEPN1	109.99405795570196	99.52077593345632	90.48516611084167
AK4	37.25553710194783	153.87997369985248	108.86448919819969
JAK1	55.141214603715596	191.7275479590459	53.131237437238475
RAVER2	112.87510267521183	58.90724063134806	128.2176566934401
CTRC	300.0	0.0	0.0
LZIC	95.36673697054988	112.27603855241935	92.35722447703077
RBP7	199.83442313464562	61.26464810572383	38.90092875963054
FBLIM1	169.65949141567157	67.90899108854873	62.43151749577969
TMEM82	0.0	0.0	300.0
SLC25A34	129.9164815861229	83.7954330018537	86.2880854120234
DRAXIN	180.77223707795835	0.0	119.22776292204165
PDPN	60.617062917369424	125.60448380772873	113.77845327490188
LRRC38	50.31713321484026	38.29861810976869	211.38424867539106
DHRS3	114.08110933965088	89.67007125537941	96.24881940496972
MATN1	179.37507703211145	92.55288819257625	28.07203477531227
LAPTM5	114.30068259351438	84.46267445894914	101.2366429475365
SDC3	100.4464710994829	99.37211917237329	100.1814097281438
PEF1	136.06545481644764	150.47497287709234	13.459572306460018
SYNC	132.91778806425518	100.86323963543389	66.218972300311
RBBP4	94.7624766075554	174.0526997903777	31.184823602066952
KIAA1522	82.24249222072544	149.04751463456526	68.70999314470937
TSSK3	182.64011965104018	84.79255148800893	32.56732886095095
TMCO4	89.90963497361297	108.44851064408691	101.64185438230011
UBXN10	121.57129885102849	174.9353400562817	3.493361092689831
CAMK2N1	149.80617101415837	95.74737915305468	54.446449832786925
ALPL	161.76146725640365	43.42337894122787	94.81515380236849
WNT4	118.1766009967434	87.16097119416955	94.66242780908708
TTLL10	40.114038970891805	178.42053565972236	81.46542536938578
SCNN1D	300.0	0.0	0.0
MXRA8	118.43734469624732	47.79482862210264	133.76782668165004
C1orf86	123.16303076492837	99.17059666324606	77.66637257182559
MEGF6	167.96417963156026	66.82228614412055	65.21353422431925
CCDC27	0.0	0.0	300.0
C1orf87	18.28813340685949	199.26851673496571	82.44334985817471
NFIA	95.73095369587236	102.53331322355137	101.73573308057627
OMA1	135.79373838460518	90.53057812024691	73.67568349514791
MYSM1	59.792102809691	173.66215736459992	66.54573982570908
TM2D1	76.21869579921011	120.42810836894806	103.35319583184186
USP1	71.01101560777427	112.62283163584618	116.36615275637953
FUBP1	87.59544572863591	129.3955863062579	83.00896796510621
NEXN	52.585593710414905	176.92544107149004	70.48896521809506
DNAJB4	83.204672577841	126.83425663022294	89.96107079193607
ELTD1	94.3041836236314	101.13231243398717	104.56350394238147
LRRIQ3	31.03647675821221	26.25150446807784	242.71201877370993
TYW3	93.19050264860233	101.25007670155242	105.55942064984532
SNX7	143.6807167519393	148.4480508567204	7.871232391340318
B3GALT2	40.70787276972144	227.54992543258484	31.74220179769384
NTNG1	30.53665356195444	148.80595577850687	120.65739065953865
FAM102B	58.09306455110724	78.72576761682272	163.18116783207003
HENMT1	211.8983439810321	33.78071281795761	54.32094320101031
AKNAD1	39.26240432711212	149.09028457254675	111.64731110034107
C1orf52	102.43868782250425	110.99863793985772	86.56267423763803
WDR63	106.03633501157097	147.26028110060923	46.70338388781981
GBP2	146.84586309897003	136.74248048748976	16.41165641354025
ATXN7L2	128.37531516779842	150.72305421252196	20.901630619679633
GBP4	65.29273024393176	202.82363508315916	31.88363467290912
ZNF326	86.69974578860106	123.20850273815374	90.0917514732452
HFM1	169.47160849100524	124.94252523311322	5.5858662758815525
BRINP3	15.130202146717028	131.10581839264327	153.7639794606397
GFI1	0.0	300.0	0.0
KCNT2	169.69245278135088	96.19324787103905	34.11429934761005
AGL	38.157623822222995	121.71465220388058	140.12772397389648
VCAM1	122.64067715762137	105.33504340674781	72.02427943563085
EXTL2	63.25966168205539	95.84805841626732	140.89227990167728
SLC30A7	125.00305386578994	107.1222790236247	67.87466711058539
ZNF281	67.70594564115049	137.92869238301554	94.36536197583392
ARPC5	181.19676133183415	118.80323866816582	0.0
CADM3	143.40508923061716	51.275987704687466	105.3189230646954
NLRP3	167.69218726075576	50.92251297484363	81.38529976440067
ZNF496	105.93395288183105	125.99976348506692	68.066283633102
TRIM58	205.94071412364704	20.418368622090767	73.64091725426228
SLAMF9	77.43443663498158	0.0	222.5655633650184
KCNJ9	20.512966330936212	90.49334452098134	188.99368914808244
IGSF8	131.14855238644157	55.24068985391949	113.61075775963891
DDR2	107.23731764905655	77.22690357813427	115.53577877280917
PEA15	164.69020188838277	0.0	135.30979811161723
PEX19	80.68372588462826	122.69649076748412	96.61978334788766
NCSTN	97.25072638359416	116.23320064532807	86.51607297107778
VANGL2	51.602847534758126	72.56266344771048	175.83448901753144
SLAMF6	169.9375998878382	84.13968991083031	45.92271020133151
OLFML2B	119.32872399817309	66.97449249420285	113.69678350762409
FCRLB	89.77899651555217	210.22100348444783	0.0
SLC9C2	300.0	0.0	0.0
KLHDC9	69.5806400884077	112.38768010619005	118.03167980540226
C1orf74	66.57354442034648	88.20510624601606	145.22134933363748
FLVCR1	39.72522332251235	117.0121770848674	143.26259959262023
ATF3	174.99846463810053	83.77506594091506	41.22646942098443
RBM15	89.19318468618279	146.22278910361192	64.58402621020528
DENND2D	193.67319668694628	60.4223417029921	45.90446161006163
AXDND1	0.0	0.0	300.0
TDRD5	223.9307337994632	76.06926620053682	0.0
SNED1	126.58399316217957	134.40308251813323	39.0129243196872
BPNT1	64.57864485543703	103.84368749425204	131.5776676503109
SPATA17	186.65589315340895	25.280609769600332	88.06349707699069
C1orf115	117.45662646345745	63.505275226091015	119.03809831045156
ACP6	18.47462827353256	119.22443967986231	162.30093204660514
KIF26B	26.95052774909388	246.01103028460133	27.038441966304834
TFB2M	64.67425117890912	89.91143058585975	145.41431823523112
CNST	75.35437724291889	148.9580343587527	75.68758839832846
PPP1R21	94.04323806672444	124.67248849890468	81.2842734343709
KLHDC8A	61.15928063749433	74.58672316759264	164.25399619491304
PM20D1	56.74865246400883	71.26310568225274	171.98824185373843
PKDCC	129.89827286321977	84.27676899748391	85.8249581392963
HAAO	100.6620187857039	10.932461848891677	188.4055193654044
B3GALNT2	63.474704475520774	95.68169719223226	140.84359833224698
MAPKAPK2	51.38349423881123	157.19635131236902	91.42015444881976
FAIM3	98.60589588106127	174.99787180128695	26.396232317651762
PIGR	83.95675994767782	19.626869844435912	196.4163702078863
CAPN2	92.93441507691114	117.71113597412446	89.35444894896442
MRPL55	127.3428021396411	97.15252180500777	75.50467605535115
C1orf145	39.79419170570553	73.75989555437884	186.44591273991563
WDR26	60.56901025464047	148.5367414529849	90.89424829237464
REL	94.16071727355569	154.15300036670962	51.68628235973471
PUS10	57.165150182985315	83.3532325312284	159.48161728578629
PEX13	76.53630261723492	127.5172779546915	95.94641942807364
KIAA1841	118.03634319754528	148.39331224383758	33.57034455861716
TRIM17	0.0	124.89888123512564	175.10111876487443
RFTN2	69.29510825085123	137.86581652121842	92.83907522793032
DISC1	64.74563020870619	216.65387030121104	18.60049949008277
CAPN13	300.0	0.0	0.0
LRRTM1	254.33836499762887	29.72394130259942	15.93769369977171
MEMO1	46.44328306760425	75.9397871882213	177.61692974417446
DPY30	40.81953101708241	54.59360238943065	204.58686659348692
TYW5	57.80707263577314	116.98324409499807	125.20968326922876
C2orf47	65.60103076736004	123.81830177143007	110.58066746120991
PQLC3	78.53881038110777	119.36140163219686	102.09978798669536
ARL5A	76.00913848410417	135.37635965761424	88.61450185828159
FAM84A	74.86393421537628	185.30109707220097	39.83496871242275
KCNJ3	74.39875428365738	70.60858182577037	154.99266389057217
NEUROD1	0.0	69.38155264852487	230.61844735147514
CLHC1	67.07796558946073	162.02309879185069	70.89893561868854
FRZB	16.85885462489553	112.88387332243556	170.25727205266892
DUSP19	79.61957656938301	146.63521124404787	73.74521218656909
CFAP36	69.44404855930746	139.2906254013328	91.26532603935976
NUP35	45.38816027939605	83.54135323902354	171.07048648158042
CCDC138	54.35804154011037	153.23154410368116	92.41041435620848
ZSWIM2	0.0	300.0	0.0
FBXO41	88.12276085721597	143.38008867585762	68.4971504669264
ACTG2	271.16235044464815	9.671077132511494	19.16657242284036
C2orf44	65.5019627155539	104.77915202631489	129.7188852581312
SMC6	111.7429857012405	133.04965831758622	55.207355981173286
VSNL1	17.78598812703541	188.33849453144904	93.87551734151556
H3F3A	91.19682060587684	55.86282810410638	152.94035129001676
ADCK3	77.2013765609822	144.13331345427875	78.66530998473905
SLC16A14	89.15482602205601	70.91447712900862	139.9306968489354
SGCB	104.18587705762454	95.03563233128915	100.77849061108633
SPATA18	208.81455009077308	81.10993832453892	10.075511584687993
NOSTRIN	128.59561415783546	126.3476066232566	45.05677921890799
CFAP221	3.862834950883762	43.49721963139029	252.63994541772595
SGPP2	131.72779644553597	131.37233500280814	36.89986855165585
INHBB	188.90715976232065	103.30566287405001	7.787177363629294
XIRP2	71.4833126635743	176.14550002427413	52.371187312151626
BBS5	115.23687840671532	116.87390382479843	67.88921776848622
SMARCAD1	82.19106070363117	121.17577261812451	96.63316667824428
HPGDS	57.57945491369716	214.1999337207856	28.22061136551721
PDLIM5	105.7132443374942	111.72866704471515	82.55808861779059
PDHA2	59.944742033242015	239.50191469091175	0.5533432758462821
STPG2	0.0	0.0	300.0
RPRD2	68.96035610554144	120.83384682664816	110.2057970678104
ANKRD23	97.79301405115254	101.53498560162997	100.6720003472175
CTSS	116.14056395308026	65.51807564696941	118.34136039995032
MSX1	142.41237057411377	55.59649828762969	101.99113113825655
PACRGL	69.69691552271044	65.99089907725032	164.31218540003925
BNIPL	19.794531458988946	76.22744610057622	203.97802244043487
C1QTNF7	176.68964154902685	46.70221608164427	76.60814236932886
TNFAIP8L2	89.05955842738385	37.19149798205127	173.74894359056486
LYSMD1	65.50837368140185	121.87169606270649	112.61993025589163
SCNM1	122.40245777034662	124.19023290267492	53.40730932697845
TMOD4	105.39236531185865	94.44782365794173	100.15981103019965
VPS72	102.8346756999688	135.58643203955933	61.5788922604719
ERCC3	74.01462192569949	114.48026993362619	111.50510814067431
RNF149	106.89199602437995	88.46171365143451	104.64629032418549
IWS1	89.10435286280986	91.649170563828	119.24647657336212
BOLA3	123.97770367362713	139.65077996721763	36.371516359155194
CDC42EP3	50.468738268831316	136.11260897965306	113.4186527515156
S100A11	153.27251997853148	64.55528351204897	82.1721965094195
DHX57	74.62495525571059	93.05259455043753	132.32245019385184
ARHGAP25	137.160621250649	96.19621921983108	66.64315952951983
S100A9	253.9336674776377	41.47406437187776	4.592268150484523
TGFA	190.270247399375	109.72975260062499	0.0
CCNYL1	96.2815192999768	138.6087996509349	65.10968104908827
NPPC	80.45662699043919	20.38227303138261	199.1610999781782
GNPDA2	69.06866994519301	136.3433548433318	94.58797521147518
ALPP	0.0	300.0	0.0
GABRG1	0.0	134.01298128270577	165.98701871729418
GABRB1	0.0	300.0	0.0
PAQR3	53.57279248319411	168.79747997771125	77.62972753909465
NIPAL1	122.93663099328191	135.7472705231167	41.316098483601436
ANTXR2	66.52047256904561	137.91620926483395	95.56331816612044
HELQ	111.24295024719267	139.22519941490748	49.53185033789987
MRPS18C	125.40163073201849	116.4094126506281	58.18895661735345
CGGBP1	76.36999759069128	113.5508588907785	110.0791435185302
FAM175A	134.2780080141152	117.81529984185286	47.90669214403193
GPR155	59.14462333989796	118.31555657826227	122.53982008183976
PMVK	137.68246742323228	60.24372668837691	102.07380588839088
PBXIP1	93.4442617613106	93.24141172502807	113.31432651366131
CLDN1	197.27823528361102	49.869869639798445	52.85189507659048
PYGO2	72.83954589997316	79.67718413297084	147.48326996705603
HIPK1	75.51822305415382	176.79764013564915	47.684136810196996
DCST2	167.5626552067893	66.02780775452312	66.40953703868759
DCST1	171.9120071340658	88.81784824127477	39.27014462465938
COL6A3	84.0381756733471	102.1019219631055	113.85990236354735
C1orf106	190.49608302632183	0.0	109.5039169736782
KBTBD8	15.761244117311039	137.60401357450561	146.63474230818338
FAM19A4	0.0	300.0	0.0
EOGT	64.631588226568	189.58678116127615	45.78163061215586
APOA1BP	88.75599063024518	124.161076474377	87.0829328953778
POGLUT1	85.02552966309985	128.48291071175134	86.49155962514884
SLC22A15	83.61781600667784	113.99400172420744	102.38818226911471
IGFN1	216.95746172331815	71.16059736491607	11.881940911765785
ATP1A1	140.4011678110623	124.16998925480551	35.42884293413224
SLC15A2	78.02183892825975	127.60677834624283	94.37138272549743
EIF4E3	56.438475469901384	106.08006207091776	137.48146245918085
PROK2	221.4812491836919	78.51875081630814	0.0
LRRC58	36.090608160316116	170.09552257817785	93.81386926150603
FSTL1	115.86028094199925	67.76415836114904	116.37556069685171
LMOD1	99.79112260620553	83.34407419807788	116.86480319571662
ELF3	249.71845231405885	17.91841132801396	32.36313635792716
TMEM183A	23.79435437903596	106.04643417199794	170.1592114489661
TMEM169	29.893762226980275	203.86484781122203	66.24138996179771
IGFBP7	199.24862025855506	44.86623306214523	55.885146679299694
TRIM46	60.37737707750973	112.329410150553	127.29321277193728
KRTCAP2	122.54344810117837	99.22251069292456	78.23404120589709
CXCR1	284.8139769768029	15.186023023197073	0.0
ARPC2	118.41123315303163	64.06850107396241	117.52026577300592
TSACC	13.805445277611867	0.0	286.19455472238815
CCT3	99.96028263182217	113.86428348028039	86.17543388789747
TMEM79	78.76484813053068	114.46882113625571	106.76633073321362
SSR2	104.08490448957006	107.29910325244771	88.61599225798224
RNF25	84.48164537325094	98.83579661511884	116.6825580116302
STK36	109.83147955127652	131.32856271604416	58.83995773267934
ADORA1	65.28309193351835	77.97442034883467	156.74248771764698
NEK10	137.52833659676526	137.13735062195138	25.33431278128338
CCDC141	228.50650423732404	34.13212340509032	37.36137235758561
CRYBA2	0.0	0.0	300.0
IHH	0.0	41.69122450652311	258.3087754934769
KIAA1524	42.4398243595935	136.36995407954015	121.19022156086636
EOMES	27.983070261226022	164.62875380133173	107.38817593744227
CWC22	73.51301839783547	115.51249830297195	110.97448329919256
AZI2	87.49164673439844	115.40012636728396	97.1082268983176
TGFBR2	102.58753833289256	135.77051830331277	61.6419433637947
ANKZF1	74.67662846680028	84.53334738860644	140.79002414459325
HDAC11	139.92384007363748	42.83466398786701	117.2414959384955
FBLN2	118.43530460127307	67.64191685524061	113.92277854348632
