	Human_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)
PTOV1	104.16736038525276	94.1781733793582	101.6544662353891
AES	111.99800690208497	93.27042618039007	94.73156691752493
NOVA2	113.24723722838156	90.25429169569784	96.49847107592058
SGTA	95.19465723905998	80.56656862009758	124.23877414084245
LILRB1	170.86286795247773	0.0	129.13713204752227
MED25	77.91215307879851	105.52109126245195	116.56675565874954
LILRA1	71.02872886909587	121.79893638367447	107.1723347472297
SNAPC2	82.29141026925015	81.94720318710905	135.76138654364078
C19orf53	125.92519193732838	140.20370075710608	33.87110730556551
TIMM44	90.68847986037758	108.00141619490438	101.31010394471802
IL27RA	74.23052476824886	82.95387472620064	142.8156005055505
ASF1B	0.0	10.571053055524283	289.4289469444757
TNNT1	47.519686338214875	8.873231007676624	243.6070826541085
VRK3	95.63315747787428	123.64641845890849	80.72042406321725
FAM32A	151.99369243172816	148.00630756827184	0.0
PPP6R1	106.83647888513445	93.40277318703887	99.76074792782667
C19orf44	56.90620522007682	50.20732647674176	192.8864683031814
MED26	37.69284138867411	149.8582067393025	112.44895187202334
OLFM2	103.06990803108518	93.12681982117283	103.80327214774204
RASAL3	60.172880397909964	163.47354549772803	76.35357410436202
AKAP8	90.17214247946086	109.15900164876842	100.66885587177077
EPHX3	3.9998056957809913	39.82474382385368	256.1754504803653
ILVBL	105.75376337532757	81.20732737229773	113.03890925237468
ZNF419	123.30048653345855	117.11398006565051	59.58553340089095
SYDE1	98.61160518340473	97.73170132720243	103.6566934893928
SLC1A6	90.72783456902349	93.73973865986572	115.53242677111075
AURKC	128.6838799426801	76.46175678811133	94.85436326920859
POP4	136.1041935660685	114.41850157997267	49.477304853958884
CCNE1	100.2901693210034	115.26026190561905	84.44956877337756
URI1	121.36878254829575	94.76890111866156	83.8623163330427
PDCD5	127.3611560337137	113.21792507476205	59.42091889152423
ANKRD27	103.25518852632412	117.50342930357087	79.24138217010498
RPS16	102.4482374355171	115.15938561592212	82.39237694856084
TIMM50	71.39390715366645	76.80553117472144	151.8005616716121
FBL	118.86836599112452	26.145128886813872	154.98650512206166
DYRK1B	99.25244601482255	79.19251486353161	121.5550391216458
GPI	76.09623065987671	72.64919143875514	151.25457790136815
AKT2	109.77675791061571	126.36042610568904	63.86281598369532
PLD3	103.93009683741603	79.900611589193	116.16929157339099
PRX	78.74701078859242	96.3439698878972	124.90901932351042
PIAS4	101.42245268062608	63.34079232278973	135.23675499658415
NUMBL	118.99801493797388	67.79894637002411	113.203038692002
EBI3	37.9905581460625	160.79467870864923	101.21476314528827
CCDC94	119.39886179954304	97.43599731359356	83.16514088686338
SHD	157.11492211213368	101.35110018314002	41.53397770472636
TBCB	122.93353676636131	83.11309891691988	93.95336431671883
FSD1	115.17872523366152	101.88529869851672	82.93597606782173
POLR2I	102.0893283721501	100.13127341347874	97.77939821437111
OVOL3	0.0	208.71380247200761	91.28619752799236
CLIP3	118.07187724558791	74.76190208001442	107.16622067439765
ZFR2	58.52164952374781	165.97704072109437	75.50130975515785
SLC1A5	95.66674262841504	153.3902500553867	50.943007316198255
PRKD2	113.55497912211034	142.10368024319885	44.34134063469079
TJP3	91.1015298824488	57.75095124756562	151.14751886998562
APLP1	108.94809976063713	77.33858777381755	113.71331246554526
CACTIN	81.68644470368953	82.98781982614469	135.32573547016574
CCDC9	73.12432210416227	71.77836313545353	155.09731476038422
HNRNPUL1	97.59216669894104	113.65146903910883	88.7563642619501
FZR1	108.1319002230785	89.09952121890791	102.76857855801363
BBC3	99.55729163859516	95.8871708729648	104.55553748844007
TGFB1	80.847777785344	110.76876943775105	108.3834527769049
DENND3	56.66220600218635	215.98585124805504	27.351942749758614
ATP5SL	70.58087584146485	92.22365248555371	137.19547167298145
PLIN3	62.134576566817636	109.94809553400822	127.91732789917414
MYH14	69.50935379567866	91.32829840888465	139.1623477954367
MRPL4	88.69496813511664	93.68832349123174	117.61670837365163
ICAM4	0.0	0.0	300.0
RPS19	239.2991042374653	0.0	60.700895762534735
GLTSCR2	95.01501825403712	118.45791488952615	86.52706685643675
NKG7	166.1832010132994	96.0970082084362	37.719790778264425
ICAM5	97.58973979298167	82.67620200420058	119.73405820281768
ETFB	88.94436214664908	82.34682361611566	128.70881423723523
BABAM1	94.17232977771955	117.08008807565248	88.7475821466279
TYK2	109.15258680335616	116.23530214291975	74.61211105372404
CDC37	134.42434643662483	65.16620951828479	100.4094440450904
NAPA	121.51912918928491	96.31177911591172	82.16909169480338
RABAC1	100.55409938134945	69.02682066373741	130.41907995491323
ATP1A3	106.14063799623341	88.97861903229766	104.88074297146892
MEIS3	163.27515883980837	64.77962149519738	71.94521966499423
PTPRS	91.12907083888868	90.84839433654972	118.02253482456157
MEGF8	64.28593612266982	81.80734649459454	153.90671738273568
KDELR1	86.80509739921526	104.59785229997908	108.59705030080569
CYTH2	107.14032673393798	91.48234939803615	101.37732386802585
GRWD1	136.348885089953	85.15515935911564	78.49595555093136
GRIN2D	127.41240411287555	77.98477047254815	94.60282541457627
SYNGR4	21.42198301512678	10.460040924886577	268.11797605998663
CLEC11A	102.52738025773805	121.97602925883515	75.4965904834268
CCDC114	131.18522656916699	92.60941205028442	76.20536138054865
LIG1	97.71572770632211	138.05609391621005	64.22817837746786
SIGLEC6	46.3660873712549	220.50820066299042	33.12571196575468
PLA2G4C	135.7135353330478	156.78666707313684	7.499797593815391
CABP5	0.0	6.8990870299837175	293.1009129700163
HAS1	153.288414819167	140.31556344955942	6.396021731273592
RAB3D	89.29667754390772	86.5142607152305	124.18906174086175
DBP	72.27577893935089	78.27695746974895	149.44726359090018
TMEM205	106.29818940507798	82.42961724037731	111.2721933545447
LPPR2	88.18239549653181	80.88251117725949	130.93509332620872
FAM83E	0.0	0.0	300.0
RASIP1	88.8419178401128	113.46459456843601	97.69348759145122
BCAT2	92.04226589448308	93.09174442029924	114.86598968521768
MIER2	100.54823843611555	101.80492181639322	97.6468397474912
PLEKHA4	72.86956781073708	148.55203882702696	78.57839336223596
PPP2R1A	107.78932367377148	89.56831984942393	102.64235647680462
TNPO2	100.65108058904634	95.82445463554737	103.52446477540629
WDR83OS	80.485071457558	86.21368924220069	133.30123930024132
CACNG7	92.58120904291494	109.8744105932849	97.54438036380014
GCDH	89.30556198768122	108.44664542370892	102.24779258860993
LILRB5	165.57518297955255	87.92806863712205	46.49674838332543
DNASE2	101.36622726696929	112.42829496759985	86.20547776543087
MAST1	95.23122619635106	109.51196398249992	95.25680982114899
LENG1	75.14400688547082	80.8496693477824	144.00632376674676
PRPF31	105.65390078108376	76.45476831758525	117.89133090133097
TFPT	119.74657922268912	84.42893964818786	95.824481129123
JAK3	82.55010588098477	116.81424291772329	100.63565120129196
RPL18A	33.85886699180129	123.42363905925424	142.71749394894448
KCNN1	115.10949559272568	88.47644713917052	96.41405726810383
ARRDC2	86.12910810185383	119.03752696544872	94.83336493269746
PIK3R2	112.55887291155626	106.60713047487704	80.83399661356671
RAB3A	120.77071663224619	98.04181121286226	81.18747215489152
PDE4C	115.75801825411398	46.76852921215242	137.47345253373356
ISYNA1	126.08297713547346	59.17740180992757	114.73962105459896
ELL	110.55852573473499	87.18331993913188	102.25815432613314
CRTC1	102.8585078923856	98.95370935031416	98.18778275730028
COMP	0.0	248.44848430473263	51.551515695267426
UPK1A	0.0	300.0	0.0
COPE	98.55548303286892	91.03465028307775	110.40986668405328
DDX49	97.82709796678853	129.43477438737136	72.7381276458401
ETV2	65.82595615998396	136.95924554753404	97.214798292482
ATP4A	16.047789157114696	13.926787853442029	270.02542298944326
ARMC6	95.40626915060751	86.51580850049342	118.07792234889902
TMEM147	82.67714892872141	78.0384940152971	139.28435705598147
GAPDHS	44.45221103396713	39.07524727920335	216.4725416868295
MAG	71.73845987938672	104.69983336230581	123.56170675830744
TMEM59L	92.70074102748441	92.82675717524748	114.47250179726818
HAMP	91.20727517798596	170.629560942724	38.16316387929005
USF2	110.24138592635549	89.81927800150011	99.93933607214443
LSR	93.2327469965625	121.4440347656572	85.32321823778027
KXD1	112.55051567932348	91.17435958223295	96.27512473844352
FKBP8	112.28069589222855	70.47066163953629	117.24864246823515
SUGP1	84.15164039040118	102.58527477507191	113.26308483452694
HPN	88.0494205755678	62.37451796843367	149.57606145599848
SCN1B	80.229186828713	93.5457407596644	126.22507241162255
ERF	103.50163387111722	95.94798476011857	100.55038136876415
GSK3A	109.90586353725193	94.726562915754	95.36757354699408
ATP13A1	83.0014222135144	117.15197321397659	99.846604572509
GRIK5	95.667478710946	88.50535660069109	115.82716468836294
SIPA1L3	86.59505177505406	87.00376531873282	126.40118290621314
ZNF85	107.00169680532036	17.862420874020493	175.13588232065916
CADM4	103.60903569795434	101.65374860910774	94.73721569293791
SMG9	101.71817040991303	108.90248632928376	89.37934326080315
AVL9	91.69526817341395	118.94570324360704	89.359028582979
RUNDC3B	114.45315685993454	103.1279651484602	82.41887799160527
CFAP69	70.00844076276239	160.29882967588497	69.69272956135264
GTPBP10	115.64901647395365	113.31321904055712	71.03776448548922
CDK6	84.5635404427845	139.66724482643815	75.76921473077735
PMPCB	96.38969679873156	100.2932537807365	103.31704942053197
DNAJC2	112.64662369964036	88.88800864978188	98.46536765057782
TFPI2	209.34963167340393	69.51529182799531	21.135076498600718
BET1	107.86834885408716	104.65637849257583	87.47527265333697
NAMPT	97.63674562378674	135.19362586976172	67.16962850645162
TWISTNB	75.62021088560618	110.92985605242676	113.44993306196704
PIK3CG	91.30659652576696	148.02942909952154	60.66397437471155
PON3	59.55880918009161	39.184319887112785	201.25687093279564
PON2	145.69465696769032	105.55549743756485	48.74984559474485
ITGB8	57.68590755540334	177.76557938275565	64.54851306184098
HBP1	83.29386700160882	108.76577369743717	107.940359300954
DUS4L	72.9857728523445	150.60666869765691	76.40755844999858
SP4	97.95484814380131	101.16921862794497	100.87593322825367
WDR91	95.27840370636667	139.85309591181436	64.86850038181899
DNAH11	71.51765547271187	139.50328030291368	88.97906422437447
CBLL1	97.28439366328531	104.998975409555	97.71663092715971
DLX5	90.18250561570262	100.37399286988042	109.44350151441695
MTPN	123.96313499322271	110.71791407514719	65.31895093163003
PTN	124.93658804016621	101.91344441045351	73.14996754938025
MPP6	74.06115656512875	111.7797784687047	114.15906496616657
DFNA5	174.59406273655375	72.71517140214321	52.69076586130305
ATP6V0A4	191.81814723205568	57.342167475106066	50.839685292838176
ZC3HAV1	102.57821499325127	162.03769524276453	35.384089763984186
TTC26	101.39151798518861	108.37280429910177	90.23567771570961
OGDH	102.94999973507133	100.204746923431	96.84525334149768
ADAP1	104.11999223151017	93.645994043012	102.23401372547782
TFEC	98.06555404297565	164.87253965508162	37.061906301942706
H2AFV	103.52466232752222	104.78982960807397	91.68550806440385
CAV2	126.57082722513455	107.05951610885612	66.36965666600925
CAV1	112.90243267237845	105.68358534821823	81.41398197940337
MET	128.63984993883065	30.392024837149624	140.96812522401967
RNF32	97.40169473748472	180.3347487827084	22.26355647980692
LMBR1	136.59690049334563	112.49070834584019	50.91239116081419
WNT2	179.5966221917493	74.89633170664845	45.50704610160226
DNAJB6	12.35113016191692	163.76627895263445	123.88259088544862
HOXA3	182.27261131687973	0.0	117.72738868312027
LFNG	88.115776178816	96.05985083237243	115.82437298881152
BRAT1	75.73171116605576	55.60195588759338	168.66633294635085
IQCE	76.83320195891248	74.9903408073393	148.1764572337482
ANKRD7	221.59113287732617	78.4088671226738	0.0
VIPR2	169.87683601298193	62.59345848516309	67.52970550185502
TSPAN12	108.25656824013822	107.66879429867429	84.07463746118744
SSBP1	87.93853998044008	115.68294900430274	96.3785110152572
CPED1	171.75433771325058	43.46778050197542	84.77788178477394
HIBADH	104.26988268191046	106.05073137378689	89.6793859443027
TAX1BP1	125.85124775486693	115.45211285926999	58.69663938586312
CPVL	39.50413366971637	238.00700783676228	22.48885849352136
CHN2	93.02533499253846	107.75073860415678	99.22392640330476
GRB10	98.01408151955701	83.47826745417429	118.50765102626868
ABHD11	111.33765093815906	70.92894666699434	117.73340239484662
COBL	117.51958774444525	104.73517521724602	77.74523703830874
FKBP14	101.58540011634851	124.19536565277916	74.21923423087237
PLEKHA8	118.40601807840794	101.70579238884613	79.88818953274591
STX1A	107.88215147400572	90.95078495158529	101.16706357440897
NOD1	53.57381542635672	172.46912197723077	73.95706259641247
GARS	115.73688493396921	100.42480749455478	83.83830757147598
CRHR2	106.13765722548104	146.54300254066197	47.31934023385696
EPHB6	116.45886916647932	87.93605984568006	95.60507098784063
FAM188B	83.49360344475548	113.35519162508415	103.15120493016042
CHCHD2	131.31866092723757	95.78839715183258	72.89294192092986
HSPB1	118.85590818644106	64.55625791409564	116.58783389946335
NPTX2	140.55015886494044	96.98614211994624	62.463699015113264
PDAP1	78.44709145493654	96.2741324790167	125.27877606604679
BUD31	124.9943377135084	86.35677095548573	88.64889133100587
PTCD1	102.91078272175788	147.60388207539643	49.48533520284564
CYP3A5	127.18170300167404	128.60107538348424	44.217221614841726
ZKSCAN1	92.31215431641115	128.75427765758533	78.93356802600353
EIF3B	94.63201549682134	113.42309324212367	91.94489126105503
SNX8	73.16959914550878	97.68369277369125	129.1467080808
NUDT1	80.73442199925498	74.81716410375608	144.44841389698894
PTPRZ1	118.83839156375389	101.15002613695765	80.01158229928846
TAF6	103.83271073847553	117.82228074392303	78.34500851760147
WASL	86.7840497652775	100.70593774755163	112.51001248717087
AIMP2	95.36735421616844	118.19114385842997	86.44150192540158
TFR2	75.25022357202961	94.41431393100184	130.33546249696852
FSCN3	98.68238682589656	108.76173884823504	92.55587432586836
MOSPD3	63.158384339798204	75.49664299115454	161.34497266904728
PCOLCE	106.34077204724306	65.8289635132018	127.83026443955517
FBXO24	138.62930897050464	44.14326648815963	117.22742454133572
PPP1R17	11.004708644210442	48.023440942262056	240.9718504135275
RBM28	91.5375250422144	102.83069375098377	105.63178120680183
USP42	93.34564929033459	114.04230258266853	92.61204812699688
IMPDH1	88.43378056117267	118.48264432663984	93.08357511218752
LSM5	59.59743341443258	170.89381944579816	69.50874713976928
SERPINE1	185.10814185125648	98.11732862714709	16.774529521596445
AP1S1	107.69812952203337	95.6383343227778	96.66353615518885
C1GALT1	133.56408852199678	116.28537551551862	50.15053596248461
PLOD3	74.75337877073208	135.87040810852895	89.37621312073894
RPA3	95.7877613726268	59.69128388995667	144.52095473741653
ZNHIT1	75.8630758727404	98.6491885156475	125.48773561161208
CLDN15	75.17116671709758	118.29647616223815	106.53235712066424
GLCCI1	107.75436949346992	123.28799437150977	68.95763613502031
PHF14	108.81509565769471	119.07021282207002	72.11469152023525
NRF1	124.23028046427295	114.64353146377952	61.12618807194756
TMEM106B	93.21039998188932	122.86283971305036	83.92676030506028
EZH2	123.69406609670064	51.1596610144027	125.14627288889668
CEP41	87.13202110703507	124.41571340971728	88.45226548324771
ZNF862	101.31284588439648	107.49575689492552	91.19139722067801
SFRP4	81.88300786409076	116.49711994692922	101.61987218898003
MEST	82.76256313247823	98.51609262546141	118.72134424206035
MEOX2	51.37777336432924	174.73583731850536	73.8863893171654
ANKMY2	96.50696497266324	100.83869012238915	102.65434490494758
POU6F2	102.47864027591238	83.19496810274705	114.32639162134055
TSPAN13	113.67723342477585	99.47434092356572	86.84842565165842
AHR	132.71238248000472	112.83408687010137	54.453530649893935
CHCHD3	127.5024721536935	148.89356011383822	23.60396773246828
TMEM176B	74.33603798174325	101.66602287213458	123.99793914612214
GLI3	55.55895820088408	112.88090215023713	131.56013964887876
PSMA2	92.80169829746579	107.24352890834024	99.95477279419399
MRPL32	122.61759101394043	92.4174130953792	84.96499589068037
BLVRA	94.66790468366779	80.63849109369747	124.69360422263473
URGCP	88.21249315756658	94.31895666448256	117.46855017795083
TMEM248	106.30351733758103	93.94980825712504	99.74667440529392
RHEB	25.2858485306024	237.04906841447885	37.66508305491876
PRKAG2	93.85946572773456	112.30058017632645	93.83995409593899
AEBP1	102.27127975514117	31.9395130457131	165.78920719914575
POLD2	88.32231857317575	112.80221020677648	98.87547122004779
GCK	62.124756484366074	38.52004733308351	199.3551961825505
BCL7B	82.71281076000993	113.1666267688052	104.12056247118487
YKT6	114.57930373301468	106.65511453854646	78.76558172843886
TBL2	95.48478251119626	154.00085992261603	50.514357566187684
CLIP2	105.00868908111971	90.04892516009646	104.94238575878383
