	Human_Kidney_Relative_Gene_Expression_Difference(RPKM)	Chimp_Kidney_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Kidney_Relative_Gene_Expression_Difference(RPKM)
LYST	99.8051357634914	126.50733095421482	73.68753328229381
MLK4	47.11582443579369	168.48043462254213	84.40374094166418
CEP170	90.78401160901204	119.68478605285043	89.53120233813753
ACP1	92.70060470956614	147.9708751140396	59.32852017639424
SNAP47	86.890422902373	138.7511617666923	74.35841533093466
SRP9	23.39201586656333	189.4777273150961	87.13025681834058
NVL	95.88828765514899	121.95933732141076	82.15237502344024
SDE2	80.3353613167107	101.0051159504673	118.65952273282197
DEGS1	58.30093998960665	129.80590436939744	111.89315564099591
FBXO28	71.52514942897041	119.13855570667803	109.33629486435153
ARF1	135.51397963028816	87.84232579862751	76.64369457108435
LEFTY2	41.487990955532666	198.9284959775587	59.58351306690862
CNIH4	130.30849618902405	110.07505038565901	59.61645342531695
ITPKB	70.11013441696639	71.02349900461121	158.86636657842243
GUK1	131.49748295892505	111.6878159979725	56.814701043102446
CDC42BPA	90.54918793623732	130.67087841885046	78.77993364491218
CNIH3	164.56953014637696	42.69737383760736	92.73309601601566
C1orf35	80.23765473605596	96.06672402830132	123.69562123564273
MBOAT2	92.175418057377	103.90004896801317	103.92453297460982
PARP1	102.4726342044702	133.21991382615437	64.30745196937544
PSEN2	86.35421343115601	74.42755915823678	139.21822741060723
PYCR2	107.68548021590144	136.46669206286785	55.84782772123066
LBR	90.457428442414	125.07879838956816	84.46377316801791
WNT9A	118.20024704037534	4.189455605943486	177.61029735368112
EPHX1	51.84653838045421	89.99362526350775	158.15983635603797
REN	53.597907975488766	119.49312338381384	126.90896864069737
SOX13	78.09304193212472	130.30555576264956	91.60140230522575
ETNK2	79.79789303971852	119.08934173945454	101.11276522082694
PPFIA4	109.0933552214818	35.48449290119223	155.42215187732603
PLEKHA6	48.46441106977266	83.3734391699352	168.16214976029218
PTPN7	205.14693686051305	71.10887785614439	23.74418528334256
SYT2	107.05017804178559	153.7966003859511	39.153221572263334
ARL8A	119.78850109288707	110.79623385642692	69.41526505068597
OSR1	171.48854115542622	72.75139327292702	55.76006557164674
PDIA6	85.14678241874475	152.724271616002	62.128945965253294
RHOB	152.02536609499876	119.9372567858803	28.037377119120915
ATP6V1C2	70.99784548837621	124.41757056439317	104.58458394723063
HNRNPLL	82.19613754892984	115.13514157291964	102.66872087815048
GALM	50.37302449086991	74.17653430372722	175.45044120540288
CAMKMT	69.49518727371871	165.41575078141807	65.08906194486322
ABCG8	83.96149619571496	204.32928540839467	11.709218395890387
EML4	119.57345873506615	115.60421014051533	64.82233112441847
CALM2	164.73766520650088	125.58845502930882	9.67387976419028
CHAC2	70.02879321914826	101.8759929312733	128.09521384957844
RPS27A	244.54650205585904	55.428305243929586	0.025192700211292003
WDPCP	67.21991966493445	81.5142328834325	151.2658474516331
VPS54	81.18212384106916	111.58378592359016	107.23409023534064
ASXL2	78.62261213188295	119.52672600718519	101.85066186093185
ETAA1	111.18047332620517	110.50817703079132	78.31134964300345
SNRPG	122.11510123764285	169.1191712976887	8.765727464668464
ABHD1	129.56772346313866	93.8372102421812	76.59506629468015
MEIS1	181.65893862418244	85.17044522305044	33.17061615276716
CIAO1	114.90362286318032	87.90743938607332	97.18893775074632
SNRNP200	110.53831459066159	81.09710250015617	108.3645829091822
MRPS5	121.95485531745685	106.61169446669419	71.43345021584896
ANKRD53	269.5423534523689	8.919019424275245	21.538627123355806
TPRKB	146.19994944468303	91.22716328503556	62.57288727028142
EXOC6B	97.47091304192936	92.8946599693634	109.63442698870722
SFXN5	66.82907328559376	71.8552088406588	161.31571787374745
TEX261	61.37683090133608	111.5269387998633	127.09623029880059
DQX1	135.33882260767285	23.720917422603385	140.9402599697238
DUSP11	92.16169315721784	147.42085850120833	60.41744834157383
ST6GAL2	123.33870451572335	135.57242393788144	41.088871546395225
NPHP1	83.69380774499926	87.15679893967625	129.14939331532452
MALL	92.16071400559652	58.001590551911356	149.83769544249216
THNSL2	86.78585827800441	128.666009108659	84.54813261333662
RALB	104.51521558959325	130.84648352819556	64.63830088221121
C1QL2	300.0	0.0	0.0
TMEM177	118.9795923860382	104.71089869197144	76.30950892199036
SLC20A1	163.76619677544454	66.36486786149743	69.868935363058
FBLN7	124.79852367972765	144.45033497289722	30.751141347375132
ZC3H8	81.18619549921667	176.31081848432785	42.50298601645553
LIPT1	126.09689682313736	105.6987925577345	68.20431061912815
LYG1	251.9421187601476	48.05788123985238	0.0
AFF3	117.10658347700172	102.42045183632047	80.47296468667783
UBXN4	91.49960193011239	124.35987624028255	84.14052182960502
NXPH2	180.9939493516446	113.70501047006152	5.301040178293829
SPOPL	88.55974957648633	142.70913282292247	68.73111760059122
THSD7B	241.66330004790484	45.4222818013387	12.914418150756434
GPR17	140.63981466253856	46.03170382473026	113.32848151273124
POLR2D	85.82988982856008	103.38234398593184	110.78776618550809
AMMECR1L	80.13926115710512	123.72914945366942	96.13158938922543
GALNT13	20.970174807542946	191.94979283380945	87.08003235864763
PKP4	81.48529944347032	142.7248762489748	75.78982430755485
SCN1A	295.4004048102256	1.6096330302588324	2.989962159515616
SLC4A10	151.00310632519992	72.8305827710827	76.16631090371742
SCRN3	97.2431594600758	126.66337202156814	76.09346851835606
KIAA1715	65.53006824287282	109.94348382608416	124.52644793104301
ZNF385B	61.131120883703915	72.6241137537421	166.244765362554
TMEFF2	22.582288169694987	224.43409035660346	52.98362147370154
CDCA7	174.77735667237408	88.45898176735474	36.76366156027118
DLX1	106.63342499759247	193.3665750024076	0.0
UBR3	72.13009205762116	107.80495709405325	120.06495084832558
PHOSPHO2	52.1118420203421	89.1528391587724	158.7353188208855
GULP1	103.70838900431924	126.62120140800776	69.67040958767299
FAM171B	92.22780031968915	81.93100249474665	125.84119718556421
HSPD1	101.76780580723266	132.4988278356244	65.73336635714293
CCDC150	257.77153353827015	34.16245817633713	8.066008285392709
METTL21A	61.87544335717017	113.15002798588634	124.97452865694348
UNC80	211.14883863274704	39.65423362352086	49.1969277437321
PTH2R	27.55357096444504	60.778185437115425	211.66824359843952
CPO	146.1399858405759	153.8600141594241	0.0
NBEAL1	68.28040192070101	152.08795700204533	79.63164107725365
KANSL1L	75.39692529318008	106.2745275530627	118.32854715375723
SPAG16	98.86533005194525	98.47112513948798	102.66354480856674
ABCA12	277.52958729001404	5.995827632523717	16.474585077462308
SUMF1	89.16169017098147	84.9080307935994	125.93027903541916
NYAP2	154.85352491168126	139.86844862272537	5.27802646559341
RHBDD1	75.08026252237407	100.72047275427349	124.19926472335243
ACKR3	119.03714584695089	99.90414413579659	81.05871001725254
TRPM8	82.65669597864303	0.0	217.34330402135691
ESPNL	3.0816434251411864	1.320756201495466	295.5976003733633
ANKMY1	141.41917070320108	113.37883373417003	45.20199556262893
COPS7B	91.46109425231408	126.90775687057358	81.63114887711227
DIS3L2	113.19542974240208	97.16271693957432	89.64185331802359
CPNE9	83.28187542513885	145.9040977700797	70.81402680478142
TAMM41	116.06497382693988	87.75953759500065	96.17548857805944
VGLL4	96.50973506410004	101.92184190029043	101.56842303560951
RAB5A	99.51417908124178	131.92714252935065	68.55867838940758
FAM134A	88.17803698624117	89.3713666538996	122.45059635985929
CTDSP1	79.32793405912189	96.35413229112973	124.31793364974841
RQCD1	95.78894135699518	127.46169019895683	76.74936844404796
MARCH4	181.82381798423816	118.17618201576181	0.0
STK11IP	73.90354223845893	67.83617598542423	158.2602817761168
GMPPA	93.92651378283358	145.20950137987313	60.86398483729324
EAF1	62.257813704726615	109.63254857848341	128.1096377167899
CNTN4	113.25418125930331	134.98378463792974	51.76203410276694
DYNC1LI1	78.70291781463177	137.23620352404515	84.0608786613231
RBMS3	125.59083779634099	121.92922680530928	52.47993539834973
GADL1	40.30037987355353	243.29104951534558	16.408570611101027
OSBPL10	69.40256590090743	134.03511007281924	96.56232402627332
FAM198A	25.17950799703365	112.22101873504886	162.59947326791752
CSRNP1	158.39831099906675	97.89248979659608	43.70919920433716
SLC25A38	116.68767907659078	90.74058495314732	92.57173597026194
ITGA9	89.17788095097846	150.3084485999325	60.513670449089005
SLC22A14	142.25349769367847	135.03749358542555	22.70900872089601
GOLGA4	95.58884666912978	96.11860687252808	108.29254645834212
CTDSPL	83.87415228631463	95.17806042239292	120.94778729129247
STAC	119.58794326063489	86.57174203276817	93.84031470659696
IQSEC1	90.69396262795875	69.00186691821636	140.3041704538249
CAND2	94.41795731920077	154.43938513639483	51.14265754440442
RPL32	299.80238292906296	0.02858647331183085	0.1690305976252527
PTPRG	118.08042663302318	115.42936866093605	66.49020470604077
IL17RD	53.07026943236286	69.67647349086904	177.25325707676808
SHQ1	99.17799594388468	135.85479057778699	64.96721347832838
SLC25A26	62.89535258510772	61.50537537940347	175.5992720354888
UBA3	83.09865310556927	117.67971727351139	99.22162962091932
ARL6IP5	92.44556067067703	105.32970391597985	102.22473541334314
TMF1	79.43378707530185	117.98121236581672	102.58500055888149
LRIG1	132.15634241915856	89.12055580427383	78.72310177656763
LRTM1	300.0	0.0	0.0
RP11-977G19.10	99.05767617206303	99.92889858425356	101.01342524368341
LIMD1	108.0435058020208	105.94508953568183	86.01140466229737
ZNF660	165.42089207188752	48.647196749449165	85.93191117866327
NFKBIZ	117.51759448181419	138.87359814964626	43.60880736853956
COL8A1	67.64291653465735	63.745148564876345	168.61193490046628
NXPE3	118.23118474790544	90.50234928792715	91.26646596416744
MYH15	109.68400693255877	135.0344480941918	55.28154497324949
PHLDB2	94.26301283603392	107.07160545917007	98.66538170479599
ABHD10	108.18756124417548	110.47033873349197	81.34210002233253
TAGLN3	138.55848295205	147.5925789986751	13.848938049274901
PLA1A	83.77815853311769	98.30272284655291	117.91911862032937
RABL3	81.66086650072329	111.72469457319121	106.61443892608548
ADPRH	58.71530987921175	131.8113295395961	109.47336058119213
IGSF11	53.11066908311037	56.39210325786007	190.49722765902962
ATG3	89.88399508397733	121.79336570212682	88.32263921389584
NR1I2	6.708692768108122	56.683651623221756	236.60765560867011
BOC	78.5280568365644	169.29871148728006	52.17323167615554
SRPRB	100.22740306267603	123.07974266790124	76.69285426942277
TMEM108	106.7070276899299	111.93632114102844	81.3566511690417
AGTR1	70.47371287244597	141.58171800960454	87.94456911794948
MED12L	103.94054975215651	53.44444631111964	142.61500393672384
EIF2A	112.33927227648984	105.84098790001136	81.81973982349876
ALDH1L1	47.28373382669458	72.54968492341584	180.1665812498896
OSBPL11	94.8289692740331	107.20180021306216	97.96923051290472
TRPC1	105.7558923843563	80.04252197911708	114.20158563652659
NCEH1	147.81902779005443	102.73637585472724	49.44459635521828
LPP	93.71728561629058	133.28705302406806	72.99566135964133
TMEM44	156.7437567410017	83.99507823871136	59.261165020286946
KIAA0226	68.76703681527759	105.04988930994004	126.18307387478237
AMT	112.8239555996434	60.25506347392609	126.92098092643052
TCTA	97.69716630469514	78.20564766896793	124.09718602633693
NICN1	89.00105321699223	69.70274151782384	141.29620526518391
VPRBP	94.18572177952932	112.06947603746708	93.7448021830036
MANF	76.24932687129778	152.92062875333156	70.83004437537065
CCDC39	91.76010133998224	117.1084646507338	91.13143400928396
STXBP5L	250.34273489404467	13.21591083982588	36.44135426612942
EAF2	76.86108534122049	158.00919543573394	65.12971922304558
ILDR1	68.40347225182909	187.16369337803096	44.432834370139965
TM4SF19	267.40627578115766	9.118798573641968	23.474925645200432
MUC4	0.0	0.0	300.0
SLIT2	71.79477087231344	70.85310966404607	157.35211946364052
EIF2B5	116.56388112939382	87.38104764890582	96.05507122170036
ECE2	208.76190115429526	50.68327195211223	40.55482689359252
VWA5B2	49.8856354682762	18.82005705402007	231.29430747770377
DGKQ	95.08430460910357	67.89533540116176	137.0203599897347
FIP1L1	75.72738610071286	148.60710578001533	75.66550811927183
SLC26A1	40.456732232887774	45.34978965939536	214.19347810771683
LYAR	104.28559719138863	121.95174789868022	73.76265490993114
CENPC	155.2712666884768	85.203093637681	59.525639673842235
EPHA5	147.97294620071858	146.88074960692117	5.146304192360236
CORIN	28.274038497630983	17.54998246843368	254.17597903393533
ATP10D	88.7503613690483	63.15310394886306	148.09653468208865
OCIAD2	137.7957147848435	154.38829181350673	7.815993401649768
SLC10A4	138.3602293353429	73.66265409838289	87.97711656627416
SLC10A6	101.10766768492996	185.33207736044898	13.560254954621087
SCD5	215.02148534127784	44.50300953471266	40.47550512400952
PLAC8	39.323467929981135	138.2966178753621	122.37991419465672
ENOPH1	186.10612194190358	113.89387805809636	0.0
GC	14.971850365493564	285.02814963450646	0.0
TRMT10A	77.73614923239423	143.2016303118943	79.06222045571153
KLHL8	99.82011506316286	83.56360636571488	116.61627857112225
SNCA	238.68262664006883	56.5277596036397	4.789613756291447
PYURF	99.11713427695041	92.28256857686564	108.60029714618395
TBCK	126.02560222659267	86.55755035651096	87.41684741689635
CAMK2D	88.2490115941463	153.06105831231963	58.68993009353406
CISD2	84.57886564136966	103.94050586291192	111.48062849571845
DDIT4L	90.72814304590425	118.94514089894497	90.32671605515083
ANK2	59.359821839240865	86.480532002542	154.1596461582171
TIFA	149.89913110643514	114.82492500152756	35.27594389203733
SPATA5	101.52928009139185	84.67294076910126	113.79777913950689
CCNA2	119.61650033951136	81.92651126140458	98.45698839908408
METTL14	73.19963273124137	106.80653144563934	119.99383582311928
USP53	108.03690966406725	112.3040770117027	79.65901332423005
SETD7	91.08072641385088	109.88160813743025	99.03766544871891
NAF1	97.9287254622907	134.67172898887029	67.39954554883903
MARCH1	165.44043195756763	92.61304263171859	41.94652541071379
SFRP2	86.2806444633257	55.10368923030905	158.61566630636523
RPS3A	0.5492532242961156	298.3480918724428	1.1026549032611046
RNF175	249.572273951442	50.42772604855811	0.0
PDGFC	96.31012062209108	95.44818377620568	108.2416956017032
CBR4	98.7002168559146	91.17788833547174	110.12189480861372
CYP4V2	127.58635693954955	127.48174492285749	44.93189813759301
ROPN1L	64.78785737551812	166.01793651113098	69.19420611335096
MARCH6	107.00184879008403	110.00647710645327	82.99167410346273
NKD2	159.06943592706722	79.92672643464813	61.00383763828462
CDH18	190.33352485409392	65.14134541830678	44.52512972759929
ADAMTS16	48.10173011759848	100.02989468167252	151.86837520072902
SRD5A1	148.35891590143063	104.96052962336574	46.680554475203564
MYO10	106.17119478749173	114.1783410487436	79.65046416376468
FAM105A	121.33619549040216	135.9390525731073	42.72475193649056
RPL37	221.1641446007996	78.78450031433434	0.05135508486610724
SKP2	203.55469327739283	38.721123717323955	57.72418300528324
OSMR	69.61684390342039	180.52287783546447	49.860278261115084
UGT3A1	96.67491496697839	148.57006701114568	54.75501802187595
PLK2	180.7586797765253	78.70534972999867	40.53597049347605
GZMA	126.67904886805404	160.20990198768735	13.111049144258624
PIK3R1	76.3086602732066	103.59531440170704	120.09602532508636
HAPLN1	46.11131553357935	253.88868446642067	0.0
LHFPL2	63.564575932214815	150.1488018539623	86.28662221382288
SSBP2	80.70770033243495	114.1710022645168	105.12129740304823
BHMT	125.86857386755683	84.76514953793857	89.36627659450455
ANKRD31	92.48740424465907	31.472782293374678	176.03981346196625
IQGAP2	62.40528961812788	82.67359289748498	154.92111748438714
CRHBP	72.79739525849656	104.58457606906195	122.61802867244145
RASA1	108.48732807493559	96.26161022077348	95.25106170429096
LIX1	11.578232854492574	280.41494106042603	8.006826085081489
GIN1	80.58058547176084	120.2700061465366	99.14940838170259
PPIP5K2	98.21072414220352	121.42427169668986	80.36500416110667
PAM	82.44755496606388	139.57910557521376	77.97333945872236
BDP1	220.72708475264992	61.117601956003384	18.15531329134672
SLC30A5	88.32889623894205	112.6297975848347	99.04130617622322
BTF3	244.81385252323312	39.44628681473691	15.739860662030015
FBXL17	79.77380681778648	95.36997876122753	124.85621442098605
SPATA9	86.11378310979953	33.33737908642921	180.54883780377128
TNFAIP8	61.76912284639992	119.78010630707192	118.4507708465282
FEM1C	80.98716227108274	107.22896742459211	111.78387030432519
COMMD10	53.70648094710919	160.2236112115789	86.0699078413119
ATG12	96.17987630016587	112.2645750337152	91.55554866611895
MEGF10	5.848200861154529	37.51816652732662	256.63363261151886
ADAMTS19	103.78673759042441	190.82229305888143	5.390969350694124
YIPF5	75.35597649759602	140.69405457198943	83.94996893041457
ARHGAP26	74.70626027467996	153.77690124380774	71.51683848151234
CXCL14	33.30936396205779	195.4340374696497	71.25659856829253
