cP1	cP2	cP3	cP4	cP5	cP6
5.61932	8.11432	30.7553	5.122319999999999	7.1929	6.69405
38.9693	32.5381	55.8601	23.2589	17.815	19.8953
48.0046	39.6108	37.9507	32.8192	35.8443	30.4991
1.27739	1.31754	3.88407	2.4258599999999997	2.04387	1.5217
7.926589999999999	0.0	2.41018	0.0	2.8184099999999996	1.04918
4.05734	41.8487	18.5053	18.4925	22.7217	4.83333
24.1278	23.0427	33.7472	23.8266	20.8755	24.6971
36.1222	25.1741	25.8259	20.0234	21.8691	29.0749
13.4788	6.9512100000000006	9.836139999999999	4.60749	8.626619999999999	12.8453
138.33700000000002	117.87	170.081	130.214	156.385	186.29
857.735	874.6030000000001	754.6489999999999	936.4639999999999	815.7919999999999	862.493
34.2375	23.061999999999998	22.3079	21.4963	13.9748	40.7857
77.0062	97.2291	101.12700000000001	100.603	107.811	90.1525
9.38757	13.3136	13.38	9.359539999999999	16.898	9.78513
97.6336	82.0537	126.993	142.15	138.86	139.999
20.2867	0.0	37.0106	0.0	32.4595	0.0
0.394111	0.406498	0.0	0.449068	0.315296	0.0
0.0	5.01844	0.0	0.0	3.8925	0.0
7.72204	19.9119	22.3058	5.86589	13.3852	12.2652
107.633	70.9503	76.7738	87.6016	89.9934	96.4052
139.687	181.66299999999998	183.673	151.713	179.775	151.933
49.7999	55.498000000000005	53.7812	35.8728	54.495	47.0505
63.2516	54.6452	56.2179	52.9758	64.01	57.9607
26.3058	18.9929	26.3954	50.9558	33.6723	28.2033
30.8881	25.2217	34.0457	33.7288	16.4741	42.9283
260.51599999999996	184.14700000000002	169.505	269.857	202.588	253.916
228.13	227.91400000000002	166.105	195.83	207.06099999999998	201.079
1396.4	1559.51	1644.52	1321.33	1715.25	1719.0
0.0	0.0	0.0	0.0	0.0	0.0
1017.38	987.628	946.237	1267.85	1159.71	1320.22
0.0	0.0	7.18297	0.0	2.0999	0.0
232.77	240.769	206.298	215.498	220.608	215.84400000000002
750.8330000000001	1036.37	680.8710000000001	827.8530000000001	600.68	531.399
7.32805	10.0778	22.2819	2.7833	7.8167800000000005	8.72959
0.0	0.0	0.0	0.0	0.0	2.79575
62.071000000000005	83.7519	54.8398	72.0608	64.0244	51.1551
113.20100000000001	94.9643	106.014	104.90899999999999	118.336	115.074
3.0271	4.3711400000000005	6.07482	3.44921	1.9373900000000002	3.60605
0.0	0.7370359999999999	0.651828	0.0	1.14335	0.0
38.5774	45.0255	30.5596	27.7622	34.9236	47.165
0.0	0.0	1.66944	0.0	1.46415	0.0
1.48685	2.04478	1.35629	1.69418	0.396503	1.77122
0.0	0.0	0.0	0.0	0.0	0.0
818.173	969.992	1202.12	815.1619999999999	1345.96	1023.73
357.699	323.218	225.892	384.935	287.389	422.469
635.985	626.096	750.695	652.6519999999999	695.255	719.975
10.7347	22.1441	34.2721	29.3557	28.3402	20.4604
0.0	0.0	0.0	0.0	0.0	0.0
158.496	141.398	148.317	159.32	153.398	147.032
61.3803	75.08800000000001	69.0113	36.5962	46.2504	35.7096
59.3512	28.0576	33.8371	16.9068	21.7626	20.6216
391.38	348.00199999999995	365.476	416.162	329.98199999999997	357.714
199.06099999999998	178.99400000000003	244.435	159.936	267.462	246.253
0.0	0.0	0.0	0.0	0.0	0.0
7.48072	11.5738	3.4119099999999998	17.0477	11.9694	0.0
43.248999999999995	47.2105	48.3277	39.4238	44.6917	35.6351
25.5751	36.9305	20.9964	17.4848	16.3685	9.13996
289.618	322.512	281.72	216.108	201.968	267.153
0.0	0.0	0.9976959999999999	0.415418	0.8750120000000001	0.0
0.0	0.0	0.0	0.0	0.0	0.0
26.7681	18.4063	18.6038	18.8814	13.2569	13.6661
0.0	11.1219	0.0	24.5733	43.1331	12.8453
342.918	297.58099999999996	215.054	332.501	294.125	296.558
334.769	312.181	217.52599999999998	318.747	326.52299999999997	344.167
3.63804	3.75239	1.10619	2.76356	3.88067	2.88923
144.905	140.49200000000002	158.61700000000002	133.19	129.065	98.9683
8.817060000000001	5.68386	6.032109999999999	12.5582	7.05381	5.25169
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
188.47799999999998	146.217	141.069	126.65299999999999	128.877	130.494
11.3928	17.2807	17.7282	13.7451	9.114469999999999	5.588369999999999
96.8059	101.787	93.8778	72.8226	95.1164	90.6891
144.11	173.41299999999998	136.32399999999998	190.053	175.071	170.083
50.8207	72.3008	100.709	73.8818	74.3052	79.3289
155.168	141.578	163.31799999999998	145.827	159.681	188.795
34.0355	52.6579	15.5234	51.7087	49.9199	27.03
64.3731	38.6704	41.2978	28.2114	20.3735	60.6738
41.997	43.317	62.9365	30.7628	40.7981	32.1617
6.045030000000001	6.23503	0.0	13.7759	14.5084	7.20118
1305.73	897.8439999999999	992.556	371.95	783.454	777.727
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	5.36517	0.0	0.0	0.0
0.797944	2.46907	0.0	1.8184200000000001	0.0	0.0
16.8106	3.4678	9.200660000000001	7.6619	5.379519999999999	8.0103
66.0549	76.3068	103.63799999999999	64.7287	49.6745	69.2458
74.8501	65.1619	79.5525	61.0315	68.1221	53.9902
0.0	0.0	5.12588	0.0	0.0	0.0
25.6941	17.6678	29.2973	24.3975	27.4077	17.8548
843.096	918.9760000000001	740.301	616.047	659.545	563.378
147.793	124.527	163.297	80.6432	146.548	123.986
0.0	0.0	0.0	0.0	0.0	0.0
45.4002	46.8272	47.0608	47.0282	49.5287	46.7083
23.0442	24.2439	22.2819	16.8048	21.0168	20.3141
1.21309	0.8341459999999999	0.36885500000000004	1.38225	0.9704950000000001	0.9634010000000001
0.0	0.0	1.5122	1.88894	0.0	0.0
0.377159	0.38901399999999997	0.8601	0.429752	0.9052040000000001	0.67394
11.0387	8.132639999999999	7.19243	5.39059	8.20041	4.69642
184.546	174.03099999999998	205.21599999999998	208.278	223.57	255.43599999999998
0.0	0.0	2.9508400000000004	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
15.9589	8.23024	61.8693	9.09212	12.7674	4.7527800000000004
44.7565	38.909	43.7424	52.4545	48.5939	35.7982
40.5633	36.9161	39.9941	33.3053	41.2801	28.7796
1.41815	0.0	7.76169	1.6159	4.5381800000000005	3.37875
13.4485	12.0217	14.7211	20.4317	15.0627	17.0886
16.066	41.4274	43.9656	36.6126	35.346	19.1387
34.3353	29.8227	31.8697	25.3957	23.6136	21.5274
248.9	201.351	258.20599999999996	273.876	266.476	212.204
1088.11	983.3530000000001	931.112	1422.86	1197.98	1438.18
0.0	0.0	5.23651	0.0	0.0	3.41926
21.6538	40.7603	44.9366	24.0565	36.3793	31.5992
32.8297	32.4506	21.2123	23.3797	15.3209	24.4429
6.53683	11.6246	12.9537	4.36627	8.475539999999999	9.12963
0.0	0.0	1.23929	0.0	1.0869	0.0
124.61	188.28099999999998	108.68299999999999	140.741	108.435	96.3577
86.7992	114.265	125.01700000000001	113.21799999999999	97.7657	104.76100000000001
52.4422	59.9238	56.2789	56.2399	62.9321	63.696999999999996
1.38532	0.0	0.0	0.0	1.10828	0.0
25.4663	23.5495	26.4342	32.0192	25.9938	27.1986
485.57	497.642	321.619	528.612	436.714	456.856
1222.38	1267.37	1358.96	1458.12	1207.13	1137.63
110.639	72.6197	119.274	80.2246	108.63	107.836
38.8789	31.5079	32.9317	15.8216	24.4388	29.7738
62.9956	64.9755	574.638	215.34	201.59099999999998	675.395
8.19805	8.45572	14.9563	18.6824	6.5586	9.76598
52.4422	34.9997	42.2092	31.635	41.9547	22.049
22.4422	41.1512	29.5699	36.9367	33.9134	17.8229
182.139	234.83	94.9401	148.241	93.6739	139.484
0.0	0.0	0.0	0.0	0.0	0.0
0.582724	1.80312	0.531554	2.65593	1.39857	0.694174
53.2808	51.0301	138.863	132.262	28.9246	77.0721
47.8433	48.4889	48.1961	38.3974	49.25899999999999	38.161
87.3661	81.1009	106.259	109.50399999999999	60.5753	104.075
45.5968	32.9209	29.115	28.5752	32.8305	35.3064
894.664	830.5060000000001	771.988	956.05	882.112	731.64
165.092	134.806	207.06799999999998	148.923	170.59900000000002	114.72200000000001
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
62.504	84.476	89.7828	91.6853	57.4763	56.4856
47.9794	43.3015	46.1109	31.2399	45.9243	40.8256
56.4382	54.9171	44.6827	53.3879	37.4844	52.0099
11.3559	15.2267	1.03587	3.88184	3.6339900000000003	1.3527799999999999
170.054	199.01	214.783	264.566	204.06900000000002	233.743
109.626	106.904	117.272	99.9301	97.2704	92.602
31.7765	0.0	19.3241	12.0692	16.9479	12.618
21.4744	17.4863	18.5577	21.8932	17.1799	10.7712
38.6102	0.0	26.4148	0.0	15.4444	0.0
1435.41	1983.99	1309.36	1648.26	1044.93	1478.94
25.9421	35.0615	34.2721	36.6947	35.0674	41.5602
0.0	0.0	0.0	0.0	0.0	0.0
150.938	155.683	165.865	170.98	136.289	201.888
22.755	56.3286	45.6651	29.3852	29.1272	23.4928
29.4324	34.4051	16.1087	17.8861	18.8372	28.0492
70.2109	71.5932	80.5734	46.1488	72.2643	60.7852
144.303	157.935	95.7986	133.36700000000002	130.838	133.702
11.2281	2.3162	6.1452800000000005	2.55876	3.5930800000000005	2.6751099999999997
2769.9	2174.71	1954.64	2618.88	2542.03	2728.87
6.994389999999999	5.41067	10.3678	6.9735	414.777	16.6642
29.1931	17.5645	33.2869	16.6319	31.14	26.0823
69.3289	43.4718	47.6396	47.6762	60.1068	56.7568
90.7877	129.951	116.618	103.448	127.476	94.9084
0.0	0.0	0.0	0.0	0.0	0.0
10.408	9.3932	11.8675	17.7889	13.5307	21.6975
19.9486	27.4341	30.3281	18.9419	21.279	17.8229
0.0	6.619489999999999	0.0	10.969000000000001	2.56717	0.0
80.0485	73.9149	69.5421	58.2012	76.8484	25.4289
8.311910000000001	3.67421	3.2494400000000003	6.76497	5.699730000000001	2.82903
2.7536400000000003	9.4673	3.34911	7.321110000000001	1.46864	4.37372
0.0	0.0	1.9021099999999997	0.0	1.6682099999999997	0.0
8.03299	8.28547	7.32759	0.0	0.0	0.0
405.82099999999997	396.32300000000004	464.84	407.389	355.898	325.555
482.657	465.224	395.913	352.556	336.53	365.691
148.785	144.664	114.973	113.382	122.822	129.826
16.1527	17.4934	19.1546	13.8038	16.7992	16.3557
104.064	113.82799999999999	104.046	122.37200000000001	126.805	122.64299999999999
237.84900000000002	218.418	194.56599999999997	202.824	292.177	223.015
531.962	489.895	190.63400000000001	454.606	607.972	588.439
317.593	334.26	340.945	359.418	318.033	244.502
0.0	0.0	55.9903	0.0	0.0	0.0
97.9682	107.637	77.709	80.0819	66.4496	124.316
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	7.9116800000000005	0.0	0.0	0.0
238.192	153.549	293.322	264.621	233.43400000000003	340.49800000000005
20.7798	30.0061	7.58202	9.47096	23.2739	4.95081
205.232	179.507	194.699	215.143	215.417	160.382
1944.07	2962.32	2265.68	2108.48	2061.97	2236.07
0.0	9.46004	4.18319	15.6761	0.0	27.3148
32.6841	29.0616	28.785999999999998	23.1156	38.7711	28.1944
426.87199999999996	451.08	316.85400000000004	408.907	399.26	386.371
104.78	120.544	108.446	101.024	101.559	110.41799999999999
20.402	7.014410000000001	6.203469999999999	7.74897	5.44065	0.0
135.716	138.295	138.714	193.767	104.65100000000001	146.089
1196.92	864.175	982.63	954.673	1244.82	998.0830000000001
6.6127899999999995	22.1671	24.1284	18.8373	15.8711	7.87753
19.2019	6.601789999999999	23.3543	14.5863	25.6031	15.2496
84.8275	139.115	109.104	111.155	97.0449	112.167
96.5932	90.9658	80.4493	118.43700000000001	99.9553	86.3004
27.1315	16.1448	21.8933	19.0245	13.3574	8.70169
363.94599999999997	436.914	391.894	392.246	314.807	385.30800000000005
49.9676	119.727	62.4093	53.4315	65.19	54.0297
70.684	48.6038	25.7908	21.4775	64.0883	28.0676
10.3979	28.5993	11.5926	22.3793	45.2898	4.1288599999999995
50.2667	66.5201	56.6669	48.0903	51.5957	40.6735
56.996	65.4678	56.7175	72.3237	69.4331	72.5262
82.196	76.4062	80.5321	84.9857	83.2127	65.8821
10.129	2.61185	5.38976	6.732530000000001	6.07757	3.01657
99.3074	118.602	90.587	119.111	96.1737	87.1689
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
2.33317	0.0	0.0	2.65852	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
25.9867	14.1901	15.3383	31.3521	12.2293	23.6728
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
583.02	625.698	591.467	740.8910000000001	668.4	681.544
56.1482	46.6129	42.4732	60.8569	32.868	48.9417
33.7159	110.12299999999999	35.8811	54.4247	40.4601	23.4292
254.267	307.035	214.968	409.852	342.338	339.836
132.827	103.512	90.199	97.5357	85.0111	89.664
482.23900000000003	578.688	582.462	534.264	592.06	576.062
140.328	85.1404	97.8865	145.787	89.1517	98.3333
0.0	0.0	0.0	0.0	0.0	0.0
41.891999999999996	43.2087	10.9181	6.819089999999999	47.8778	28.5167
0.0	0.0	0.0	0.0	0.0	0.0
503.745	472.344	439.57300000000004	524.181	577.031	495.94199999999995
145.817	90.8668	63.7352	83.0752	75.3406	65.1396
21.9618	19.8205	42.5706	50.0484	30.7472	35.9729
0.0	0.0	1.03098	1.2878399999999999	0.0	0.0
103.51700000000001	66.7316	53.1152	44.2319	77.6396	69.3649
1804.99	1792.31	1620.18	1988.22	2201.61	1763.68
92.2478	73.7391	67.3179	91.9723	75.645	96.1545
0.0	11.222999999999999	0.0	0.0	0.0	0.0
84.2898	86.9391	92.2658	48.0218	53.9468	70.2876
0.0	0.0	0.942842	2.35547	2.4807099999999997	3.6938699999999995
171.66	146.131	157.122	149.377	152.851	130.25799999999998
64.2024	59.1253	39.7403	104.507	66.0383	49.1667
1082.92	983.709	1091.81	1619.26	1267.62	1475.62
25.1321	22.6818	31.5221	14.3183	25.1327	18.7117
0.46736300000000003	0.9641040000000001	0.0	2.66267	0.373899	1.1135
161.576	152.092	135.94	169.80700000000002	174.44299999999998	143.891
144.525	194.615	227.57	188.203	130.305	196.761
11.5344	12.8121	6.4747900000000005	12.1318	10.6474	5.2847800000000005
7.90043	0.0	3.60334	6.751580000000001	0.0	7.05858
37.5293	31.7965	37.9016	48.8714	46.1085	63.8671
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.8963969999999999	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
20.4149	32.7546	28.9678	28.4308	27.2205	23.4186
71.7827	80.694	77.2508	59.736000000000004	63.2348	70.1387
0.0	2.27355	0.0	0.0	0.0	0.0
98.8444	77.8536	80.3285	62.4571	72.6074	58.8745
46.9817	57.6886	38.7746	33.1395	26.8473	45.3069
113.91799999999999	104.62200000000001	115.302	149.362	126.09299999999999	113.397
89.7536	90.7107	71.9815	78.9326	79.5152	72.4757
32.5893	48.8925	18.9175	37.1337	7.11056	35.2929
54.5292	47.8066	37.3056	40.3864	43.6244	25.9833
32.3491	11.1219	9.836139999999999	24.5733	0.0	12.8453
257.67400000000004	253.196	287.149	239.125	203.833	222.476
177.312	177.437	198.678	153.319	217.709	174.072
32.0889	59.5754	35.1253	18.2817	46.2091	26.7583
561.637	488.649	498.88300000000004	383.749	488.597	365.523
0.0	0.0	0.0	0.0	0.0	0.0
0.540612	1.11521	0.0	0.0	0.4325	0.644008
189.675	195.637	196.88400000000001	238.482	198.83700000000002	225.952
280.337	368.301	347.50800000000004	313.183	360.532	309.7
41.997	49.6872	36.0557	30.9639	20.752	35.3148
5.24634	1.54607	2.05099	0.0	2.99798	1.7856400000000001
10.0497	22.8042	15.5842	12.5961	12.8639	9.57739
4.67089	4.8177	3.19555	7.9833300000000005	5.6052	6.95528
5162.6	6868.03	4143.62	5855.79	6427.45	4996.86
960.475	1003.67	941.316	983.051	937.3789999999999	986.441
76.2187	69.8794	103.001	96.4966	110.661	94.1588
204.231	316.613	247.267	228.47799999999998	230.72400000000002	182.83700000000002
3.86102	11.9471	5.28296	2.19971	4.63333	13.7984
84.445	84.5745	69.215	94.8258	83.2231	77.2691
30.1249	33.3453	18.0963	35.1629	19.398	30.6348
22.5722	20.4474	22.2015	24.8252	27.3228	22.6805
50.9838	58.6799	54.0916	49.3667	52.3417	41.9669
16.6196	17.4537	18.1923	12.0509	14.9882	17.6384
493.68300000000005	633.753	427.653	578.712	454.626	617.72
59.1662	70.9219	64.1813	56.4841	79.9562	79.0542
501.245	593.918	722.529	507.411	569.76	630.1080000000001
7.98912	13.484000000000002	8.612589999999999	9.930719999999999	10.7493	11.2475
88.4085	58.4534	53.7634	103.32	92.4911	78.3128
156.606	182.801	186.53900000000002	140.60399999999998	124.449	134.088
8.26409	16.3374	13.8204	18.8329	7.71333	13.9466
6.54052	10.1191	0.0	0.0	2.61627	7.79144
348.974	375.538	386.189	294.265	288.863	296.83799999999997
0.0	4.93814	13.1017	0.0	0.0	0.0
14.2631	9.19465	11.3843	9.480369999999999	13.3126	7.079610000000001
106.08200000000001	206.59599999999998	217.726	111.33200000000001	134.56	114.73200000000001
0.0	0.0	1.3446	1.6795799999999999	0.0	0.0
3.15809	0.0	8.64231	0.0	0.0	3.76209
88.6604	182.894	121.31200000000001	151.535	70.93	264.043
347.68300000000005	341.824	271.26599999999996	434.93800000000005	402.434	326.056
303.82	270.324	309.118	273.905	333.876	282.383
31.3569	35.4978	34.8822	32.2436	24.4743	32.7987
145.917	154.571	109.721	146.043	121.469	110.402
232.358	211.794	219.34799999999998	237.05200000000002	242.09099999999998	231.738
8.53923	1.46794	0.0	3.24333	1.13859	0.0
148.537	151.197	168.732	130.582	173.798	145.135
0.0	0.0	0.0	0.0	0.0	0.0
1016.56	952.678	977.1460000000001	1015.08	1141.2	1009.15
22.0021	16.8582	28.6715	25.7865	21.1225	22.4659
224.773	278.205	251.168	192.08700000000002	226.27700000000002	162.889
113.70700000000001	193.41099999999997	98.26299999999999	234.122	240.985	83.1736
130.815	110.14399999999999	120.14	84.1613	103.23100000000001	104.95
321.645	266.422	227.36700000000002	270.889	259.297	314.565
13.3386	11.9234	15.4119	10.1324	6.40267	7.41518
0.0	0.0	16.175	10.1024	0.0	0.0
27.5153	28.3801	33.7873	28.9404	46.5655	35.2991
6.8551899999999995	8.48478	6.25322	4.68666	6.5811399999999995	0.0
92.7842	105.27	84.6365	116.295	59.3833	77.3708
51.3602	50.6712	54.998000000000005	76.3331	69.6729	42.5622
57.7129	41.41	38.9115	40.0282	40.1491	50.8159
340.249	287.702	341.093	418.19800000000004	368.92800000000005	364.17400000000004
6.54052	0.0	0.0	0.0	0.0	0.0
438.416	288.125	297.284	296.194	271.592	240.335
46.6331	34.8952	27.5247	27.0888	29.9922	32.6776
0.0	0.0	0.0	0.0	0.0	0.0
24.2618	0.0	51.6397	27.645	32.3498	48.17
8.14228	8.3982	22.2819	4.63884	6.51398	19.3991
425.57	548.682	121.31200000000001	484.913	468.13800000000003	411.907
548.547	666.7860000000001	694.198	555.71	723.3	595.702
0.0	1.7840099999999999	0.0	0.0	0.0	4.12091
261.447	222.90200000000002	241.24599999999998	308.237	261.151	293.448
195.21599999999998	176.18200000000002	179.18599999999998	229.388	244.025	261.621
87.6639	78.7811	109.26	78.1303	93.7418	66.1736
21.3354	8.802389999999999	11.6771	7.29315	13.655	5.08319
113.48	85.0129	78.4535	123.86	113.72200000000001	128.069
246.304	161.665	185.68200000000002	236.581	192.162	181.86700000000002
105.85	128.77200000000002	71.7971	139.165	93.3671	126.094
3.5921800000000004	4.44611	2.6214	2.45586	1.72429	1.7116799999999999
518.663	1569.62	787.664	1058.58	870.919	403.986
61.2546	54.3347	50.2881	53.0451	54.8855	39.4038
1807.26	596.828	448.293	1508.33	1407.8	1614.69
75.9372	111.891	105.553	24.7218	36.6436	61.743
0.0	0.0	0.0	0.0	0.0	0.0
46.0352	9.49643	8.39855	10.4909	29.4632	0.0
2.34306	2.4167099999999997	2.49353	1.7798599999999998	3.43658	2.32599
135.259	223.743	188.56400000000002	212.27900000000002	175.58599999999998	197.61
247.02	280.632	277.579	206.68	252.03799999999998	207.549
11.5155	19.4358	14.0057	14.7117	13.9585	16.2121
58.242	76.6143	52.3577	83.6757	65.5027	58.3204
59.8458	66.2991	46.5031	60.6141	49.651	47.5278
35.5214	42.2131	28.8802	41.3545	34.5955	12.8785
55.0005	64.8334	40.6144	65.6543	71.2404	28.0799
111.34100000000001	102.35799999999999	119.227	115.835	110.375	109.569
6.66805	3.4388199999999998	2.02751	1.26631	1.7781900000000002	3.97168
10.6954	7.0201	0.8869299999999999	7.755260000000001	5.445069999999999	4.63309
5.87134	4.32563	3.82555	2.86717	3.3551300000000004	3.9967300000000003
27.04	30.3507	31.1946	22.6548	29.9037	24.6323
2.60482	5.3733900000000006	1.18804	0.0	2.08391	3.10301
0.0	0.0	0.0	0.0	0.0	0.0
5.01851	0.0	2.28891	2.8591599999999997	2.00745	0.0
0.0	0.0	0.0	0.0	0.0	0.0
72.6298	55.4232	69.4838	59.2087	68.0256	49.2394
86.7939	81.5804	100.881	102.087	101.355	98.3908
545.49	357.151	284.131	523.368	387.702	436.038
1.39663	1.4405299999999999	0.636996	0.795693	0.558667	0.0
71.958	53.475	58.7083	73.8438	57.2102	64.9558
0.0	0.0	0.0	0.0	0.0	0.0
88.1165	159.05100000000002	122.801	97.6148	156.655	81.6428
11.7017	3.4484199999999996	7.62438	3.80955	10.6989	1.9913900000000002
1.07335	1.7990099999999998	7.22081	1.0701399999999999	2.1467400000000003	2.0777799999999997
361.70099999999996	434.99	359.374	388.19699999999995	464.069	404.061
4.66634	4.813	4.25657	13.2926	11.1995	5.5588
21.2989	17.6608	27.0477	22.8413	14.7008	23.88
274.714	250.922	223.62	269.096	282.655	262.161
1344.73	1534.06	1508.25	1623.17	1596.97	1485.05
30.3963	25.6981	23.6362	38.6093	26.7095	37.397
67.5854	60.7149	38.7802	57.1363	66.2789	64.9287
72.2277	80.4104	98.3049	83.6057	96.3058	68.28699999999999
21.8188	35.3643	48.3354	56.8258	17.4554	14.8524
58.4053	56.9993	49.6929	71.02600000000001	58.04	70.1997
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
34.5566	38.883	21.4924	28.6366	32.6725	24.3252
188.315	171.18900000000002	144.119	172.75	197.895	220.52900000000002
1.84283	5.70224	3.3620099999999997	0.0	1.4743	0.0
0.0	0.0	0.0	0.0	0.0	0.0
69.4125	36.7245	74.4715	72.5348	70.7808	74.5478
325.33	287.481	303.564	403.62199999999996	318.439	400.87699999999995
3.17867	1.19221	15.0249	3.2926599999999997	1.84945	5.16357
87.835	64.9044	76.5344	104.564	95.4409	84.3319
115.831	96.2407	117.399	113.652	119.694	124.569
130.1	134.189	23.735	29.6482	208.16400000000002	92.9891
21.4411	18.2123	18.4078	12.934000000000001	24.2164	13.5221
104.884	95.4538	78.7905	168.72	98.71700000000001	88.1959
136.286	152.951	196.46200000000002	143.221	172.868	164.03400000000002
0.0	0.0	0.0	0.0	0.0	0.0
0.0	19.2896	11.373	7.103219999999999	9.97453	7.42622
149.097	162.326	127.189	132.135	139.16	133.209
0.0	0.0	0.0	0.0	0.0	0.0
9.912339999999999	0.0	2.26048	0.0	3.9650300000000005	0.0
75.6857	109.29	91.2309	86.2396	76.5525	66.3328
43.1559	48.146	40.1697	50.1773	38.0486	30.4262
64.8094	70.0295	55.3647	73.2605	66.2511	71.6899
0.0	0.0	0.0	0.0	0.0	0.0
2.03557	0.0	0.0	0.0	0.0	0.0
34.4864	26.3711	45.0176	25.0677	29.4925	23.3743
5340.08	4642.7	4572.54	7355.29	6015.41	6263.92
0.709914	2.5628	0.323787	1.21336	1.4198600000000001	0.42284499999999997
0.0	0.0	1.48243	0.0	0.0	0.0
90.5342	72.7813	69.225	42.4771	70.2988	79.3011
0.0	1.84122	0.0	1.01702	0.35703	3.18978
11.9162	9.559460000000001	10.8698	9.05189	2.11849	11.0407
2.46448	0.0	0.0	0.0	1.3144200000000001	0.0
64.4709	86.7355	61.3665	95.8186	67.2755	106.854
23.3435	32.1029	31.7827	17.3383	30.6412	30.2799
0.0	0.0	0.0	0.0	6.888889999999999	0.0
298.027	523.066	496.94199999999995	442.73900000000003	423.657	245.274
83.3486	53.4397	57.5359	82.1371	89.508	72.4545
0.0	0.0	0.0	0.0	0.0	0.0
6.6127899999999995	5.45651	18.6995	6.78142	3.70325	14.9673
41.273	42.5702	21.9617	29.3926	24.7644	47.1181
1.21391	5.00826	0.0	6.91591	4.85576	11.5686
83.3699	108.994	108.98700000000001	104.676	93.0366	77.1747
46.3805	41.6656	30.0248	32.3907	39.4992	17.8229
179.632	122.868	170.757	152.972	170.938	182.453
19.0944	15.5483	18.3344	13.7412	17.6878	15.5633
1196.92	1234.54	1091.81	0.0	1915.11	2851.67
0.0	0.0	0.0	0.0	0.0	0.0
14.684000000000001	16.5544	15.2636	15.5643	14.7526	11.3904
172.888	164.605	183.485	191.313	216.78	184.17
0.0	0.0	0.0	0.0	0.0	0.0
19.6216	34.6942	23.0124	19.1637	20.1827	6.678380000000001
57.5631	30.7098	39.8339	49.7579	42.8756	63.8433
23.9144	34.5325	22.9051	32.6989	19.132	32.7614
35.3828	21.3936	27.2675	26.4144	29.7711	26.1621
20.1251	22.9427	29.9523	21.7245	27.1166	16.4034
9.021980000000001	6.2037	5.48649	3.42668	4.81184	7.1649899999999995
48.9305	58.2328	70.3841	42.8874	57.2124	35.87
38.53	23.0754	35.1466	26.9081	38.7795	37.0154
359.85699999999997	449.166	494.764	439.75	442.27	484.597
10.3685	10.026	17.1427	8.86076	16.59	17.7554
121.79700000000001	93.9257	101.238	129.702	143.884	166.78799999999998
4.2747	5.8787400000000005	1.29978	6.49437	1.13995	3.3948400000000003
55.8253	42.2605	69.1434	51.9383	37.2861	40.8776
58.3314	41.6526	27.6278	48.5708	58.3328	34.7438
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
36.6797	39.8237	36.9807	50.5933	43.2444	43.6949
0.0	0.0	0.0	0.0	0.0	0.0
96.1081	102.941	88.34299999999999	109.51	96.4061	102.16
19.9486	23.319000000000003	13.3444	15.1535	21.279	12.6741
2.9774	0.0	0.0	0.0	0.0	0.0
16.7935	17.3213	12.5335	19.1352	18.3206	12.7307
172.19799999999998	247.489	136.476	234.808	194.22099999999998	168.141
28.498	34.2927	69.3214	64.9437	41.798	33.9484
35.1345	27.7831	35.2542	40.0338	39.3516	37.6688
685.658	607.411	624.359	548.5219999999999	562.874	553.5419999999999
0.0	0.0	0.0	0.0	0.0	0.0
1459.87	794.966	1191.07	1787.43	1632.2	1123.38
49.8715	36.1463	46.9676	41.7746	35.1535	39.8206
95.4595	108.198	78.465	107.575	72.1733	81.2263
31.6387	34.1392	33.7445	26.6219	22.5857	34.7906
74.2221	88.2796	84.1732	63.2385	93.6157	71.6899
0.0	0.0	0.0	0.0	0.0	0.0
41.193999999999996	54.2912	54.2774	49.54600000000001	45.7722	38.1676
15.5156	18.2894	10.1094	5.0511800000000004	5.31975	5.28086
33.0796	31.2067	37.1665	24.8218	31.3053	35.5617
177.072	173.39	263.752	173.67	204.422	197.58700000000002
2.02524	0.0	0.0	0.0	0.0	2.4125799999999997
272.845	217.703	208.97	303.56	303.741	283.634
114.87299999999999	127.802	156.59	80.8879	90.8679	106.09200000000001
20.572	17.3607	17.0596	4.26193	29.9236	6.68359
