cK1	cK2	cK3	cK4	cK5	cK6
120.29299999999999	117.679	126.456	91.5181	69.6283	129.19299999999998
173.481	100.45	157.502	193.31799999999998	229.678	123.065
44.7331	34.1915	44.7229	34.8145	24.0632	24.6183
3.28274	3.15603	4.71403	3.57681	3.3846	0.734507
13.517999999999999	2.9537	5.77546	4.6865	3.80114	3.7120599999999997
754.336	592.224	679.768	752.752	578.903	357.227
59.5357	32.978	44.4711	38.234	24.3906	36.5225
38.498000000000005	16.930999999999997	22.1347	37.9305	23.2244	38.7624
0.0	0.0	0.0	0.0	0.0	666.933
287.433	263.966	369.968	316.921	327.315	240.165
104.18700000000001	88.8891	102.14399999999999	78.1864	88.9242	68.0827
59.3221	38.9942	39.2255	45.3956	41.5338	59.4517
240.12599999999998	212.887	157.113	230.303	180.865	214.268
117.589	142.697	150.499	122.95299999999999	95.0336	62.7808
38.792	79.4016	70.0811	64.9912	65.7994	57.1177
58.4456	71.9931	96.5651	91.5417	60.2592	27.5845
86.9797	80.9422	74.6799	71.686	70.1333	62.8758
90.6151	106.13600000000001	112.463	97.3418	97.3745	70.6769
64.7427	85.0459	88.8704	91.4955	142.756	32.2709
0.0	0.205735	0.0	0.23316399999999998	0.0	0.430928
74.9216	59.286	48.7531	45.8401	52.8841	38.2983
32.8866	34.4916	32.3943	36.9185	28.0847	32.1091
38.3348	21.0601	22.9796	46.8834	69.3693	42.5367
79.3993	143.075	167.713	147.968	186.093	112.709
100.31299999999999	79.6021	81.067	76.9141	47.0614	55.5777
27.4183	12.7885	66.3421	21.8882	21.8316	44.8266
11.2268	4.0475699999999994	9.89292	12.7422	9.64601	5.6519699999999995
1.73702	0.556658	0.0	1.26175	1.79092	0.0
76.7524	160.721	132.178	120.287	152.84799999999998	245.601
1.8502299999999998	3.55764	0.0	0.0	1.90765	7.45176
11812.5	5864.02	11868.2	14163.8	19776.7	10948.8
39.5036	31.0736	32.3487	26.0863	27.7701	21.6954
141.076	128.995	143.95600000000002	121.279	128.106	159.855
94.21	98.0437	75.3139	99.4746	62.0852	60.6303
540.904	520.026	594.951	530.841	395.524	710.7080000000001
24.5587	1.34919	3.2976400000000003	15.2907	0.0	1.41299
168.173	325.223	327.04400000000004	331.725	177.378	554.696
78.1113	120.154	154.18	132.769	132.078	119.545
286.53	166.175	262.368	164.315	105.84899999999999	154.17700000000002
0.657127	0.0	0.0	0.0	2.03255	0.0
3.06092	6.47411	4.315580000000001	4.00215	1.8935400000000002	7.396669999999999
27.3186	20.5077	26.3811	22.8341	16.5911	16.5791
170.351	152.02100000000002	134.07	130.549	134.459	105.046
56.6678	12.1068	5.9182	24.6977	6.4918	2.53587
797.918	288.03700000000003	387.92400000000004	492.99	296.29	529.442
76.79	70.9246	63.0369	61.3815	42.1794	47.9435
46.9826	47.7356	57.7096	54.0999	31.3762	32.2536
180.446	189.055	211.479	188.275	174.446	212.041
10.4813	18.7793	18.4719	14.2752	7.368060000000001	17.7486
0.0	0.0	0.0	0.0	0.0	0.0
10.2055	14.0165	2.5694	0.794263	2.25475	4.40381
87.0698	86.6081	91.6709	73.1029	45.4687	52.3729
0.0	0.0	0.0	0.0	0.0	0.0
49.9993	109.697	201.84099999999998	104.06700000000001	67.4126	171.68099999999998
271.247	70.0767	105.295	33.851	6.1599900000000005	39.7032
91.2971	92.5177	85.0398	100.37200000000001	122.963	149.066
327.0	368.79	339.866	315.182	317.69599999999997	354.57199999999995
41.885	28.0349	20.5566	24.5516	23.5056	15.4811
61.8525	68.1146	77.2958	55.7526	62.6123	52.0864
44.1468	38.7749	35.8598	33.8492	47.2025	20.8531
74.6849	67.9557	73.6459	72.6564	38.5012	48.3414
84.5596	60.9719	72.6021	44.2954	38.5619	19.6478
35.5954	86.2976	52.7314	55.6467	67.0172	68.5632
50.4673	34.8733	44.4711	29.2125	27.6427	19.0552
84.8474	102.852	89.575	152.74	79.8733	54.4772
35.9016	42.2819	44.2903	34.2279	60.1503	30.7259
41.4748	32.8785	43.5999	39.244	35.6348	29.305
351.435	293.842	354.42	322.171	255.588	276.663
11.4054	7.519	15.3147	8.1664	4.70374	7.2183600000000006
82.5752	104.804	81.6632	89.325	90.3438	61.0109
57.9121	45.8383	52.8757	50.0491	67.3825	36.7656
138.05700000000002	21.9472	27.5876	34.8226	17.7086	17.9503
44.2397	41.6582	45.9256	36.6473	32.1787	32.3398
26.0553	25.8846	13.2655	25.5504	14.3274	3.4979
293.586	180.774	144.101	165.763	203.55900000000003	191.905
105.03	97.2367	82.2678	78.41199999999999	60.4951	67.2373
6.9187199999999995	1.86845	2.55741	3.3033900000000003	2.88543	0.626179
99.1843	64.9587	73.7872	50.0233	40.6369	61.9253
186.804	178.358	194.813	218.94400000000002	261.513	251.07
11.0152	19.4152	34.5119	37.2062	18.5499	17.7454
97.8024	99.6757	78.7718	83.594	70.5504	121.09200000000001
0.0	0.765405	0.0	0.867452	0.0	1.6032
116.37200000000001	96.4485	115.039	123.29899999999999	142.325	69.4946
0.0	0.0	0.0	0.0	0.0	0.0
15.3872	19.02	19.8004	13.8383	35.7585	32.9532
19.574	12.7966	24.8376	21.3274	22.6031	15.7667
99.2401	103.87799999999999	97.9704	80.6177	63.5713	96.9654
81.741	136.84799999999998	130.811	153.558	82.8244	70.9503
80.2389	95.2369	88.4544	70.1573	54.1311	17.9533
26.7295	13.216	8.07555	9.15325	5.51179	19.9926
115.15799999999999	120.154	132.155	135.201	172.115	102.46700000000001
0.0	0.0	0.0	0.0	0.0	0.0
25.6874	12.0313	18.5726	13.2766	8.14907	13.2635
8.90301	17.1187	4.1841	5.82032	0.0	0.0
316.265	343.074	442.283	416.26	633.401	366.343
3.4705699999999995	1.19165	1.4562899999999999	1.62063	1.27795	0.499201
36.6483	61.9853	61.3983	43.6286	37.7855	39.6333
217.239	330.281	398.685	284.407	331.63	171.255
584.052	18.6436	75.8868	20.131	11.9648	17.8341
70.7233	76.2854	83.0937	63.9023	65.8039	45.1569
48.7449	33.2862	17.663	17.3729	15.9697	10.0911
17.3767	15.5127	21.1453	12.8476	14.7166	9.99774
63.5426	77.7509	88.2311	79.7249	91.3231	40.7139
49.9327	56.1419	57.6722	48.8729	56.7176	47.7192
68.3246	76.2175	70.4709	55.1235	40.8687	70.3693
89.3874	141.576	167.632	141.722	145.33100000000002	66.92399999999999
667.6239999999999	460.483	869.367	702.307	1557.14	778.7919999999999
267.964	272.095	498.783	419.91	434.597	242.521
0.199433	0.191735	0.0781055	0.362164	0.0685405	0.0
1.19708	0.0	4.21939	1.30431	0.0	0.0
1.29659	4.11359	6.09351	4.23821	2.94101	1.04439
0.931623	0.0	1.0945799999999999	6.09047	1.4408	0.0
12.9246	55.9156	36.0649	22.8838	29.9826	29.28
124.56299999999999	101.44	117.081	95.8036	64.9697	79.6778
69.6352	97.9719	65.8514	62.4566	36.7736	33.3466
0.0	0.0	0.77669	1.44056	0.0	0.0
30.4952	15.0	12.4986	20.8634	12.4303	21.4218
43.3941	40.9999	58.8957	48.9118	45.512	27.1193
0.0	0.0	0.0	4.51075	0.0	0.0
81.4566	75.4989	76.2197	62.1806	79.7096	54.5137
646.05	546.464	704.582	572.092	589.928	567.753
56.8153	64.6143	59.8336	63.7922	51.7918	59.996
10.3084	5.84469	4.65828	12.3839	8.17563	19.6939
10.6985	4.64507	3.24381	9.02464	3.5582	4.86474
1801.85	1512.18	2569.33	2146.02	8323.71	2334.26
217.702	206.921	170.03599999999997	174.197	198.313	169.38
183.28099999999998	171.57	134.115	211.96200000000002	195.59900000000002	113.314
130.569	150.031	88.9114	119.62200000000001	105.109	125.54299999999999
55.3084	7.59623	13.9248	15.0657	9.16467	3.97773
8.44767	1.87422	3.05393	2.59612	1.5633	6.979019999999999
30.3005	24.3887	24.8376	29.9437	19.6163	18.4471
56.8696	61.9645	68.5987	53.1514	43.7803	39.1914
38.521	28.0949	24.9704	17.3676	25.3363	29.4235
166.231	216.997	229.352	204.386	184.755	281.002
134.251	142.143	141.756	144.386	119.325	105.459
68.9203	53.0681	49.0982	62.5219	58.5191	45.8438
18.2652	18.7629	17.3444	13.9037	14.9624	35.7735
117.775	110.398	97.7273	109.557	74.5271	83.8978
78.1206	159.362	92.5562	213.87	137.738	30.4053
29.2655	25.8106	25.8594	24.7718	18.7026	17.0467
54.4234	64.3972	93.4548	77.5444	76.255	59.0123
8.03864	6.18269	6.6112899999999994	6.13112	2.48642	4.85631
0.803214	0.386106	0.47185299999999997	0.875166	0.41406899999999996	0.0
23.5656	37.9641	26.1909	24.9826	19.7001	16.6733
119.79299999999999	115.169	140.746	76.7788	87.1835	99.3304
77.3014	34.3316	31.0968	26.5495	12.9946	24.5341
2.9420599999999997	2.8285	0.987619	0.915889	4.7667	3.38545
453.032	293.955	344.191	323.844	372.461	367.494
77.8454	82.8882	89.4947	59.282	37.9729	52.2534
4.78238	0.278654	0.8513459999999999	0.157903	0.298835	0.0
53.8374	42.801	51.4954	37.6027	30.2447	27.1036
19.8006	4.2618599999999995	5.20835	3.54205	1.5235100000000001	4.7609699999999995
28.8341	56.5974	59.2858	57.598	45.832	48.3869
37.9075	65.2162	100.79700000000001	47.8248	98.738	84.37100000000001
32.8472	25.1065	23.9705	25.1194	12.2003	20.9529
50.8727	48.9092	65.8701	30.543000000000003	13.9157	35.5419
66.5528	50.8849	44.3303	50.2463	48.0866	41.1557
17.4311	25.1375	7.68003	4.7481599999999995	0.0	4.38772
32.8652	47.166000000000004	49.2465	30.6195	25.0454	38.3662
37.6187	4.2549	5.19984	7.233280000000001	4.56306	0.0
141.099	139.421	181.89700000000002	143.063	214.176	153.908
0.0	0.0	0.0	0.0	0.0	0.0
62.3534	43.9796	41.765	41.9063	31.2429	32.2709
45.8621	35.7967	38.7234	35.3181	24.6043	31.7761
17.3481	24.2597	17.6031	21.4798	19.5125	19.0552
332.63699999999994	309.188	325.066	224.58900000000003	190.578	246.032
39.1633	35.8728	45.2888	35.6156	25.1174	31.049
22.6907	13.2211	4.84719	5.993519999999999	2.83573	18.0003
47.8832	38.3625	59.38399999999999	36.2309	21.9418	45.5336
26.1927	26.0211	27.6967	25.6851	13.5027	33.4052
3.74499	0.5539149999999999	1.69232	3.4527099999999997	1.48508	0.58011
66.3256	41.9511	49.7297	35.1827	64.7846	15.8166
459.714	377.81300000000005	505.277	274.685	473.97900000000004	373.283
33.1548	30.1614	12.147	24.8601	18.7459	26.5624
2.4777400000000003	0.0	0.0	0.0	2.55463	4.98952
0.0	1.77551	0.0	0.0	1.9041	7.4379100000000005
99.6898	95.84200000000001	44.248000000000005	34.9998	14.8465	71.3774
255.908	40.8675	57.2584	56.6086	21.4709	44.5294
148.036	108.985	148.859	117.70299999999999	105.87799999999999	80.5691
0.0	3.93097	0.0	0.0	0.0	0.0
34.3723	28.9149	41.6465	29.2589	53.1584	19.4672
132.829	95.7294	90.3277	81.6358	66.3575	75.6356
116.667	195.00400000000002	253.541	185.27700000000002	164.31400000000002	127.449
231.773	160.32299999999998	133.352	148.079	101.87299999999999	207.107
1.81309	0.0	2.13023	0.0	0.0	0.0
248.394	238.80599999999998	0.0	270.645	0.0	0.0
236.332	493.73	437.161	604.998	271.48900000000003	195.963
30.203000000000003	50.0642	46.4988	21.5608	17.1808	16.7782
8.245439999999999	0.0	19.3754	4.492030000000001	0.0	8.30207
305.988	289.634	308.151	284.483	248.489	133.22799999999998
273.91	55.0707	94.2213	51.0651	24.6974	71.3073
51.9369	40.1629	51.2933	43.0572	71.01	37.8939
51.9241	31.0313	46.167	42.8139	36.1725	81.9536
118.375	246.269	255.361	194.52599999999998	168.067	257.915
254.02599999999998	137.421	133.257	142.2	96.9141	104.811
79.0861	54.1848	70.4905	54.4757	61.858000000000004	58.5778
1.23771	0.594971	2.54486	0.337147	0.0	0.0
66.0132	19.4824	36.0743	25.7598	15.8283	17.9305
680.99	225.39	179.25799999999998	308.15	130.44899999999998	217.315
0.0	1.95343	4.7745	0.0	0.0	0.0
67.9726	72.6101	79.862	55.7748	74.4079	67.5945
0.0	0.0	0.0	0.0	0.0	0.0
293.51	300.513	296.842	270.83099999999996	797.6189999999999	335.981
124.98899999999999	99.8553	110.86200000000001	116.62100000000001	92.2038	80.117
762.8639999999999	1019.18	1282.12	1417.45	1979.36	1000.4
214.45	487.98199999999997	299.668	402.338	337.54400000000004	912.2410000000001
2.1253	0.0	2.49704	2.31568	4.38249	2.1398900000000003
1.5771	1.08302	0.794126	2.9458	0.46458299999999997	0.907392
70.8335	75.734	76.8789	54.6828	52.7268	71.6398
384.36199999999997	787.091	383.853	642.8480000000001	515.175	332.82099999999997
57.777	72.8485	63.4317	68.1128	50.7809	38.1468
222.071	171.168	220.42700000000002	244.05	485.55699999999996	192.755
16.2514	12.6609	20.74	8.54829	11.5556	9.02785
64.7091	79.9862	65.5687	48.8691	43.772	52.3986
418.728	464.194	581.86	355.97900000000004	839.992	197.79
40.7051	58.701	93.4762	28.2237	47.6912	78.2435
23.2279	32.1014	36.1603	29.4214	31.4327	22.2181
78.21	53.4254	111.84	28.5922	95.491	98.4339
73.2241	80.1079	71.1989	75.6568	88.5129	116.946
114.162	114.45100000000001	101.494	100.11	76.1617	95.2761
2.91371	0.0	0.0	0.0	0.0	0.0
5.7243	1.57239	2.40199	0.445506	2.5294	0.0
60.1492	39.2656	43.6235	28.3186	13.0156	31.4027
28.7562	14.2998	11.6504	11.8846	13.2907	21.9649
524.0980000000001	1389.08	1101.66	1062.74	435.775	1003.02
76.7981	92.2923	110.90899999999999	78.4479	110.524	48.3285
0.0	0.0	0.0	0.0	0.0	0.0
78.4791	113.887	151.357	117.777	122.135	89.4545
19.4819	0.0	0.0	0.0	0.0	0.0
19.9714	16.0004	11.7323	12.6936	10.2955	23.4599
6.97063	3.3007800000000005	15.4019	9.975610000000001	25.4224	12.5705
136.125	215.196	206.92700000000002	153.671	61.4933	148.364
43.9032	38.9303	47.0752	41.7985	44.3866	42.9172
131.375	81.9721	88.9324	66.3578	48.4395	80.5926
167.834	273.22900000000004	294.47	287.71299999999997	295.324	252.35299999999998
367.43300000000005	313.92400000000004	298.903	315.117	250.09	225.442
409.119	481.626	578.778	372.99	404.598	655.7239999999999
9.37335	24.0308	26.6145	22.1282	18.5231	7.86477
32.2363	17.255	16.5831	21.8339	10.7794	10.1759
84.3627	63.0546	67.7364	64.8338	57.2599	60.1784
42.9654	63.6817	67.3075	70.2214	58.141999999999996	30.6429
31.1466	21.4601	29.2756	34.5023	25.6904	32.4058
0.792325	0.0	0.9309129999999999	0.0	0.408456	0.0
16.9757	7.680210000000001	11.7323	6.5281199999999995	5.1477699999999995	6.03256
37.3764	32.2967	41.2471	33.9646	26.5229	24.9871
73.3093	61.4823	70.555	73.0784	66.7392	50.2555
134.338	112.221	179.64700000000002	127.932	130.81799999999998	71.4647
16.8799	31.9574	32.3421	29.1442	26.5071	24.5785
48.3938	23.1025	27.0568	29.4555	43.3575	26.2113
0.0	0.0	0.0	0.0	0.0	0.0
9.79857	11.3044	11.5125	0.0	4.04105	0.0
3.04778	0.0	1.1936200000000001	2.21387	0.0	2.04581
70.3001	61.57899999999999	64.2418	34.0434	24.1605	22.0214
8.08607	6.802219999999999	2.37511	7.7091199999999995	7.294860000000001	6.1062
60.1225	47.3377	57.2417	44.6134	42.216	48.0108
149.697	112.87700000000001	127.6	122.33	117.27	100.48299999999999
351.425	334.79	427.909	362.02	296.452	276.638
8.43112	3.7410900000000002	2.2859599999999998	5.2998400000000006	3.00903	3.9180099999999998
100.78399999999999	115.176	88.8091	92.7186	91.1673	86.1588
56.0889	44.2947	63.5461	60.0221	53.6987	32.2709
475.005	441.694	340.00300000000004	224.399	120.054	257.876
264.754	212.753	207.766	166.551	140.605	236.394
268.954	318.409	318.61	336.64099999999996	280.738	241.707
66.3286	149.661	66.7975	70.7954	120.02600000000001	32.7106
61.5776	69.4386	60.381	57.0045	55.8507	47.5493
49.0242	35.5557	40.0836	30.5084	27.9822	39.6426
44.5353	13.8701	12.5285	17.0862	5.82049	15.1576
12.3521	0.742211	3.62817	6.72933	2.38789	4.663869999999999
173.46599999999998	124.095	152.764	105.994	72.7082	117.91799999999999
383.63699999999994	433.06300000000005	402.62699999999995	450.879	362.209	329.85
21.6085	30.7622	20.994	34.8635	55.2691	29.2881
0.0	0.0	0.544226	0.0	8.59642	0.0
114.846	96.2316	129.982	134.31799999999998	108.633	86.9912
226.94299999999998	192.59400000000002	186.4	155.309	114.82600000000001	143.871
6.52442	3.58434	7.66562	7.10888	4.80491	0.0
0.848485	0.815735	3.9875800000000003	0.924492	0.874813	5.12587
12.1415	9.72735	0.0	4.4097	4.17274	12.2248
27.4902	17.9341	29.9916	21.3949	69.8459	88.9683
49.7216	32.9672	50.3609	27.0879	31.8194	50.6386
249.455	348.004	274.381	378.209	111.634	190.247
25.8784	122.89	108.721	78.6088	125.322	22.1083
43.8722	34.7355	30.3212	46.3963	45.2335	25.9844
50.8773	29.6303	39.6594	35.1799	14.6272	42.3606
0.0	0.0	0.0	0.0	0.0	0.0
89.7601	81.6489	99.7817	78.993	69.0531	43.1027
13.8258	25.375999999999998	27.3197	28.0745	7.12743	7.593160000000001
0.0	0.0	0.946001	0.438647	0.0	0.0
1.9424700000000001	0.0	0.0	0.0	1.00137	0.0
668.799	659.946	720.77	636.092	619.274	736.3710000000001
14.7378	23.615	14.4297	13.8278	13.9289	11.5415
100.85700000000001	65.5162	67.2556	72.766	70.2611	96.0603
17.5337	28.0949	6.86685	25.4725	108.46700000000001	88.2705
55.507	87.1621	99.9978	88.7031	141.166	89.4212
81.393	48.0687	56.0117	73.4812	76.7256	76.0982
21.358	8.213460000000001	16.0601	10.2394	14.0933	5.16113
52.7293	36.3617	47.3563	28.2752	44.9726	48.922
13.9459	6.84063	33.4393	19.8468	46.9507	18.9133
39.4096	32.0594	25.8227	20.6442	20.3162	56.468
355.80699999999996	309.803	467.99800000000005	332.414	429.912	202.78400000000002
76.7451	46.4437	55.1479	46.6629	43.449	49.675
0.0	0.527749	2.5798099999999997	0.598111	1.41493	1.10541
1.6726900000000002	2.4121900000000003	2.94789	1.82253	1.72459	10.105
18.7103	18.7299	14.9575	16.183	11.137	9.71073
49.4999	64.7902	51.8518	57.8329	42.4274	45.6365
102.978	71.1585	70.5775	49.6731	41.4739	46.9823
271.574	231.378	229.187	210.885	189.105	241.81
71.3272	69.1757	69.8361	60.6736	46.4466	68.0372
105.72399999999999	104.92200000000001	162.95	156.07	142.995	59.5203
8.71557	8.37917	13.6534	6.3308800000000005	0.0	5.85029
3.2065599999999996	0.0	1.61461	1.49734	0.0	1.8449
56.614	106.13600000000001	89.7973	52.4327	61.2893	65.5532
15.7554	11.3605	9.25562	16.0939	11.168	1.98295
22.3719	25.304000000000002	17.008	45.1673	35.2776	10.6003
89.6889	238.50099999999998	161.428	142.08	203.30700000000002	52.5178
103.848	128.173	126.41	101.93799999999999	99.3539	77.2436
35.7193	43.6833	33.944	39.4914	20.3094	40.1958
70.3471	44.8884	40.9602	76.6489	25.0325	46.3844
31.4589	12.6019	27.7211	19.9949	186.50099999999998	121.42
24.033	21.8893	23.7783	20.6731	14.9977	26.7452
102.04299999999999	167.81	120.943	126.789	111.67	138.79399999999998
65.9635	6.34175	12.594000000000001	12.5777	44.2068	254.043
9.96723	1.0086899999999999	2.4654	2.85792	0.0	5.2819400000000005
32.2089	51.1608	46.891999999999996	37.383	66.4168	33.8401
317.643	403.8	714.569	506.844	645.686	506.26300000000003
4.161569999999999	2.00047	2.4447400000000004	0.0	0.0	0.0
274.545	316.495	225.83700000000002	397.226	142.53799999999998	273.078
144.439	144.282	147.053	134.111	109.16799999999999	143.341
58.0359	64.7232	79.0972	65.7642	83.7716	42.0729
0.0	4.46367	8.18247	15.1764	2.39347	0.0
0.0	1.3435	0.0	24.3619	2.88159	0.0
91.3633	91.4967	76.0353	66.3651	66.7238	68.993
14.0674	6.51176	9.182210000000001	10.5022	11.2808	6.819710000000001
99.8671	105.81	108.954	93.2685	63.0404	49.2504
45.326	24.2092	39.7293	18.8139	21.5118	17.3856
1.13142	0.543875	0.22155300000000003	0.20546199999999998	0.194421	0.75946
54.9426	34.0787	33.3176	27.0355	19.3698	41.4007
735.5039999999999	624.4119999999999	571.049	379.606	394.685	537.011
362.73400000000004	1094.88	967.44	990.33	370.566	921.002
15.4492	9.28305	4.53786	12.6248	0.0	1.9444099999999997
119.039	60.2738	85.7808	70.0391	86.7309	63.9233
4.73131	1.81948	5.55888	5.15514	0.975625	0.0
3.53586	1.13313	1.38477	1.2842	0.0	3.56014
0.9721870000000001	0.0	1.14224	0.0	0.0	0.0
13.9547	4.47203	6.55823	5.0682599999999995	20.1428	5.62022
223.9	177.696	213.982	213.831	195.523	200.92700000000002
142.556	240.88299999999998	276.615	150.62	140.299	147.885
153.298	107.236	105.51299999999999	89.1244	89.6429	139.376
105.395	94.1125	78.1449	87.3348	97.4118	91.3512
46.3051	40.702	31.8655	46.8494	35.4655	23.9776
46.6658	38.6226	40.2868	33.1605	27.1948	19.6117
295.349	152.132	206.882	234.32	151.531	81.3179
231.548	203.313	202.983	198.395	216.55900000000003	329.13599999999997
51.1479	32.4337	25.5721	23.7148	12.3422	17.5316
21.5995	41.5316	50.755	23.5344	0.0	0.0
505.875	388.06	475.13199999999995	301.175	319.346	370.575
2.43523	1.8729900000000002	0.0	0.5306770000000001	2.00864	0.0
217.175	266.21	350.847	254.377	285.49	240.533
55.6664	67.0097	58.2583	47.9108	43.4071	41.4478
78.7837	83.5336	75.1091	66.7109	61.2694	58.927
148.77100000000002	117.488	184.157	162.09799999999998	223.68900000000002	156.925
76.0603	81.1855	97.8082	76.3483	80.273	83.2158
13.7124	8.788739999999999	14.097000000000001	9.33796	17.6723	8.05382
0.364749	0.0	0.0	0.397423	0.376067	0.0
157.005	95.6934	119.73	96.8319	69.0268	110.95700000000001
57.156000000000006	41.4006	21.1579	52.0389	30.6757	39.4168
29.6281	17.2232	23.8816	19.8949	19.180999999999997	8.3251
101.523	188.703	216.297	110.618	64.1999	68.1471
1869.6	1611.78	1762.56	1753.48	1719.85	2254.42
63.7768	69.9208	53.8986	67.0517	55.3733	83.3666
166.335	437.101	346.56199999999995	292.393	144.05700000000002	397.48
383.173	358.745	392.61199999999997	325.26	296.297	311.784
470.289	460.718	490.936	401.789	405.506	360.616
228.81099999999998	326.996	310.006	242.57	170.02599999999998	186.797
0.0	1.27194	1.55441	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
37.1662	26.9972	31.0521	27.8969	14.4762	14.9686
29.6487	21.2125	31.5942	26.2945	21.326999999999998	26.3811
74.4672	44.1326	71.9116	50.0165	41.0183	57.5178
43.8441	70.0369	69.7408	38.2174	41.0319	35.3162
104.494	144.731	122.771	129.292	111.38799999999999	85.5956
71.3452	97.47200000000001	93.5304	102.285	113.04899999999999	31.7587
85.2029	50.6459	60.0098	53.9044	29.5184	59.0369
65.8068	78.3057	93.1611	66.4124	52.8331	46.707
239.361	417.44599999999997	377.499	437.25	180.269	313.112
3.8963699999999997	4.99464	4.5779	0.0	1.33909	2.61542
29.4393	38.9166	43.2357	16.0382	45.5292	44.4622
0.0	0.0	0.0	0.0	0.0	0.0
5.64531	0.0	6.63276	6.15103	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
86.6878	56.6297	67.9004	56.9142	40.1054	118.616
2.34426	1.50252	2.29525	6.38565	5.23684	1.5735700000000001
38.1803	7.68278	14.6051	11.6094	10.9856	21.4563
14.3571	3.76444	8.81754	4.97738	3.3642199999999995	7.22784
