cV1	cV2	cV3	cV4	cV5	cV6
46.0983	48.5004	56.7854	58.7638	37.5033	40.0426
0.0	0.0	0.0	1.04844	0.0	0.0
95.9201	107.33	105.324	119.988	109.064	110.03
26.9757	0.0	0.0	6.31044	0.0	0.0
9.4336	43.4817	45.5581	114.75399999999999	24.0707	0.0
80.214	65.3394	57.8845	57.8032	58.03	61.5405
162.81799999999998	191.502	156.33	184.80599999999998	205.674	200.79
97.0793	81.9923	55.4072	117.678	56.297	96.1742
0.0	0.0	0.0	0.0	0.0	0.0
27.997	35.0841	25.6894	36.6764	29.7654	38.137
1552.63	2461.43	2447.85	2321.5	2258.71	1691.97
0.0	6.3472800000000005	0.0	0.0	0.0	0.0
33.8438	60.4478	50.1227	38.5299	44.6171	41.4912
284.264	541.095	384.61800000000005	488.212	39.7857	8.16916
68.3715	97.3803	111.704	80.7987	85.8435	74.8159
3.45899	5.9787300000000005	8.90915	11.8677	1.9613200000000002	1.57059
0.0	0.0	0.0	0.0	0.0	0.0
529.41	413.631	435.675	468.464	740.2289999999999	892.061
63.6453	44.2426	48.1094	55.6703	62.3698	67.8493
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
28.218000000000004	20.9031	17.521	18.8602	17.1431	19.219
16.7204	6.28274	11.9367	20.4073	12.3663	25.747
28.7036	35.438	39.6057	24.9401	26.1571	25.1354
52.369	77.6921	79.0853	76.1379	68.9159	70.6389
480.295	234.894	309.268	198.582	281.837	157.222
70.76	70.5612	75.3546	86.5844	52.4677	29.6578
0.0	0.0	0.0	0.0	0.0	0.0
699.0219999999999	469.217	563.729	336.57	531.045	471.474
0.0	0.0	0.0	0.0	0.0	0.0
87.7325	116.072	100.43	111.485	111.46799999999999	84.0978
52.143	62.2664	47.8556	63.1656	31.2837	43.619
91.1356	108.42299999999999	91.925	95.2626	86.8349	73.8573
60.3854	71.7572	54.4648	54.8421	59.2902	55.0388
147.69799999999998	214.44400000000002	236.81	190.72099999999998	238.68099999999998	185.09599999999998
17.6945	3.05843	13.6725	6.622839999999999	12.0398	9.64122
0.0	0.0	0.0	0.0	0.0	0.0
153.562	128.137	122.74799999999999	163.511	157.632	169.507
68.0816	70.60600000000001	75.6217	133.781	136.078	102.01299999999999
30.9909	36.8665	38.7371	45.0335	45.275	35.7587
0.0	0.0	0.0	0.0	0.0	0.0
2144.57	1853.41	3107.06	1003.36	2736.04	1460.65
9.16483	7.920539999999999	20.6547	25.7272	15.5899	16.6455
734.442	592.413	614.7919999999999	847.5880000000001	837.052	947.085
0.0	0.0	0.0	4.06219	0.0	5.91354
8.93571	38.6127	77.6766	19.5098	53.2007	44.6308
0.0	0.0	0.0	0.0	0.302291	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
17.7618	6.253830000000001	9.53087	17.2356	14.5474	16.1298
8.476569999999999	11.5991	7.504989999999999	9.91463	6.60878	1.9244299999999999
23.61	19.1292	24.2294	30.8372	27.6114	37.5212
15.7524	37.9239	34.7765	54.7479	32.5377	18.3922
127.303	57.1256	66.2084	87.0495	87.4532	100.044
14.0592	22.8989	22.9805	33.9007	20.6962	19.8878
0.0	0.0	0.0	0.0	1.5589899999999999	0.0
13.0767	3.76709	8.42023	20.3935	11.1221	5.9375800000000005
2.49369	1.43675	1.60572	4.66679	0.706986	2.26457
0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.13986	0.0	0.0	0.0	0.0
91.8083	122.48200000000001	105.03200000000001	81.7368	76.5696	70.4218
0.0	0.0	0.0	0.0	0.0	0.0
200.082	219.085	193.253	212.669	228.829	201.10299999999998
3.3249199999999997	4.31025	9.634310000000001	20.2228	1.4139700000000002	0.0
6.23784	7.00823	10.2424	4.66951	5.83603	5.94795
701.6189999999999	553.318	534.6990000000001	675.664	723.673	699.995
252.46200000000002	227.57	384.12199999999996	228.614	405.21	330.95599999999996
0.8935709999999999	5.4057699999999995	12.9461	5.85294	4.56006	1.2172
63.7001	53.5225	63.2351	64.5727	51.9215	78.3349
2280.3	1939.43	1538.24	1930.52	1709.86	1536.66
70.1914	68.4057	69.9594	67.077	70.4967	81.373
23.8286	46.3352	69.0459	28.8002	43.9117	31.1063
0.811723	0.7015170000000001	0.0	6.83592	0.690395	2.21142
924.6519999999999	859.551	810.539	719.802	859.1419999999999	942.01
93.1195	68.2834	59.9609	116.179	72.0009	84.5637
34.0408	63.0411	71.6292	53.4671	63.0756	31.4652
0.0	1.72892	0.0	14.9755	5.10454	0.0
152.734	110.225	100.375	122.289	127.226	126.546
403.76199999999994	374.686	278.101	291.098	391.264	338.11199999999997
53.4473	57.7385	64.5289	21.8801	56.8232	27.3018
59.5714	53.1443	52.8981	57.5404	22.881999999999998	7.852930000000001
7.898969999999999	17.0664	11.4441	12.9347	10.0775	13.4498
308.964	160.995	179.929	255.092	200.952	247.567
813.15	974.326	1048.63	859.824	1098.21	1040.71
7.3444199999999995	4.0088099999999995	3.73355	5.78723	3.2877099999999997	3.15929
43.0672	44.0564	53.4823	50.168	67.2796	69.4405
235.84	228.27900000000002	194.38099999999997	191.25599999999997	149.773	192.75400000000002
5.93242	7.69049	2.86497	7.63276	4.41499	1.01013
114.26	91.1512	76.4032	88.4109	99.0505	56.8694
0.711536	1.8448	0.6872520000000001	1.3316	1.2103700000000002	0.0
148.39	173.106	144.844	147.683	160.55	152.85
144.168	253.192	328.825	203.706	213.23	158.526
0.0	0.0	8.63073	8.36134	0.0	12.172
9.17791	7.931839999999999	17.7293	7.1566399999999994	16.9132	22.9203
0.0	0.0	0.0	0.0	0.0	0.0
14.6783	19.6958	20.8928	12.6504	16.0982	25.2561
3.8710699999999996	4.4606699999999995	2.49263	2.41483	4.38995	7.03078
0.0	2.99904	0.0	0.0	2.95149	0.0
0.0	0.0	0.9652270000000001	0.0	0.0	0.0
15.1453	10.4712	14.6284	22.6748	33.492	20.6306
2.84426	2.4581	13.7359	21.2915	14.5148	0.0
2502.0	2085.08	1726.15	1421.43	1216.02	1338.93
55.258	59.8458	45.2649	58.9057	77.3396	53.3569
9.56788	8.26887	10.5615	6.3949	4.65016	7.44752
24.0472	37.7861	73.9023	36.8206	53.9212	49.1349
369.545	397.907	438.851	294.77299999999997	541.024	305.33299999999997
93.6122	103.88600000000001	103.774	85.6042	79.6201	71.0036
15.6238	26.2945	15.0905	21.5446	14.6873	19.0422
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
13.7277	16.4777	19.1521	29.2587	20.1084	15.583
0.0	0.0	0.0	0.0	0.0	0.0
281.238	247.606	178.041	192.196	222.18	235.31
100.08	72.9595	119.68	33.1268	99.0184	68.6272
15.5297	12.142999999999999	14.2854	17.9913	13.2084	17.1248
182.07	141.398	143.44	165.657	159.138	164.58
60.3857	72.9608	77.0113	61.7157	55.5983	50.312
0.0	0.0	0.0	4.2470300000000005	0.0	0.0
12.547	8.34117	13.9832	2.70934	12.3134	3.94414
0.704987	5.48345	2.7237	2.63869	0.0	0.960319
27.9241	85.2696	53.9421	114.96799999999999	39.5838	55.7885
2.6715299999999997	3.17463	3.5479800000000004	4.3746599999999995	3.1243	5.003769999999999
32.9292	30.4626	67.1943	36.0203	56.8035	40.4331
0.6068399999999999	2.62225	1.17226	2.8391599999999997	3.09681	0.0
181.46400000000003	123.56	111.536	159.509	154.34	179.77200000000002
95.7398	62.8835	51.7844	68.0852	61.8865	62.5991
22.3587	24.959	34.193000000000005	45.3299	32.486999999999995	30.4566
311.83799999999997	281.32099999999997	327.616	299.472	442.04699999999997	346.531
11.8205	36.4844	11.417	11.0607	18.6711	18.4018
30.2698	44.393	43.4121	45.4903	24.9653	21.2412
0.0	0.0	0.813581	0.0	0.716427	1.1474
311.341	348.159	263.245	356.48199999999997	288.494	350.934
48.7403	33.6983	16.9476	16.4186	29.8477	29.2129
38.9416	85.3385	94.0313	48.1509	47.3158	54.94
1.153	1.99291	3.34093	2.1577599999999997	0.980658	0.0
18.0282	12.8709	11.3562	2.20035	12.0002	4.2708900000000005
0.0	0.0	0.0	0.0	0.0	0.0
2.39083	1.03311	0.0	3.35572	1.01674	3.25673
0.0	0.0	1.9286599999999998	0.0	0.0	0.0
0.0	0.0	0.0	30.0407	16.3834	0.0
116.316	98.4295	94.7918	96.368	100.991	97.3764
17.7028	19.6706	7.32798	11.8321	4.30194	3.4449199999999998
91.7086	60.9673	70.4086	46.2074	90.0012	60.8602
50.0229	46.5569	48.935	51.6083	57.8189	66.393
0.0	0.0	172.615	0.0	152.002	0.0
0.0	0.0	0.0	0.0	0.0	0.0
3343.94	2855.62	2697.9	3086.88	3055.8	2722.93
64.5763	89.5699	73.9227	75.3453	78.6568	58.643
7.65918	6.6193100000000005	11.6251	11.2622	8.37562	13.4141
398.916	315.796	272.793	300.112	351.505	297.78
18.5517	28.8593	25.0859	10.4155	18.9345	20.2165
19.7574	26.3885	31.2268	18.4874	27.4978	56.2728
0.0	0.0	0.0	0.0	0.0	0.0
1.73229	5.98839	3.3463300000000005	1.62094	7.36682	2.35969
3.59425	3.10627	4.628769999999999	3.3632199999999997	1.01901	0.0
92.5929	123.044	113.47399999999999	82.9147	104.15700000000001	105.785
101867.0	60235.7	56962.8	86289.0	76609.0	55504.5
38.4575	43.6633	45.1566	35.9855	25.013	14.3805
0.0	0.0	1.46906	0.0	0.0	0.0
11.890999999999998	18.7396	20.2679	14.3992	11.8984	13.3392
0.0	0.0	0.0	0.0	0.0	0.0
0.0	5.40037	10.8639	3.50825	2.1259	3.4047699999999996
25.7231	31.7582	28.3945	28.1959	35.0053	30.0338
39.899	38.1765	44.0426	51.3347	90.2922	43.6738
40.1659	44.0107	44.3372	42.2821	38.4326	24.4255
100.25399999999999	121.959	109.98899999999999	117.773	88.5133	95.0013
0.0	0.0	0.0	0.0	0.0	0.0
34.0183	47.0395	45.0418	41.1159	43.4004	41.8982
10.6167	15.2921	20.5087	17.6609	8.02651	6.42748
216.739	204.213	143.233	181.459	141.376	157.608
29.4353	23.3623	27.8504	29.2296	25.5465	20.4572
143.45	147.994	129.894	125.001	62.5292	43.9659
0.342474	0.295977	0.330785	0.32045999999999997	0.0	0.0
65.6874	75.0351	108.09200000000001	89.352	106.436	99.42
149.938	137.435	127.26700000000001	135.442	163.963	163.571
4.84649	3.14137	3.5108099999999998	30.611	4.12209	4.95134
7.53804	8.14327	7.280760000000001	58.1914	6.41133	10.2682
3.7103300000000004	9.619760000000001	1.1945700000000001	1.1572799999999999	2.10383	0.0
15.7387	14.7847	20.489	23.6913	20.3704	12.1177
0.6886869999999999	0.0	0.0	0.644419	0.0	0.0
8.87781	9.34043	8.574810000000001	9.75188	8.53575	6.309480000000001
7.210369999999999	15.1335	12.9337	17.3492	15.7697	14.0312
0.0	0.0	0.0	0.0	0.0	0.0
149.215	122.78299999999999	121.124	122.542	132.313	117.846
13.5595	13.1248	23.5741	24.3608	21.2203	26.5975
10.5126	29.9816	17.2615	9.83687	14.3061	21.4801
3.1280200000000002	1.08133	3.02126	1.17078	2.6604799999999997	0.8521850000000001
165.243	128.838	116.23299999999999	129.412	148.183	117.439
230.188	159.379	197.00799999999998	182.958	274.019	301.45099999999996
75.5637	108.84100000000001	90.3621	87.5415	97.9342	94.7622
208.53	166.248	192.565	191.59599999999998	236.94	217.99599999999998
80.4682	80.0555	70.4919	81.4245	70.8281	47.1587
5.07891	7.407039999999999	7.97155	12.4752	4.04979	6.48599
67.2336	98.2348	120.458	84.3941	97.2646	87.9397
2144.57	3706.81	2071.38	5016.8	2736.04	0.0
0.968641	0.558087	1.2474399999999999	4.22976	0.549239	0.0
3.1353400000000002	1.80644	1.00944	1.95587	0.8889	0.0
8.17404	5.77986	2.87093	6.9533	5.0562	12.1467
18.2776	7.02048	4.90383	9.50152	16.4093	9.682310000000001
0.0	1.3508799999999999	0.0	1.46262	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
393.42800000000005	213.342	201.17700000000002	324.829	252.608	383.551
164.967	180.954	155.762	118.741	175.83700000000002	164.935
82.5059	80.8787	90.3904	91.661	84.0598	82.6031
40.7854	40.3751	26.500999999999998	29.8371	30.2743	40.4051
423.80800000000005	260.36	286.047	401.344	317.033	340.81699999999995
8.17758	15.9015	12.3414	13.8691	9.56352	7.658289999999999
196.783	174.003	134.631	169.642	208.438	198.558
0.0	2.07781	2.3221700000000003	13.4981	0.0	0.0
0.0	0.0	0.0	0.0	0.182475	0.292246
111.696	86.8785	59.3363	109.743	47.5006	98.8979
10.3602	13.9279	24.4607	15.6186	13.2176	16.4646
51.4109	38.0837	56.75	75.5957	37.4799	40.0177
149.399	116.729	144.719	130.44899999999998	175.08900000000003	123.64299999999999
6.0538300000000005	13.4068	6.943569999999999	24.075	5.148969999999999	7.215610000000001
19.8571	8.580589999999999	0.0	46.4519	0.0	0.0
95.0126	82.113	32.7749	38.1023	28.8611	27.7338
28.3979	32.7232	39.6193	31.4934	39.361	22.9233
43.2955	71.093	54.3632	70.2217	69.9659	62.908
43.8378	25.8587	51.7508	35.8111	51.4893	39.8099
0.0	0.0	0.0	0.0	0.0	0.0
0.0	8.66078	19.3587	14.0658	34.0939	20.4763
0.798426	0.690025	2.31353	1.49421	4.07451	1.0876
280.147	208.717	172.615	289.257	234.165	230.282
31.575	30.5627	39.6465	43.7271	42.4316	63.6559
131.901	139.416	127.399	126.97399999999999	176.753	139.602
53.7176	63.5658	62.261	71.5305	65.0182	59.6641
0.0	0.0	0.0	0.0	0.0	0.0
0.923588	3.19278	0.892066	2.59266	3.14216	2.51619
0.0	0.5839340000000001	0.0	0.0	0.0	0.0
7.92329	36.5203	53.5701	29.656	42.6804	17.9882
0.0	6.3910599999999995	4.76178	9.2263	2.09658	3.3578099999999997
284.71	206.43099999999998	189.995	238.731	252.847	221.615
825.4580000000001	611.974	461.17400000000004	336.978	715.8430000000001	396.855
22.2235	25.6084	21.465	20.795	26.7775	12.6135
11.4002	28.398000000000003	25.2607	17.5698	14.2591	23.7503
18.6665	24.497	34.0555	48.8419	31.4588	26.8397
53.9741	82.2354	93.4514	73.3254	82.97200000000001	68.0763
119.14299999999999	90.0962	85.0381	82.7936	91.2757	72.7936
40.9992	50.8778	36.5537	40.3312	25.0356	17.1841
12.126	14.970999999999998	8.36582	12.9675	11.7869	16.5178
1.9531599999999998	10.1279	13.2055	14.6209	8.30612	2.66056
28.2017	24.105	22.7492	32.4787	24.7772	24.906999999999996
361.167	571.92	656.5139999999999	2428.64	278.564	9.16723
140.958	255.24200000000002	249.602	946.8330000000001	139.87	13.715
1.33369	8.06831	14.8139	18.7194	10.7763	6.35853
0.0	0.0	2.9506799999999997	0.0	0.0	0.0
2.96621	1.28175	7.162439999999999	5.5511	10.0914	14.1418
2.94584	0.0	0.0	2.7564900000000003	0.0	0.0
122.479	143.069	114.86399999999999	105.36399999999999	78.9693	67.2736
6.42857	14.445	20.4902	14.4368	16.9499	7.8811800000000005
179.608	129.739	155.35299999999998	188.13	150.482	186.232
342.574	267.17900000000003	285.151	315.342	355.329	409.74
0.0	1.7257099999999999	3.85731	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
924.0830000000001	663.007	564.155	636.2769999999999	734.058	831.262
15.1163	22.7567	18.8393	39.6964	25.2991	13.9489
20.0598	39.4007	26.4206	34.1279	34.1229	24.8409
4.34124	13.1314	25.1584	4.06219	24.0003	14.7839
0.0	0.0	0.0	0.0	7.6001	0.0
218.965	179.497	177.28	210.917	195.822	212.737
0.0	0.0	0.0	0.0	0.0	0.0
45.2575	46.6611	43.7129	43.4629	33.4281	38.3953
36.7969	51.1799	64.6958	68.8634	73.5967	63.0466
1137.27	780.678	668.49	857.4169999999999	690.918	655.077
309.059	249.18400000000003	174.738	211.605	234.014	205.363
25.0937	27.983	42.2198	35.8523	44.063	32.711999999999996
3.74551	3.23699	5.6849099999999995	2.00272	7.28153	5.10206
19.13	15.6626	26.2569	26.3794	17.127	31.5445
3.6911699999999996	20.7352	7.130380000000001	22.4504	20.4065	7.54206
143.29	136.219	143.013	147.487	136.091	104.09899999999999
7.02151	15.604000000000001	13.5637	16.8948	5.118869999999999	8.1982
24.228	25.6667	26.4206	20.4767	20.6067	20.2276
3.35089	0.0	3.23653	6.271	0.0	0.0
4.776330000000001	4.12786	6.919969999999999	26.8159	14.2184	3.25311
34.0234	24.6615	21.2014	26.7015	22.4036	26.9106
2.71367	1.0051	1.12331	1.0882399999999999	0.659445	1.5842100000000001
49.0758	68.964	61.2742	52.4548	55.8236	52.9909
221.952	130.785	119.71700000000001	157.787	149.55	133.5
9.54557	2.74986	3.07326	7.93955	1.80418	2.88951
10.6272	20.6648	14.3703	14.9162	14.0101	9.409510000000001
2.70779	0.0	1.30769	2.5337400000000003	1.15153	3.6885
167.919	178.292	268.769	246.912	326.447	176.454
154.02100000000002	133.673	157.256	127.363	125.73700000000001	115.76899999999999
0.719655	0.0	0.0	0.0	0.0	0.980299
8.34	13.3857	16.6861	9.476180000000001	21.7869	18.6638
0.0	0.0	0.0	0.0	0.0	0.0
24.6003	32.5159	34.9422	23.0191	18.4618	33.5101
109.802	91.1876	107.712	111.574	121.845	133.211
0.0	0.0	0.0	0.0	0.0	0.0
22.6859	31.3694	13.147	29.7187	9.00435	30.9022
3.0593	1.32197	1.4774399999999999	7.1566399999999994	1.30102	2.08366
48.1385	39.5227	43.0084	47.2965	44.013999999999996	50.8193
5747.45	4275.19	3742.29	4541.88	5289.67	6222.35
0.0	0.763662	0.8534719999999999	0.0	1.12733	0.6018319999999999
0.0	0.0	0.0	0.0	3.05021	0.0
117.14	124.59899999999999	152.30700000000002	139.121	180.10299999999998	135.018
13.5162	5.1916199999999995	11.6043	7.026330000000001	15.3279	14.3201
238.368	264.085	225.571	204.63299999999998	219.477	199.271
1.163	1.0051	0.748871	1.8137400000000001	0.659445	0.528071
0.0	0.0	0.0	0.0	0.0	0.0
1.34709	0.0	0.0	0.0	1.14574	0.0
13.5732	20.8541	21.85	32.4575	19.2408	30.8153
17.3713	28.6609	20.3375	12.8068	17.4612	15.0582
38.4298	31.5922	38.9288	36.8367	43.8467	70.2233
189.785	328.037	384.94599999999997	269.339	411.616	280.065
0.0	0.0	0.0	0.0	0.0	0.0
86.414	118.19200000000001	106.69	105.469	108.01	69.6033
45.5693	54.941	44.013999999999996	44.7459	50.242	42.1487
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
1637.41	1223.08	1327.73	798.169	1311.33	676.3710000000001
64.1329	38.8333	39.4548	40.1344	28.8369	17.2495
39.9071	26.9914	31.8415	71.4367	33.9422	16.5445
1.23606	2.93768	1.1938799999999998	0.578306	0.788483	3.3674800000000005
560.413	511.022	349.491	520.261	630.5269999999999	402.72900000000004
16.9755	17.1159	16.3961	26.4739	24.0636	11.5618
18.0262	24.6665	20.3128	28.2403	18.2356	18.9743
5.01789	2.00152	4.101	6.14008	1.6414900000000001	3.68053
1.15798	2.00152	2.23691	2.16709	0.0	0.0
29.759	19.9113	13.9081	33.2358	31.8428	32.6913
60.5698	142.083	50.7879	66.6416	68.5	67.0936
28.218000000000004	33.9297	47.3999	31.5703	31.8265	24.2327
48.3315	35.9413	29.3119	38.9144	37.2835	56.6498
20.1673	33.086	30.374000000000002	23.3488	19.188	22.8153
3.51569	3.03837	0.0	5.48284	3.98694	1.59633
0.0	12.6946	0.0	0.0	12.4933	0.0
226.535	264.22900000000004	251.484	301.42	332.69699999999995	278.819
2.59424	0.0	0.0	0.0	0.7354930000000001	1.17794
143.543	77.7653	131.401	116.274	128.465	103.602
4110.43	2922.68	2987.56	2315.45	3589.58	3988.69
1.84559	0.0	0.0	1.72695	0.0	0.0
48.1154	23.7616	31.5354	72.3577	20.4618	39.7932
10.9258	13.4891	13.568	11.684000000000001	7.96517	6.37836
3.6287199999999995	1.56803	5.2573	6.79093	4.6295	14.8289
0.0	0.0	0.0	0.6905439999999999	0.627675	0.0
245.928	164.49400000000003	331.275	221.304	235.61599999999999	264.405
9.29727	2.67833	5.98664	14.4994	5.27174	4.22152
20.7922	23.9591	21.9952	23.1616	26.9477	25.6254
7.91355	22.2272	21.0195	27.7683	23.5575	8.08475
31.7714	36.6105	48.5878	34.6841	63.0527	39.6719
86.3838	81.1474	76.1802	52.716	68.6804	48.6029
0.0	0.0	0.0	0.0	101.335	0.0
94.6134	136.28	137.076	132.798	107.296	193.321
22.273000000000003	32.9983	31.756999999999998	34.7355	26.1606	20.2265
160.227	127.821	321.42	138.395	251.58900000000003	352.57
0.0	0.0	0.0	0.0	0.0	0.0
258.143	171.612	163.025	306.582	67.5564	27.049
5.83557	7.56493	4.2273	9.555810000000001	6.20416	9.93636
0.0	8.580589999999999	0.0	0.0	0.0	0.0
35.7078	58.0892	43.6186	33.4126	31.2639	71.5301
226.303	219.261	214.31	161.299	193.981	173.399
16.3529	8.07585	24.8204	15.3018	17.8826	28.6401
0.0	0.0	0.0	0.0	0.0	0.0
49.0462	65.6588	48.3012	45.8936	65.4358	45.8499
107.229	98.8484	51.7844	73.5798	63.8408	102.245
28.7108	49.6256	75.9585	54.8987	58.3942	49.3117
13.2732	14.7486	12.8202	43.4701	10.4829	1.29146
0.9356770000000001	2.42593	1.80748	4.37766	1.19373	0.0
235.269	181.822	172.615	167.227	242.43400000000003	212.62599999999998
121.117	216.324	213.68900000000002	142.042	203.28	131.986
115.92299999999999	0.0	27.9916	0.0	0.0	39.4769
15.0572	19.5193	27.4244	17.9136	14.6361	24.6127
26.8862	20.5023	32.0788	20.7184	22.8676	25.8521
0.0	0.0	0.0	0.0	0.0	0.0
49.3521	36.8355	36.8341	46.1798	41.9754	33.6132
113.68299999999999	88.2575	88.4011	91.9522	83.5806	114.17399999999999
1.3398	2.7017599999999997	0.862714	2.08946	0.7596930000000001	0.608349
21.4457	22.2409	17.6067	18.0605	26.4483	20.449
18.1082	23.8357	26.5044	22.0275	23.6948	21.6308
20.4167	23.2911	14.9871	22.9252	17.365	11.1245
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.8855790000000001	0.0	0.0
50.0695	59.7379	78.3186	59.7041	56.5297	61.5644
208.748	235.497	200.43900000000002	258.255	253.51	201.575
39.4949	61.1545	51.8162	54.5104	42.2694	48.8675
215.34799999999998	224.61700000000002	263.943	244.58700000000002	289.267	289.297
172.81799999999998	138.77	137.566	168.924	154.703	142.72799999999998
81.5869	46.3352	36.0239	56.7117	51.5485	41.2791
0.0	0.0	0.0	0.0	0.0	0.0
16.8811	12.2549	7.82636	25.9054	14.3579	16.5564
95.1595	95.6123	110.59299999999999	87.9569	85.2132	67.4468
15.5058	12.3698	17.2807	8.92868	9.13026	24.3712
7.25743	10.1922	7.88595	3.3954699999999995	2.31475	6.1787
14.2249	12.879000000000001	13.7394	13.3105	13.251	21.2223
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.748218	0.0	0.0
7.7142800000000005	6.666930000000001	10.4314	21.6553	9.18573	4.2033
0.0	0.0	0.0	0.0	0.0	0.0
2.49253	1.29247	2.40746	1.86585	0.423994	0.0
64.7734	80.4883	73.7462	72.8575	93.6275	84.8043
24.7927	32.9052	29.0779	38.1128	30.8774	30.1537
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.843992	1.8865	0.9138069999999999	2.4918400000000003	1.33028
0.0	0.0	0.0	0.0	2.40636	0.0
667.932	858.2919999999999	986.0939999999999	788.755	920.018	924.998
4.02208	9.73282	6.21568	6.774380000000001	4.78926	0.0
1280.51	1077.28	1058.95	1215.43	1181.88	1014.93
90.5176	120.351	73.9777	91.2146	76.988	94.8471
2.26221	0.0	0.0	0.0	1.92408	0.0
7.52481	13.0064	21.804000000000002	5.28085	14.4002	17.9378
226.53900000000002	121.82	179.908	127.18700000000001	222.65099999999998	137.15
41.538999999999994	141.928	148.355	53.3318	92.8444	55.2677
26.415	94.8819	91.9549	52.0089	73.7192	64.8426
5.4989	6.33643	8.2619	8.00402	10.913	2.49683
13.6994	23.6788	21.0506	19.8108	27.0108	32.2326
121.59899999999999	104.029	117.449	98.8419	152.524	110.427
41.7541	58.0801	62.9901	71.0706	64.431	59.585
7.34802	5.89679	11.1528	10.8047	6.69612	2.14485
0.0	0.0	0.0	0.0	0.0	0.0
0.941841	0.0	0.0	0.0	0.0	0.0
220.453	272.829	393.49300000000005	226.08599999999998	316.504	243.84099999999998
119.14299999999999	141.894	154.371	125.08	168.685	146.46
2502.0	838.446	937.051	1063.08	2757.75	3112.57
0.0	0.0	0.0	0.0	0.0	0.0
30.4535	41.5562	27.866	35.995	24.5384	34.9332
151.907	131.283	71.2036	135.872	136.80200000000002	130.849
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	3.92671	0.0	4.251530000000001	0.0	12.3784
154.501	211.24900000000002	182.637	168.30599999999998	200.054	169.623
23.6738	1.20351	0.8967	74.2747	10.2651	20.8664
55.7457	88.9862	76.0138	87.14200000000001	70.8413	58.9618
55.325	78.0117	70.3115	57.8993	64.3919	42.6393
219.794	157.18200000000002	222.46599999999998	143.9	190.525	154.004
6.818989999999999	8.839780000000001	12.6236	12.7613	8.21632	10.0627
21.2635	10.5009	24.9387	24.1602	25.836	14.4823
3.21044	6.10404	6.20173	6.00815	1.09223	3.49855
0.0	0.0	0.0	0.0	0.0	0.0
193.74400000000003	163.58100000000002	165.572	203.011	201.235	170.267
967.763	1117.85	1078.95	944.8530000000001	1196.97	925.457
176.612	109.024	219.322	141.651	160.94299999999998	171.84099999999998
0.0	0.0	0.0	0.0	0.0	0.0
20.3055	31.3851	27.5329	30.6927	12.9528	6.38301
29.994	45.3631	36.2129	42.099	44.6439	71.5001
80.7176	71.6787	74.3864	74.8363	59.835	85.7423
169.308	254.77900000000002	267.529	269.601	325.899	200.282
8.169789999999999	7.0606	6.90459	11.467	15.6345	13.9109
20.0427	17.3216	14.519	17.1915	15.6264	18.2012
3265.32	2769.64	2438.06	2943.95	3005.69	2522.43
29.1778	12.6082	7.0455	20.4767	6.20416	39.7455
252.704	255.778	208.89700000000002	210.89700000000002	265.277	207.778
0.0	0.330611	2.21696	1.43184	0.65074	0.0
111.19200000000001	149.376	114.84	137.524	128.281	134.217
4.10837	3.55059	7.936310000000001	0.0	0.0	0.0
33.2664	44.5623	29.9889	68.4817	30.6519	37.007
14.109000000000002	14.9031	9.08498	10.2683	12.0002	6.40634
7.77508	8.76454	10.1218	18.0301	8.9131	14.2749
25.4801	23.2441	23.9268	23.8422	16.2537	18.3183
2.44814	2.11576	4.72917	2.29078	0.0	3.33481
28.9807	41.7434	18.660999999999998	45.1964	32.8653	13.159
0.0	0.743743	0.83121	12.8842	0.0	0.0
13.9337	13.089	13.4581	10.7705	14.9426	4.95134
29.8026	53.6153	54.0461	58.0504	49.1441	39.768
15.6687	22.3728	13.8179	14.0241	22.5975	17.6317
0.11791099999999999	0.101903	0.0	0.44132899999999997	0.0	0.160616
95.8264	93.2993	79.6683	103.287	76.3449	85.9203
273.707	200.368	301.687	232.00799999999998	328.653	298.27
0.0	0.0	0.0	3.26828	0.0	0.0
431.017	308.901	233.53799999999998	152.471	384.476	501.202
92.316	83.8738	69.7318	84.1671	107.71	103.18
0.0	0.0	0.0	0.0	0.0	0.0
579.499	552.001	488.224	534.3340000000001	561.238	440.787
155.181	89.4082	120.178	145.20600000000002	99.8813	112.35700000000001
642.16	492.148	462.256	447.82800000000003	443.124	478.63
26.2815	30.2844	54.1536	36.0685	37.2554	47.7335
629.531	537.181	477.327	515.719	689.6080000000001	606.447
1209.54	852.567	770.552	802.688	868.235	1075.04
