cC1	cC2	cC3	cC4	cC5	cC6
4.35956	9.73259	5.39215	2.03764	4.55326	5.81733
0.0	0.0	0.0	0.0	0.0	0.0
23.9189	11.4099	16.4357	31.0544	19.4302	10.639000000000001
1.33145	2.46237	1.8096900000000002	1.31644	1.17667	1.77667
0.0	0.295671	0.30422	0.0	0.0	0.0
0.0	1.8445	1.89783	0.0	0.0	0.0
40.1102	28.1785	27.0604	28.9732	27.4205	26.2747
23.5337	35.2549	20.7913	33.9348	16.2119	30.7349
45.4829	114.15700000000001	30.9098	53.1463	54.8121	42.0173
0.0	0.0	0.0	0.0	0.0	0.0
39.1778	41.9508	46.625	42.8168	51.0279	34.1347
0.0	0.0	0.0	0.0	0.0	0.0
230.602	188.52599999999998	227.571	247.958	258.784	222.6
1859.09	1229.01	1639.54	2022.38	1756.12	1870.44
11.7615	2.52474	0.0	0.0	0.0	3.9236
15.9172	13.6672	21.533	22.0864	19.222	20.576
3.41229	5.85989	0.0	3.9872300000000003	0.0	0.0
47.1895	60.365	53.6021	67.51899999999999	75.4382	77.1049
0.0	0.0	0.0	0.0	0.0	0.0
202.39	167.03900000000002	181.503	211.516	222.31599999999997	174.612
0.0	0.0	0.0	0.0	0.0	0.0
139.985	122.43299999999999	118.125	161.065	99.8159	129.57
0.0	711.9760000000001	0.0	0.0	0.0	1106.46
26.7742	22.9894	17.5614	24.175	13.9819	18.4048
211.24	163.056	153.562	229.847	165.55	186.542
21.3956	23.6201	25.4603	20.4086	14.5935	19.2275
0.0	0.0	0.0	0.0	0.0	3.1080200000000002
127.87799999999999	87.8412	123.679	106.956	105.44200000000001	109.568
11.1963	15.5515	9.891630000000001	13.8524	12.0378	11.4249
0.8731969999999999	1.04967	0.308577	0.20406400000000002	0.364798	0.0
14.5472	49.9632	25.7039	0.0	0.0	0.0
83.7563	50.3417	44.3977	48.9342	34.9911	145.292
34.6161	46.641999999999996	11.7624	20.5354	22.8049	23.4509
14.9771	15.1982	15.6376	9.54579	14.2205	10.901
100.271	86.6126	109.274	121.375	143.607	115.37299999999999
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.842995	0.0	0.0	0.0
1.01991	1.45957	0.9010610000000001	1.19176	1.77538	1.8146
27.1777	17.8452	25.8939	18.0579	21.1499	18.4883
165.38	190.155	128.41299999999998	147.775	120.133	146.611
32.1752	53.0593	62.1649	35.4882	36.7455	28.2883
0.0	711.9760000000001	0.0	0.0	866.0310000000001	1106.46
0.0	0.0	0.0	0.0	0.0	0.0
1.6303299999999998	1.3998700000000002	0.144035	0.381006	0.170277	0.21754899999999996
81.4381	65.6883	98.111	80.7415	95.3665	85.6186
325.04200000000003	262.007	375.07199999999995	364.305	270.202	398.324
105.854	146.435	109.105	164.919	141.267	141.25
0.0	0.0	0.0	0.843253	0.0	0.0
1.50967	1.9444	0.333438	0.882019	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0579100000000001	0.0	0.0	2.57364	0.0
0.0	711.9760000000001	0.0	0.0	866.0310000000001	0.0
7.3037600000000005	7.59795	7.8796800000000005	8.86262	8.21508	7.1221
1.99564	0.0	0.0	1.16594	0.0	0.0
908.195	882.202	956.66	1002.91	823.539	967.1360000000001
30.9977	19.9619	34.2319	54.3307	16.1875	56.8739
5.8807599999999995	5.04948	10.390999999999998	6.87161	6.14206	7.8472
25.5791	34.7752	18.8319	26.1528	27.8288	9.95525
0.0	0.0	0.0	0.0	1.02976	0.0
7.199889999999999	7.72767	2.1203	4.90759	6.89315	8.80681
66.7623	55.032	63.7011	65.5293	57.1776	62.3606
94.8551	76.3806	86.2074	104.473	92.9075	99.9262
309.697	331.684	0.0	182.88400000000001	201.726	382.149
1838.99	1797.02	2209.4	1998.31	2014.36	1870.78
119.06299999999999	138.744	60.1077	178.873	84.3825	73.7637
1.64051	10.0168	6.60256	4.47282	5.520969999999999	3.4052300000000004
6.00861	10.3185	0.0	21.063000000000002	0.0	0.0
4081.45	4291.63	3113.39	7126.78	5696.56	5587.6
0.0	0.0	0.0	0.0	0.0	1.7452
19.8716	17.5797	27.1319	22.5161	15.0942	12.0529
111.309	161.08100000000002	77.3444	119.833	71.8427	96.794
0.0	1.71354	1.76309	2.33188	2.08431	0.0
82.0125	72.7538	85.6658	74.1233	79.9777	74.3683
48.0357	54.994	67.6989	57.4656	44.1974	38.1536
19.2147	20.9405	23.5047	11.2261	23.9278	16.7645
829.188	0.0	0.0	0.0	0.0	0.0
165.838	176.299	104.652	221.46200000000002	247.437	200.21599999999998
29.6138	10.1711	31.3955	20.7621	6.18593	15.8065
17.5551	15.0736	13.9585	25.2994	29.9474	16.3977
0.0	0.8327209999999999	0.856798	0.0	0.0	0.0
35.4872	58.711999999999996	29.0578	48.54600000000001	25.311999999999998	51.9734
8.3481	12.1418	23.4805	15.7269	10.4984	10.9122
27.4768	52.9526	75.5219	50.6566	39.539	43.1827
25.1269	18.8782	24.0488	17.127	27.3368	16.7645
3.80361	3.26595	4.4805	8.88897	10.5936	3.38366
27.2503	10.0278	34.3926	40.9393	16.2635	15.5839
11.7615	10.099	5.19548	3.43581	9.21309	7.8472
23.8615	23.0496	15.8107	23.235	12.4609	18.5736
179.197	202.122	212.03599999999997	269.676	266.064	249.567
31.0991	33.2235	32.9062	34.2262	27.570999999999998	21.7141
57.7986	62.9898	44.1894	80.525	66.1713	59.3274
18.4851	45.3488	30.329	21.5996	22.0645	35.2374
70.2862	88.0795	57.9001	47.7235	45.6328	74.7776
31.3088	23.2043	25.6222	28.1119	32.6999	23.3077
222.71599999999998	136.805	134.707	172.15900000000002	134.19899999999998	178.313
39.4851	50.8554	34.8839	28.8362	46.3945	6.58604
0.0	0.5107430000000001	0.525511	0.0	0.0	0.0
15.312000000000001	34.6475	11.4587	15.366	8.09023	11.0573
0.330815	0.14202599999999999	0.14613299999999999	0.193277	0.345514	0.0
149.129	138.105	120.024	140.499	123.95200000000001	179.2
5.99413	1.7156099999999999	8.23765	7.00408	3.47804	5.332319999999999
97.0326	93.4153	54.5525	48.1013	58.3496	78.472
13.5378	13.0771	3.7375599999999998	17.7961	7.95334	15.8065
132.463	112.524	143.681	134.952	115.208	126.434
3.8929	3.3426099999999996	0.0	0.0	8.131739999999999	5.19463
21.8207	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.5553299999999999	0.0	0.0	0.0
8.312660000000001	3.5688	12.852	21.8548	4.34101	16.6384
52.9812	31.2414	42.8597	47.7363	51.3352	37.4781
32.1098	27.5708	28.368000000000002	28.6917	33.5365	32.7652
5.37997	4.61947	1.7823900000000001	3.9290300000000005	3.04363	3.8886
12.3759	21.715	33.7521	11.9462	30.9096	4.30807
0.0	0.0	0.0	0.0	0.0	0.0
680.3589999999999	657.209	788.913	1465.77	1221.33	680.8960000000001
0.0	0.0	0.0	0.0	2.1705	0.0
300.675	223.051	226.96400000000003	299.767	222.972	264.764
48.102	41.3025	40.4731	46.839	43.0623	39.7346
29.1515	21.7658	23.7549	23.4846	19.2893	27.4228
1304.47	4462.7	380.63	831.054	769.607	536.118
72.5383	110.609	77.3444	86.2217	77.0676	58.4102
0.0	0.0	0.0	0.0	0.0	0.0
194.54	199.90099999999998	219.769	294.39599999999996	153.221	187.24599999999998
0.779678	2.0084	1.72206	1.8220900000000002	1.22148	1.56059
10.5797	26.1171	2.33672	7.72646	1.38123	3.52936
1.3751	4.32932	0.404954	3.74919	0.957469	0.611639
41.0402	46.2273	42.8855	40.2203	43.7855	37.6866
13.9527	22.2493	15.2617	11.6454	11.7969	5.3195
4.59066	1.9708700000000001	2.53482	6.03466	0.599329	4.59428
0.48948500000000006	2.94205	3.4595599999999997	3.43175	1.02247	1.3063200000000001
108.302	92.9928	71.7612	79.0937	74.2312	72.2583
6.7649300000000006	3.31924	5.54972	7.34013	7.065519999999999	6.4478800000000005
92.2468	65.6731	83.7801	83.0311	86.6301	81.3722
0.0	0.0	0.0	0.0	0.0	0.0
409.869	468.566	343.32300000000004	734.2639999999999	404.64099999999996	460.235
29.6504	30.7265	22.5821	21.5045	26.6964	15.0074
60.2133	44.1619	80.9033	68.8929	65.5091	60.2608
0.705092	1.21084	2.49171	3.2955699999999997	1.47284	0.0
556.692	460.775	584.868	615.328	551.745	637.996
0.0	0.0	0.0	0.0	0.0	0.0
34.3927	26.7626	34.1831	35.1641	46.0237	39.4394
72.5766	79.4547	64.1192	44.5226	51.1659	58.1071
61.7958	61.7432	80.4032	48.5762	73.9295	65.9675
0.0	0.0	0.0	0.0	0.0	0.0
0.763525	0.6555949999999999	4.7218599999999995	0.8921709999999999	0.79745	1.01884
45.0794	45.7448	47.872	31.3921	39.4731	52.2543
0.0	0.0	1.54549	0.0	0.0	0.0
116.126	162.811	165.525	140.968	171.84400000000002	146.256
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
88.4467	37.9721	97.675	64.5932	23.0942	29.5055
0.0	0.0	1.48442	1.9633200000000002	0.8774379999999999	0.0
89.9119	254.481	40.4527	54.4762	59.1266	25.5507
2.26554	0.0	2.0015400000000003	0.0	0.0	0.0
0.9871280000000001	2.54277	1.7442	8.07415	7.21692	0.0
41.5817	39.9043	22.3298	23.8175	17.0311	38.0786
203.123	203.08	172.078	227.593	200.524	241.34099999999998
14.054	28.1572	0.0	21.896	19.5713	43.7581
64.6766	61.2299	58.1166	62.0094	54.8486	54.5851
76.2054	75.1703	84.958	82.1549	89.0666	99.8715
67.5634	68.5607	70.543	57.4162	64.1504	73.7637
276.39599999999996	237.325	263.238	263.41200000000003	272.298	248.495
70.9305	78.9178	126.213	77.0449	91.8201	90.6494
331.675	332.256	439.537	258.373	115.471	73.7637
22.6892	54.9036	23.6898	16.8714	15.0801	30.2761
48.0971	47.013000000000005	56.2906	47.1798	48.7513	46.6549
0.0	7.19168	0.0	2.44671	1.0934700000000002	1.39704
57.2921	42.5457	41.7239	62.422	45.2827	65.0856
662.557	670.529	840.052	853.0010000000001	716.1669999999999	647.638
26.5319	19.7364	43.167	35.6066	17.0106	34.878
251.576	206.55599999999998	282.593	273.371	290.36400000000003	251.627
263.041	215.08700000000002	290.665	256.765	315.72700000000003	263.519
1.9789700000000001	5.09768	3.49672	2.3124	2.0669	0.0
27.4731	35.3844	13.2391	31.3724	18.9118	16.6635
0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.73653	1.7867400000000002	0.0	0.0	0.0
11.5768	6.2127099999999995	12.7847	8.4546	10.5798	9.65493
1429.17	1956.49	1256.67	1961.43	1703.9	2194.92
50.0456	42.4096	49.4155	43.5717	29.0385	44.3019
1.77747	10.6835	10.2072	8.3078	0.0	7.115469999999999
174.954	149.072	184.769	193.46599999999998	212.832	162.793
4.16416	6.2571699999999995	2.9891099999999997	4.86578	4.07736	2.08372
232.39700000000002	212.80900000000003	272.307	224.791	217.058	225.78799999999998
81.3091	88.9527	107.569	68.9658	64.2303	104.09200000000001
88.8415	84.4717	131.25799999999998	99.1185	76.0136	70.3256
23.033	11.3012	8.72098	19.2242	24.0564	21.9535
27.2503	13.3704	13.757	13.6464	16.2635	10.3893
97.6737	51.7476	77.1118	57.0654	67.2856	84.5787
0.0	1.58217	0.0	0.0	0.0	0.0
15.5716	10.0278	3.43926	4.54881	4.065869999999999	15.5839
0.0	0.0	0.0	0.0	0.0	0.0
226.525	208.074	194.543	273.31	298.214	253.065
67.3258	61.0811	70.7031	74.2166	65.342	90.2623
2.65765	2.2819700000000003	7.04387	6.21088	2.7757400000000003	17.7317
55.9003	21.9993	37.0397	40.8243	46.2207	52.8364
49.1861	45.8277	45.6118	57.8811	53.922	40.4971
0.0	0.0	0.0	3.2955699999999997	0.0	0.0
43.8656	40.2246	43.6452	37.3227	43.5907	47.1678
45.0423	41.488	45.2199	74.1625	47.4713	46.4438
0.0	0.0	0.0	0.0	0.0	0.0
29.4248	25.0837	21.1334	23.9936	24.3205	25.1403
1.02665	2.9384099999999997	0.907011	0.399875	0.357421	0.456647
381.305	446.934	466.892	457.463	357.99	414.44300000000004
115.41799999999999	126.052	175.31400000000002	140.78	125.48100000000001	120.68799999999999
0.0	0.0	0.0	0.0	0.0	0.0
17.0967	22.0199	45.3131	34.9602	26.7845	79.8473
41.608000000000004	51.0377	36.7594	41.673	21.7284	47.5895
107.37700000000001	79.393	92.8879	151.608	112.148	98.5064
0.0	0.0	0.0	0.0	0.0	1.91098
121.61399999999999	148.724	91.1633	133.493	161.659	98.3516
9.59708	4.94428	7.63086	3.3642300000000005	9.02115	12.8062
0.0	0.0	0.0	0.0	0.0	0.0
180.895	167.47299999999998	182.583	165.321	188.933	184.072
19.7426	42.3795	37.0642	17.3017	28.3522	26.3442
36.2145	104.009	12.1358	77.3367	71.7345	84.9838
210.438	190.579	157.704	176.16299999999998	160.194	207.46
0.0	0.0	1.62792	0.0	0.0	2.45879
14.7048	18.2378	20.9304	21.0007	17.9179	14.1713
42.1455	42.9205	54.5525	53.8276	67.5627	60.1619
13.8198	11.8663	0.0	0.0	28.8677	0.0
8.375630000000001	6.677989999999999	13.7422	8.38872	6.87326	10.378
51.0482	34.3549	37.7861	35.4671	37.4656	22.0923
5.78033	6.20404	3.31938	4.05255	4.22601	4.62791
874.33	752.2669999999999	800.7810000000001	842.58	856.105	909.893
1.91498	2.46643	5.92141	0.0	4.00014	2.55532
0.0	3.61409	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
66.146	85.1937	54.2639	69.0098	49.3465	66.1982
77.1427	76.8894	64.0436	54.3561	57.8973	72.936
25.0258	26.2072	33.9013	28.4396	34.8503	30.1201
88.06299999999999	115.10700000000001	73.5644	104.684	78.0885	104.421
5.17318	1.9036799999999998	1.95872	6.908360000000001	0.0	1.97229
12.7211	15.0604	8.173639999999999	13.5132	8.25366	9.259039999999999
0.0	0.0	0.0	3.32954	0.0	0.0
179.38299999999998	138.309	155.245	173.247	145.29399999999998	161.205
34.1312	32.7544	24.8326	18.768	18.8723	5.358140000000001
66.2774	61.8572	70.6468	52.1908	46.6498	66.3296
58.9627	36.9212	53.085	55.0391	49.1956	55.7278
155.916	133.47	123.97200000000001	124.21799999999999	106.095	146.266
0.0	0.0	0.0	0.0	0.0	0.0
151.731	131.923	156.97799999999998	156.46	154.316	172.08700000000002
61.6751	65.7949	50.085	52.4122	52.7036	66.5037
0.0	0.5623819999999999	2.89322	3.82661	0.0	0.873977
0.0	0.0	0.0	0.0	0.0	0.0
82.4037	137.089	133.469	80.24	90.5477	77.8871
5397.85	4381.55	3835.18	5219.02	5099.15	5454.79
9.162289999999999	5.90035	14.1656	16.0591	2.39235	9.16952
144.767	135.858	153.205	130.519	138.75	128.27
8.4659	12.5191	7.479369999999999	10.4419	18.1753	11.2968
103.525	88.8912	126.304	120.39200000000001	102.461	99.331
0.246452	0.0	0.21773299999999998	0.5759529999999999	0.0	0.657724
110.39399999999999	96.6707	106.96799999999999	94.7452	104.713	106.734
0.0	0.0	0.0	0.0	0.0	0.0
26.5448	28.7804	30.9044	24.0516	19.500999999999998	19.2114
39.1684	57.7449	48.3152	38.8595	48.6274	42.4043
59.9757	57.6284	62.7991	58.4008	63.3034	63.7281
15.1644	20.3124	11.7896	17.0106	6.968789999999999	15.3787
95.9083	62.7626	77.7396	106.62799999999999	116.21600000000001	86.9757
92.8871	103.749	89.402	105.008	115.155	92.7085
3.92642	3.9843699999999997	1.2614100000000001	1.45981	3.9144699999999997	4.28674
0.0	1.3160399999999999	2.70818	0.0	0.0	0.0
260.24	226.65400000000002	265.488	194.30200000000002	271.024	236.813
8.312660000000001	1.7844	12.852	9.71326	6.5115099999999995	8.31921
87.9748	61.8638	65.2159	67.3502	72.0812	72.1895
18.5178	41.8117	24.237	23.2407	18.6243	38.4377
1.8334700000000002	3.1486	2.02477	1.6068	0.718102	1.5291
55.9373	53.6807	40.6979	76.8966	68.7326	61.4697
154.05700000000002	98.5614	76.94800000000001	161.189	105.165	151.827
44.3004	47.9612	37.010999999999996	28.1329	29.6724	37.9099
34.3112	35.3533	27.9553	28.5101	33.0485	32.0491
44.8513	38.5112	42.1013	43.2368	46.8441	44.1385
157.421	150.892	153.233	159.254	168.829	137.69
98.4754	133.576	93.1671	84.7713	104.413	84.1651
1162.36	1549.67	1502.08	2259.02	1923.99	2055.42
58.6111	70.6124	44.1544	47.2503	34.1667	52.7461
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.635636	0.0	0.0	0.0	0.33194	0.0
0.0	0.0	0.0	0.0	0.0	0.0
6.94462	16.6963	12.2707	8.11472	10.1545	7.41344
1.42717	0.0	2.52173	0.8338190000000001	0.745293	1.9044
87.0164	110.295	123.24600000000001	87.1524	86.0741	83.5524
1.27607	0.876548	0.67642	1.19286	0.26655300000000004	1.02166
0.0	0.0	0.0	0.0	0.0	0.0
53.6291	34.5362	42.8239	40.9733	59.2434	35.7809
164.142	177.332	148.41899999999998	176.49099999999999	159.363	154.246
70.8099	66.1092	68.433	73.4716	74.4436	67.7136
519.094	434.01300000000003	597.089	572.048	593.172	565.3530000000001
361.23199999999997	313.659	436.476	485.074	382.19699999999995	387.844
0.0	0.0	0.854799	0.0	0.0	0.0
25.017	28.3296	16.9767	21.6064	20.8272	24.1901
0.0	1.51163	0.0	0.0	0.0	1.17458
18.9785	28.4435	19.5106	14.5153	14.4158	20.2597
32.928000000000004	46.2656	18.5124	87.4456	35.9543	27.961
0.0	0.855741	0.880484	0.0	0.0	0.0
0.0	0.0	0.996684	0.0	0.0	0.0
2.9403799999999998	5.04948	5.19548	9.62026	5.5278599999999996	6.27776
149.441	139.17700000000002	165.137	141.22899999999998	161.463	141.276
73.9957	104.647	73.064	55.9468	86.3758	72.6021
0.0	0.0	0.0	0.0	0.0	0.0
114.083	179.18900000000002	95.5991	123.912	104.62100000000001	79.6219
367.70300000000003	342.921	383.661	376.167	345.275	357.592
3.3323	9.537519999999999	2.45332	2.59584	2.9003	5.18767
0.0	0.0	0.0	0.0	0.0	0.0
42.888999999999996	90.02	96.833	72.3889	134.384	44.5126
153.99200000000002	149.17600000000002	132.559	156.869	181.454	205.485
110.17200000000001	98.7473	105.01799999999999	118.571	130.207	99.2973
23.0896	55.3954	11.3994	23.0123	34.0454	19.9361
110.465	110.537	113.23700000000001	113.64	106.566	108.77
149.725	114.557	115.613	135.692	150.221	123.493
6.05294	11.0094	13.2827	4.48705	6.7977300000000005	7.555860000000001
22.4105	28.8639	23.0988	30.5508	29.908	24.0895
42.0602	43.4851	56.1176	34.102	47.5151	46.9614
0.0	0.0	0.0	0.0	0.0	0.0
449.92900000000003	355.98800000000006	393.336	443.161	403.49199999999996	377.20099999999996
4.99845	3.81501	2.9439900000000003	3.89376	3.4803699999999997	3.70548
20.7017	13.4516	19.278	17.652	9.349860000000001	10.4523
4.84197	7.27567	3.2083	1.41445	5.05711	6.46105
0.0	2.7920599999999998	0.0	0.0	3.3962	0.0
289.433	249.688	251.8	285.741	280.98	273.21
30.0941	30.2384	22.0617	26.1864	22.7375	41.8659
9.67923	22.1627	19.9531	30.1602	16.8488	12.9158
39.0512	39.1196	65.5511	56.2782	62.5391	46.8984
63.9977	62.1187	46.707	58.523999999999994	87.1843	48.2682
52.9104	47.2963	50.3088	41.7003	39.2177	46.7925
59.4655	46.9749	54.2172	57.2556	44.2207	46.3404
2.49005	0.0	2.1998900000000003	0.0	1.30035	0.0
0.0	0.585989	0.602932	1.59489	1.42557	0.0
62.0542	47.4908	46.4804	106.663	43.2076	79.804
47.6313	39.7462	45.637	41.5466	47.6457	47.4451
13.0823	9.58112	9.85815	11.6897	9.24302	8.21498
0.966419	1.65962	0.0	1.12925	4.03744	2.57915
5.16628	4.43599	13.6928	6.03675	2.69792	0.0
3.90666	3.7737300000000005	0.8628530000000001	3.4236699999999995	2.55015	3.25811
46.4148	50.4033	50.4134	44.0263	54.1804	48.8196
44.32	30.4441	47.6984	51.7875	52.1807	39.7851
324.20799999999997	480.837	315.939	415.57	426.85900000000004	327.74199999999996
292.965	205.639	234.207	200.644	258.0	251.239
132.295	125.22200000000001	169.33599999999998	129.024	157.757	154.292
167.65200000000002	138.873	124.766	144.735	141.72899999999998	167.39
21.6091	14.2395	18.2031	18.2035	17.8455	21.4585
89.7047	73.8316	74.7345	68.4311	100.48700000000001	70.704
381.736	222.625	309.51099999999997	353.541	574.621	308.562
434.82199999999995	359.681	437.624	459.69599999999997	402.57300000000004	433.14599999999996
63.3407	4.94428	61.0469	40.3707	54.1269	38.4186
105.236	63.8753	92.9729	90.4587	99.1735	75.862
104.311	78.9398	95.28	92.9646	108.946	99.0856
3345.84	3172.67	2300.5	5558.41	3859.15	4619.94
115.42399999999999	126.557	109.47200000000001	130.244	97.2106	111.74
20.2131	23.9125	21.4292	24.1437	25.3335	21.5777
31.7276	28.2904	21.5618	27.805	34.4118	29.3101
233.049	189.821	190.775	207.135	268.066	226.497
40.3116	42.7859	47.4855	64.1134	49.1199	36.6079
22.4105	6.4142	24.7487	32.733000000000004	39.0104	29.9042
52.51	69.3134	59.5467	58.6101	66.3029	51.2442
25.5135	14.6046	7.51346	19.8748	17.7647	17.0224
63.7837	61.4059	85.9494	76.7891	65.9448	63.619
73.2422	60.1347	102.965	55.5976	96.5979	88.4594
6.335719999999999	10.5402	4.89774	7.403230000000001	6.20366	7.9259
18.092	17.088	18.5992	19.9872	13.5707	17.6673
37.0303	72.9433	51.3179	46.6632	36.4006	31.9729
42.9227	31.8295	37.9209	37.616	42.7921	27.336
202.803	233.46599999999998	164.77700000000002	148.35399999999998	204.18599999999998	155.174
277.014	285.10900000000004	239.817	278.17	294.48900000000003	299.51
18.5602	34.0267	26.1471	26.3765	29.3392	30.7907
580.595	577.515	582.293	699.441	597.425	671.6210000000001
7.532360000000001	9.16245	6.10007	10.2684	8.52263	5.863119999999999
56.585	80.3543	54.4775	53.4038	60.6146	49.3694
32.5579	91.5993	11.934000000000001	26.3067	9.76726	12.0166
0.0	17.3653	0.0	11.8158	10.5614	0.0
273.992	148.586	305.765	429.685	376.535	288.64099999999996
0.0	0.0	2.0070200000000002	2.6545099999999997	2.37269	3.03138
257.202	339.50699999999995	264.536	417.164	260.611	312.471
7.403460000000001	6.35693	15.2617	5.76725	7.732419999999999	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.57325	0.0	0.0	0.0	0.0
14.3639	14.5759	14.9973	9.15494	5.45531	12.1971
7.08707	24.3411	18.7837	0.0	0.0	37.8275
0.0	0.0	0.0	0.710335	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.3199299999999998	0.0	0.0	0.0
0.0	1.37182	0.0	0.0	0.0	0.0
0.66951	2.58691	2.66171	0.391158	2.09777	1.34008
0.0	6.49218	2.22663	3.9266400000000004	3.50975	3.36309
1.1011799999999998	0.0	0.0	1.28672	0.0	0.0
0.0	1.3798	4.25908	7.51083	3.3567099999999996	6.43288
0.0	0.0	0.0	0.0	0.0	0.0
4.93564	0.0	4.36049	5.76725	5.15495	0.0
46.066	98.8856	35.6107	74.013	42.0987	61.4697
1.52705	0.6555949999999999	1.3491	1.78434	0.79745	0.0
182.64	188.188	129.086	213.41400000000002	171.68	190.09599999999998
0.0	0.0	0.0	0.0	0.0	0.0
4.92099	30.9861	8.6951	3.83342	5.9962599999999995	10.9442
21.204	35.4551	18.7331	19.5605	30.3053	17.8701
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	2.54715	0.0
2.21623	1.35925	1.11884	1.10985	0.661345	1.6898900000000001
0.0	3.5421699999999996	0.0	0.0	0.0	0.0
12.0981	13.5843	9.86616	9.78684	12.6357	6.20906
60.1483	40.579	41.7523	85.3433	58.3337	63.0622
2041.33	1608.67	1874.65	2326.13	2265.59	2129.37
345.285	367.16900000000004	330.284	321.003	349.22	294.83099999999996
28.5107	14.2803	26.2379	33.3145	47.1478	45.9702
37.5198	28.9945	36.4624	21.9208	43.1056	30.0395
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	5.81399	3.8448300000000004	0.0	0.0
0.0	1.59279	1.63884	0.0	0.0	0.0
0.0	4.36795	2.2471200000000002	0.0	5.31307	3.3940300000000003
242.273	257.835	232.12900000000002	295.055	327.88	332.392
8.489980000000001	8.099839999999999	9.16745	6.613639999999999	7.88196	15.1052
0.0	0.0	0.0	1.6562400000000002	0.0	0.0
79.4731	66.3302	52.0453	66.2383	74.2976	87.5079
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
2.38272	10.2295	14.7355	2.78419	0.0	3.1794700000000002
0.0	0.0	1.4622	0.0	0.0	0.0
0.0	0.0	1.1950399999999999	0.0	0.0	0.0
13.1074	10.2759	11.58	9.98863	11.9042	15.9695
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	14.364	18.998	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	13.5317	0.0
5.83935	6.685219999999999	11.1776	26.1557	10.1647	10.3893
49.6649	48.2067	55.3237	52.9866	67.6587	37.4581
536.34	512.7919999999999	454.945	830.4839999999999	749.185	733.2460000000001
47.70399999999999	38.9695	43.3157	32.5159	50.5156	40.2267
0.0	0.0	0.0	1.4103299999999999	0.0	0.0
22.2104	19.0708	19.6222	30.278000000000002	7.732419999999999	19.7581
13.9902	18.9429	16.6383	13.8324	16.8598	14.3602
0.0	7.6283199999999995	2.6162900000000002	0.0	0.0	0.0
104.96700000000001	104.12100000000001	112.00200000000001	99.69	96.615	104.889
96.2928	68.9009	122.881	193.78	117.333	57.1074
103.705	122.875	117.626	87.8411	105.948	103.93799999999999
31.3105	33.3739	38.1543	54.2482	27.0635	54.7465
54.1459	67.5756	48.9487	36.0486	41.4274	59.6495
69.6946	76.7216	55.2579	91.8782	80.2572	92.9995
0.0	0.0	0.0	0.0	0.0	0.0
3.9298	7.592160000000001	1.73593	5.73991	1.0261	1.31097
1.26787	1.08865	0.0	0.0	0.0	0.0
139.751	111.99600000000001	115.235	87.0919	48.6534	174.049
0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0042	0.0	0.0	1.22148	0.0
123.568	91.0263	108.572	104.149	142.458	100.914
125.285	124.796	143.211	130.342	90.3909	101.92
3.1369	4.48913	3.6951400000000003	6.1090599999999995	0.0	5.58111
128.225	95.4195	95.6611	136.511	113.09	136.881
297.286	231.80599999999998	215.794	202.793	310.496	214.429
20.8929	16.8183	24.2265	19.8357	17.7298	17.4245
151.832	128.684	143.968	163.65	189.33700000000002	155.445
0.0	0.0	0.0	0.0	0.0	0.0
13.331	49.6018	14.9182	9.138580000000001	7.05448	5.9295599999999995
2.53574	7.620539999999999	5.600630000000001	4.44448	6.62103	8.45914
898.69	788.2810000000001	973.288	894.553	1073.33	881.288
36.204	49.1364	60.8749	53.2211	47.5707	32.7261
2.41277	5.35191	4.08558	2.1144700000000003	1.4699799999999998	1.34148
32.239000000000004	55.3636	33.0394	45.2052	37.7121	27.5323
30.1277	32.0466	23.8361	28.3734	23.4824	29.4015
12.469000000000001	37.4724	82.6198	14.5699	26.046	8.31921
2.63691	1.02916	0.847138	2.8010900000000003	1.00148	1.2795100000000001
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
4.197030000000001	5.3272900000000005	3.3855199999999996	4.90419	6.67057	3.16548
116.67	121.04799999999999	156.452	132.27	139.261	93.5946
17.9839	28.1261	41.9904	27.0181	30.8578	18.8552
84.7345	106.537	100.259	167.96599999999998	146.972	127.20200000000001
