	Human_Muscle_Average_RPKM	Chimp_Muscle_Average_RPKM	Rhesus_Monkey_Muscle_Average_RPKM	Human_Kidney_Average_RPKM	Chimp_Kidney_Average_RPKM	Rhesus_Monkey_Kidney_Average_RPKM	Human_Cerebellar_Cortex_Average_RPKM	Chimp_Cerebellar_Cortex_Average_RPKM	Rhesus_Monkey_Cerebellar_Cortex_Average_RPKM	Human_Prefrontal_Cortex_Average_RPKM	Chimp_Prefrontal_Cortex_Average_RPKM	Rhesus_Monkey_Prefrontal_Cortex_Average_RPKM	Human_Primary_Visual_Cortex_Average_RPKM	Chimp_Primary_Visual_Cortex_Average_RPKM	Rhesus_Monkey_Primary_Visual_Cortex_Average_RPKM
ODF3	0.0	0.0	0.21900333333333333	0.0	0.0	0.142168	0.24587833333333334	0.0	0.16955333333333333	0.0	0.34387833333333334	0.0	0.0	0.0	0.19186166666666668
BET1L	19.19929	37.20081666666667	24.33635	80.36053333333332	85.45395	108.26938333333332	30.308083333333332	38.39156666666667	43.94475	39.60836666666667	36.5028	33.14532	27.867950000000004	39.5043	45.40058333333334
RPS27	9.299183333333334	2.9230666666666667	2139.971666666667	4.5237	4.038916666666666	2858.565	0.0	8.995566666666667	887.8198333333333	0.0	0.0	1269.7443333333333	3.867983333333333	0.0	707.774
RIC8A	76.70383333333335	75.99605000000001	44.669999999999995	141.13113333333334	164.91933333333336	156.7695	107.50934999999998	132.3775	144.511	155.476	146.33599999999998	120.17836666666665	102.8243	123.87706666666666	126.531
IMP3	285.2468333333333	235.22	166.37650000000005	270.399	262.55183333333326	448.25499999999994	201.02150000000003	204.33983333333333	231.69366666666667	246.81533333333334	215.1908333333333	235.24199999999996	238.9658333333334	272.34566666666666	219.02216666666664
ASB8	636.1083333333333	658.6895000000001	419.34183333333334	112.13096666666667	116.24736666666666	116.65050000000001	128.86566666666667	156.34766666666667	110.53165000000001	135.88631666666666	146.647	98.17051666666667	119.74618333333335	141.76866666666666	107.30598333333332
LCN15	0.0	0.0	0.4550633333333333	0.39909833333333333	0.0	0.0	0.0	1.5737083333333333	0.0	18.654796666666666	3.4926383333333333	2.267138333333333	6.309188333333332	4.56965	0.30224999999999996
ODF3B	39.4159	33.98041166666666	1.608638666666667	66.36433166666666	186.17866666666666	22.78056666666667	30.28046666666667	12.38494	1.1891646666666666	5.691166666666668	4.942738333333333	0.7288116666666667	7.482561666666666	8.175548333333333	0.17947500000000002
C2orf73	0.0	0.0	0.0	1.308985	0.0	2.3106986666666667	1.521835	0.5386150000000001	2.9702700000000006	3.7152483333333333	0.0	3.4471449999999995	1.0502283333333333	0.21357166666666663	0.7598895
LRRC75B	34.644816666666664	23.044903333333334	15.893283333333335	242.32015	357.7871666666667	159.12466666666668	130.93925000000002	33.167433333333335	112.61058333333334	85.25193333333333	33.87935	36.67314833333333	94.11523333333332	29.74791666666667	13.137313333333333
DMAP1	98.87898333333334	94.40421666666667	98.77769999999998	128.85208333333333	113.67101666666667	121.42066666666665	146.64783333333332	107.36781666666666	129.92666666666665	141.3083333333333	136.40033333333335	188.0931666666667	172.97216666666668	141.11516666666668	150.62316666666666
ADAMTSL1	1.5879546666666664	1.16576	3.1652516666666664	4.763497	6.206278333333333	14.137875	3.4256758333333335	10.547513333333335	1.2765251666666666	3.1232666666666664	2.596486666666667	4.450603500000001	1.5596356666666666	1.8850446666666665	4.330236666666667
FAM26E	9.59971	14.201284999999999	4.167081666666666	21.135166666666667	17.901416666666666	9.488701666666666	0.3568633333333333	1.6764866666666665	0.6569813333333333	3.2550633333333336	4.115535	0.19945166666666667	5.18645	2.904095	0.44999900000000004
IMPDH2	274.16766666666666	213.32783333333336	261.0178333333334	253.0953333333333	170.19416666666666	154.8898333333333	105.28008333333334	100.35324999999999	102.73418333333332	91.06075	105.44806666666666	93.25001666666667	84.94168333333333	109.13448333333332	89.29188333333333
ALS2CL	27.164666666666665	14.75929	9.861894999999999	174.12891	68.48301666666667	22.634616666666663	24.140416666666667	12.006195	25.710350000000002	16.544416666666667	8.783803333333333	1.4083065	10.980998333333334	3.767796666666667	2.537217
MLF1	226.92024999999998	314.2830166666667	565.773	44.16895	90.45981666666667	164.06663333333336	31.113033333333334	68.78521666666667	30.258	60.557283333333324	88.39126666666668	41.68318333333334	49.55431666666667	96.80608333333332	46.104733333333336
PRSS42	14.052698333333332	12.158764999999997	3.9976283333333336	3.5834683333333337	4.30665	0.0	0.0	0.28851333333333334	0.0	0.3277066666666667	0.0	0.0	0.33108	0.0	0.45627
NDUFAF3	531.1276666666666	429.73583333333323	278.9531666666667	443.80249999999995	428.24766666666665	387.859	184.28566666666666	194.06366666666668	197.54966666666667	278.591	248.36783333333332	247.8841666666667	327.272	276.9771666666667	209.72966666666665
C2orf69	50.68525	104.49603333333333	27.389533333333333	41.68018333333334	52.69238333333333	33.78931666666667	59.07828333333333	85.57268333333333	46.9766	118.12908333333331	117.80383333333333	69.72839666666665	73.62411666666667	83.08715	78.31205
GRAMD1C	1.558159	0.6855395	1.8423708333333335	32.02932333333333	57.92595	51.5434	3.5380733333333336	15.185333333333334	4.108173333333333	13.812971666666664	25.308149999999998	11.657235	13.546946666666665	13.054291666666666	9.28205
STAP2	0.0	40.44266666666666	0.0	1006.4773333333334	505.1903333333333	363.019	0.0	0.0	103.2765	0.0	0.0	0.0	136.13100000000006	0.0	0.0
BOLA1	86.34383333333334	89.89868333333334	202.60083333333338	91.81321666666668	133.78101666666666	273.071	55.692550000000004	90.35088333333333	170.70916666666668	81.92941666666665	90.9599	164.55733333333336	85.37214999999999	109.06551666666667	162.38283333333337
PDE4DIP	1359.2336666666667	1260.2276666666667	2395.003333333333	64.6195	43.421083333333335	29.119383333333335	213.45866666666666	113.11231666666667	138.93415	151.84983333333332	105.0775	134.4279666666667	110.99791666666668	83.40311666666666	126.52283333333334
DDX10	25.371799999999997	32.23316666666667	20.542783333333333	57.9091	118.5097833333333	66.19383333333333	62.288183333333336	71.7203	43.98068333333333	82.32915	83.3587	54.88078333333333	54.94168333333334	85.86663333333333	59.932199999999995
PPP1R42	0.0	0.0	0.199565	0.0	1.4058494999999998	2.1405425	0.6899871666666666	0.16821166666666668	0.4648311666666667	2.085925	0.8592166666666667	0.8012514999999999	1.2977638333333334	1.3203166666666666	1.5407656666666665
NDUFV2	1681.2250000000001	1224.8943333333334	639.0723333333334	901.5446666666667	762.2266666666666	301.3373333333334	475.84650000000005	376.75050000000005	156.25616666666664	601.4115	480.93799999999993	158.90883333333335	608.3158333333334	501.0445	170.5255
DALRD3	55.38976666666667	36.49686666666667	35.1781	178.74016666666668	148.07416666666666	160.64866666666668	104.89441666666666	80.96841666666667	95.98891666666668	83.11485	70.97488333333332	103.46315	95.19341666666666	71.86001666666667	93.44345
ZNF518B	13.547051666666663	33.122049999999994	23.779883333333334	17.202270000000002	30.697900000000004	32.09355	29.085466666666665	44.744233333333334	45.7536	27.915683333333334	35.422	32.022304999999996	20.149783333333335	31.193933333333334	42.878283333333336
SPINK6	0.0	0.0	0.0	0.0	0.0	2.81045	32.93154166666667	30.203729999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF366	8.964586666666667	13.863504999999998	7.928871666666665	10.346246666666667	15.247539999999999	9.773808333333333	2.51498	5.422421666666668	3.789836666666666	4.404561333333333	10.234618333333334	4.044379833333333	8.656653333333333	8.380436666666666	6.112376666666667
LCORL	7.537295	9.83417	8.259269999999999	13.665293333333333	14.459498333333334	18.52765666666667	10.081895000000001	13.713499999999998	18.50889833333333	8.534288333333333	10.366158333333333	8.040368333333333	8.647181666666667	6.817438333333334	8.059691666666666
PARD6G	7.695091666666666	14.213715	4.32984	38.14896166666667	17.46154	8.720466666666665	5.601585	16.595743333333335	6.578063333333334	9.069331666666667	16.826351666666667	5.639148333333334	10.184333333333333	18.167863333333333	6.360076666666668
ZNF454	0.0	7.5717	18.772516666666665	50.45483333333334	15.381099999999998	43.47501666666667	34.12495	57.09585000000001	56.015816666666666	43.052666666666674	65.63955	112.67511666666667	27.25	6.608783333333334	82.07486666666667
SH2B1	128.48553333333334	105.37535000000001	107.04450000000001	274.9026666666667	187.03449999999998	202.26700000000002	307.18966666666665	204.31466666666668	234.62966666666668	229.63416666666663	215.98466666666664	217.69266666666667	252.9418333333334	222.49283333333335	210.335
ZC3H12D	0.3878368333333333	0.2735895	0.172598	1.604025	7.659885000000002	2.453332	0.7544865000000001	1.8470041666666666	0.48322266666666663	1.663728	2.1805003333333333	0.5269161666666667	0.7879283333333333	1.9678213333333332	0.3127693333333333
KDELC2	21.00307666666667	30.8135	7.866695	52.65179333333333	117.2776	42.75476666666666	13.129529999999997	20.09201666666667	11.458448333333331	10.950146666666667	20.491899999999998	9.324551666666666	8.981853333333333	24.411450000000002	13.000535000000001
PLEC	892.4021666666666	1160.0290000000002	2048.7250000000004	188.09459999999999	139.35418333333334	231.42816666666667	148.38116666666667	136.55516666666668	390.3596666666667	216.20250000000001	193.0815	371.72883333333334	229.69383333333337	197.72050000000002	408.7558333333333
SH2D4B	0.0	0.136599	0.21188383333333335	0.0	2.086663	0.15425983333333335	0.13420783333333333	0.0	0.26616466666666666	0.2842615	0.7662613333333333	2.6582506666666665	0.13915816666666667	2.1266798333333328	5.329829999999999
RNF212	0.44969833333333337	0.0	0.0	2.415528333333333	2.7419016666666667	2.1559649999999997	3.820026666666667	2.3566900000000004	1.10849	0.9058966666666667	1.764995	1.6514666666666669	0.37801833333333335	2.5149616666666668	0.0
PRSS36	1.6481504999999999	2.1471376666666666	0.06707916666666668	3.0200066666666667	2.571667666666667	1.2792145	2.401626666666667	1.9387245000000002	1.8490631666666666	2.8057266666666667	3.58377	0.9102483333333334	3.6879066666666667	3.9216999999999995	1.0893031666666668
TMEM151B	1.8874399999999998	2.209313333333333	7.758588333333333	2.0700016666666667	3.46567	7.050581666666667	427.40799999999996	627.9046666666667	649.2454999999999	362.578	287.0516666666667	314.2233	211.90634999999997	310.06783333333334	474.2075
GALNT11	70.63093333333333	94.46198333333335	95.35213333333333	400.40175	574.1384999999999	796.2508333333334	124.76533333333334	145.82916666666668	129.71183333333332	241.21033333333332	224.4511666666667	147.85785	145.78898333333333	228.73783333333336	129.56933333333333
SLITRK1	0.2573566666666667	0.5703045000000001	0.8308823333333333	5.6512335	0.5572988333333333	0.06431283333333333	10.27622	37.066750000000006	41.629250000000006	184.4766666666667	190.31416666666667	187.03761666666665	95.61228333333334	135.91033333333334	164.16833333333332
WDR6	224.88621666666666	247.66333333333333	49.162299999999995	616.4105000000001	542.0356666666668	268.12483333333336	359.8415	339.51	294.14416666666665	222.86350000000002	246.93116666666666	239.52866666666668	200.43016666666668	162.57366666666667	155.61343333333335
GEN1	2.4442083333333335	1.8360558333333337	2.74159	8.805791666666666	3.372051666666667	3.048431666666667	3.6780183333333336	4.319041666666666	1.7305166666666667	4.449343333333334	2.9488733333333332	4.3458733333333335	4.241001666666667	3.987901666666667	4.389565
TMPRSS9	2.5134189999999994	2.3717183333333334	3.4376649999999995	19.38217	3.827771666666667	6.568718333333332	2.7926966666666666	4.810426666666667	10.080016666666666	3.6383949999999996	7.6636083333333325	11.2646	5.106036666666667	8.520741666666666	8.847855
AQP11	3.7014250000000004	24.112408333333335	12.079601666666667	27.91712666666667	48.43948333333333	136.44183333333334	33.21276666666667	47.3725	57.55595	42.24366666666666	82.89245	69.91135	30.656383333333334	65.76513333333334	57.20231666666667
TMEM11	782.7921666666667	880.8214999999999	822.0988333333333	164.04833333333332	194.25016666666667	177.52316666666664	139.34896666666666	136.832	191.79350000000002	129.00783333333334	128.81776666666667	154.65600000000003	157.23833333333334	156.30733333333333	154.02916666666667
ZNF354B	10.014481666666667	18.537848333333333	16.864639999999998	62.34565	52.66781666666666	24.99495	31.16541666666667	38.0875	29.587500000000002	31.500865	16.983173333333333	24.9798	32.904450000000004	29.691250000000007	28.240291666666664
SHISA3	5.198623333333333	4.130983333333334	0.36474500000000004	103.87675833333333	24.033846666666665	8.757098333333333	1.3194450000000002	2.5721683333333334	1.5839733333333335	1.9102283333333334	1.2367633333333334	2.285785	2.1165833333333333	2.3886366666666667	4.35758
OR2D3	0.0	0.1340555	0.16159366666666666	0.4574566666666667	0.0	0.44479266666666667	0.20815499999999998	0.44876866666666665	2.05269	0.11372083333333333	0.40708833333333333	6.121733333333334	0.5376821666666667	0.8841816666666666	6.1930499999999995
CALML5	0.0	0.0	1.4751883333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLEKHM3	5.024148333333334	14.01517	15.675183333333335	9.296233333333333	14.614753333333335	17.523166666666665	22.791666666666668	47.55331666666666	36.79234	52.6097	60.333000000000006	54.90896166666665	29.951333333333334	46.86085	67.74508333333334
HTR1A	0.0	0.0	0.0	0.1939983333333333	0.4664318333333333	0.10977833333333332	0.24534166666666668	0.45870700000000003	0.9444066666666666	50.634233333333334	53.436600000000006	48.60285833333333	9.859184999999998	23.793086666666667	2.8838783333333335
CCDC185	0.0	0.093521	0.5953350000000001	0.38405833333333333	0.7827601666666667	0.12493833333333333	0.08095033333333333	1.2459261666666666	3.0149671666666666	0.35073116666666665	0.23083566666666666	2.0444675	0.11738233333333332	0.81201	1.3051933333333332
FAM220A	245.70833333333337	518.6248333333333	483.7685000000001	50.90148333333334	43.44289999999999	86.67203333333333	116.90738333333333	150.40966666666665	251.455	130.00578333333337	140.63616666666667	219.16243333333333	89.35786666666667	136.36966666666666	226.90216666666666
DNAJC22	0.7373683333333333	2.2757433333333332	0.12158183333333333	34.01555833333334	60.63471666666667	65.81833333333333	1.1858801666666667	1.0235349999999999	0.180265	2.630926666666667	4.55061	0.0	5.564469	3.7368233333333336	1.0444131666666665
BEND3	1.8624353333333332	4.750446666666666	3.346785333333333	4.677718333333333	5.835908333333333	6.444073333333333	6.364893333333334	6.306584999999999	5.114861666666666	2.8323966666666673	2.6206099999999997	2.770375	2.0813251666666663	1.7724308333333332	3.611368333333333
NT5DC1	75.35843333333334	64.32503333333332	152.835	127.16619999999999	211.01733333333334	102.17345	34.13545	56.92603333333333	50.623799999999996	71.55993333333333	101.67309999999999	45.592966666666676	101.9665	108.53246666666666	91.7847
GLDC	4.30346	16.562416666666667	0.36028616666666663	85.93594983333332	411.8968333333333	235.4085	17.082116666666668	45.570433333333334	6.90203	38.87443333333333	32.42495	9.097985	33.73103333333333	27.113333333333333	15.267283333333333
COX14	1405.3033333333333	1519.88	1582.0566666666666	1254.5620000000001	1284.3268333333333	1385.695	497.0818333333334	628.9206666666666	744.4839999999999	642.7660000000001	825.0495000000001	717.2044999999999	720.1853333333333	890.1653333333334	563.4499999999999
MCMDC2	3.342658333333333	1.8977700000000002	2.103426666666666	2.5670275000000005	2.0098350000000003	3.7219866666666666	1.4899379999999998	2.0655085	7.749835	0.9505728333333333	1.5142084999999998	3.9729150000000004	1.3452265	1.7931191666666664	5.532975
TUBAL3	1.7229733333333332	0.09649400000000001	0.0	5.0259855	8.718024999999999	43.484399999999994	0.5136740000000001	0.0	0.0	0.26233033333333333	0.0	0.48258	1.505047666666667	0.0	0.1379525
P4HTM	49.38568333333333	54.73396666666667	33.548500000000004	169.167	183.83383333333333	175.303	294.3131666666667	376.07933333333335	477.62450000000007	373.18066666666664	370.4624999999999	612.7308333333332	381.80766666666665	473.0986666666667	585.1506666666668
UCN3	0.0	0.6270183333333333	0.0	3.668745	0.8823483333333333	326.28766666666667	0.0	0.0	0.38520166666666666	1.1989316666666665	0.0	0.656345	0.4097866666666667	0.44603333333333334	0.0
DTX3	39.92088333333333	51.21823333333333	25.2762	260.76144999999997	142.60500000000002	122.8345	657.7041666666667	598.8068333333334	502.33716666666663	544.4326666666667	505.2336666666666	485.7588333333333	528.1425	616.4585000000001	519.0529999999999
KLHL11	9.698644999999999	14.466299999999999	13.89352	10.863135	17.034683333333334	17.0329	38.15611666666667	68.43585	37.0958	45.17823333333334	66.15983333333332	35.27488666666667	27.66143333333333	49.5207	44.43905
AMBN	0.0	0.0	0.0	0.2947733333333334	0.0	0.0	0.0	0.0	0.0	0.2753883333333333	0.0	0.0	0.2782233333333333	0.0	0.0
CTXN1	4.556933333333333	4.853133333333333	3.44748	70.50614333333333	69.32996666666666	11.344058333333331	11.804338333333334	29.688333333333333	31.52914833333333	2341.018333333333	1578.7516666666663	2867.873333333333	863.6721666666667	814.8898333333332	927.3456666666666
SLC25A20	123.92841666666665	114.63936666666665	72.37746666666665	63.25163333333334	61.738616666666665	91.61876666666667	9.421136666666667	9.861603333333333	17.514216666666666	21.096733333333333	16.740716666666668	17.000545	25.72236666666667	11.664521666666666	17.501150000000003
CA8	7.566293333333333	4.662135	9.913763333333334	10.287483333333334	12.626384999999999	0.8686283333333332	97.95145000000001	279.56449999999995	413.9926666666667	19.619133333333334	21.82745	12.86985	20.17335	9.544005	36.58103333333333
CD28	0.0	0.6270183333333333	1.1198816666666664	3.26426	2.103213333333333	1.5109133333333336	0.0	0.3154883333333333	1.5079933333333333	0.4839	0.47020333333333336	0.0	0.0	0.0	0.3257183333333333
EPM2AIP1	37.48111666666667	60.72326666666665	91.16365	78.23538333333335	52.7482	79.77458333333333	119.02906666666668	201.43266666666668	209.46335	104.02921666666667	132.7048333333333	148.4356733333333	73.27428333333333	121.30664999999999	194.4043333333333
ERBB4	2.135382	3.8926766666666666	2.7645999999999997	5.276454666666667	12.910703333333332	9.185456666666665	11.106158333333333	27.873500000000003	19.886850000000003	18.349468333333334	22.471801666666664	21.45507166666667	12.33666833333333	14.430796666666666	27.667433333333335
MAF	0.0	119.84566666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	319.185	0.0	0.0	0.0	0.0
CTNNBIP1	21.021031666666666	32.41507333333333	62.64358333333333	35.929125	26.754983333333332	66.26490000000001	79.22661666666666	82.85646666666666	97.14103333333333	67.59463333333333	56.64341666666667	66.92036666666667	49.260083333333334	30.25581	74.67625
OR6B3	0.38101500000000005	0.20216333333333333	0.6278153333333333	0.0	0.20070166666666667	0.253655	0.0	0.6125583333333334	5.9892053333333335	0.25863166666666665	0.17752166666666666	10.833091666666666	0.3644548333333333	0.0	6.889891666666666
PSAPL1	0.0	0.0	0.0	0.9340216666666667	0.0	0.27834050000000005	0.09783566666666667	0.0	0.317145	0.15279316666666667	0.29092633333333334	0.2448391666666667	0.141867	0.22127933333333336	0.6917188333333333
OTOS	0.0	18.571066666666667	0.0	0.0	0.0	0.0	3.6906999999999996	6.751281666666666	1.302885	6.220641666666666	57.41506833333333	139.20711666666668	9.353768333333333	28.141266666666667	59.782333333333334
ERN1	6.2151250000000005	21.5098	7.658223333333335	9.357161666666668	18.22865	16.899266666666666	4.347975000000001	7.958199999999999	12.593210000000001	2.608224166666667	5.674106666666667	2.6746099999999995	2.7947710000000003	4.42265	4.879955
GPR35	11.091173333333332	15.582900000000002	0.9766881666666666	18.672013333333332	40.37851666666666	0.9167088333333333	15.252431666666666	54.41528333333333	1.0008783333333333	13.502555	22.697483333333334	2.2904416666666667	18.04543333333333	27.7888	0.7305161666666667
CSRNP3	0.382855	0.3244525	0.08554400000000001	4.831265	8.673998333333332	20.473066666666668	7.616898333333332	18.322341666666663	13.294996666666664	56.71001666666667	91.81425	55.257621666666665	30.444350000000004	56.99251666666666	79.80538333333332
SUZ12	20.1016	10.203625	25.709100000000003	59.58813333333333	20.516666666666666	55.01448333333334	68.13440000000001	22.649716666666666	46.248016666666665	47.552233333333334	13.78459	32.019533333333335	41.357216666666666	13.379598333333334	41.47153333333333
NSUN3	9.014925	15.711301666666666	13.487288333333334	29.134366666666665	53.82186666666667	16.15025	13.620181666666666	33.42195	10.920174999999999	24.26085	30.754599999999996	14.984779999999999	19.501851666666667	32.30155	13.314983333333332
KCTD12	47.446178333333336	36.3107	31.1087	87.92321666666668	52.553333333333335	125.4418	75.01156666666667	113.88799999999999	174.27705	46.399100000000004	56.69596666666666	83.82735666666666	24.33758333333333	56.178050000000006	59.59695
RPP25	10.99609	3.6277233333333334	0.9579466666666666	82.98938333333332	33.362840000000006	9.951715	21.932683333333333	15.416583333333334	21.7685	62.01316666666667	58.14926666666667	72.84293333333333	84.8224	96.35531666666667	67.3899
C5orf64	0.0	0.0	0.0	0.0	0.0	0.0	3.4388666666666663	7.405166666666666	0.0	4.282233333333333	13.52415	1.7702	3.5637666666666665	9.139716666666667	0.0
THBD	215.93675	31.792606666666668	12.055886666666666	32.478616666666674	52.17511666666667	11.252780000000001	1.2501966666666668	1.4185333333333334	0.0	12.151850000000001	4.945228333333334	3.607915	1.409765	7.702781666666667	3.9156
GP5	0.0	0.0	0.44213449999999993	2.0301083333333336	0.10050783333333334	0.14369	0.0	0.0	0.23432033333333332	0.22746466666666665	1.0279368333333332	2.418365666666667	0.11570033333333335	1.5130658333333338	1.7699995
COX5A	9006.355	10531.035000000002	6502.751666666667	4276.518333333334	4645.425	3083.7466666666674	1799.515	1794.4400000000003	1310.1066666666666	2888.0416666666665	3265.7466666666664	2110.971666666667	3004.2433333333333	4253.39	2398.963333333333
FAM132B	2.617103333333333	0.7426398333333334	0.9779603333333333	10.907733333333333	0.0	0.0	7.744253333333333	10.389141833333333	3.038548333333333	3.8678533333333327	1.1615550000000001	0.38371666666666665	1.0343099999999998	1.20887	1.3038866666666664
ZHX2	134.76163333333332	215.958	112.25581666666669	54.244049999999994	57.055200000000006	53.147333333333336	44.32593333333333	91.85531666666667	30.55293333333334	36.538050000000005	67.20021666666666	35.5279	53.97743333333333	54.48865000000001	25.574316666666665
CPN2	0.0	0.11315716666666668	0.0	26.218220000000002	6.816885	33.0766	0.0	0.0	0.2573396666666667	0.0	0.0	0.10237033333333334	0.0	0.09876666666666667	0.22391550000000002
CPNE7	0.0	0.0	0.0	28.31876166666667	9.756721666666666	0.9344833333333332	0.5366566666666667	2.2931066666666666	4.166474999999999	45.603183333333334	64.02473333333334	57.65455000000001	15.660893333333334	25.79093333333333	6.464783333333333
CD300LB	0.7948149999999999	0.0	0.0	4.455883333333333	4.282396666666666	0.0	0.7117633333333336	0.0	0.0	1.0425466666666667	0.846365	0.0	0.0	0.0	0.0
GDPD4	0.0	2.172495	0.0	0.0	1.689335	0.18929600000000002	0.0	1.2505666666666666	0.5316031666666666	0.0	0.4857916666666667	0.18300166666666665	0.0	0.295657	0.4163801666666667
RIIAD1	3.6636	4.525958333333333	0.8025816666666667	1.2609883333333338	1.7689333333333332	2.801925	1.00093	0.0	0.9625133333333333	8.964023333333333	9.531495000000001	8.583378333333334	6.662	2.978566666666667	0.0
MPI	141.33361666666664	280.68699999999995	139.3661666666667	127.1637	125.02253333333334	106.92911666666667	97.62641666666666	177.19066666666666	125.34616666666665	157.1455	243.83883333333333	125.53429999999999	110.33716666666665	213.30450000000005	117.23725
H1FOO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM52	2401.228833333333	869.5551666666667	1599.12	37.39364666666667	23.437226666666664	15.877034999999998	17.279173333333333	26.40751666666667	5.679881666666667	13.380913333333334	7.3157700000000006	11.237135	7.56791	1.76858	7.421961666666667
RNF186	0.0	0.204865	0.953476666666667	201.21003999999996	201.93239833333337	257.1855	0.0	0.551465	0.0	0.0	0.0	0.2561383333333333	0.0	0.0	0.0
EFCAB13	2.2378283333333333	0.11457516666666667	0.0	18.986414999999997	7.969561666666667	0.6443041666666667	1.7443888333333335	0.13212033333333334	0.41544466666666663	2.004613333333333	0.0	0.7337833333333333	2.0010133333333333	1.061996	0.0
MSC	0.0	165.81266666666667	513.1833333333333	11376.941666666666	1343.9266666666667	262.743	0.0	0.0	316.17966666666666	846.745	950.3191666666667	840.9738333333333	591.6633333333333	511.8790000000001	2858.9199999999996
APOLD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206.23833333333334	0.0	0.0	208.11833333333334	154.45066666666665	0.0
FAM101A	31.74791666666667	7.391151666666667	2.2199533333333332	6.466095	17.056403333333332	13.66621	35.028349999999996	14.902456666666666	13.028028333333333	18.025533333333332	31.673050000000003	41.08793333333333	9.441994999999999	45.44938333333334	48.906733333333335
EXOSC4	59.244416666666666	60.090799999999994	99.63096666666667	135.44178333333332	160.9615	179.69000000000003	88.66775	123.59993333333334	135.91833333333332	100.4855	152.5885	180.4128333333333	103.53148333333333	151.2985	100.83743333333335
DPY19L3	3.0522766666666663	3.051794333333333	3.028425	22.361800000000002	10.616668333333331	14.574910000000001	23.485166666666668	30.009483333333332	20.814251666666667	19.967783333333333	22.428500000000003	15.913857	20.100066666666667	17.046176666666664	22.278050000000004
PFAS	8.725171666666666	8.729736666666666	11.065998333333333	26.03141666666667	22.819866666666666	30.595333333333333	20.34981666666667	19.3462	40.8293	22.15341666666667	22.201150000000002	30.064683333333335	15.662008333333333	25.24801666666667	38.28476666666667
HYI	56.14838333333333	54.14756666666667	22.12776666666667	178.92008333333334	176.35633333333337	348.3868333333333	101.6445	110.50918333333334	114.60983333333333	49.91001666666667	76.86354999999999	92.26493333333333	66.74215000000001	77.58103333333334	69.5401
C17orf62	18.863458333333337	13.356818333333335	15.355761666666668	58.98665	65.41258333333333	52.38325	29.984933333333334	32.13183333333333	39.560550000000006	33.10095	50.38014999999999	46.72521666666666	42.61426666666667	58.532266666666665	34.78685
GAK	47.01468333333333	64.68525	32.03931666666667	197.245	154.58466666666666	144.60466666666665	147.008	115.02111666666667	125.46716666666667	115.44318333333332	103.1812	105.00708333333334	108.59341666666666	103.24616666666667	108.73020000000001
TUFM	835.0250000000001	1104.2608333333333	792.4889999999999	793.6696666666667	974.8808333333333	896.1428333333334	383.8815	394.2613333333333	356.90166666666664	436.90950000000004	475.38366666666667	451.76916666666665	414.8261666666667	455.78783333333337	378.4565
ERICH3	0.26295233333333334	0.08653933333333332	0.4603106666666667	0.457074	0.118114	3.17517	26.244899999999998	49.57175	58.7866	46.924049999999994	78.05025	54.91763333333333	17.207203333333336	46.935	40.25378333333333
CTC1	11.285081666666665	22.701999999999998	6.894756666666666	37.30175	53.39363333333333	37.298049999999996	66.04355	72.68495	57.44431666666666	39.78178333333333	45.21961666666667	32.83506666666667	28.116200000000003	48.384816666666666	36.65410000000001
SEPW1	16727.813333333335	28154.05	0.0	3002.561666666667	2853.578333333333	0.0	7226.0216666666665	7970.793333333332	0.0	10058.678333333333	12192.306666666665	0.0	9832.909999999998	13263.326666666668	0.0
EIF3K	2035.9016666666666	657.6526666666665	640.1315000000001	1313.4906666666666	812.0338333333333	646.1481666666667	617.6575000000001	370.89183333333335	592.7653333333334	687.2748333333334	497.03933333333333	778.1695	642.2468333333335	503.1021666666666	510.44683333333336
SNX18	51.79911666666667	48.992174999999996	51.2636	109.21296666666666	135.05283333333333	119.63900000000001	37.417966666666665	55.75281666666666	49.169916666666666	59.89766666666668	88.41541666666667	56.08111333333333	86.4927	52.20811666666666	51.87843333333333
EXD1	0.0	0.0	0.07215516666666669	0.10748583333333334	0.0	0.0	0.2999853333333333	0.0	0.110917	1.2565083333333333	0.0	0.29072116666666664	0.5677498333333334	0.0	0.07897
AURKB	1.9194633333333335	0.20559333333333332	1.5049725	9.405221666666668	3.5756583333333327	2.4567633333333334	0.20381000000000002	0.7680483333333333	2.1666521666666667	0.25356	0.23275499999999996	0.69545	0.46198333333333336	0.4043316666666667	2.805175
TAS1R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C14orf39	5.819921666666666	0.5112326666666667	0.0	2.925553666666667	0.1274795	0.0	0.0	0.0	0.0	0.17255333333333334	0.0	0.24887816666666665	0.0	0.13288266666666668	0.0949585
