	hM1	hM2	hM3	hM4	hM5	hM6	hK1	hK2	hK3	hK4	hK5	hK6	hP1	hP2	hP3	hP4	hP5	hP6	hV1	hV2	hV3	hV4	hV5	hV6	hC1	hC2	hC3	hC4	hC5	hC6	cM1	cM2	cM3	cM4	cM5	cM6	cK1	cK2	cK3	cK4	cK5	cK6	cP1	cP2	cP3	cP4	cP5	cP6	cV1	cV2	cV3	cV4	cV5	cV6	cC1	cC2	cC3	cC4	cC5	cC6	rM1	rM2	rM3	rM4	rM5	rM6	rK1	rK2	rK3	rK4	rK5	rK6	rP1	rP2	rP3	rP4	rP5	rP6	rV1	rV2	rV3	rV4	rV5	rV6	rC1	rC2	rC3	rC4	rC5	rC6	mM1	mM2	mM3	mM4	mM5	mM6	mK1	mK2	mK3	mK4	mK5	mK6	mP1	mP2	mP3	mP4	mP5	mP6	mV1	mV2	mV3	mV4	mV5	mV6	mC1	mC2	mC3	mC4	mC5	mC6
iso	17.1588	19.34	16.7105	39.6761	9.21231	8.44309	25.3666	14.2504	3.19024	14.0725	8.2152	17.1395	84.505	74.5589	48.6133	23.4846	73.4604	17.2865	21.8052	17.9216	17.1154	21.1877	52.1744	21.0465	183.458	61.6639	93.8016	113.302	104.44	107.885	32.2035	35.1584	38.1297	31.6266	22.8503	20.8472	16.1933	7.78414	16.3078	7.56168	5.96278	16.3045	55.7353	67.5473	80.0746	34.929	51.2777	53.11600000000001	28.7108	49.6256	75.9585	54.8987	58.3942	49.3117	165.065	119.353	157.77	128.585	144.17	159.721	36.1806	28.1917	34.6385	34.7925	30.272	30.6971	22.1822	13.8281	18.7916	24.45	21.9184	17.9031	88.4476	48.6236	82.68299999999998	71.6089	52.8216	3.54839	53.7082	87.0142	81.8511	66.821	77.7898	89.7695	31.1236	118.594	143.554	139.528	123.725	100.044	110.908	140.487	140.121	108.585	75.96600000000002	109.751	76.5941	47.8594	77.0884	52.9013	47.8617	43.3872	147.826	96.8953	144.211	106.538	96.7431	74.2188	118.357	129.77	140.686	98.2424	121.325	102.315	148.822	142.78	142.876	133.042	121.677	176.097
iso	115.627	91.1296	91.4398	70.8799	57.1776	65.8784	33.7374	36.7574	75.8085	86.5112	21.6443	42.5515	21.6597	24.1239	14.9426	28.8745	16.3323	15.3273	20.6228	13.6204	34.3981	16.699	19.9279	25.9292	17.7777	20.5311	18.9024	19.7131	14.4944	18.44	91.973	52.8469	97.5316	112.169	165.68599999999995	141.304	60.7139	71.78	81.9373	63.4709	61.752	72.6962	31.6278	25.4859	19.8347	32.6596	30.0472	18.8384	24.7927	32.9052	29.0779	38.1128	30.8774	30.1537	21.9108	31.7479	28.4314	44.0044	27.8903	34.7195	109.072	101.861	113.916	136.686	121.68	141.13	77.747	84.7753	75.5338	78.0441	81.8829	63.4963	35.1949	36.1326	40.0896	24.918000000000006	32.0039	20.1359	31.8515	28.1538	40.9473	38.1498	29.7116	33.4143	38.0828	31.7605	31.114	31.7596	29.8059	39.1992	62.5732	48.7481	60.082	58.5073	66.4566	66.2	46.0946	48.3838	51.0399	49.8711	39.2713	58.8051	27.6448	32.4855	41.7807	15.2273	23.9319	38.0286	21.5168	25.3584	31.8036	30.6657	28.4031	25.3884	25.9978	26.2821	29.0717	23.7693	32.4986	28.9908
iso	0.0	2.46447	7.452939999999999	3.93236	2.05436	1.88282	5.65677	4.62234	14.2286	3.13818	20.9371	17.8366	3.16718	7.0007199999999985	8.67265	1.39656	3.91206	1.2849700000000002	3.89007	4.56746	0.0	7.3498100000000015	4.47498	1.97617	2.68271	2.24508	6.65568	0.0	2.02524	3.47832	3.77969	0.7467020000000001	2.0613200000000003	1.08504	3.39709	1.0331	15.4763	8.92734	13.3344	6.74505	5.31883	4.15534	3.72871	2.56394	0.0	1.41622	0.994346	5.92246	2.22697	3.84924	1.07548	1.04191	0.947053	0.0	1.72209	2.95733	1.52142	2.01225	1.7986099999999998	2.29793	1.79296	1.5717	0.702221	0.0	3.60037	1.01414	8.72938	4.40526	8.78021	6.710610000000001	5.21367	9.2456	5.77285	4.13071	3.73436	3.61559	4.90803	3.16518	3.92688	1.3617	1.53708	0.0	5.3376	0.0	0.69406	2.15891	0.0	0.928804	0.0	0.0	18.2619	10.8881	8.71297	6.93283	16.3904	9.9002	20.4192	31.3022	11.1466	34.2072	12.6761	10.6985	6.17457	7.484889999999999	10.4517	4.76149	7.760569999999999	11.2655	7.42421	7.24977	7.699219999999999	11.1031	14.0234	10.1617	16.7514	9.66856	14.1902	7.43255	15.3806	9.06529
iso	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5642200000000002	0.0	0.0	0.473601	0.0	0.0	0.0	0.0	0.0	0.0	0.8537389999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.95849	0.8476799999999999	1.05887	0.0	0.0	0.0	0.0	0.804106	2.33702	0.0	0.0	0.643779	0.5527770000000001	0.0	0.0	0.0	0.859049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.698018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51189	0.0	0.0	0.0	2.41025	1.7451299999999998	0.894409	0.0	0.0	0.69729	0.0	0.0	1.51681	0.702451	0.0	1.48076	0.0	0.666377	0.0	2.4763900000000003	1.85765
iso	0.0	0.0	0.517834	0.0	0.0	0.0	0.687812	1.6861099999999998	0.0	1.0175299999999998	0.509153	0.0	0.0	0.0	1.40602	0.0	0.475671	0.0	0.0	0.555362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.363169	0.0	0.0	0.0	0.0	0.0	0.0	0.5895779999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.483614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.579673	0.0	0.0	1.69569	0.0	1.16289	0.814715	1.89893	2.44905	0.467243	1.50449	1.3601299999999998	2.92639	0.953391	0.76855	0.3814	1.32256	0.373226	0.705992	0.0	0.385015	0.0	0.524213	1.72737	0.0	0.0	0.825468	0.0	1.0601200000000002	1.06043	0.375011	0.0	0.0	6.43219	8.127360000000001	7.3997600000000014	5.38775	5.3996900000000005	5.20834	7.2143	5.72606	9.04567	7.53361	5.93696	7.921869999999998	9.0358	4.41175	3.1235	8.35362	8.19242	8.03888	7.19566	4.706930000000002	9.06698	7.23676	8.02254	6.8204699999999985
iso	36.648	30.8878	62.5384	39.7224	22.289	16.2015	110.579	93.3843	165.021	91.5779	158.22899999999996	88.6571	92.187	95.1624	100.044	118.605	106.111	107.686	89.2631	90.9939	77.1092	80.9213	97.104	95.3742	70.9261	90.7137	83.9506	85.2541	94.7119	63.3314	23.1909	39.3898	28.5342	75.5051	27.537	43.6756	98.0451	70.5101	85.2621	78.2284	103.475	69.958	94.3954	84.4127	94.1656	86.3646	78.1222	77.5512	94.5644	102.247	80.473	90.435	87.5163	89.0914	75.7028	54.4908	76.273	78.6712	83.104	82.1029	39.2413	17.6404	22.5938	20.096	20.5416	27.3181	112.782	96.9096	115.868	130.238	118.497	93.708	106.549	94.6561	100.942	105.96	92.1784	60.985	95.7884	89.6628	84.2468	72.3378	97.8499	85.7215	100.231	88.0397	83.1723	85.1349	74.7887	96.9805	17.105	20.6685	25.299	17.6049	23.2473	18.546	54.0017	62.5474	63.0223	49.0024	40.9618	49.6026	150.83100000000005	126.593	118.78	136.025	108.411	125.684	147.77	122.568	141.825	122.527	118.741	110.408	111.862	94.1827	105.333	91.3372	94.6691	79.6608
iso	0.0	0.0	0.0	0.0	0.0	2.86438	0.0	0.0	2.16463	1.5914	0.0	0.0	0.963662	0.0	2.19899	0.0	2.97576	0.0	0.0	3.4743	3.87102	1.59735	0.0	0.0	2.72085	11.9542	1.44649	5.80206	9.24316	0.0	1.15003	0.0	3.13595	4.9521	13.7816	0.0	0.0	1.50905	0.0	0.0	3.23667	0.0	1.89086	5.85088	1.72482	0.0	0.0	0.0	0.0	4.39196	0.0	0.0	0.0	2.3075	1.3099299999999998	0.0	0.0	0.0	0.0	0.0	1.37689	0.0	0.0	1.83332	1.38244	1.55761	4.46911	2.7063900000000003	7.35567	7.73004	2.0019	0.0	11.8219	12.6886	11.4711	11.1063	9.04581	17.0147	2.41249	6.27425	10.6235	17.8626	6.55836	8.52375	4.26399	4.97375	5.46311	4.27961	3.1982	9.13742	0.0	2.20399	1.65347	1.16947	1.77738	2.73276	1.82352	17.4247	1.5384	6.10967	28.8666	0.0	3.74961	3.24666	1.76305	1.80719	6.732480000000002	0.0	0.0	4.12739	5.84435	9.19434	9.9353	1.92839	2.99194	2.9357	6.7322	2.25677	11.6751	7.5068899999999985
iso	38.4505	123.824	419.04	135.376	28.6717	162.921	232.899	877.3610000000001	15.8865	505.138	37.9872	128.024	28.2898	26.0548	28.2427	15.5929	16.3796	25.1072	25.3362	15.9365	7.10249	14.654000000000002	14.9892	16.5482	7.48826	21.9334	21.232	21.291	2.82653	12.9454	84.4022	114.635	109.322	66.6309	189.646	80.7436	172.796	287.952	649.664	803.306	445.394	133.387	52.0398	75.1456	69.6228	43.4841	41.6328	37.1957	9.32422	48.3498	27.018	98.8819	23.7916	50.8051	69.6998	88.7391	29.7272	42.12600000000001	45.1842	28.8641	382.859	190.838	305.777	209.907	271.343	653.9119999999998	1133.85	730.408	998.154	845.252	582.118	933.755	51.027	60.5329	41.6949	67.2814	41.0994	17.67	52.6133	53.2129	38.6142	36.5213	62.5753	68.60300000000001	46.496	51.2224	39.7144	15.5554	46.4991	132.85	196.208	695.54	357.983	233.883	573.955	554.048	608.928	261.577	937.114	386.742	648.808	1724.72	130.715	125.095	307.307	162.474	163.672	184.794	186.122	113.593	96.5081	171.50799999999995	171.875	155.68	60.3852	70.0228	96.3465	49.6882	52.0233	61.9808
iso	842.25	739.298	329.564	460.835	314.023	467.679	162.127	154.56	312.647	89.9425	52.0063	146.06	24.2063	15.6058	16.5709	29.3527	35.5054	29.4626	17.3432	28.3631	68.0655	24.0744	27.3613	26.4312	13.669	36.4625	16.3506	18.2178	11.609000000000002	6.64608	1167.06	831.7860000000002	413.55300000000005	215.613	867.613	114.49	230.651	200.901	275.628	148.21	286.59	87.3364	40.3722	19.5958	54.1573	37.8838	36.0983	19.8032	31.9133	62.5157	36.9889	31.8527	27.1432	26.083	34.5495	14.1265	21.8025	21.1466	42.9579	46.1023	736.554	1135.16	1227.69	1035.45	1430.89	798.3489999999998	105.636	87.5389	105.234	117.001	156.899	136.50799999999998	38.606	35.5167	35.6765	34.5418	41.2625	51.4059	34.5145	18.2128	30.8378	8.333219999999999	34.6754	28.7822	46.4153	10.3126	18.69	39.0429	23.8723	34.1021	825.81	421.013	703.957	768.0139999999999	645.758	556.14	218.563	476.635	255.457	266.982	318.358	301.645	60.8591	48.6423	123.267	36.101	65.1437	52.1971	89.7111	63.5552	65.6712	101.401	62.0221	86.675	113.933	53.1466	77.3286	84.5287	83.2952	70.2938
iso	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3917	0.0	12.9247	0.0	0.0	0.0	0.0	4.31053	0.0	0.0	0.0	0.0	0.0	3.24078	2.76244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.18454	3.06162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.1535	6.72889	10.0963	9.52118	3.61763	11.1243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.80025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iso	0.0	0.0	2050.62	1262.29	0.0	0.0	0.0	0.0	0.0	1007.36	0.0	0.0	0.0	0.0	4175.88	1344.89	1883.66	0.0	2497.43	2199.23	0.0	1011.12	861.882	2854.57	861.1489999999999	0.0	0.0	0.0	0.0	0.0	1455.94	2157.22	0.0	1044.89	0.0	2984.63	0.0	955.226	0.0	0.0	3073.22	0.0	0.0	0.0	1091.81	0.0	1915.11	2851.67	0.0	1853.41	1035.69	0.0	0.0	1460.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2507.1	3487.81	5233.23	13324.9	3375.25	5189.5	0.0	1002.71	0.0	1933.71	4568.14	0.0	0.0	0.0	1116.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iso	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	227.95	77.476	213.878	553.524	135.849	643.1519999999998	16.7269	8.57666	10.4814	8.50512	21.8448	8.98226	38.9568	54.0369	50.2405	52.0424	51.5855	24.0039	28.8831	44.7231	49.9827	34.9093	47.0848	32.7867	46.5313	56.7344	41.109	30.448	49.5708	33.529	181.188	132.499	124.47	196.097	222.777	141.39600000000004	10.0638	3.809	13.8032	9.97271	16.9049	11.8096	59.2738	39.0644	53.4787	70.3397	39.2544	13.6838	61.9654	55.926	78.9114	48.7087	85.3801	59.982	17.2534	25.667	48.0551	41.1582	43.8864	26.6387	60.4968	88.4674	55.2103	65.6358	55.5596	123.282	117.89	50.6421	120.223	104.173	71.7777	99.524	154.504	109.561	152.809	98.8598	95.6601	78.3036	191.179	133.906	153.626	103.423	121.001	126.04	155.168	125.138	132.005	70.545	118.492	123.552
iso	0.0	0.0	0.6059760000000001	0.0	0.0	0.0	0.804887	0.657701	1.21472	0.297682	0.0	0.0	0.360519	0.332038	0.0	0.0	0.0	0.36567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.44193	22.5242	8.79901	14.5124	5.47811	5.2919	20.2591	31.8973	16.5584	43.8279	18.1632	2.95626	1.76849	1.82408	10.0018	1.20906	1.41483	4.6348	0.0	1.36924	2.44844	110.892	2.42556	0.0	1.47019	1.47276	1.29887	4.29476	2.55919	1.9618	26.532	6.2617	11.1907	12.2286	19.2107	31.746	26.3321	9.52755	7.49587	10.7419	5.93471	12.6769	10.1306	7.64072	7.438919999999999	4.80156	3.91076	0.900729	6.2579400000000005	6.9751	3.28061	5.79189	6.07578	7.896560000000001	4.9378	5.83652	4.80807	3.96471	7.99976	7.01392	23.3581	41.4699	15.7879	19.7055	26.2885	36.5818	7.852289999999999	28.471	4.60838	6.29128	10.3586	9.12268	5.26509	4.86279	11.5529	6.76693	6.9326	8.53881	9.23223	10.0456	7.2946399999999985	5.45107	4.78315	4.33247	6.72191	6.32074	11.5959	2.95763	5.3085	4.21638
iso	0.0	0.0	0.0	0.0	0.0	6.16719	18.5288	11.3554	0.0	3.4263800000000004	20.5739	8.346260000000001	2.07482	7.643639999999999	9.46911	0.0	3.2035	0.0	0.0	7.48038	0.0	3.4392	2.93157	3.23648	5.85816	7.35378	9.34318	28.1074	16.5842	15.191	2.47609	0.0	0.0	0.0	0.0	0.0	10.1385	3.24907	7.9412600000000015	7.364489999999999	3.4843800000000003	0.0	0.0	12.5973	7.427289999999998	0.0	0.0	0.0	3.64723	3.15205	10.5682	3.41279	3.10208	0.0	5.6407300000000005	9.68675	39.8673	19.7734	5.891369999999998	11.2904	2.93643	2.57405	2.30013	3.90983	0.0	3.3218400000000003	3.81242	5.77179	0.0	0.0	0.0	8.25929	0.0	10.1476	0.0	0.0	6.43053	0.0	0.0	0.0	2.51737	4.76184	3.4966800000000005	0.0	0.0	3.53576	0.0	6.08461	6.82065	5.5677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iso	0.0	0.0	0.0	8.765889999999999	0.0	0.0	0.0	3.86399	4.75767	0.0	0.0	0.0	0.0	3.90144	0.0	4.66974	3.2702400000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.44991	0.0	4.05335	0.0	0.0	6.94722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.21772	0.0	3.48389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.84186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iso	11.4501	13.4084	20.9986	63.2927	13.9714	5.1219	44.2415	19.6474	67.7364	38.4161	34.8856	12.1304	24.9858	25.3924	25.5586	17.096	15.2981	17.4778	29.1014	14.7547	20.7657	19.2799	29.825	18.1435	23.7181	22.9026	20.6922	14.2654	17.9054	20.5015	21.0782	37.5787	43.4581	26.5651	40.0454	25.2935	53.3275	68.8086	66.7772	37.4622	30.3849	39.5638	38.8829	40.9768	34.6974	28.8945	41.9269	33.2292	34.0769	32.0681	34.3767	32.595	37.3564	48.4819	33.9639	32.1797	26.3847	27.37	24.4641	28.1302	24.997	12.8266	19.1028	14.6122	17.1399	20.0014	51.4516	78.494	56.4558	61.0406	68.2555	57.7334	36.6429	46.3524	50.1587	50.8174	36.7167	9.68666	44.8663	44.4515	47.0407	54.3778	36.3002	44.7523	20.7689	32.3013	42.3333	41.0583	31.8634	26.5881	25.7275	34.0635	32.5919	31.434	25.4796	26.3209	33.4931	29.8046	24.1212	37.6342	20.4752	32.7429	20.997	23.9984	29.2232	18.6205	18.0962	25.5394	25.8777	22.8043	28.7999	16.4756	19.7109	28.5083	14.7437	14.4666	12.6668	20.2199	9.71335	16.8148
iso	302.346	415.833	438.167	377.608	574.904	557.893	628.555	275.83	374.758	645.741	404.972	398.48	391.025	460.97	475.884	356.337	289.793	423.052	437.583	347.742	314.149	293.831	294.66	292.777	213.447	221.745	211.3	149.105	250.039	114.517	273.766	221.254	203.595	241.129	214.365	306.116	339.684	334.737	478.919	360.86	280.18	530.126	317.131	295.444	186.634	186.505	212.79	194.986	311.6040000000001	229.696	221.301	248.696	109.13	212.231	163.003	194.729	106.441	182.186	103.628	113.483	213.983	213.448	300.55	117.897	162.986	275.457	340.088	333.58	499.306	573.047	536.4069999999998	380.492	190.06	246.492	315.051	168.635	234.302	416.83	142.213	134.494	221.399	167.519	254.80900000000003	169.66299999999995	268.495	159.925	219.575	160.54	171.391	223.85	524.991	596.206	366.773	493.515	567.349	450.94	710.33	711.327	590.944	751.9989999999998	520.585	790.8660000000001	486.8730000000001	597.219	600.929	557.309	646.534	606.5930000000002	678.403	602.9159999999998	632.389	555.472	637.351	532.0880000000002	380.398	460.604	509.921	561.6469999999998	397.04	412.911
iso	157.131	122.941	173.96400000000003	62.5458	148.524	117.065	114.511	210.535	271.573	105.878	293.657	136.322	98.0027	102.914	146.30200000000005	159.528	159.8	172.794	172.495	226.197	305.375	192.812	170.82299999999995	184.304	685.299	1181.64	1127.35	783.069	1010.29	618.625	101.653	118.766	77.4947	73.7387	88.4162	34.3576	193.941	172.113	126.202	99.1553	79.9837	132.185	188.703	144.585	109.837	83.9588	127.962	141.299	222.185	218.457	208.382	177.773	247.859	269.759	966.141	721.597	750.1619999999998	593.559	1198.92	893.803	130.922	145.446	113.722	139.803	136.656	117.312	123.698	193.641	154.657	189.212	167.736	114.241	136.338	137.374	120.143	188.206	144.774	228.834	249.834	192.957	170.024	170.268	191.404	270.54400000000004	690.459	410.499	300.877	412.301	304.103	478.044	153.149	109.421	129.44899999999998	107.189	88.2418	129.151	149.726	214.759	164.505	135.622	181.439	170.579	268.496	234.031	265.957	281.242	303.716	342.91	332.2519999999999	262.708	277.135	245.793	276.442	290.9	838.4	1325.75	1199.39	1264.78	929.966	1275.76
iso	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.10411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.43625	3.17313	6.86877	1.49199	3.0586900000000004	7.121760000000001	0.0	1.19229	4.6571099999999985	1.64861	2.5935900000000003	6.00558	3.26383	0.0	0.0	0.0	0.0	0.0	0.0
iso	348.385	381.165	453.622	1009.83	695.418	362.631	1023.46	1099.34	747.387	1111.14	1289.18	698.961	953.816	1157.66	1366.65	1010.7	856.207	1147.43	1331.96	992.987	1292.01	1152.07	809.6460000000002	818.887	626.29	779.6339999999999	893.434	734.541	845.133	724.061	485.3130000000001	514.247	625.5930000000002	937.238	475.84	934.581	1041.75	1117.32	1521.11	1423.76	1552.13	1248.98	1262.2	1069.93	919.768	1363.82	1433.43	1348.06	1533.69	1095.2	922.704	1216.19	1204.96	1203.93	773.908	677.456	515.014	1074.6	1054.98	777.872	455.2	476.995	581.975	480.696	441.274	520.865	713.27	704.4739999999998	656.862	817.581	715.079	730.922	516.618	952.279	751.93	696.363	750.5010000000002	2124.41	650.891	540.422	654.882	653.325	660.427	573.77	879.0210000000002	371.705	446.336	487.875	401.054	605.158	1033.23	1352.85	989.556	1341.46	886.429	1289.51	972.399	948.02	1062.34	943.417	645.999	856.7719999999998	417.161	429.71	662.842	381.316	374.509	357.226	394.569	353.63	426.0	358.607	310.368	458.677	418.953	484.284	454.55800000000005	328.996	313.531	417.588
iso	0.0	0.0	0.0	0.0	0.0	0.0	3.47415	0.0	0.0	0.0	2.57174	0.0	3.1122400000000003	0.0	3.55092	3.4308300000000003	2.40262	0.0	0.0	0.0	0.0	0.0	0.0	2.42736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.06926	4.8736	5.95594	0.0	7.83985	0.0	0.0	0.0	5.5704699999999985	3.4791300000000005	2.44274	7.274660000000001	5.47084	0.0	7.92618	0.0	6.97968	3.72614	0.0	0.0	1.86878	4.94335	2.20926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.5815	9.65663	12.1777	6.3075	6.1010800000000005	4.65599	2.49867	6.776739999999998	0.0	2.37509	11.4877	0.0	0.0	0.0	3.5175400000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.24	144.50799999999995	160.611	140.10299999999998	100.711	119.451	121.038	117.966	84.679	116.221	120.727	108.466	0.0	13.1403	28.5425	17.5542	10.8994	24.6119	25.0899	20.0458	28.3847	22.3274	11.4889	18.7316	46.0154	30.8924	15.2585	21.9213	21.6014	34.4338
iso	3.23942	2.60801	22.5343	19.4198	13.044	7.96991	0.0	17.1205	6.0229	24.3537	24.3722	48.5367	76.4174	170.394	82.5998	127.099	109.707	100.626	16.4665	19.3339	5.3854	22.2225	24.6252	8.365039999999999	350.1380000000001	368.254	221.361	320.857	240.038	294.473	17.5993	14.2234	34.9021	27.5576	9.58652	8.74617	124.47	191.045	351.492	209.378	317.453	149.51	63.13399999999999	35.2724	47.9917	23.9792	46.2994	37.6044	16.4967	32.5874	13.6574	52.9245	14.031	6.42042	173.127	148.654	167.44299999999996	191.65	228.404	175.08700000000005	20.8712	8.31617	2.97248	7.579060000000001	3.81006	19.3178	29.5609	48.4831	60.8177	23.0797	30.3453	40.9152	97.7452	67.755	142.267	35.7109	66.4817	13.3981	8.311169999999999	8.64606	13.0129	12.3075	11.297	33.5598	161.586	111.948	159.976	184.785	143.234	120.519	16.5303	27.5958	20.7029	14.6427	46.9815	19.0092	0.0	2.20377	0.0	0.0	0.0	0.0	93.8969	67.7518	88.2997	70.3969	84.2966	95.1749	109.764	76.5608	84.0174	72.4837	71.085	48.2904	106.142	189.914	129.249	163.261	113.698	163.61700000000005
iso	0.0	0.0	3.63585	13.4286	0.0	0.0	19.3173	19.731	0.0	32.1497	71.4981	60.9099	10.8156	15.9378	4.9360300000000015	23.8455	13.3593	26.3282	30.9964	0.0	8.689210000000001	7.17109	3.05632	10.1226	6.10744	30.6668	12.9877	74.8867	10.374	190.05	2.58145	7.6497199999999985	0.0	0.0	15.4676	17.6397	52.8498	16.9366	28.9771	3.83894	47.2244	7.09503	12.7331	8.75557	11.615	4.83624	6.79117	15.1684	26.617	13.1447	22.0359	32.0221	19.4045	25.898000000000003	17.6423	12.6237	10.390999999999998	24.0506	6.14206	7.8472	12.2455	0.0	11.99	4.07621	27.6635	6.92639	85.4551	27.0783	40.8866	34.374	44.5104	31.5727	3.28561	3.5264800000000003	3.18811	8.23124	6.70417	21.6175	18.7738	9.30013	0.0	4.96447	10.9364	2.70739	7.11043	14.7449	3.03667	0.0	3.55545	5.80462	0.0	4.94724	3.71151	0.0	0.0	0.0	0.0	0.0	3.4532199999999995	3.42857	0.0	0.0	4.20834	0.0	0.0	0.0	3.77807	0.0	0.0	0.0	0.0	0.0	0.0	4.32863	0.0	0.0	0.0	0.0	0.0	2.80843
iso	5.0348	16.2138	140.969	15.0914	55.7518	51.0966	175.612	494.169	143.925	211.622	354.694	278.698	22.9205	23.0288	42.793	37.9003	23.3245	34.872	38.3891	69.48899999999999	50.2208	36.2658	53.7296	55.255	33.8282	19.3861	38.3142	73.705	46.6342	35.2793	34.8132	23.3346	33.9036	40.1539	28.868	15.2927	168.84799999999996	374.422	224.302	341.1380000000001	148.718	336.599	31.6861	34.7905	29.836	27.9519	21.2608	26.7876	33.8809	18.2017	31.8401	36.8442	21.8073	29.9364	75.0588	159.906	188.302	154.726	48.0717	187.086	6.63517	9.69391	6.35237	6.87143	1.48042	10.0081	173.24900000000005	181.139	171.982	232.472	192.942	184.554	7.1211699999999984	6.79398	1.53552	5.94674	7.26523	14.3163	1.29175	4.47931	1.89609	4.78217	6.14531	10.4319	63.3563	40.8349	50.4591	27.4977	34.2489	37.7424	1.07141	2.38483	0.0	0.6327109999999999	0.0	0.0	187.448	239.109	215.57	181.802	191.315	260.327	0.0	0.0	0.0	0.0	1.82122	0.0	0.0	0.744341	0.0	12.4359	0.0	0.0	0.809358	0.0	0.0	0.0	0.0	0.6769029999999999
